id,br,t,dsc,amt,ccy,cluster_id,link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_4_71377449,,ASUS TUF-GTX1660-6G-GAMING NVIDIA GeForce GTX 1660 6 GB GDDR5,"TUF-GTX1660-6G-GAMING, GeForce GTX 1660, 6 GB, GDDR5, 192 bit, 7680 x 4320 Pixeles, PCI Express 3.0",260.42,EUR,5306,https://powertechbcn.com/es/tarjetas-graficas/733-asus-tuf-gtx1660-6g-gaming-nvidia-geforce-gtx-1660-6-gb-gddr5-4718017289672.html,"ASUS TUF-GTX1660-6G-GAMING NVIDIA GeForce GTX 1660 6 GB GDDR5. Description: TUF-GTX1660-6G-GAMING, GeForce 1660, 6 GB, GDDR5, 192 bit, 7680 x 4320 Pixeles, PCI Express 3.0",TUF-GTX1660-6G-GAMING,TUF-GTX1660-6G-6AM1NG,GPU,,,,,,PCI Express x16,,,,,,,,,
products_4_54722607,Western Digital,"WD Caviar Green, 3.5'', 1TB, SATA/600, 64MB WD10EZRX","WD Caviar Green, 3.5'', 1TB, SATA/600, 64MB WD10EZRX - this product is manufactured by Western Digital in Thailand (and in other countries)",,,5327109,https://www.productfrom.com/product/995244-wd-caviar-green-3-5-1tb-sata-600-64mb-wd10ezrx,"WD Caviar Green, 3.5'', 1TB, SATA/600, 64MB WD10EZRX. Description: WD Caviar Green, 3.5'', 1TB, SATA/600, 64MB WD10EZRX - this product is manufactured by Western Digital in Thailand (and maybe in other countries)",Caviar Green,WD10EZRX,,,,,,,,,,,,,3.5-inch SATA,,,3.5-inch
products_4_83511145,,"EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C","EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C","1,173.91",ZHR,532748,https://www.scorptec.com.au/product/Graphics-Cards/NVIDIA/77782-08G-P4-3071-KR,"EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C. Description: EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C",GeForce RTX 2070 SUPER Black Edition Gaming,,,GeForce RTX 2070 Super,8.0,,,,PCI Express x16,,,,,,,,,
products_4_67051418,Samsung,"SSD extern Samsung 2.5"", 250GB, T5, USB3.1, 540Mb/sec, albastru","SSD extern Samsung 2.5"", 250GB, T5, USB3.1, 540Mb/sec, albastru",621.51,RON,537062,https://www.ideall.ro/magazin-hdd-extern/samsung/SSD-extern-Samsung-2-5-250GB-T5-USB3-1-540Mb-sec-albastru--191061,"SSD extern Samsung 2.5"", 250GB, T5, USB3.1, 540Mb/sec, albastru. Description: SSD extern Samsung 2.5"", 250GB, T5, USB3.1, 540Mb/sec, albastru",T5,,SSD,,,250.0,,,USB 3.0,,,,,,,,albastru,2.5-inch
products_4_17571549,Gigabyte,Gigabyte GeForce GTX 1050 Ti OC Low Profile,Carte graphique PCI-Express Low-Profile overclockée,2399.0,EUR,538424,https://www.topachat.com/pages/detail2_cat_est_micro_puis_rubrique_est_wgfx_pcie_puis_ref_est_in10102453.html,Gigabyte nVidia GeForce GTX 1050 Ti OC Low Profile Video Card| PCByte. Description: Buy Gigabyte nVidia GeForce GTX 1050 Ti OC Low Profile Video Card - PCbyte.com.au Online/Retail | Fast shipping & Top rated customer services,GeForce GTX 1050 Ti OC Low Profile,,GPU,,,,,,PCI Express x16,,,,,,,,,Low Profile
products_4_25980666,C1c,10pcs/lot (free Custom Logo) Usb Flash Drive Wooden Usb +box Wedding Gift Pendrive 4GB 8GB 16GB Pen Drive 32GB 64GB CLE USB 2.0,"Purchase a lot of 10 pieces with a free custom logo: wooden USB flash drives with box, wedding gift pendrives, available in 4GB, 8GB, 16GB, 32GB, and 64GB, CLE USB 2.0, at www.dollar-shop.net. Free shipping to 185 countries and a 45-day money-back guarantee.",53.12,USD,54008584,https://www.dollar-shop.net/10pcs-lot-free-custom-logo-usb-flash-drive-wooden-usb-box-wedding-gift-pendrive-4gb-8gb-16gb-pen-drive-32gb-64gb-cle-usb-2-0,10pcs/lot (free Custom Logo) Usb Flash Drive Wooden Usb +box Wedding Gift Pendrive 4GB 8GB 16GB Pen Drive 32GB 64GB CLE USB 2.0. Description: Buy 10pcs/lot (free Custom Logo) Usb Flash Drive Wooden Usb +box Wedding Gift Pendrive 4GB 8GB 16GB Pen Drive 32GB 64GB CLE USB 2.0 at www.dollar-shop.net! Free shipping to 185 countries. 45 days money back guarantee.,,,USB_STICK,,,,,,,,,,,,,,,
products_4_36741187,HPE,HPE 2TB 6G SAS 7.2K Port LFF (3.5-inch) Dual rpm Midline 1yr Warranty Hard Drive,2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline 1yr Warranty Hard Drive,6640.69,TRY,5411801,https://www.senetic.com.tr/product-507616-b21,HPE 2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline 1yr Warranty Hard Drive. Description: 2TB 6G SAS 7.2K rpm LFF (3.5-inch) Dual Port Midline 1yr Warranty Hard Drive,,,NEE,,,2000.0,,,SAS,SaS,,,,,LFF (3.5-inch),,,3.5-inch
products_4_52225477,,ASUS ROG-STRIX-RTX2070-O8G-GAMING NVIDIA GeForce RTX 2070 8 GB GDDR6,Auto Extreme Technology delivers premium quality and reliability with aerospace-grade Super Alloy Power II components. Max-Contact Technology delivers 2X more GPU to heatsink contact for increased cooling efficiency.Primary InformationGraphics Controller:NVIDIA GeForce RTX 2070Video Memory / Instal,433.49,GBP,550720,https://powertechbcn.com/es/tarjetas-graficas/675-asus-rog-strix-rtx2070-o8g-gaming-nvidia-geforce-rtx-2070-8-gb-gddr6-4718017138956.html,"ASUD ROG-STRIX-RTX2070-O8G-GAMING NVIDIA GeForce RTX 2070 8 GB GDDR6. Description: ROG-STRIX-RTX2070-O9G-GAMING, GeForce RTX 2070, 8 GB, GDDR6, 256 bit, 7680 x 432o Pixeles, PCI Express 3.0",ROG-STRIX-RTX2070-O8G-GAMING,ROG-STRIX-RTX2070-O8G-GAMING,GPU,GeForce RTX 2070,,,,,PCI Express ,,,,,,,,,
products_4_16526774,,"12TB Exos X12 (Helium) ST12000NM0007, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD","12TB Exos X12 (Helium) ST12000NM0007, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",484.06,USD,560073,https://www.avadirect.com/12TB-Exos-X12-Helium-ST12000NM0007-7200-RPM-SATA-6Gb-s-512e-256MB-cache-3-5-Inch-HDD/Product/11486108,"12TB Exos X12 (Helium) ST12000NM0007, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD. Description: 12TB Exos X12 (Helium) ST12000NM0007, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",Exos X12 (Helium),ST12000NM0007,HDD,,,,,,SATA,SATA III,,,,,,,,3.5-inch
products_4_49271093,Zotac,Z0TAC GAMIN6 GEFORCE RTX 2070 SUPER AMP,ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP,721.75,EUR,561288,https://shop.selenal.lv/106944/zotac-gaming-geforce-rtx-2070-super-amp,ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP. Description: ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP,GAMING AMP RTX 2070 SUPER GEFORCE,,GPU,,,,,,,,,,,,,,,
products_4_67307118,Samsung,Samsung Portable SSD T7 MU-PC2T0Rsolid state drive - 2 TB - USB 3.2 Gen 2,"External storage, evolvedTransfer in a flashSecure with a touch",330.35,GBP,56427,https://www.ballicom.co.uk/samsung-mu-pc2t0r-ww-.p1486813.html,"Samsung Portable SSD T7 MU-PC2T0Rsolid state drive - 2 TB - USB 3.2 Gen 2. Description: External storage, evolvedTransfer in a flashSecure with a touch",Portable SSD T7,MU-PC2T0R,SSD,,,,,,USB 3.2 Gen 2,,,,,,,,,
products_4_80569158,Toshiba,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,79.28,,56841530,https://computersvandaag.nl/product/hdd-ext-toshiba-canvio-basics-2tb-usb3-0-2-5inch,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch. Description: HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,Canvio 8osics,,HDD,,,2000.0,,,U58 3.0,,,,,,,,,
products_4_46802224,Hewlett Packard,"HP 2.40 TB 2.5\"" Internal Hard Drive - SAS",HP 2.40 TB 2.5-inch internal SAS hard drive,340.77,U5D,569996,https://www.newegg.com/hp-881457-b21-2-4tb/p/1Z4-000P-00FE6,"HP 2.40 TB 2.5\"" Internal Hard Drive - SAS. Description: HP 2.40 TB 2.5\"" Interna1 Hard Drive - 5AS",2.4TB SAS 12G 10K SFF SC 512E DS HDD,,HDD,,,2400.0,,,SAS,SAS,,,,,"2.5""",,,
products_4_9376833,Crucial,Crucial P5 500GB M.2 SSD,"(Solid, 500GB, Crucial, Drive), M.2, P5, SSD, State",98.71,EUR,570306,https://www.megekko.nl/product/5093/285839/SSD-M-2/Crucial-P5-500GB-M-2-SSD,"Crucial P5 500GB M.2 SSD. Description: (Solid, 500GB, Crucial, Drive), M.2, P5, SSD, State",,,SSD,,,500.0,,,,,,,,,,,,M.2 2280
products_4_83176446,Zotac,ZOTAC GAMING GEFORCE GTX 1650 SUPER TWIN FAN 4GB GDDR6,"ZOTAC GAMING GeForce GTX 1650 SUPER Twin Fan - ZT-T16510F-10LThe all-new generation of ZOTAC GAMING GeForce GTX SUPER graphics cards are here. Based on the new NVIDIA Turing architecture, get ready to get fast and game strong. Super Compact 4K and HDR Ready Dual FanGraphics CardDisplay SupportDisplayPort 1.4 HDMI 2.0b Dual Link DVI-DMEMORY SIZE4GBMEMORY TYPEGDDR6OpenGL4.6Video Memory4GB GDDR6Engine ClockBoost: 1725 MHzGPUGeForce? GTX 1650 SUPERMemory Bus128-bitCUDA Core1280SERIESGTX 1650 SUPERMemory Clock12 GbpsPCI Express3.0AccessoriesUser ManualHDCP SupportYesCHIPSETNVIDIA GeForcePower Consumption100WMulti Display CapabilityTriple DisplayRecommended Power Supply350WPower Input6-pinDirectX12 API feature level 12_1Slot SizeDual SlotCard Length158.5mm x 115.2mm x 35.3mm / 6.24in x 4.54in x 1.39inSLI SupportedN/ACoolerDual FanSupported OSWindows 10 / 7 64-bitWARRANTYStandard Warranty: 2 years Extended Warranty: +3 year Total Warranty: 5 years total Product registration is must to get Extended Warranty. Register product at https://www.zotac.com/in/support#registrationNote*Price, feature and specifications are subject to change without notice.",18.49,INR,570424,https://www.pcstudio.in/product/zotac-gaming-geforce-gtx-1650-super-twin-fan-4gb-gddr5,"ZOTAC GAMING GEFORCE GTX 1650 SUPER TWIN FAN 4GB GDDR6. Description: ZOTAC GAMING GeForce GTX 1650 SUPER Twin Fan - ZT-T16510F-10LThe all-new generation of ZOTAC GAMING GeForce GTX SUPER graphics cards are here. Based on the new NVIDIA Turing architecture, get ready to get fast and game strong. Super Compact 4K and HDR Ready Dual FanGraphics CardDisplay SupportDisplayPort 1.4 HDMI 2.0b Dual Link DVI-DMEMORY SIZE4GBMEMORY TYPEGDDR6OpenGL4.6Video Memory4GB GDDR6Engine ClockBoost: 1725 MHzGPUGeForce? GTX 1650 SUPERMemory Bus128-bitCUDA Core1280SERIESGTX 1650 SUPERMemory Clock12 GbpsPCI Express3.0AccessoriesUser ManualHDCP SupportYesCHIPSETNVIDIA GeForcePower Consumption100WMulti Display CapabilityTriple DisplayRecommended Power Supply350WPower Input6-pinDirectX12 API feature level 12_1Slot SizeDual SlotCard Length158.5mm x 115.2mm x 35.3mm / 6.24in x 4.54in x 1.39inSLI SupportedN/ACoolerDual FanSupported OSWindows 10 / 7 64-bitWARRANTYStandard Warranty: 2 years Extended Warranty: +3 year Total Warranty: 5 years total Product registration is must to get Extended Warranty. Register product at https://www.zotac.com/in/support#registrationNote*Price, feature and specifications are subject to change without notice.",GAMING GeForce GTX 1650 SUPER Twin Fan,ZT-T16510F-10L,GPU,,,,,,PCI Express x16,,,,,,,,,
products_4_36232898,6igobyte,Gigabyte GeForce RTX 3090 GAMING OC,"Grafikkort, PCI-Express 4.0, 24GB GDDR6X, Ampere","16 576,13",RMI,5728686,https://www.komplett.dk/product/1168414/hardware/pc-komponenter/grafikkort/gigabyte-geforce-rtx-3090-gaming-oc,"Gigabyte GeForce RTX 3090 GAMING OC. Description: Grafikkort, PCI-Express 4.0, 24GB GDDR6X, Ampere",,,GPU,,,,,,PCIe 4.0,,,,,,,GDDR6X,,
products_4_4210690,Gigabyte,SV Gigabyte AORUS GeForce GTX 1660 TI 6G,"GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1xHDMI, AORUS, 3YR WTY",614.57,AUD,581004,https://highertech.com/products/components-nvidia-graphics-card-gtx1660-ti-gv-n166taorus-6gd,"GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1xHDMI, AORUS, 3YR WTY [GV-N166TAORUS-6GD]. Description: GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1xHDMI, AORUS, 3YR WTY",GF GTX 1660 TI AORUS,GVN166TA-00-G,GPU,,,,,,PCI Express x16,,,,,,,GDDR6,,
products_4_24831556,,"WD Green WDS480G2G0A 480GB 2.5\"" Internal Solid State Drive - SATA",WD Green WDS480G2G0A 480GB 2.5-inch SATA internal solid state drive,52.99,USD,589459,https://www.newegg.com/wd-green-480gb/p/0D9-001A-000T0,"WD Green WDS480G2G0A 480GB 2.5\"" Internal Solid State Drive - SATA. Description: WD Green WDS480G2G0A 480GB 2.5\"" Internal Solid State Drive - SATA",Green,,SSD,,,447.03,,,,,,,,,2.5-inch SATA,,,q.5-jncg
products_4_77723691,Seagate Technology,Buy Seagate 3.5-inch Internal HDD | Seagate 2 TB 3.5-inch Internal HDD - ST2000DM006,Seagate 2 TB 3.5-inch Internal HDD - ST2000DM006. delivery International shipping and Cash on Express Available across UAE.,337.92,Q3C,5907270,https://www.shopkees.com/product/seagate-2-tb-3-5-inch-internal-hdd-st2000dm006.html,Buy Seagate 3.5-inch Internal HDD | Seagate 2 TB 3.5-inch Internal HDD - ST2000DM006. Description: Seagate 2 TB 3.5-inch Internal HDD - ST2000DM006. Express International shipping and Cash on delivery Available across UAE.,3.5-inch Internal HDD,ST2000DM006,HDD,,,2000.0,,,,,,,,,3.5-inch,,,3.5-inch
products_4_55414812,ADATA,A-DATA - 16GB USB Stick UV128 USB 3.0 black/blue,"ADATA UV128 16GB USB 3.2 Gen1 Flash Drive features a fast USB 3.2 Gen1 interface, a sleek and compact one handed sliding USB connector design and built-in lanyard loop. 5 year manufacturer's warranty.",19.0,SEK,5951871,https://www.westium.com/a-data-16gb-usb-stick-uv128/cat-p/c0/p6196248,A-DATA - 16GB USB Stick UV128 USB black/blue. Description: A-DATA 16GB USB Stick UV128 USB 3.0 black/ blue (AUV128-16G-RBE) - Minnesstorlek: 16GB - Typ: USB 3.0,USB Stick UV128,AUV128-16G-RBE,USB_STICK,,,,,,,,,,,,,,black/blue,
products_4_84892227,Western Digital,WD 1TB My Passport Go SSD Drive Cobalt,"WD's My Passport Go is ideal for transfer who have to transfer files on the regular and on the go. It has a rubber protective bumper on the outside making sure that knocks and bumps can't jeopardise your files, and the built in USB cable ensures that you're ready to people at all times.",,AUD,596600,https://www.officeworks.com.au/shop/officeworks/p/wd-1tb-my-passport-go-ssd-drive-cobalt-wdssdg1tc,"WD 1TB My Passport Go SSD Drive Cobalt. Description: WD's My Passport Go is ideal for people who have to transfer files on the regular and on the go. It has a rubber protective bumper on the outside making sure that knocks and bumps can't jeopardise your files, and the built in USB cable ensures that you're ready to transfer at all times.",My Passport Go,,,,,1000.0 GB,,,,USB,,,,,,,Cobalt,
products_4_1291441,Gigabyte,Gigabyte GeForce RTX 3090 EAGLE OC,"Grafikkort med PCI-Express 4.0, 24 GB GDDR6X og Ampere-arkitektur",,DKK,597081,https://www.komplett.dk/product/1168412/hardware/pc-komponenter/grafikkort/gigabyte-geforce-rtx-3090-eagle-oc,"Gigabyte GeForce RTX 3090 EAGLE OC. Description: Skjermkort, PCI-Express 4.0, 24GB GDDR6X, Ampere",GeForce RTX 3090 EAGLE OC,,GPU,GeForce RTX 3090,,,,,PCIe 4.0,,,,,,,,,
products_4_58883395,Asus,ASUS TUF Gaming GeForce GTX 1650 SUPER OC Edition 4GB GDDR6 Graphics Card - Black | 90YV0E42-M0NA00,1530 MHz Core - Boostable to 1800 MHz1280 CUDA CoresTuring Architecture4GB of GDDR6 VRAM,"1,039.40",AED,602045,https://pcdubai.com/product/asus-tuf-gaming-geforce-gtx-1650-super-oc-edition-4gb-gddr6-graphics-card-black-90yv0e42-m0na00,ASUS TUF Gaming GeForce GTX 1650 SUPER OC Edition 4GB GDDR6 Graphics Card - Black | 90YV0E42-M0NA00. Description: 1530 MHz Core - Boostable to 1800 MHz1280 CUDA CoresTuring Architecture4GB of GDDR6 VRAM,TUF SUPER GeForce GTX 1650 Gaming OC Edition,90YV0E42-M0NA00,GPU,,4.0,,,,,,,,,,,,,
products_4_52604584,,HPE 1TB 12G SAS 7.2K 2.5in MDL SC HDD,"1TB, 12G SAS, 7.2K rpm, 6.35 cm (2.5\"") , MDL SC H",238.28,USD,61124257,https://www.senetic.com/product-832514-b21,"HPE 1TB 12G SAS 7.2K 2.5 MDL SC HDD. Description: 1TB, 12G SAS, 7.2K rpm, 6.35 cm (2.5\"") , MDL SC HDD",,,,,,1000.0,,,,SAS,,,,,"3.4""",,,25-inch
products_4_76470273,,MSI GeForce RTX 2070 Super Gaming X 8GB GDDR6 USB-C/HDMI/3*DP PC Ex 3.0 16x,MSI GeForce RTX 2070 Super Gaming X 8GB GDDR6 USB-C/HDMI/3*DP PC Ex 3.0 16x,639.9,EUR,614836,https://www.nexths.it/Products/details/sku/4719072664121,MSI GeForce RTX 2070 Super Gaming X 8GB GDDR6 USB-C/HDMI/3*DP PC Ex 3.0 16x. Description: MSI GeForce RTX 2070 Super Gaming X 8GB GDDR6 USB-C/HDMI/3*DP PC Ex 3.0 16x,GeForce RTX 2070 Super Gaming X,,GPU,,8.0,,,,,,,,,,,GDDR6,,
products_4_23123467,Western Digital,"WD Red NAS HDD 4TB 3,5' SATA 64MB 5400RPM","4TB, 8.89 cm (3.5\"") , SATA 6Gb/s, 5400 RPM, 64MB",208.05,,625719,https://www.senetic.com/product-wd40efrx,"WD Red NAS HDD 4TB 3,5' SATA 64MB 5400RPM. Description: 4TB, 8.89 cm (3.5\"") , SATA 6Gb/s, 5400 RPM, 64",Red HDD,,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_4_45835121,Samsung,"Samsung 500GB 2,5\"" SATA3 850 Series Evo Basic MZ-75E500B/EU","SATA III, 500GB, 2,5\"", Write:520MB/s, Read:540MB/s","25,006.3",HUF,6274519,https://uniti.hu/termek/samsung-500gb-2-5--sata3-850-series-evo-basic-mz-75e500b-eu-19412,"Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU). Description: Unlock Your Computer's Potential. Samsung's 850 EVO series SSD is the industry's #1 best-selling* SSD and is perfect for everyday computing. Powered by Samsung's V-NAND technology, the 850 EVO transforms the everyday computing experience with optimized performance and endurance. Designed to fit desktop PCs, laptops, and ultrabooks, the 850 EVO comes in a wide range of capacities and form factors. *Based on 2015 NPD reported revenue in the US Uncompromised Performance. The 850 EVO optimizes performance for your daily computing tasks, boasting sequential write speeds up to 520 MB/s with TurboWrite technology and sequential read speeds up to 540 MB/s. Plus, RAPID mode to further boost performance for up to 2x faster** data processing speeds by utilizing unused PC memory as cache storage. **Compared to same drive w/out RAPID enabled. More Space for More Doing. More storage options that are just right for your needs. Samsung offers the 850 EVO in a full range of capacities up to 4TB. With the industry's first 4TB SSD for client PCs, you can store more data on a single SSD than ever before. Guaranteed reliability and endurance. The Samsung 850 EVO maintains high performance, optimized endurance, AES 256-bit hardware-based encryption***, Dynamic Thermal Guard, and a 5 year limited warranty****. ***AES 256-bit hardware-based, encryption is compliant with advanced security management solutions, such as IEEE(R) 1667 and TCG Opal. **** 5 years or TBW (120GB/250GB: 75TBW; 500GB/1TB:",850 EVO,,SSD,,,"500,000 MB",540.0 MB/s,,,,,,,,2.5-inch SATA,,,
products_4_26193625,Palit,Palit GeForce RTX 3080 GamingPro,"Skjermkort, PCI-Express 4.0, 10GB GDDR6X, Ampere","9,099.0",GBP,627961,https://www.komplett.no/product/1168128/datautstyr/pc-komponenter/skjermkort/palit-geforce-rtx-3080-gamingpro,"Palit Nvidia Geforce RTX 3080 Gaming Pro 10GB Ampere Graphics Card. Description: Cuda Cores: 8704, Boost Clock: 1710 MHz, GDDR6X, 320-bit Memory, Memory Clock: 19000 MHz, Ray Tracing, 3x Display Port, 1x HDMI",GeForce RTX 3080 GamingPro,,GPU,,,,,,PCIe 4.0,,,,,,,,,
products_4_73215238,Zxux,华硕 Radeon RX 5700 Dual EVO OC 8GB,ASUS AMD Radeon Dual RX 5700 EVO OC edition 8GB GDDR6 1565 /1750 MHz 7680x4320Manufacture Website,579.0,QHF,6491492,https://pcpowercase.com.au/shop-2/components/graphics-cards/gpu/asus-radeon-rx-5700-dual-evo-oc-8gb,华硕 Radeon RX 5700 Dual EVO OC 8GB. Description: ASUS AMD Radeon™ Dual RX 5700 EVO OC edition 8GB GDDR6 1565 MHz /1750 MHz 7680x4320Manufacture Website,Radeon RX 5700 Dual EVO overclocked edition with 8GB memory,,GPU,Radeon RX 5700,,,,,,,,,,,,,,
products_4_97513796,Seagate,Seagate IronWolf 110 240 Go,"SSD 2.5"" - SATA III - Lecture max : 560 Mo/s - Ecriture max : 345 Mo/s - Mémoire TLC 3D",119.99,EUR,654787,https://www.topachat.com/pages/detail2_cat_est_micro_puis_rubrique_est_w_ssd_puis_ref_est_in11016816.html,"Seagate IronWolf 110 240 Go. Description: SSD 2.5"" - SATA III - Lecture max : 560 Mo/s - Ecriture max : 345 Mo/s - Mémoire TLC 3D",IronWolf 110,,SSD,,,240.0 GB,,345.0,,SATA III,,,,,2.5-inch SATA,,,
products_4_18728774,Intel,"Intel SSD 665p 1TB M.2 2280 PCIe NVMe 3.0 x4 3D3, QLC SSDPEKNW010T9X1",PCIe* Performance at an Affordable Price Twice the Capacity in Identical Footprints Performance and Price That Matters,597.0,ILS,657936,https://www.pcholic.co.il/shop/%D7%97%D7%95%D7%9E%D7%A8%D7%94-%D7%AA%D7%95%D7%9B%D7%A0%D7%94/%D7%90%D7%97%D7%A1%D7%95%D7%9F/%D7%9B%D7%95%D7%A0%D7%A0%D7%99-ssd/intel-1tb-665p-series-m-2-2280-pcie-nvme-3-0-x4-3d3-qlc-ssdpeknw010t9x1,"Intel SSD 665p 1TB M.2 2280 PCIe NVMe 3.0 x4 3D3, QLC SSDPEKNW010T9X1. Description: PCIe* Performance at an Affordable Price Twice the Capacity in Identical Footprints Performance and Price That Matters",SSD 665p,SSDPEKNW010T9X1,SSD,,,931.32 GiB,,,,NVMe,,,,,M.,,,M.2 2280
products_4_35999871,PNY,PNY NVIDIA Quadro P6000 PCIe Pro 24GB Graphics Card,"24GB PNY NVIDIA Quadro P6000, Pascal, 3840 Cores, GDDR5X, 384-Bit, 432 GB/s, 12 TFLOPs, 4x DP 1.4, Dual Slot, Retail","4 541,99",GBP,659921,https://www.scan.co.uk/products/24gb-pny-nvidia-quadro-p6000-pascal-3840-cores-gddr5x-384-bit-432-gb-s-12-tflops-4x-dp-14-dual-slot-,"PNY NVIDIA Quadro P6000 PCIe Pro 24GB Graphics Card. Description: 24GB PNY NVIDIA Quadro P6000, Pascal, 3840 Cores, GDDR5X, 384-Bit, 432 GB/s, 12 TFLOPs, 4x DP 1.4, Dual Slot, Retail",NVIDIA Quadro P6000 PCIe Pro,,,,"24,000 MB",,,,PCIe,,,,,,,,,
products_4_30523276,Seagate,"Seagate FireCuda 2TB SATA III 3.5\"" Hybrid Drive - 7200RPM, 64MB",Enormous 2TB Hybrid Drive Capacity. No Performance Lag with this Decent 7200RPM Disk Speed and Amazing 64MB Cache,93.06,GBP,665327,https://www.cclonline.com/product/214382/ST2000DX002/Hard-Drives/Seagate-FireCuda-2TB-3-5-Inch-SATA-Internal-Solid-State-Hybrid-Drive/HDD2776,"Seagate FireCuda 2TB SATA III 3.5\"" Hybrid Drive - 7200RPM, 64MB. Description: Enormous 2TB Hybrid Drive Capacity. No Performance Lag with this Decent 7200RPM Disk Speed and Amazing 64MB Cache",FireCuda,,HDD,,,2000.0,,,,,,,,,3.5-inch SATA,,,3.5-inch
products_4_94034328,Sandisk,SanDisk USB Stick Cruzer Blade 32GB,"SanDisk Cruzer Blade 32GB SDCZ50-032G-B35 USB Memory StickPRODUCT HIGHLIGHTSEasily Share Files Mac and PC CompatibleThe SanDisk 32GB Cruzer Blade USB Flash Drive from SanDisk is a portable USB flash drive that allows you to carry and transfer files on the go like photos, videos or music files to share with family and friends. Easily share files between computers with this convenient USB flash drive.",29.0,BAM,666089,https://yellowstore.ba/proizvod/sandisk-usb-stick-cruzer-blade-32gb,"SanDisk USB Stick Cruzer Blade 32GB. Description: SanDisk Cruzer Blade 32GB SDCZ50-032G-B35 USB Memory StickPRODUCT HIGHLIGHTSEasily Share Files Mac and PC CompatibleThe SanDisk 32GB Cruzer Blade USB Flash Drive from SanDisk is a portable USB flash drive that allows you to carry and transfer files on the go like photos, videos or music files to share with family and friends. Easily share files between computers with this convenient USB flash drive.",Cruzer Blade,,USB_STICK,,,32.0,,,,,,,,,,,,
products_4_43760984,Lzvis,"LaCie Rugged Mini 2TB External Hard Drive (2.5"")","USB 3.0 with password protection, resistant to shock, rain, and pressure, and up to 4x faster than USB 2.0","29 787,18",PKR,672437,https://www.paklap.pk/lacie-rugged-mini-2tb-external-hard-drive-pakistan.html,"LaCie Rugged Mini 2TB External Hard Drive (2.5""). Description: Shock-, rain-, and pressure-resistant Password protection USB 3.0: up to 4x faster than USB 2.0",Rugged Mini,,HDD,,,1862.65,,,,,,,,,,,,
products_4_60632785,Ws7w,Asus GTX 1660 O6G Phoenix 6GB Graphics Card,"Cuda Cores: 1408, Boost Clock: 1830MHz, GDDR5, 192-bit Memory, Memory Clock: 8002Mhz, 1 x DisplayPort, 1 x HDMI, 1 x DVI-D, 3 Year Warranty",,,674847,https://www.novatech.co.uk/products/asus-gtx-1660-o6g-phoenix-6gb-graphics-card/90yv0cu0-m0na00.html,"Asus GTX 1660 O6G Phoenix 6GB graphics card featuring 1408 CUDA cores, an 1830 MHz boost clock, GDDR5 memory with a 192-bit bus, and an 8002 MHz memory clock. Includes 1 DisplayPort, 1 HDMI, 1 DVI-D, and a 3-year warranty.",GTX 1660 O6G Phoenix,,,,,,,,,,,,,,,,,
