id,br,t,dsc,amt,ccy,cluster_id,productUrl,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_2_70518638,Seagate,"Seagate IronWolf Pro ST4000NE001 - Hard drive - 4 TB - internal - 3.5\"" - SATA 6Gb/s - 7200 rpm - buffer_ 128 MB - with 2 years Rescue Data Recovery Service Plan","Product InformationTough. Ready. ScalableFor everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in compatible NAS1 systems continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeActively Protect Your Data With IronWolf Health Management in Popular and Enabled NASIronWolf Health Management is designed to operate on compatible NAS systems such as Synology and ASUSTOR. Populated with supported IronWolf or IronWolf Pro HDDs It improves the overall system reliability by displaying actionable prevention, intervention or recovery options for the user.Multi-Bay and NAS-Ready With Built-In RV SensorFirst in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.Show more;",145.97,GBP,1102119,https://www.laptopsdirect.co.uk/-st4000ne001/version.asp,"Seagate IronWolf Pro ST4000NE001 - Hard drive - 4 TB - internal - 3.5\"" - SATA 6Gb/s - 7200 rpm - buffer_ 128 MB - with 2 years Rescue Data Recovery Service Plan. Description: Product InformationTough. Ready. ScalableFor everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in compatible NAS1 systems continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeActively Protect Your Data With IronWolf Health Management in Popular and Enabled NASIronWolf Health Management is designed to operate on compatible NAS systems such as Synology and ASUSTOR. Populated with supported IronWolf or IronWolf Pro HDDs It improves the overall system reliability by displaying actionable prevention, intervention or recovery options for the user.Multi-Bay and NAS-Ready With Built-In RV SensorFirst in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.Show more;",,ST4000NE001,HDD,,,,,,SATA,SATA III,,,,,"3.5""",,,3.S-ineh
products_2_3722813,Western Digital,P10 Game Drive for Xbox 3TB,"The WD_Black P10 Game Drive for Xbox One gives your Xbox the performance-enhancing tools it needs to keep your competitive edge. With up to 5TB of storage capacity, the WD_Black P10 Game Drive for Xbox One is a top-tier external HDD built specifically for gamers looking to expand the potential of their Xbox so they can drive their game the way they choose. Also included with your purchase is a free, 2-month Xbox Game Pass Ultimate membership which includes all the benefits of Xbox Live Gold, plus access to 100+ high-quality console and PC game.",270.26,NZD,1103088,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/wd-wdba5g0030bbk-wesn-p10-game-drive-for-xbox-3tb/prod187617.html,"P10 Game Drive for Xbox 3TB. Description: The WD_Black P10 Game Drive for Xbox One gives your Xbox the performance-enhancing tools it needs to keep your competitive edge. With up to 5TB of storage capacity, the WD_Black P10 Game Drive for Xbox One is a top-tier external HDD built specifically for gamers looking to expand the potential of their Xbox so they can drive their game the way they choose. Also included with your purchase is a free, 2-month Xbox Game Pass Ultimate membership which includes all the benefits of Xbox Live Gold, plus access to 100+ high-quality console and PC game.",P10 Game Drive for Xbox,,HDD,,,2793.97 GiB,,,,,,,,,,,,
products_2_45740036,Hewlett Packard,HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive,HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive part number 872481-B21 in addition has a rotation Speed of (RPM):10K,"76 766,13",KES,110368,https://tetop.co.ke/product/hp-1-8tb-sas-10k-sff-sc-512e-ds-hdd-server-hard-drive,HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive. Description: HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive part number 872481-B21 in addition has a rotation Speed of (RPM):10K,,872481-B21,HDD,,,,,,SAS,,,,,,SFF,,,2.5-inch
products_2_56782191,Seagate,ST600MP0005 Seagate Enterprise Performance 15K RPM 600GB SAS-12GBPS 128MB Buffer 512N 2.5Inch Internal Hard Disk Drive. New Bulk Pack.,General Information:Manufacturer : Seagate Technology Manufacturer Part : ST600MP0005Type : Hard Disk Drive (HDD)Sub-Type : SAS-12GBPSProduct Line : Enterprise Performance 15K HDD TECHNICAL INFORMATION : Storage Capacity: 600 GB Form Factor : 2.5 Inch Interface : 12GBPS SAS Number Of Heads : 6 Number Of Disks : 3 PERFORMANCE : Rotational Speed : 15000 RPM Average Latency : 2 MS,,USD,110876,https://www.allhdd.com/hard-drive/sas-12gbps/600gb-15k-rpm/seagate-st600mp0005-nbp,ST600MP0005 Seagate Enterprise Performance 15K RPM 600GB SAS-12GBPS 128MB Buffer 512N 2.5Inch Internal Hard Disk Drive. New Bulk Pack.. Description: General Information:Manufacturer : Seagate Technology Manufacturer Part : ST600MP0005Type : Hard Disk Drive (HDD)Sub-Type : SAS-12GBPSProduct Line : Enterprise Performance 15K HDD TECHNICAL INFORMATION : Storage Capacity: 600 GB Form Factor : 2.5 Inch Interface : SAS Number Of Heads : 6 Number Of Disks : 3 PERFORMANCE : Rotational Speed : 15000 RPM Average Latency : 2 MS,Enterprise Performance15K,,HDD,,,600.0 GB,,,,SAS,,,,,2.5-inch SATA,,,
products_2_25933135,Kingst,Kingston A2000 M.2 NVMe SSD - 500GB,"SSD (Solid state drive), 500 GB, internal, Data speed: 2200 MBps (read) / 2000 MBps (write), IOPS: 180000 (read) / 200000 (write), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express)",297.0,PLN,1118481,https://www.proshop.pl/Dysk-SSD/Kingston-A2000-M2-NVMe-SSD-500GB/2792094,"Kingston A2000 M.2 NVMe SSD - 500GB. Description: SSD (Solid state drive), 500 GB, internal, Data speed: 2200 MBps (read) / 2000 MBps (write), IOPS: 180000 (read) / 200000 (write), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express)",A2000,,SSD,,,500.0,,,PCI Ezorwss x4,,,,,,M.2,,,
products_2_14556438,Intel,"Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack","Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack","113,972.0",KZT,1121132,https://itmag.kz/catalog/servernye_zhestkie_diski/22976-intel-ssd-d3-s4510-series-960gb-2-5in-sata,"Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack. Description: Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack",SSD D3-S4510 Series,,SSD,,,960.0,,,SATA,,,,,,2.5-inch SATA,,,2.5-inch
products_2_14582951,,Asus ROG Strix RX 5600 XT 06G Gaming,"AMD Radeon RX 5600 XT, 6GB GDDR6, 192-bit, 12Gbps, PCI Express 4.0, 1 x 6-pin, 1 x 8-pin, 4",339.0,EUR,1122311,https://www.paradigit.nl/asus-rog-strix-rx-5600-xt-06g-gaming/80056083/product,"Asus ROG Strix RX 5600 XT 06G Gaming. Description: AMD Radeon RX 5600 XT, 6GB GDDR6, 192-bit, 12Gbps, Express 4.0, 1 x 6-pin, 1 x 8-pin, 450W",ROG Strix RX 5600 XT 06G Gaming Graphics Card,,GPU,,6000 MB,,,,PCIe 4.0,,,,,,,,,
products_2_67224651,Asus,ASUS GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G),ASUS Fan GTX 1650 4GB Phoenix GeForce Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G),,,1125404,https://www.newegg.ca/asus-geforce-gtx-1650-ph-gtx1650-o4g/p/N82E16814126322?Item=N82E16814126322,ASUS GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G). Description: ASUS GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition HDMI DP DVI Graphics Card (PH-GTX1650-O4G),GeForce GTX 1650 4GB Phoenix Fan Overclocked Edition,PH-GTX1650-O4G,GPU,,4.0 GB,,,,,,,,,,,,,
products_2_54049265,ADATA,Adata XPG 512GB Spectrix S40G M.2 RGB SSD | Discount Computer Needs,"View and shop for Adata XPG 512GB Spectrix S40G M.2 RGB SSD, Solid State Drives, and many more products at Discount Computer Needs.",153.95,HRK,1125926,https://www.discountcomputerneeds.com.au/products/adata-xpg-512gb-spectrix-s40g-m-2-rgb-ssd,"Adata XPG 512GB Spectrix S40G M.2 RGB SSD | Discount Computer Needs. Description: View and shop for Adata XPG 512GB Spectrix S40G M.2 RGB SSD, Solid State Drives, and many more products at Discount Computer Needs.",XPG 512GB Spectrix S40G M.2 SSD,,SSD,,,512000,,,,,,,,,,,,M.2 2280
products_2_42545174,Samsung,Samsung T5 1TB External Solid State Drive (SSD) - Rose Gold,"Capacity: 1TB, Interface: USB 3.1 Gen 2, Power: Host Powered, Dimensions (HDW): 10.5mm x 74mm x 57mm, Warranty: 3 Years",352.94,GBP,1131083,https://www.novatech.co.uk/products/samsung-t5-1tb-external-solid-state-drive-ssd-rose-gold/mu-pa1t0geu.html,"Samsung T5 1TB External Solid State Drive (SSD) - Rose Gold. Description: Capacity: 1TB, Interface: USB 3.1 Gen 2, Power: Host Powered, Dimensions (HDW): 10.5mm x 74mm x 57mm, Warranty: 3 Years",T5,,SSD,,,931.32 GiB,,,USB 3.1 Gen 2,,,,,,,,Rose Gold,
products_2_52535728,,"Samsung SSD 860 QVO 2.5\"" 2 TB SATA III","Samsung MZ-76Q2T0BW 860 QVO 2TB 2.5\"" SATA III SSD :: (Components > SSD Solid State Drive)SSD 860 QVO PerformanceQuality and Value Optimised SSDSpeed Up to a New NormalTrusted ReliabilityTB-level capacity",194.7,EUR,1134888,https://www.xstra.eu/product/1884/samsung-ssd-860-qvo-25-2-tb-sata-iii.html,"Samsung SSD 860 QVO 2.5\"" 2 Terabyte SATA III. Description: Samsung MZ-76Q2T0BW 860 QVO 2TB 2.5\"" SATA III SSD :: (Components > SSD Solid State Drive)SSD 860 QVO PerformanceQuality and Value Optimised SSDSpeed Up to a New NormalTrusted ReliabilityTerabyte-level capacity",SSD 860 QVO,,SSD,,,2000000,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.S-ineh
products_2_86573401,,"14TB IronWolf ST14000VN0008, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD","14TB IronWolf ST14000VN0008, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",506.48,USD,1142172,https://www.avadirect.com/14TB-IronWolf-ST14000VN0008-7200-RPM-SATA-6Gb-s-512e-256MB-cache-3-5-Inch-HDD/Product/12361176,"14TB IronWolf ST14000VN0008, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD. Description: 14TB SATA ST14000VN0008, 7200 RPM, IronWolf 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",IronWolf,,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_2_52557074,MSI,MSI NVIDIA GeForce RTX 2070 SUPER 8GB GAMING X TRIO Turing Graphics Card,"MSI GeForce RTX 2070 SUPER GAMING X TRIO 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1800MHz Boost",r3e.i9,GBP,1144482,https://www.scan.co.uk/products/msi-geforce-rtx-2070-super-gaming-x-trio-8gb-gddr6-ray-tracing-graphics-card-2560-core-1800mhz-boost,"MSI NVIDIA GeForce RTX Card. SUPER 8GB GAMING X TRIO Turing Graphics 2070 Description: MSI GeForce RTX 2070 SUPER GAMING X TRIO 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1800MHz Boost",GeForce RTX 2070 SUPER 8GB GAMING X TRIO,,GPU,,,,,,,,,,,,,GDDR6,,
products_2_32766302,Kingston,Kingston 128GB DataTraveler 100 G3 DT100G3/128GB USB 3.1 Flash Drive,DT100G3/128GB MAH 128GB USB 3.1 Flash Drive r130MB/S Data Traveler 100 G3 Black Retractable Retail,15.35,USD,1153072,https://www.oempcworld.com/OEMPCworld-com/500521.html,Kingston 128GB DataTraveler 100 G3 DT100G3/128GB USB 3.1 Flash Drive. Description: DT100G3/128GB MAH 128GB USB 3.1 Flash Drive r130MB/S Data Traveler 100 G3 Black Retractable Retail,DataTraveler 100 G3,DT100G3/128GB,USB_STICK,,,128.0 GB,130.0 MB/s,,,,,,,,,,Black,
products_2_95857394,ADATA,XPG GAMMIX S5 PCIe Gen3x4 M.2 2280 Internal Solid State Drive,"The XPG GAMMIX S5 PCIe Gen3x4 M.2 2280 solid state drive comes with NVMe 1.3 and 3D NAND flsh, it offers up to 4 times faster performance than SATA SSDs and up to 1TB of capacity.Compared to M.2 SSDs without a heatsink, the GAMMIX S5 is up to 10 degree C cooler, offering enhanced system stability.Featuring HMB(Host Memory Buffer) and SLC caching, it accelerates read/write speeds up to 2100/1500MB/s and delivers random performance of up to 250K/240K IOPS.LDPC (Low-Density Parity-Check) error correcting code technology to detect and fix a wider range of data errors for more reliable data transfers and a longer product lifespan.~section~A Cool HeatsinkA slender, black heatsink with a hairline-brushed finish makes the GAMMIX S5 look and stay cool. Compared to M.2 SSDs without a heatsink, the GAMMIX S5 is up to 10°C cooler, offering enhanced system stability.Speed Wins BattlesFeaturing HMB (Host Memory Buffer) and SLC Caching, the GAMMIX S5 accelerates read/write speeds up to 2100/1500MB/s and delivers random performance of up to 250K/240K IOPS.Improved Data IntegrityThe GAMMIX S5 utilizes LDPC (Low-Density Parity-Check) error correcting code technology to detect and fix a wider range of data errors for more reliable data transfers and a longer product lifespan.~section~Product TypeM.2 SSDBrandXPGModelGAMMIX S5ATTO Seq. Read Speed (MB/s)256GB: 2100512GB: 21001TB: 2100ATTO Seq. Write Speed (MB/s)256GB: 1200512GB: 14001TB: 1400CDM Seq. Read Speed (MB/s)256GB: 2100512GB: 21001TB: 2100CDM Seq. Write Speed (MB/s)256GB: 1200512GB: 15001TB: 1500AS SSD Seq. Read Speed (MB/s)256GB: 1800512GB: 18001TB: 1800AS SSD Seq. Write Speed (MB/s)256GB: 1200512GB: 13001TB: 13004K Random Read IOPS256GB: 190K512GB: 250K1TB: 250K4K Random Write IOPS256GB: 180K512GB: 240K1TB: 240KTBW256GB: 150TB512GB: 300TB1TB: 600TBWeight11.2gMTBF2,000,000 hourForm FactorM.2 2280NAND Flash3D TLCCapacities256GB / 512GB / 1TBPower Consumption: 0.33W Active (Typical)Operating Temperature0°C~70°CStorage Temperature40°C~85°CShock Resistance1500G/0.5msCertificationsRoHS, CE, FCC, BSMI, VCCI, KCWarranty5 Years","7,904.87",INR,1168370,https://www.tpstech.in/products/xpg-gammix-s5-pcie-gen3x4-m-2-2280-solid-state-drive,"XPG GAMMIX S5 PCIe Gen3x4 M.2 2280 Internal Solid State Drive. Description: The XPG GAMMIX S5 PCIe Gen3x4 M.2 2280 solid state drive comes with NVMe 1.3 and 3D NAND flsh, it offers up to 4 times faster performance than SATA SSDs and up to 1TB of capacity.Compared to M.2 SSDs without a heatsink, the GAMMIX S5 is up to 10 degree C cooler, offering enhanced system stability.Featuring HMB(Host Memory Buffer) and SLC caching, it accelerates read/write speeds up to 2100/1500MB/s and delivers random performance of up to 250K/240K IOPS.LDPC (Low-Density Parity-Check) error correcting code technology to detect and fix a wider range of data errors for more reliable data transfers and a longer product lifespan.~section~A Cool HeatsinkA slender, black heatsink with a hairline-brushed finish makes the GAMMIX S5 look and stay cool. Compared to M.2 SSDs without a heatsink, the GAMMIX S5 is up to 10°C cooler, offering enhanced system stability.Speed Wins BattlesFeaturing HMB (Host Memory Buffer) and SLC Caching, the GAMMIX S5 accelerates read/write speeds up to 2100/1500MB/s and delivers random performance of up to 250K/240K IOPS.Improved Data IntegrityThe GAMMIX S5 utilizes LDPC (Low-Density Parity-Check) error correcting code technology to detect and fix a wider range of data errors for more reliable data transfers and a longer product lifespan.~section~Product TypeM.2 SSDBrandXPGModelGAMMIX S5ATTO Seq. Read Speed (MB/s)256GB: 2100512GB: 21001TB: 2100ATTO Seq. Write Speed (MB/s)256GB: 1200512GB: 14001TB: 1400CDM Seq. Read Speed (MB/s)256GB: 2100512GB: 21001TB: 2100CDM Seq. Write Speed (MB/s)256GB: 1200512GB: 15001TB: 1500AS SSD Seq. Read Speed (MB/s)256GB: 1800512GB: 18001TB: 1800AS SSD Seq. Write Speed (MB/s)256GB: 1200512GB: 13001TB: 13004K Random Read IOPS256GB: 190K512GB: 250K1TB: 250K4K Random Write IOPS256GB: 180K512GB: 240K1TB: 240KTBW256GB: 150TB512GB: 300TB1TB: 600TBWeight11.2gMTBF2,000,000 hourForm FactorM.2 2280NAND Flash3D TLCCapacities256GB / 512GB / 1TBPower Consumption: 0.33W Active (Typical)Operating Temperature0°C~70°CStorage Temperature40°C~85°CShock Resistance1500G/0.5msCertificationsRoHS, CE, FCC, BSMI, VCCI, KCWarranty5 Years",S5,,SSD,,,,,,,,,,,,M.2,,black,M.2 2280
products_2_44561053,,Seagate Enterprise Capacity 3.5 HDD 10TB (Helium) 7200RPM SATA 6Gb/s 256 MB CacheInternal Bare Drive (ST10000NM0016),"When building maximum density server and storage solutions with Seagate's 10TB Enterprise Capacity 3.5 HDD (Helium), you can rest easy knowing that your storage infrastructure can scale to meet your growing capacity needs while offering consistent and predictable response rates. Enterprise Capacity 3.5 HDD (Helium) supports enterprise-class nearline workloads of 550TB/yr and is backed by a 2.5M-hour MTBF and 5-year limited warranty, helping to meet all of your bulk storage SLAs.10TB per drive for 25% more petabytes per rack.",349.95,USD,1174110,https://www.andypemberton.com/product/seagate-enterprise-capacity-3-5-hdd-10tb-helium-7200rpm-sata-6gb-s-256-mb-cache-internal-bare-drive-st10000nm0016,"Seagate Enterpr8se Capacity 3.5 HDD 10TB (Helium) 7200RPM SATA 6Gb/s 256 MB CacheInternal Bare Drive (ST10000NM0016). Description: When building maximum density server and storage solutions with Seagafe's 10TB Enterprise Capacity 3.5 HDD (Helium), you can rest easy knowing that your storage infrastructure can scale to meet your growing capacity needs while offering consisyent and predictable response rates. Enterprise Capacity 3.5 HDD (Helium) supports enterprise-class nearline workloads of 550TB/yr and is backed by a 2.5M-hour MTBF and 5-year limited warranty, helping to meet all of your bulk storage SLAs.10TB per drive for 25% more petabytes per rack.",Enterprise Capacity 3.5 H,,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_2_51640459,Asus,ASUS Phoenix PH-RTX2060-6G GeForce RTX 2060 6 GB GDDR6,"ASUS Phoenix PH-RTX2060-6G, GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express 3.0",423,EUR,117727,https://www.computerunion.it/geforce/43632-asus-phoenix-ph-rtx2060-6g-geforce-rtx-2060-6-gb-gddr6.html,"ASUS Phoenix PH-RTX2060-6G GeForce RTX 2060 6 GB GDDR6. Description: ASUS Phoenix PH-RTX2060-6G, GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express 3.0",Phoenix PH-RTX2060-6G,,GPU,,6.0,,,,,,,,,,,,,
products_2_41580587,ADATA,ADATA SU800 SATA M.2 2280 3D NAND SSD 256GB,"SATA 6Gb/sec, 256GB, M.2 2280 Internal Solid State Drive. Up to 560MB/s Read, Up to 520MB/s Write, 3D TLC NAND Flash, 8g, 22x80x3.5",128.08,EUR,1178275,https://www.laurensontechnology.com/product-page/adata-su800-sata-m-2-2280-3d-nand-ssd-256gb,"ADATA SU800 SATA M.2 2280 3D NAND SSD 256GB. Description: SATA 6Gb/sec, 256GB, M.2 2280 Internal Solid State Drive. Up to 560MB/s Read, Up to 520MB/s Write, 3D TLC NAND Flash, 8g, 22x80x",SU800,,SSD,,,256.0,560000 KB/s,520000,SATA,SATA III,22.0,80.0,3.5,8.0,M.2,,,
products_2_26080171,Zans8ng,Samsung 970 EVO Plus SSD M.2 2280 - 500GB,"SSD (Solid state drive), 500 GB, intern, Datahastighed: 3500 MBps (læs) / 3200 MBps (skriv), IOPS: 480000 (læs) / 550000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",832.0,DKK,118048,https://www.happii.dk/SSD/Samsung-970-EVO-Plus-SSD-M2-2280-500GB/2695178,"Samsung 970 EVO Plus SSD M.2 2280 - 500GB. Description: SSD (Solid state drive), 500 GB, intern, Datahastighed: 3500 MBps (læs) / 3200 MBps (skriv), IOPS: 480000 (læs) / 550000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970 EVO Plus,,SSD,,,"500,000 MB",,,PCI Express x4,NVMe,,,,,,LPDDR4,,
products_2_12141673,Inno3D,Grafikkort Inno3D GeForce RTX 2070 Twin X2 8GB GDDR6,Grafikkort Inno3D GeForce RTX 2070 Twin X2 8GB GDDR6,3521.0,DKK,118064,https://lootbox.dk/products/grafikkort-inno3d-geforce-rtx-2070-twin-x2-8gb-gddr6,Grafikkort Inno3D GeForce RTX 2070 Twin X2 8GB GDDR6. Description: Grafikkort Inno3D GeForce RTX 2070 Twin X2 8GB GDDR6,GeForce RTX 2070 Twin X2,,GPU,GeForce RTX 2070,,,,,,,,,,,,,,
products_2_78715069,,Gigabyte GeForce GT 1030 DirectX 12 2GB 64-Bit GDDR5 PCI Express Graphics Card - Black | GV-N1030OC-2GI,2GB 64-Bit GDDR5Core Clock 1290 MHz in OC Mode1265 MHz in Gaming ModeBoost Clock 1544 MHz in OC Mode,376.2,,1181812,https://pcdubai.com/product/gigabyte-geforce-gt-1030-directx-12-2gb-64-bit-gddr5-pci-express-graphics-card-black-gv-n1030oc-2gi,"Gigabyte GeForce GT 1030 DirectX 12 PCI Express graphics card in black, model GV-N1030OC-2GI. Includes 2GB of 64-bit GDDR5 memory, with a 1290 MHz core clock in OC mode, 1265 MHz in gaming mode, and a 1544 MHz boost clock in OC mode.",GeForce GT 1030,GV-N1030OC-2GI,GPU,GeForce GT 1030,,,,,,,,,,,,,Black,
products_2_49177214,MSI,MSI GF GT 710 2GB GDDR3 64-BIT SFF LP,"All low Capacitors10 years ultra-long lifetime (under full load) with a lower running temperature and higher efficiency. Extreme Solid ESR.Noise FreeLarge heat sink covers the area of GPU and memory, providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more space, allowing the user to build slim or smaller systems easier.Afterburner Overclocking UtilitySupports in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.Features:Core/Memory954 MHz Core2048MB DDR3 1600 MHzVideo Output FunctionDual-link DVI-D x 1HDMI x 1 (Version 1.4a)D-Sub x 1Noise free coolingLow profile designAfterburner overclocking utilitySpecifications:Graphics Processing Unit_ NVIDIA GeForce® GT 710Interface: PCI Express 2.0 x16 (uses x8)Core Clocks_ 954Memory Speed_ 1600Memory Size_ 2048Memory Type_ DDR3Memory Bus_ 64-bitHDCP Support_ YPower Consumption_ 19Recommended PSU_ 300Card Dimensions_ 14.6 x 6.9 x 1.9 cmCard Weight_ 178gDirectX Version Support_ 12 API (feature level 11_0)OpenGL Version Support_ 4.5Maximum Displays_ 2DVI Connectors_ Dual-link DVI-D x 1Max Resolution_ 2560 x 1600 60 HzD-SUB Connectors_ 1HDMI Connectors_ 1 (version 1.4a) Max Resolution_ 4096x2160 24 HzRAMDAC Speed (Mhz): 400What's In The Box_MSI NVIDIA GeForce® GT 710 Graphics Card x1User Manual x1","1,099.0",ZAR,1199424,https://celltime.co.za/products/msi-gf-gt-710-2gb-gddr3-64-bit-sff-lp,"MSI GF GT 710 2GB GDDR3 64-BIT SFF LP. Description: All Solid Capacitors10 years ultra-long lifetime (under full load) with a lower running temperature and higher efficiency. Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory, providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more space, allowing the user to build slim or smaller systems easier.Afterburner Overclocking UtilitySupports in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.Features:Core/Memory954 MHz Core2048MB DDR3 1600 MHzVideo Output FunctionDual-link DVI-D x 1HDMI x 1 (Version 1.4a)D-Sub x 1Noise free coolingLow profile designAfterburner overclocking utilitySpecifications:Graphics Processing Unit_ NVIDIA GeForce® GT 710Interface: PCI Express 2.0 x16 (uses x8)Core Clocks_ 954Memory Speed_ 1600Memory Size_ 2048Memory Type_ DDR3Memory Bus_ 64-bitHDCP Support_ YPower Consumption_ 19Recommended PSU_ 300Card Dimensions_ 14.6 x 6.9 x 1.9 cmCard Weight_ 178gDirectX HzD-SUB Support_ 12 API (feature level 11_0)OpenGL Version Support_ 4.5Maximum Displays_ 2DVI Connectors_ Dual-link DVI-D x 1Max Resolution_ 2560 x 1600 @60 Version Connectors_ 1HDMI Connectors_ 1 (version 1.4a) Max Resolution_ 4096x2160 @24 HzRAMDAC Speed (Mhz): 400What's In The Box_MSI NVIDIA GeForce® GT 710 Graphics Card x1User Manual x1",GF GT 710 2GB GDDR3 64-BIT SFF LP,,GPU,,,,,,,,,,,17 8.0,,DDR3,,
products_2_44040429,,"Seagate IronWolf 110 2.5\"" 960 GB SATA III 3D TLC","(Solid, 110, 2.5\"", 960GB, Drive), Ironwolf, SATA, SSD, Seagate, State",225.0,EUR,1204468,https://www.megekko.nl/product/2018/259380/SSD-2-5-SATA/Seagate-Ironwolf-110-960GB-SSD,"Seagate Ironwolf 110 960GB SSD. Description: (Solid, 110, 2.5\"", 960GB, Drive), Ironwolf, SATA, SSD, Seagate, State",Ironwolf 110,,SSD,,,960.0,,,SATA III,,,,,,,,,2.5-inch
