_id,_fusion_sources,title_description,price,brand,form_factor,height_mm,weight_g,interface_type,length_mm,priceCurrency,url,width_mm,description,id,chipset_name,memory_type,read_speed_mb_s,write_speed_mb_s,storage_connection_type,product_type,storage_gb,title,model,color,bus_type,vram_gb,model_number,cluster_id
products_2_10397588,['products_2_10397588'],"Seagate ST3400755SS Cheetah NS 400GB 10K 3Gbps SAS Hard Drive. Description: Seagate ST3400755SS SAS Hard DriveCapacity: 400GBSpindle Speed: 10,000RPMInterface Type: SAS / Serial Attached SCSIDisk Size: 3.5\""x1.0\"" (LFF Hard Drive)Sustained Throughput (MBps):Average Seek Time (read/write ms): 3.9 / 4.2Electrical Interface Speed: SAS / Serial Attached SCSI - 3.0GbpsOn-Board Cache: 16MBThe Seagate Cheetah NS complements the Cheetah 15K.5 by trading a small reduction in performance for substantial gains in both capacity and power savings. Perpendicular recording with 33% higher capacity More than 25% power savings Better sequential and random performance BIC reliability rating ",1291.42,Dell,3.5-inch,,,SAS / Serial Attached SCSI,,AED,https://techsouq.com/product/seagate-st3400755ss-cheetah-ns-400gb-10k-3gbps-sas-hard-drive,,"Seagate ST3400755SS SAS Hard DriveCapacity: 400GBSpindle Speed: 10,000RPMInterface Type: SAS / Serial Attached SCSIDisk Size: 3.5\""x1.0\"" (LFF Hard Drive)Sustained Throughput (MBps):Average Seek Time (read/write ms): 3.9 / 4.2Electrical Interface Speed: SAS / Serial Attached SCSI - 3.0GbpsOn-Board Cache: 16MBThe Seagate Cheetah NS complements the Cheetah 15K.5 by trading a small reduction in performance for substantial gains in both capacity and power savings. Perpendicular recording with 33% higher capacity More than 25% power savings Better sequential and random performance BIC reliability rating",products_2_10397588,,,,,3.5-inch SAS,HDD,,Seagate ST3400755SS Cheetah NS 400GB 10K 3Gbps SAS Hard Drive,Cheetah NS,,SAS,,ST3400755SS-EQL,4583136.0
products_3_2070043,['products_3_2070043'],"Gigabyte GeForce GT1030 OC GB. 2 - Description: GT 1030, 2GB GDDR5, 64-bit, DVI-D, HDMI",111.63,Gigabyte,,,,,,EUR,https://www.paradigit.nl/gigabyte-geforce-gt1030-oc-2-gb/20849554/product,,"GT 1030, 2GB GDDR5, 64-bit, DVI-D, HDMI",products_3_2070043,,GDDR5,,,,GPU,,Gigabyte GeForce GT1030 OC - 2 GB,GeForce GT1030 OC,,,,,1181812.0
products_2_94022712,['products_2_94022712'],Dysk Samsung 960 PRO SSD M.2 (2280) 512GB (PCIe/NVMe). Description: Samsung 960 PRO MZ-V6P512BW - Solid state drive - encrypted - 512 GB - internal - M.2 2280 - PCI Express 3.0 x4 (NVMe) - 256-bit AES - TCG Opal Encryption,1476.26,Samsung,,2.4,,NVMe M.2,8 0.0,RON,https://www.ideall.ro/magazin-hdd-extern/samsung/SSD-Samsung-512GB-960-Pro-retail-NVMe-M-2-rata-transfer-r-w-3500-2100MB-s-80-x-22-x-2-4-cm--191067,22.0,Samsung 960 PRO MZ-V6P512BW - Solid state drive - encrypted - 512 GB - internal - M.2 2280 - PCI Express 3.0 x4 (NVMe) - 256-bit AES - TCG Opal Encryption,products_2_94022712,,,3500.0,2100.0,M.2,SSD,476.84 GiB,"SSD Samsung, 512GB, 960 Pro, retail, NVMe M.2, rata transfer r/w: 3500/2100MB/s, 80 x 22 x 2.4 cm",960 Pro,,,,,2170749.0
products_1_10861890,['products_1_10861890'],Kingston 64GB DataTraveler Vault Flash Drive. Description: Kingston 64GB DataTraveler Vault Flash Drive - this product is manufactured by Kingston in United States (and maybe in other countries),4549.3,Kingston,,,,,,NOK,https://no.rs-online.com/web/p/usb-sticks/1408084,,The Kingston DataTraveler Vault Privacy 3. 0 USB Flash drive provides AES security with 256-bit business-grade hardware-based encryption in XTS mode.,products_1_10861890,,,,,,USB_STICK,64.0,Kingston 64 GB DataTraveler Vault Privacy 3.0197 USB Stick,DataTraveler Vault Privacy 3.0197,,USB 3.0,,,308029.0
products_4_73644160,['products_4_73644160'],Dysk SP512GBP34A80M28 M.2 Silicon Power A80 512GB PCI-e. Description: SSD,339.0,Silicon Power,M.2 2280,,,M.2,,PLN,"http://kozak.pl/p7328,dysk-ssd-m2-silicon-power-a80-512gb-pci-e.html",,SP512GBP34A80M28,products_4_73644160,,,,,M.2,SSD,476.84 GiB,Dysk SSD M.2 Silicon Power A80 512GB PCI-e,A80,,PCIe,,,1813877.0
products_3_35980976,['products_3_35980976'],Disco duro para servidor hpe 4tb sata 7.2k lff sc. Description: Información General!----- informaciã³n comercial --disco duro para servidor proliant.brbra href=https://psnow.ext.hpe.com/partner/doc/psn1009802951mxes.pdf?from=app target=_blankbu quickspecs /b/u/aInformación Tecnica!----- informaciã³n tã©cnica --brb capacidad: /bbr 4tbbrb interface: /bbr satabrb hd tipo: /bbr non hot plugbrb conectividad: /bbr single-portbrb factor de forma: /bbr 3. 5-lff,"9,776.34",Hewlett Packard Enterprise,3.5-inch,,,sata,,AUD,https://www.tiendaclic.mx/ver-detalle/disco-duro-hpe-4tb-sata-72k-lff-sc-para-servidores-hp-872491-b21,,Información General!----- informaciã³n comercial --disco duro para servidor proliant.brbra href=https://psnow.ext.hpe.com/partner/doc/psn1009802951mxes.pdf?from=app target=_blankbu quickspecs /b/u/aInformación Tecnica!----- informaciã³n tã©cnica --brb capacidad: /bbr 4tbbrb interface: /bbr satabrb hd tipo: /bbr non hot plugbrb conectividad: /bbr single-portbrb factor de forma: /bbr 3. 5-lff,products_3_35980976,,,,,3. 5-lff,HDD,"3,725.29 GiB",Disco duro para servidor hpe 4tb sata 7.2k lff sc,,,SATA,,,1997951.0
products_4_7604703,['products_4_7604703'],"WD 12TB Red Pro 3.5"" SATA 6Gb/s 7200RPM 128MB NAS Hard Drive. Description: WD 12TB Red Pro 3.5"" SATA 6Gb/s 7200RPM 128MB NAS Hard Drive",420.08,Western Digital,,,,SATA III,,GBP,https://shop.bt.com/products/wd-12tb-red-pro-3-5--sata-6gb-s-7200rpm-128mb-nas-hard-drive-wd121kfbx-FHND.html?AddToWishlist=1,,"WD 12TB Red Pro 3.5"" SATA 6Gb/s 7200RPM 128MB NAS Hard Drive",products_4_7604703,,,,,3.5-inch SATA,HDD,11175.87 GiB,"WD 12TB Red Pro 3.5"" SATA 6Gb/s 7200RPM 128MB NAS Hard Drive",Red Pro,,SATA,,,32592.0
products_3_49739678,['products_3_49739678'],SSD Samsung - 860 EVO BASIC 250 GB SATA3. Description: SSD 250GB 860 EVO BASIC 2.5P SATA III,55.79,Samsung,2.5-inch,,,,,EUR,https://monclick.it/prodotti/3/SSI/samsung/MZ-76E250B%2FEU.htm,,SSD 250GB 860 EVO BASIC 2.5P SATA III,products_3_49739678,,,,,,SSD,250.0,SSD Samsung - 860 EVO BASIC 250 GB SATA3,860 EVO BASIC,,SATA,,,1665283.0
products_2_54694203,['products_2_54694203'],"HD SSD 2,5 512GB Silicon Power A55 SATAIII 7mm Full Cap, Bl. Description: Silicon Power Ace A55, 512 GB, 2.5, Serial ATA III",65.24,Silicon Power,,,,SATA 1II,,,https://www.esseshop.it/hd-ssd-25-512gb-silicon-power-a55-sataiii-7mm-full-cap-bl-p-97155.html,,"Silicon Power Ace A55, 512 GB, 2.5, Serial ATA III",products_2_54694203,,,,,2.5-inch SATA,SSD,476.84 GiB,"HD SSD 2,5 512GB Silicon Power A55 SATAIII 7mm Full Cap, Bl",,Bl.,SATA,,,799937.0
products_4_95952205,['products_4_95952205'],652572-B21 HP G8 G9 450-GB 6G 10K 2.5 SAS SC. Description: Description:HP 450GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G 10K Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9)SmartDrive Carrier (SC) (as pictured)Genuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 652572-B21Spare Part# 653956-001Assembly Part# 641552-002Assembly Part# 666355-002Model# EG0450FBVFMModel# EG0450FCHHT Refurbished with 30 Days Warranty90 Days Warranty with Server Purchase,170.0,Hewlett Packard,2.5-inch,,,SAS,,CAD,https://www.servergiant.net/product-page/652572-b21-hp-g8-g9-450-gb-6g-10k-2-5-sas-sc,,Description:HP 450GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G 10K Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9)SmartDrive Carrier (SC) (as pictured)Genuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 652572-B21Spare Part# 653956-001Assembly Part# 641552-002Assembly Part# 666355-002Model# EG0450FBVFMModel# EG0450FCHHT Refurbished with 30 Days Warranty90 Days Warranty with Server Purchase,products_4_95952205,,,,,2.5-inch SAS,HDD,419.10 GiB,652572-B21 HP G8 G9 450-GB 6G 10K 2.5 SAS SC,G8 G9,,,,652572-B21,80434638.0
products_4_97439922,['products_4_97439922'],PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail. Description: PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail,9497.99,PNY,,,,,,USD,https://www.thekeykey.com/detail/VCQGV100-PB/?name=215596,,PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail,products_4_97439922,Quadro GV100,,,,,GPU,,PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail,NVIDIA Quadro GV100,,PCIe,,,1666880.0
products_1_63493764,['products_1_63493764'],ST6000NM0095 Seagate Enterprise Capacity V.5 6TB 7.2K RPM SAS-12GBPS 256MB Buffer 512E 3.5inch Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: General Information:Manufacturer : SeagateManufacturer Part Number : ST6000NM0095Type : Hard Disk Drive (HDD)Sub-Type : SAS-12GBPSProduct Line : Enterprise Capacity V.5Product Name : Enterprise Capacity V.5 6TB Hard DriveKey Features:Storage Capacity : 6 TBEnclosure : InternalInterface : 12.0GBPS SASBytes Per Sector : 512EDrive Dimensions : 3.5 InchMTBF : 2 Million HoursHumidity Sensor : YesHalogen Free : YesPowerchoice™ Technology : YesDrive Performance:Max. Sustained Transfer Rate OD : 226 MBPSAverage Latency : 4.16 MSInterface Ports : DualRotation Vibration @ 1500 Hz (RAD/S²): 12.5Buffer : 256 MBRotational Speed : 7200 RPM,242.29,Seagate,3.5-inch,,,SAS 12G,,INR,https://www.allhdd.com/hard-drive/sas-12gbps/6tb-7.2k-rpm/seagate-st6000nm0095-nrfs,,General Information:Manufacturer : SeagateManufacturer Part Number : ST6000NM0095Type : Hard Disk Drive (HDD)Sub-Type : SAS-12GBPSProduct Line : Enterprise Capacity V.5Product Name : Enterprise Capacity V.5 6TB Hard DriveKey Features:Storage Capacity : 6 TBEnclosure : InternalInterface : 12.0GBPS SASBytes Per Sector : 512EDrive Dimensions : 3.5 InchMTBF : 2 Million HoursHumidity Sensor : YesHalogen Free : YesPowerchoice Technology : YesDrive Performance:Max. Sustained Transfer Rate OD : 226 MBPSAverage Latency : 4.16 MSInterface Ports : DualRotation Vibration  1500 Hz (RAD/S²): 12.5Buffer : 256 MBRotational Speed : 7200 RPM,products_1_63493764,,,,,3.5-inch SAS,HDD,60 00.0,ST6000NM0095 Seagate Enterprise Capacity V.5 6TB 7.2K RPM SAS-12GBPS 256MB Buffer 512E 3.5inch Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,Enterprise V.5 Capacity,,SAS,,ST6000NM0095,390895.0
products_3_2140760,['products_3_2140760'],"Hewlett Packard Enterprise 1.2TB SAS MSA 2.5\"" 1200 GB. Description: 1.2TB SAS hard disk drive MSA",342.95,Hewlett Packard Enterprise,2.5-inch,,,,,EUR,https://compudeals.ie/bigfoot-gaming/internal-hard-drives/hewlett-packard-enterprise-1-2tb-sas-msa-2-5-1200-gb.html,,1.2TB SAS hard disk drive MSA,products_3_2140760,,,,,"2.5""",HDD,"1,117.59 GiB","Hewlett Packard Enterprise 1.2TB SAS MSA 2.5\"" 1200 GB",MSA,,SAS,,,12239486.0
products_3_70691121,['products_3_70691121'],"Silicon Power -Ace - A55, 512GB, 2.5"" SATAIII (TLC 3D Nand), SSD. Description: 3D TLC NAND, SLC Cache, 7mm 2.5\"" Blue - Max 560/530 Mb/s - Full Capacity","33,019.83",Silicon Power,2.5-inch,,,SATA III,,HUf,https://www.ikontakt.hu/Silicon-Power-Ace-A55-512GB-2-5-SATAIII-TLC-3D-Nan,,"3D TLC NAND, SLC Cache, 7mm 2.5\"" Blue - Max 560/530 Mb/s - Full Capacity",products_3_70691121,,,,0.53 GB/s,,SSD,476.84 GiB,"Silicon Power -Ace - A55, 512GB, 2.5"" SATAIII (TLC 3D Nand), SSD",Ace - A55,Blue,,,,799937.0
products_1_24392640,['products_1_24392640'],"WD My Passport Go WDBMCG5000AYT - solid state drive - 500 GB - USB 3.0. Description: SSD. Built to travel.My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solidstate drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is theperfect drive to take anywhere with confidence.Tough and DurableThe My Passport Go portable drive has a shock-absorbing rubber bumper and no moving parts, making it drop-resistant upto 2 meters and helping to keep your content safe from bumps and shakes.Compact and IntegratedIts pocket-sized form factor and built-in cable make the My Passport Go drive incredibly convenient to bring with youanywhere without leaving important components behind.",122.1,Western Digitol,,,,,,USD,https://m.cdwg.com/product/wd-my-passport-go-wdbmcg5000ayt-solid-state-drive-500-gb-usb-3.0/5883336,,"Tough SSD. Built to travel.My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solidstate drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is theperfect drive to take anywhere with confidence.Tough and DurableThe My Passport Go portable drive has a shock-absorbing rubber bumper and no moving parts, making it drop-resistant upto 2 meters and helping to keep your content safe from bumps and shakes.Compact and IntegratedIts pocket-sized form factor and built-in cable make the My Passport Go drive incredibly convenient to bring with youanywhere without leaving important components behind.",products_1_24392640,,,,,,SSD,500.0,WD My Passport Go WDBMCG5000AYT - solid state drive - 500 GB - USB 3.0,My Passport Go,,USB 3.0,,WDBMCG5000AYT,5184814.0
products_4_91298730,['products_4_91298730'],"HDD Western Digital Surveillance Purple intern 4TB WD40PURX. Description: HDD Western Digital Surveillance Purple intern 4TB WD40PURX Hard disk intern Western Digital New Purple capacitate de stocare 4 TB , interfata SATA 3 , format 3.5 inch buffer 64 Mb , viteza RPM IntelliPower Timp de acces: 2.9 ms Greutate: 700g Timp de acces Citire: 3.3 ms; Timp de acces Scriere: 3.3 ms pentruechipamente de supraveghere",483.56,Western Digital,,,,,,RON,https://rovision.ro/produs/hdd-western-digital-surveillance-purple-intern-4tb-wd40purx,,"HDD Western Digital Surveillance Purple intern 4TB WD40PURX Hard disk intern Western Digital New Purple capacitate de stocare 4 TB , interfata SATA 3 , format 3.5 inch buffer 64 Mb , viteza RPM IntelliPower Timp de acces: 2.9 ms Greutate: 700g Timp de acces Citire: 3.3 ms; Timp de acces Scriere: 3.3 ms pentruechipamente de supraveghere",products_4_91298730,,,,,,HDD,3725.29 GiB,HDD Western Digital Surveillance Purple intern 4TB WD40PURX,Surveillance in Purple,,,,WD40PURX,1428897.0
products_2_80777208,['products_2_80777208'],"Seagate Expansion Desktop 4TB USB 3.0 External Hard Drive, Black (STEB4000100). Description: Staples.com: Seagate 4TB Expansion Desktop External Hard Drive with fast and free shipping on select orders.",123.37,Seagate,,,,,,USD,https://www.staples.com/Seagate-4TB-Expansion-Desktop-External-Hard-Drive/product_1568151,,Staples.com: Seagate 4TB Expansion Desktop External Hard Drive with fast and free shipping on select orders.,products_2_80777208,,,,,,HDD,3725.29 GiB,"Seagate Expansion Desktop 4TB USB 3.0 External Hard Drive, Black (STEB4000100)",Expansion Desktop,,U5B 3.0,,STEB4000100,8238535.0
products_4_79132974,['products_4_79132974'],"Asus Dual GeForce RTX 2070 SUPER OC EVO DUAL 8GB GDDR6, HDMI, 3x DP | 90YV0DK0-M0NA00. Description: 8GB Graphics Memory PCI Express 3.0 x16 Interface Cooler Type - Dynamic Fan Nvidia GPU Boost Technology Pre Overclocked Edition Outputs - HDMI and Display Port",2375.0,AsUs,,,,,,AED,https://pcdubai.com/product/asus-dual-geforce-rtx-2070-super-oc-evo-dual-8gb-gddr6-hdmi-3x-dp-90yv0dk0-m0na00,,8GB Graphics Memory PCI Express 3.0 x16 Interface Cooler Type - Dynamic Fan Nvidia GPU Boost Technology Pre Overclocked Edition Outputs - HDMI and Display Port,products_4_79132974,,,,,,GPU,,"Asus Dual GeForce RTX 2070 SUPER OC EVO DUAL 8GB GDDR6, HDMI, 3x DP | 90YV0DK0-M0NA00",Dual GeForce RTX 2070 SUPER OC EVO DUAL,,,8.0,90YV0DK0-M0NA00,728150.0
products_2_84543151,['products_2_84543151'],10tbWd - red pro nas hdd (wd101kfbx). Description: Available in large capacities with support for 1-16 bays 5-year limited warranty Enhanced reliability with 3D Active Balance Plus technology and error recovery controls with NASware 3.0 technology Extended drive testing to ensure each drive is tested for extended reliable operation Vibration & Shock protection. Easy backup and upgrade Brand NameWestern DigitalSeriesWD Red Pro 10TB NAS Hard Disk Drive - 7200 RPM Class SATA 6 Gb/s 256MB CachItem model numberWD101KFBXOperating SystemN/AItem Weight1.43 poundsProduct Dimensions5.8 x 4 x 1 inchesItem Dimensions L x W x H5.79 x 4 x 1.03 inchesHard Drive InterfaceSerial ATAHard Drive Rotational Speed7200 RPM,42302.98,Western Digital,,25.4,1430.0,SATA III,101.6,INR,https://gamesncomps.com/product/wd-red-pro-10tb-nas-hdd-wd101kfbx,58.0,Available in large capacities with support for 1-16 bays 5-year limited warranty Enhanced reliability with 3D Active Balance Plus technology and error recovery controls with NASware 3.0 technology Extended drive testing to ensure each drive is tested for extended reliable operation Vibration & Shock protection. Easy backup and upgrade Brand NameWestern DigitalSeriesWD Red Pro 10TB NAS Hard Disk Drive - 7200 RPM Class SATA 6 Gb/s 256MB CachItem model numberWD101KFBXOperating SystemN/AItem Weight1.43 poundsProduct Dimensions5.8 x 4 x 1 inchesItem Dimensions L x W x H5.79 x 4 x 1.03 inchesHard Drive InterfaceSerial ATAHard Drive Rotational Speed7200 RPM,products_2_84543151,,,,,,HDD,10000.0,10tbWd - red pro nas hdd (wd101kfbx),WD Red Pro 10TB NAS Hard Disk Drive - 7200 RPM Class,,SATA,,,1592336.0
products_2_23008303,['products_2_23008303'],Sapphire Radeon Pulse RX 570 8G G5 OC Lite 8GB GDDR5 2*HDMI/2*DP PCi Ex 3.0 16x. Description: Sapphire Radeon Pulse RX 570 8G G5 OC Lite 8GB GDDR5 2*HDMI/2*DP PCi Ex 3.0 16x,199.65,Sapphire,,,,,,EUR,https://www.nexths.it/Products/details/sku/11266-75-20G,,Sapphire Radeon Pulse RX 570 8G G5 OC Lite 8GB GDDR5 2*HDMI/2*DP PCi Ex 3.0 16x,products_2_23008303,,,,,,GPU,,Sapphire Radeon Pulse RX 570 8G G5 OC Lite 8GB GDDR5 2*HDMI/2*DP PCi Ex 3.0 16x,Radeon Pulse RX 570 8G G5 OC Lite,,PCI Express x16,8.0,,1571309.0
products_4_27951279,['products_4_27951279'],"ASUS ROG -STRIX-RTX2080S-A8G-GAMING GeForce RTX 2080 SUPER 8 GB GDDR6. Description: ASUS ROG ROG-STRIX-RTX2080S-A8G-GAMING, GeForce RTX 2080 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express 3.0",1046.75,Asus,,,,,,EUR,https://www.computerunion.it/geforce/43703-asus-rog-strix-rtx2080s-a8g-gaming-geforce-rtx-2080-super-8-gb-gddr6-4718017434959.html,,"ASUS ROG ROG-STRIX-RTX2080S-A8G-GAMING, GeForce RTX 2080 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express 3.0",products_4_27951279,,,,,,GPU,,ASUS ROG -STRIX-RTX2080S-A8G-GAMING GeForce RTX 2080 SUPER 8 GB GDDR6,ROG-STRIX-RTX2080S-A8G-GAMING,,PCI Express x16,,,1036963.0
products_2_29972182,['products_2_29972182'],"Toshiba P300 500GB 7200 RPM 3.5\"". Description: Toshiba P300 HDWD105UZSVA 500GB 7200 RPM 3.5\"" SATA III Hard DriveP300 - High-performance Hard Drive 500gb - 7200 tpm - 64 Mo",499.41,Toshiba,,,,,,MAd,http://extragamer.ma/disques-durs/2607-toshiba-p300-500gb-7200-rpm-35-hdwd105uzsva.html,,"Toshiba P300 HDWD105UZSVA 500GB 7200 RPM 3.5\"" SATA III Hard DriveP300 - High-performance Hard Drive 500gb - 7200 tpm - 64 Mo",products_2_29972182,,,,,3.5-inch SATA,HDD,,"Toshiba P300 500GB 7200 RPM 3.5\""",P300,,,,HDWD105UZSVA,154180.0
products_2_74533679,['products_2_74533679'],"Sapphire Pulse Radeon RX 5600 XT 6G, 6144 MB GDDR6. Description: High-End-Gaming-Grafikkarte von Sapphire, Radeon RX 5600 XT, max. 1620 MHz GPU-Boost-Takt im Performance-Modus, 6 GB GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Duallüfter-Kühlerdesign",342.49,Sapphire,,,,,,EUR,https://www.caseking.de/sapphire-pulse-radeon-rx-5600-xt-6g-6144-mb-gddr6-gcsp-210.html,,"High-End-Gaming-Grafikkarte von Sapphire, Radeon RX 5600 XT, max. 1620 MHz GPU-Boost-Takt im Performance-Modus, 6 GB GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Duallüfter-Kühlerdesign",products_2_74533679,Radeon RX 5600 XT,,,,,GPU,,"Sapphire Pulse Radeon RX 5600 XT 6G, 6144 MB GDDR6",Pulse Radeon RX 5600 XT 6G,,,6.0,,3368927.0
products_4_266853,['products_4_266853'],XFX Radeon RX 580 GTS XXX Edition 1386MHz OC+ 8GB GDDR5 VR Ready AMD Graphics Card | RX-580P8DFD6. Description: Boostable to 1386 MHz 2304 Stream Processors Polaris Architecture 8GB of GDDR5 VRAM 8.1 Gbps Memory Speed 256-Bit Memory Interface DisplayPort 1.4 | HDMI 2.0b | DVI-D DL Dual Fan Cooling AMD LiquidVR Ready,1584.0,XFX,,,,,,GBP,https://lootbox.dk/products/xfx-radeon-rx-580-gts-8gb-gddr5,,Grafikkort XFX Radeon RX 580 GTS 8GB GDDR5,products_4_266853,,GDDR5,,,,GLU,,Grafikkort XFX Radeon RX 580 GTS 8GB GDDR5,Radeon RX 580 GTS,,,,,3676509.0
products_1_70257427,['products_1_70257427'],"Gigabyte GeForce RTX 3090 Eagle OC 24GB GDDR6X PCI-Express Graphics Card. Description: GV-N3090EAGLE OC-24GD, Boost Clock: TBCMHz, Memory 24GB 19500MHz GDDR6X, Cuda Cores: 10496, VR Ready, PhysX/CUDA Enabled, NVIDIA Ampere, 8nm Process, Real-Time Ray Tracing, 3 Years Warranty.",1989.28,Gigabyte,,,,,,GBP,https://www.overclockers.co.uk/gigabyte-geforce-rtx-3090-eagle-oc-24gb-gddr6x-pci-express-graphics-card-gx-1bt-gi.html,,"GV-N3090EAGLE OC-24GD, Boost Clock: TBCMHz, Memory 24GB 19500MHz GDDR6X, Cuda Cores: 10496, VR Ready, PhysX/CUDA Enabled, NVIDIA Ampere, 8nm Process, Real-Time Ray Tracing, 3 Years Warranty.",products_1_70257427,,,,,,,,Gigabyte GeForce RTX 3090 Eagle OC 24GB GDDR6X PCI-Express Graphics Card,,,PCIe,,,597081.0
products_2_16398395,['products_2_16398395'],"6TB - Seagate Enterprise Ironwolf Pro SATA - ST6000NE000. Description: [shortdesc]Seagate IronWolf Pro ST6000NE000 (REPLACES ST6000NE0023) 6TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive Bare Drive.7200 RPM 256MB CacheSATA 6.0Gb/sEnterprise NAS Hard Drives[/shortdesc][additional]GENERALInterfaceSATA 6Gb/sBytes per Sector512Buffer Size256MBWeight23.98 ozManufacturerSeagate TechnologyMISCELLANEOUSMTBF1200000 secINTERFACE PROVIDEDQty1Storage InterfaceSerial ATA-600EXPANSION & CONNECTIVITYInterfaces1 x SATA 6 Gb/sHARD DRIVEForm Factor3.5\""Spindle Speed7200 rpmFeatures24x7 availability, AgileArray, Hot-Plug Support, rotation vibration sensorHard Drive Typeinternal hard driveForm Factor (Short)3.5\""Form Factor (metric)8.9 cmForm Factor (Short) (metric)8.9 cmStorage InterfaceSerial ATA-600InterfaceSerial ATA-600Average Latency4.16 msData Transfer Rate600 MBpsInternal Data Rate214 MBpsBuffer Size256MBBytes per Sector512 HzNon-Recoverable Errors1 per 10^15PERFORMANCEInternal Data Rate214 MBpsDrive Transfer Rate600 MBps (external)Average Latency4.16 msSpindle Speed7200 rpmENVIRONMENTAL PARAMETERSMin Storage Temperature-40 °FMax Storage Temperature158 °FMin Operating Temperature41 °FMax Operating Temperature140 °FHEADERBrandSeagateProduct LineSeagate IronWolf ProModelST4000NE0025Packaged Quantity1CompatibilityPCBundled withSeagate Rescue Data RecoveryPOWER CONSUMPTIONModeactive, idle, sleep, standbyValue0.8 Watt, 6 Watt, 6.7 WattDIMENSIONS & WEIGHTWidth4 inDepth5.8 inHeight1 inWeight23.98 ozSERVICE & SUPPORTType5 years warrantySERVICE & SUPPORT DETAILSService Includeddata recoveryFull Contract Period2 years, 5 yearsTypeinsurance, limited warrantySHOCK & VIBRATION TOLERANCEShock Acceleration (Operating)70 gShock Duration (Operating)2 msShock Acceleration (Non-operating)300 gShock Duration (Non-operating)2 msVibration Acceleration (Non-operating)5 gVibration Frequency Range (Non-operating)10-500 HzRELIABILITYNon-Recoverable Errors1 per 10^15MTBF1,200,000 hoursGENERALManufacturerSeagate Technology[/additional]Tough, ready and scalable, Seagate IronWolf Pro drives (up to 10TB) come with AgileArray technology focusing on drive balance, RAID optimization with error recovery control, and power management on NAS enclosures.You also have Rescue Data Recovery service for that extra peace of mind your digital assets can appreciate. Optimized for 1-to-16-bay NAS enclosures for creative pro and small- to medium-sized enterprise enclosures, IronWolf Pro drives are enhanced with AgileArray technology and Rotational Vibration (RV) sensors.",224.83,Seagate,3.5-inch,,,,,USD,https://qnapdirect.com/products/6tb-seagate-enterprise-ironwolf-pro-sata-st6000ne0021,,"Seagate IronWolf Pro ST6000NE000 replacement for ST6000NE0023 is a 6TB 7200 RPM 256MB cache SATA 6.0Gb/s 3.5-inch internal bare drive, designed for enterprise NAS hard drives.",products_2_16398395,,,,,"3.5""",HDD,5587.94 GiB,6TB - Seagate Enterprise Ironwolf Pro SATA - ST6000NE000,Seagate IronWolf Pro,,,,ST6000NE000,84984.0
