id_dblp,id_crossref,label
dblp-55707,crossref-34145,0
dblp-51435,crossref-02059,1
dblp-23228,crossref-29276,1
dblp-09696,crossref-03593,0
dblp-07335,crossref-46333,0
dblp-16268,crossref-24984,0
dblp-49967,crossref-41554,0
dblp-36184,crossref-30754,0
dblp-09690,crossref-09988,1
dblp-35044,crossref-25617,1
dblp-03779,crossref-32181,0
dblp-08809,crossref-38907,0
dblp-36091,crossref-46363,1
dblp-54945,crossref-59808,0
dblp-30342,crossref-34834,0
dblp-27568,crossref-51714,0
dblp-46178,crossref-33018,0
dblp-32135,crossref-26207,0
dblp-40868,crossref-40286,0
dblp-10157,crossref-49685,0
dblp-42988,crossref-47306,0
dblp-38420,crossref-51105,0
dblp-43898,crossref-03483,0
dblp-01471,crossref-03784,0
dblp-51174,crossref-04724,0
dblp-25564,crossref-46575,0
dblp-34904,crossref-34990,1
dblp-31189,crossref-18769,0
dblp-56670,crossref-23033,0
dblp-25882,crossref-49582,1
dblp-59099,crossref-17874,0
dblp-04418,crossref-41455,0
dblp-12689,crossref-21089,0
dblp-39149,crossref-60200,0
dblp-47469,crossref-39597,0
dblp-16022,crossref-25598,1
dblp-38245,crossref-27106,0
dblp-23855,crossref-14664,0
dblp-50797,crossref-58572,1
dblp-51978,crossref-53206,0
dblp-34223,crossref-49663,0
dblp-11497,crossref-43828,0
dblp-13124,crossref-17005,0
dblp-23208,crossref-34360,0
dblp-45059,crossref-60070,0
dblp-55478,crossref-15856,1
dblp-37627,crossref-02053,0
dblp-44661,crossref-47419,0
dblp-54747,crossref-57862,0
dblp-60110,crossref-39368,0
dblp-25200,crossref-50352,0
dblp-52272,crossref-00186,0
dblp-39320,crossref-44567,1
dblp-24556,crossref-19265,0
dblp-47576,crossref-16266,1
dblp-30198,crossref-16711,1
dblp-18508,crossref-24024,0
dblp-53339,crossref-29534,0
dblp-19064,crossref-47259,0
dblp-03067,crossref-27134,1
dblp-18044,crossref-32865,0
dblp-28662,crossref-27924,1
dblp-12769,crossref-07500,1
dblp-06119,crossref-05351,0
dblp-34023,crossref-59300,0
dblp-41683,crossref-41853,1
dblp-29365,crossref-57608,1
dblp-24750,crossref-47152,0
dblp-25696,crossref-55444,1
dblp-12653,crossref-41024,1
dblp-09572,crossref-41965,0
dblp-07606,crossref-15448,1
dblp-36997,crossref-05403,0
dblp-27834,crossref-25584,0
dblp-31026,crossref-50840,0
dblp-20904,crossref-19106,0
dblp-35883,crossref-06582,1
dblp-59392,crossref-56486,0
dblp-05195,crossref-24112,1
dblp-56299,crossref-24638,1
dblp-54926,crossref-06208,1
dblp-26260,crossref-58642,0
dblp-36516,crossref-00353,0
dblp-10669,crossref-59920,0
dblp-25033,crossref-01423,0
dblp-07164,crossref-04753,1
dblp-06217,crossref-32555,0
dblp-58784,crossref-09099,0
dblp-32775,crossref-09710,0
dblp-46788,crossref-58381,0
dblp-52197,crossref-40898,0
dblp-02166,crossref-47275,0
dblp-37919,crossref-23111,0
dblp-52404,crossref-14931,0
dblp-10424,crossref-29735,1
dblp-02207,crossref-11446,0
dblp-02532,crossref-01555,0
dblp-41514,crossref-44686,0
dblp-60170,crossref-13060,0
dblp-29149,crossref-22549,0
dblp-24636,crossref-22108,1
dblp-41834,crossref-02214,0
dblp-34166,crossref-56332,1
dblp-24268,crossref-14932,0
dblp-41177,crossref-52291,0
dblp-44059,crossref-35792,0
dblp-21530,crossref-01033,0
dblp-24403,crossref-60500,0
dblp-32302,crossref-17891,0
dblp-10371,crossref-12058,1
dblp-44405,crossref-22545,1
dblp-06199,crossref-42270,0
dblp-49991,crossref-18636,0
dblp-18865,crossref-07503,0
dblp-49372,crossref-05689,0
dblp-38039,crossref-17609,0
dblp-06885,crossref-09531,0
dblp-16431,crossref-41673,0
dblp-04605,crossref-38577,1
dblp-18026,crossref-13483,1
dblp-51995,crossref-03156,1
dblp-16742,crossref-34664,0
dblp-08034,crossref-23018,0
dblp-32652,crossref-27493,0
dblp-51657,crossref-34306,0
dblp-21429,crossref-04819,0
dblp-07591,crossref-08035,0
dblp-05692,crossref-58904,0
dblp-17132,crossref-11583,0
dblp-30138,crossref-08739,0
dblp-56395,crossref-55829,0
dblp-08240,crossref-35121,0
dblp-40083,crossref-19090,0
dblp-31620,crossref-16521,1
dblp-40443,crossref-15877,0
dblp-11659,crossref-13312,0
dblp-51063,crossref-13478,1
dblp-20255,crossref-53829,0
dblp-18338,crossref-52424,0
dblp-39721,crossref-58206,0
dblp-58033,crossref-29909,0
dblp-33851,crossref-04256,0
dblp-11496,crossref-08201,0
dblp-57573,crossref-15566,0
dblp-21345,crossref-44753,0
dblp-27255,crossref-07778,1
dblp-05394,crossref-50125,0
dblp-46987,crossref-45897,0
dblp-06338,crossref-12140,0
dblp-30726,crossref-05440,1
dblp-41179,crossref-39936,0
dblp-50049,crossref-49513,1
dblp-33648,crossref-14731,1
dblp-27130,crossref-29728,0
dblp-21235,crossref-60137,0
dblp-53591,crossref-44258,0
dblp-34595,crossref-56000,0
dblp-21663,crossref-30741,1
dblp-35646,crossref-18929,0
dblp-48042,crossref-23343,1
dblp-40448,crossref-29865,0
dblp-04326,crossref-33900,0
dblp-17599,crossref-16125,0
dblp-05513,crossref-44487,0
dblp-42168,crossref-24238,0
dblp-36746,crossref-35593,0
dblp-20521,crossref-28736,0
dblp-36448,crossref-22270,1
dblp-09905,crossref-11851,0
dblp-34891,crossref-16439,0
dblp-45022,crossref-04896,0
dblp-44211,crossref-01880,0
dblp-37184,crossref-51056,1
dblp-04296,crossref-05940,0
dblp-01433,crossref-54910,0
dblp-11210,crossref-37331,0
dblp-30138,crossref-38389,1
dblp-36596,crossref-51640,0
dblp-29543,crossref-45984,0
dblp-01295,crossref-31386,1
dblp-30878,crossref-13948,0
dblp-20966,crossref-31293,1
dblp-40780,crossref-10029,0
dblp-18698,crossref-37672,1
dblp-17491,crossref-24164,0
dblp-22004,crossref-07682,0
dblp-03540,crossref-48338,1
dblp-39120,crossref-32516,0
dblp-10722,crossref-00397,1
dblp-22206,crossref-33958,0
dblp-21940,crossref-35802,1
dblp-40102,crossref-20562,1
dblp-08000,crossref-15409,1
dblp-27945,crossref-41030,0
dblp-00317,crossref-37324,0
dblp-02626,crossref-55931,0
dblp-57506,crossref-39474,0
dblp-20694,crossref-14302,0
dblp-24697,crossref-50170,1
dblp-46017,crossref-43505,0
dblp-11775,crossref-33413,0
dblp-09877,crossref-43318,0
dblp-31927,crossref-14957,0
dblp-40285,crossref-55440,0
dblp-56794,crossref-40618,0
dblp-44200,crossref-22729,1
dblp-32680,crossref-31955,0
dblp-03612,crossref-19533,0
dblp-06206,crossref-33862,0
dblp-56533,crossref-16416,0
dblp-37053,crossref-18399,0
dblp-19562,crossref-17834,1
dblp-37088,crossref-16838,0
dblp-40536,crossref-00041,0
dblp-18920,crossref-26812,0
dblp-41402,crossref-32731,1
dblp-28504,crossref-59224,0
dblp-40904,crossref-34093,0
dblp-56857,crossref-60729,0
dblp-39849,crossref-02538,0
dblp-58426,crossref-46944,1
dblp-17294,crossref-32446,0
dblp-21816,crossref-42401,0
dblp-08611,crossref-08136,0
dblp-43432,crossref-24758,1
dblp-17731,crossref-21382,0
dblp-20775,crossref-26297,0
dblp-12123,crossref-42223,1
dblp-46625,crossref-02574,0
dblp-50810,crossref-50950,0
dblp-01337,crossref-38365,0
dblp-15440,crossref-51887,0
dblp-01797,crossref-03036,1
dblp-53740,crossref-27647,0
dblp-40098,crossref-37817,0
dblp-37452,crossref-48090,0
dblp-13611,crossref-37316,0
dblp-59488,crossref-04447,0
dblp-41350,crossref-54775,0
dblp-59069,crossref-09912,0
dblp-52737,crossref-45629,0
dblp-43261,crossref-53182,0
dblp-40632,crossref-59534,0
dblp-25166,crossref-02324,0
dblp-28199,crossref-31960,0
dblp-31787,crossref-21769,1
dblp-06429,crossref-04982,0
dblp-26456,crossref-28965,0
dblp-32992,crossref-08306,0
dblp-08735,crossref-04690,0
dblp-48349,crossref-32853,0
dblp-18796,crossref-10714,0
dblp-36623,crossref-48793,0
dblp-59806,crossref-57556,0
dblp-06526,crossref-17446,0
dblp-47841,crossref-50388,0
dblp-54940,crossref-20063,0
dblp-26466,crossref-01253,0
dblp-30878,crossref-16261,0
dblp-49087,crossref-03208,0
dblp-59226,crossref-54607,0
dblp-01694,crossref-14822,1
dblp-09225,crossref-58701,0
dblp-46667,crossref-32212,0
dblp-58385,crossref-21875,0
dblp-27284,crossref-39659,1
dblp-16088,crossref-14426,1
dblp-58706,crossref-43196,0
dblp-19767,crossref-01615,0
dblp-25844,crossref-07286,0
dblp-31690,crossref-51930,1
dblp-35220,crossref-44018,1
dblp-04490,crossref-10581,0
dblp-06377,crossref-57505,0
dblp-24559,crossref-54315,0
dblp-53725,crossref-09159,0
dblp-23348,crossref-37296,0
dblp-09349,crossref-25668,0
dblp-42643,crossref-28201,0
dblp-36454,crossref-24717,0
dblp-28751,crossref-24529,0
dblp-27944,crossref-45561,0
dblp-28882,crossref-27242,0
dblp-45340,crossref-33180,0
dblp-48191,crossref-39022,0
dblp-41261,crossref-35526,0
dblp-28107,crossref-06192,0
dblp-48104,crossref-30948,1
dblp-51470,crossref-04872,1
dblp-15532,crossref-28922,1
dblp-33145,crossref-30528,0
dblp-11981,crossref-17255,0
dblp-21934,crossref-57842,0
dblp-49058,crossref-37970,0
dblp-33131,crossref-58546,0
dblp-32258,crossref-55545,0
dblp-22882,crossref-21864,1
dblp-25436,crossref-05252,0
dblp-21829,crossref-21382,0
dblp-45126,crossref-34711,0
dblp-51386,crossref-50857,1
dblp-01405,crossref-02782,0
dblp-25056,crossref-19783,0
dblp-46808,crossref-39769,0
dblp-43280,crossref-30398,1
dblp-42539,crossref-42166,0
dblp-44300,crossref-25356,0
dblp-44401,crossref-51193,0
dblp-10203,crossref-43282,0
dblp-43762,crossref-11887,0
dblp-37252,crossref-15951,0
dblp-31447,crossref-39914,0
dblp-36481,crossref-47730,0
dblp-27623,crossref-33083,0
dblp-05866,crossref-50032,1
dblp-55569,crossref-29737,0
dblp-33884,crossref-57396,1
dblp-14047,crossref-20361,1
dblp-22577,crossref-50902,0
dblp-41631,crossref-58718,0
dblp-39883,crossref-38883,1
dblp-25776,crossref-35706,0
dblp-46856,crossref-56773,0
dblp-51841,crossref-39418,0
dblp-26951,crossref-03835,0
dblp-49304,crossref-52758,0
dblp-50691,crossref-60703,0
dblp-52829,crossref-16815,0
dblp-49858,crossref-49302,0
dblp-43334,crossref-19111,0
dblp-13627,crossref-37961,0
dblp-28517,crossref-23597,0
dblp-03399,crossref-44347,0
dblp-22910,crossref-59291,0
dblp-15110,crossref-15809,0
dblp-19186,crossref-11490,1
dblp-05394,crossref-19432,1
dblp-56854,crossref-33403,0
dblp-51126,crossref-10462,0
dblp-06244,crossref-45824,0
dblp-37549,crossref-03640,0
dblp-27506,crossref-54413,0
dblp-07702,crossref-04196,0
dblp-38302,crossref-18929,0
dblp-00310,crossref-51927,0
dblp-50888,crossref-60206,1
dblp-19579,crossref-30305,1
dblp-17460,crossref-10859,0
dblp-38521,crossref-59738,0
dblp-54969,crossref-19393,1
dblp-15594,crossref-01716,0
dblp-50912,crossref-22773,0
dblp-39412,crossref-07513,1
dblp-48018,crossref-05442,0
dblp-02428,crossref-05459,1
dblp-26782,crossref-21569,1
dblp-46986,crossref-22385,1
dblp-57801,crossref-26434,0
dblp-21145,crossref-38654,0
dblp-10036,crossref-26948,0
dblp-36261,crossref-21864,0
dblp-06071,crossref-02876,1
dblp-12311,crossref-00101,1
dblp-45616,crossref-44899,0
dblp-09301,crossref-60628,1
dblp-54380,crossref-16344,0
dblp-55965,crossref-15541,0
dblp-16240,crossref-49997,0
dblp-13793,crossref-21489,1
dblp-45032,crossref-24228,0
dblp-52124,crossref-39608,1
dblp-50604,crossref-17511,0
dblp-55163,crossref-11474,1
dblp-52769,crossref-02687,0
dblp-33956,crossref-00391,0
dblp-09109,crossref-46916,0
dblp-08232,crossref-37320,0
dblp-03209,crossref-26591,0
dblp-17383,crossref-39735,0
dblp-16899,crossref-33479,0
dblp-12671,crossref-24446,0
dblp-49335,crossref-17486,0
dblp-21656,crossref-58328,0
dblp-11245,crossref-54630,0
dblp-15643,crossref-31793,0
dblp-18121,crossref-47760,0
dblp-05468,crossref-18142,0
dblp-03177,crossref-05096,1
dblp-31774,crossref-46997,0
dblp-46017,crossref-20161,1
dblp-30744,crossref-36363,0
dblp-04058,crossref-49369,0
dblp-15738,crossref-37385,0
dblp-18210,crossref-25413,0
dblp-50466,crossref-11566,0
dblp-38812,crossref-47248,0
dblp-14427,crossref-14125,0
dblp-12315,crossref-00023,1
dblp-11239,crossref-16804,1
dblp-30213,crossref-05676,0
dblp-16013,crossref-10210,0
dblp-43726,crossref-02704,0
dblp-22133,crossref-33809,1
dblp-30323,crossref-57582,0
dblp-26831,crossref-05016,0
dblp-13458,crossref-41227,1
dblp-47114,crossref-08540,0
dblp-48461,crossref-13834,1
dblp-42148,crossref-02399,0
dblp-48764,crossref-02585,0
dblp-32282,crossref-22532,0
dblp-38086,crossref-38627,0
dblp-27918,crossref-29045,1
dblp-17981,crossref-05379,0
dblp-10135,crossref-40717,0
dblp-20450,crossref-12571,1
dblp-16864,crossref-50694,0
dblp-06848,crossref-15040,1
dblp-53851,crossref-43024,0
dblp-41242,crossref-43688,0
dblp-32820,crossref-50566,0
dblp-43266,crossref-11446,1
dblp-37235,crossref-49803,0
dblp-05547,crossref-08574,1
dblp-26222,crossref-03013,0
dblp-36225,crossref-30888,0
dblp-28248,crossref-54602,0
dblp-49959,crossref-24923,0
dblp-02547,crossref-59958,0
dblp-02432,crossref-27234,1
dblp-43960,crossref-59428,0
dblp-39982,crossref-40850,0
dblp-27421,crossref-35776,0
dblp-23632,crossref-16930,0
dblp-11175,crossref-36005,0
dblp-09898,crossref-59038,0
dblp-23484,crossref-19496,0
dblp-47772,crossref-42644,0
dblp-21753,crossref-59603,0
dblp-59096,crossref-04577,1
dblp-06760,crossref-02605,1
dblp-43893,crossref-44430,0
dblp-46788,crossref-28186,1
dblp-02577,crossref-48360,1
dblp-45225,crossref-40341,0
dblp-30812,crossref-17282,0
dblp-35441,crossref-40122,0
dblp-23532,crossref-15516,0
dblp-27450,crossref-24631,0
dblp-56459,crossref-51593,0
dblp-50862,crossref-33859,0
dblp-41953,crossref-43622,0
dblp-49899,crossref-03806,1
dblp-31607,crossref-36066,0
dblp-43236,crossref-24222,0
dblp-07718,crossref-32108,1
dblp-26595,crossref-11165,0
dblp-25579,crossref-00456,0
dblp-24584,crossref-37336,1
dblp-42972,crossref-19136,0
dblp-36520,crossref-50378,1
dblp-45990,crossref-12222,0
dblp-10353,crossref-50104,0
dblp-31636,crossref-11343,1
dblp-07670,crossref-19910,0
dblp-02700,crossref-49962,0
dblp-35601,crossref-44372,0
dblp-47338,crossref-14592,1
dblp-45984,crossref-58848,0
dblp-05505,crossref-21117,1
dblp-23493,crossref-07128,1
dblp-55669,crossref-55154,0
dblp-35584,crossref-04815,1
dblp-43004,crossref-24803,1
dblp-00130,crossref-28796,1
dblp-08201,crossref-08690,0
dblp-12840,crossref-07209,1
dblp-09525,crossref-09753,1
dblp-20494,crossref-21417,0
dblp-31840,crossref-32971,0
dblp-26158,crossref-41644,1
dblp-40942,crossref-56235,0
dblp-27176,crossref-26351,0
dblp-59895,crossref-51245,0
dblp-58189,crossref-00710,0
dblp-25035,crossref-16409,0
dblp-40650,crossref-42445,0
dblp-47925,crossref-16528,0
dblp-10961,crossref-39485,0
dblp-10466,crossref-39630,0
dblp-07769,crossref-08373,1
dblp-05496,crossref-16410,0
dblp-15877,crossref-10011,1
dblp-49433,crossref-14525,1
dblp-12785,crossref-24304,0
dblp-47146,crossref-19805,0
dblp-59117,crossref-03509,1
dblp-33695,crossref-12347,0
dblp-11827,crossref-15062,0
dblp-54658,crossref-27148,0
dblp-16425,crossref-43695,0
dblp-44005,crossref-15440,0
dblp-30052,crossref-09212,0
dblp-28136,crossref-22497,0
dblp-56654,crossref-22012,0
dblp-51353,crossref-04759,1
dblp-08360,crossref-58599,0
dblp-08614,crossref-46079,0
dblp-37243,crossref-58612,0
dblp-33051,crossref-27319,1
dblp-36149,crossref-59024,0
dblp-46968,crossref-34853,0
dblp-03246,crossref-05411,1
dblp-58896,crossref-10454,1
dblp-10356,crossref-48957,0
dblp-35470,crossref-07778,0
dblp-26263,crossref-51283,0
dblp-39165,crossref-21847,0
dblp-26338,crossref-17747,0
dblp-23986,crossref-30568,1
dblp-45996,crossref-04489,1
dblp-13114,crossref-29101,0
dblp-33059,crossref-28042,1
dblp-58100,crossref-56308,1
dblp-30858,crossref-31955,1
dblp-03263,crossref-24808,0
dblp-09608,crossref-32895,1
dblp-59005,crossref-33483,0
dblp-15396,crossref-30295,0
dblp-20694,crossref-59060,0
dblp-03862,crossref-08890,1
dblp-36998,crossref-31006,0
dblp-10390,crossref-07364,0
dblp-33468,crossref-19182,0
dblp-51126,crossref-34967,0
dblp-54892,crossref-30420,1
dblp-24190,crossref-00800,0
dblp-46308,crossref-46846,1
dblp-27317,crossref-18003,1
dblp-04262,crossref-05351,0
dblp-02952,crossref-40797,0
dblp-36127,crossref-37225,0
dblp-33031,crossref-39445,0
dblp-60487,crossref-08616,0
dblp-46856,crossref-09633,0
dblp-28066,crossref-16083,0
dblp-00919,crossref-57256,0
dblp-36740,crossref-50088,0
dblp-46235,crossref-54975,0
dblp-42820,crossref-08523,0
dblp-52417,crossref-30511,0
dblp-04039,crossref-40431,0
dblp-51406,crossref-13670,0
dblp-39590,crossref-53990,0
dblp-11252,crossref-28923,0
dblp-40913,crossref-43542,0
dblp-33090,crossref-52409,0
dblp-35646,crossref-31277,0
dblp-46150,crossref-04246,0
dblp-02095,crossref-52790,1
dblp-56324,crossref-18707,0
dblp-36119,crossref-41001,0
dblp-17847,crossref-49436,1
dblp-57578,crossref-02089,0
dblp-14701,crossref-14960,0
dblp-30198,crossref-32617,0
dblp-39430,crossref-18815,0
dblp-16903,crossref-21362,0
dblp-20040,crossref-21569,0
dblp-53821,crossref-28811,0
dblp-53479,crossref-11791,0
dblp-36414,crossref-51309,0
dblp-30553,crossref-18904,1
dblp-09891,crossref-31694,0
dblp-05970,crossref-15703,1
dblp-26769,crossref-56256,0
dblp-30290,crossref-31841,0
dblp-52548,crossref-49665,0
dblp-18754,crossref-17217,0
dblp-48307,crossref-49400,0
dblp-04139,crossref-09358,0
dblp-49498,crossref-15693,0
dblp-22871,crossref-31199,0
dblp-27434,crossref-14554,0
dblp-56600,crossref-57509,1
dblp-59725,crossref-22974,0
dblp-35394,crossref-06025,0
dblp-58518,crossref-00157,0
dblp-58554,crossref-01821,0
dblp-05747,crossref-29934,1
dblp-38301,crossref-44216,0
dblp-13343,crossref-22365,0
dblp-48815,crossref-33889,0
dblp-50402,crossref-44952,1
dblp-19021,crossref-57032,0
dblp-58323,crossref-33847,0
dblp-16732,crossref-25166,0
dblp-48913,crossref-33345,0
dblp-55990,crossref-11321,0
dblp-37546,crossref-09563,0
dblp-45404,crossref-35974,1
dblp-57430,crossref-19723,0
dblp-56121,crossref-34774,1
dblp-53359,crossref-05066,0
dblp-55988,crossref-38721,0
dblp-49075,crossref-33247,1
dblp-53604,crossref-06736,1
dblp-58170,crossref-17109,0
dblp-42884,crossref-25252,0
dblp-27220,crossref-23038,0
dblp-56986,crossref-53716,1
dblp-45984,crossref-29212,0
dblp-33008,crossref-40323,1
dblp-05402,crossref-44561,0
dblp-49612,crossref-37503,0
dblp-44445,crossref-51640,0
dblp-55569,crossref-23839,1
dblp-58551,crossref-35894,0
dblp-39604,crossref-06192,0
dblp-40474,crossref-01072,0
dblp-51414,crossref-36396,0
dblp-09161,crossref-22004,0
dblp-22583,crossref-53550,0
dblp-10414,crossref-39924,0
dblp-10894,crossref-07004,1
dblp-13044,crossref-54365,0
dblp-11377,crossref-23370,0
dblp-07150,crossref-00628,0
dblp-35264,crossref-42892,0
dblp-30148,crossref-25015,0
dblp-17692,crossref-12056,0
dblp-54822,crossref-02197,1
dblp-01433,crossref-57328,0
dblp-54204,crossref-40393,0
dblp-37575,crossref-27211,0
dblp-01654,crossref-56275,0
dblp-47128,crossref-20892,0
dblp-29360,crossref-01974,0
dblp-00391,crossref-25021,0
dblp-18132,crossref-42877,0
dblp-16444,crossref-09477,0
dblp-26052,crossref-51979,1
dblp-22571,crossref-40063,1
dblp-11051,crossref-29544,0
dblp-19373,crossref-43440,1
dblp-09554,crossref-30872,0
dblp-43860,crossref-27196,0
dblp-08144,crossref-13455,0
dblp-40848,crossref-27063,0
dblp-25166,crossref-60578,0
dblp-41140,crossref-53433,1
dblp-18497,crossref-05816,0
dblp-18832,crossref-52513,0
dblp-21543,crossref-31311,0
dblp-46012,crossref-08873,0
dblp-18487,crossref-35608,0
dblp-39183,crossref-03715,0
dblp-21085,crossref-49426,0
dblp-06249,crossref-24150,0
dblp-18696,crossref-43247,0
dblp-40868,crossref-47559,0
dblp-04457,crossref-37983,1
dblp-01675,crossref-19757,0
dblp-49301,crossref-25841,1
dblp-59498,crossref-24409,0
dblp-10192,crossref-38882,0
dblp-30839,crossref-10604,1
dblp-07550,crossref-26781,0
dblp-02867,crossref-56256,0
dblp-41896,crossref-43124,0
dblp-35049,crossref-09080,1
dblp-17617,crossref-58147,0
dblp-45879,crossref-13538,0
dblp-45924,crossref-54630,0
dblp-52105,crossref-16358,0
dblp-51163,crossref-07578,1
dblp-22651,crossref-13384,1
dblp-16844,crossref-60413,0
dblp-03125,crossref-05401,1
dblp-43882,crossref-29109,0
dblp-44858,crossref-04447,0
dblp-19067,crossref-19351,1
dblp-18046,crossref-36121,0
dblp-20149,crossref-24388,0
dblp-54121,crossref-34000,0
dblp-43293,crossref-37826,0
dblp-56703,crossref-05804,0
dblp-59185,crossref-03411,1
dblp-56653,crossref-10869,0
dblp-33385,crossref-05701,0
dblp-30427,crossref-14229,1
dblp-30764,crossref-23107,0
dblp-13896,crossref-31946,0
dblp-36266,crossref-10007,0
dblp-50712,crossref-59883,1
dblp-05200,crossref-55938,0
dblp-25305,crossref-16867,0
dblp-44129,crossref-58733,0
dblp-47804,crossref-56084,0
dblp-50898,crossref-40304,0
dblp-21500,crossref-55747,1
dblp-15176,crossref-40906,1
dblp-46968,crossref-23090,0
dblp-17795,crossref-10300,0
dblp-55906,crossref-09402,0
dblp-29307,crossref-00091,1
dblp-54601,crossref-47986,0
dblp-19543,crossref-42806,0
dblp-31962,crossref-21478,1
dblp-25750,crossref-33479,0
dblp-37966,crossref-12434,0
dblp-09573,crossref-56776,0
dblp-09136,crossref-54030,0
dblp-14187,crossref-51360,0
dblp-47737,crossref-21485,0
dblp-46137,crossref-53875,0
dblp-11030,crossref-30466,0
dblp-31584,crossref-39418,0
dblp-05868,crossref-50011,1
dblp-29634,crossref-31901,1
dblp-19202,crossref-08987,0
dblp-24715,crossref-32641,0
dblp-09981,crossref-22984,0
dblp-10678,crossref-19518,1
dblp-55926,crossref-01489,0
dblp-06637,crossref-13384,0
dblp-15603,crossref-13661,0
dblp-25780,crossref-55087,1
dblp-59468,crossref-10290,0
dblp-30142,crossref-14664,0
dblp-03613,crossref-47429,0
dblp-33286,crossref-50400,0
dblp-16443,crossref-16975,1
dblp-41489,crossref-12517,0
dblp-30986,crossref-03947,1
dblp-24384,crossref-17957,0
dblp-17162,crossref-32195,0
dblp-23198,crossref-56059,0
dblp-09242,crossref-41640,0
dblp-08360,crossref-26839,0
dblp-49864,crossref-39209,0
dblp-21519,crossref-06600,0
dblp-34034,crossref-46119,0
dblp-51943,crossref-49096,1
dblp-41324,crossref-39698,1
dblp-27465,crossref-59566,0
dblp-05841,crossref-17171,0
dblp-03186,crossref-05488,1
dblp-53016,crossref-06082,1
dblp-26820,crossref-20417,0
dblp-43237,crossref-46392,0
dblp-60484,crossref-27670,0
dblp-44496,crossref-19791,0
dblp-57642,crossref-25672,0
dblp-15731,crossref-16739,0
dblp-17233,crossref-59862,0
dblp-26012,crossref-28438,0
dblp-07503,crossref-52926,0
dblp-03742,crossref-11323,0
dblp-23611,crossref-23905,0
dblp-42140,crossref-30167,0
dblp-49705,crossref-28993,0
dblp-40767,crossref-14045,1
dblp-36440,crossref-30644,0
dblp-04815,crossref-45655,0
dblp-23753,crossref-54090,0
dblp-57033,crossref-50496,0
dblp-06357,crossref-26304,0
dblp-01477,crossref-03986,0
dblp-46663,crossref-43357,1
dblp-03920,crossref-31089,0
dblp-01675,crossref-01456,1
dblp-06652,crossref-25030,0
dblp-23072,crossref-30661,0
dblp-45077,crossref-02844,0
dblp-02167,crossref-31232,1
dblp-18870,crossref-20761,0
dblp-45868,crossref-27088,0
dblp-36517,crossref-19232,1
dblp-53208,crossref-37462,0
dblp-29700,crossref-26871,0
dblp-13855,crossref-30749,0
dblp-39607,crossref-33906,0
dblp-51385,crossref-08803,0
dblp-12421,crossref-44572,0
dblp-53589,crossref-17820,0
dblp-07091,crossref-11140,0
dblp-13862,crossref-06043,0
dblp-11296,crossref-21878,0
dblp-01738,crossref-05288,0
dblp-28370,crossref-23136,0
dblp-26487,crossref-00323,0
dblp-08220,crossref-17501,0
dblp-14593,crossref-60733,0
dblp-50219,crossref-33388,0
dblp-48061,crossref-34280,0
dblp-21349,crossref-01362,1
dblp-00435,crossref-30030,1
dblp-44428,crossref-56363,1
dblp-57532,crossref-52868,0
dblp-21135,crossref-41076,0
dblp-29957,crossref-28188,0
dblp-27595,crossref-59251,0
dblp-21005,crossref-34737,0
dblp-39687,crossref-12140,0
dblp-19305,crossref-41097,0
dblp-01050,crossref-07500,0
dblp-15697,crossref-05875,0
dblp-02220,crossref-04183,0
dblp-17192,crossref-49547,0
dblp-48076,crossref-48428,0
dblp-54541,crossref-00750,0
dblp-38443,crossref-11509,0
dblp-39525,crossref-11113,0
dblp-60017,crossref-58611,1
dblp-36214,crossref-56106,0
dblp-59509,crossref-34153,0
dblp-55493,crossref-14710,0
dblp-59010,crossref-11347,1
dblp-55785,crossref-13550,0
dblp-58640,crossref-21463,0
dblp-43778,crossref-54360,1
dblp-36256,crossref-50349,0
dblp-51358,crossref-10423,0
dblp-42214,crossref-20856,0
dblp-28875,crossref-20124,0
dblp-08358,crossref-59919,0
dblp-37173,crossref-47891,0
dblp-56550,crossref-16949,0
dblp-50297,crossref-31998,1
dblp-52536,crossref-40921,0
dblp-06400,crossref-40029,1
dblp-31808,crossref-21717,0
dblp-46454,crossref-35441,1
dblp-51447,crossref-57991,0
dblp-27592,crossref-53016,0
dblp-29364,crossref-34951,1
dblp-21005,crossref-43763,0
dblp-43817,crossref-23272,0
dblp-35359,crossref-40576,1
dblp-41861,crossref-07667,1
dblp-19578,crossref-09129,0
dblp-13758,crossref-60062,0
dblp-24308,crossref-52012,0
dblp-59286,crossref-02144,1
dblp-54380,crossref-46304,1
dblp-09574,crossref-51884,1
dblp-16329,crossref-17011,0
dblp-26625,crossref-43935,1
dblp-20560,crossref-44916,1
dblp-43515,crossref-28438,0
dblp-40892,crossref-12434,1
dblp-39498,crossref-40377,0
dblp-47494,crossref-49229,0
dblp-05001,crossref-13145,1
dblp-36121,crossref-06440,0
dblp-44286,crossref-41947,0
dblp-19811,crossref-08516,0
dblp-09613,crossref-09822,1
dblp-31382,crossref-54707,1
dblp-21426,crossref-34179,0
dblp-57150,crossref-53538,0
dblp-47825,crossref-52424,0
dblp-32633,crossref-57690,0
dblp-05918,crossref-59170,0
dblp-38854,crossref-56567,0
dblp-46342,crossref-37754,1
dblp-30759,crossref-52452,0
dblp-49073,crossref-09558,0
dblp-40295,crossref-14250,1
dblp-59304,crossref-18659,0
dblp-39031,crossref-10118,0
dblp-30852,crossref-39817,0
dblp-32436,crossref-36588,0
