silver_cluster_id,pipe_cluster_id,title,brand,description,price,priceCurrency,product_type,model,model_number,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor,title_description,n_attributes_correct,fully_correct
products_1_87972590,products_3_39560863,False,True,False,False,False,True,True,True,,,True,,,True,True,False,,False,,False,,,True,False,8,False
products_1_88098987,products_3_19880570,True,True,True,True,True,True,True,False,False,True,,,,,,,,,,,False,,,True,9,False
products_1_88407990,products_1_4393723,False,True,False,False,False,True,True,False,,,True,False,,True,False,,,,True,False,,True,,False,7,False
products_1_88480059,products_1_49205165,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,False,,,True,False,5,False
products_1_88492258,products_1_88492258,False,True,False,False,True,True,False,True,True,True,,,,True,,True,True,,,,True,,,False,10,False
products_1_88850217,products_1_88850217,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,False,True,False,8,False
products_1_88855243,products_1_12704821,False,True,False,False,False,True,False,False,False,True,,,,False,,,False,,,,False,,,False,3,False
products_1_8904814,products_1_8904814,False,True,False,False,True,True,False,False,True,True,,,,True,,,,,,,True,,,False,7,False
products_1_89199142,products_1_50222671,False,True,False,False,False,True,False,True,,,True,True,True,False,False,,,,,False,,,False,False,6,False
products_1_8919966,products_1_51669161,False,True,True,False,False,True,False,True,,,True,False,False,False,False,,,,,False,,,True,True,7,False
products_1_8924039,products_1_8924039,False,True,False,False,False,True,False,True,,,False,True,False,True,True,,,,,True,,False,True,False,8,False
products_1_8942393,products_1_14672380,False,True,True,True,True,True,True,,,,True,False,False,False,False,,,,,False,,,False,False,7,False
products_1_89520680,products_1_18406024,False,True,False,False,False,True,False,False,,,False,True,,True,True,,,,,True,,,True,False,7,False
products_1_89943576,products_1_10433444,False,True,False,False,False,True,False,False,,,False,False,,True,True,,,False,,True,,,True,False,6,False
products_1_9004260,products_1_9004260,False,True,False,False,True,True,False,True,,,True,True,True,True,True,,,,,True,,,True,False,11,False
products_1_90171657,products_1_90171657,False,True,False,False,False,True,False,False,,,True,False,True,True,True,,,,,True,,,True,False,8,False
products_1_90249643,products_1_90249643,False,True,False,False,False,True,False,,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_90766529,products_1_90766529,False,True,False,False,False,True,False,,True,True,,,,True,,True,True,True,False,,True,,,False,9,False
products_1_91393515,products_1_12549119,False,True,False,False,True,True,True,False,,,False,,,False,False,,,,,False,,False,True,False,5,False
products_1_91472204,products_1_91472204,False,True,False,False,True,True,False,False,True,True,,,,False,,,,,,,True,,,False,6,False
products_1_91906043,products_2_58499009,False,True,False,False,True,True,False,False,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_92045823,products_1_43653282,False,True,True,False,True,True,True,False,True,False,,,,False,,,,,,,True,,,True,8,False
products_1_9210121,products_1_15497680,False,True,True,False,False,True,True,True,,,True,,,False,False,,,,,False,,False,True,False,7,False
products_1_92213757,products_1_9291809,False,True,False,False,True,True,False,True,,,False,,,True,True,,,,,True,,True,True,False,9,False
products_1_92510195,products_1_80641070,True,True,False,False,False,True,True,,,,False,False,False,True,True,,,,,True,,,True,False,8,False
products_1_92821376,products_1_30624986,False,True,False,False,False,True,False,True,False,True,,,,,,,,,,,True,,,False,5,False
products_1_92865515,products_1_32940282,False,True,False,True,True,True,True,,False,False,,,,True,,False,False,False,,,True,,,False,7,False
products_1_92869360,products_1_27969946,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,,True,False,4,False
products_1_9291809,products_1_98496862,True,True,True,False,False,True,True,False,,,False,True,,False,True,,,,,False,,False,False,True,8,False
products_1_93115467,products_1_73075580,False,True,False,False,False,True,False,False,False,True,,,,False,,,,,,,True,,,False,4,False
products_1_93483706,products_1_93483706,False,True,False,False,False,True,False,True,,,False,True,False,True,True,True,True,True,True,True,,False,True,False,12,False
products_1_936587,products_1_936587,False,True,False,False,True,True,False,True,,,False,,,True,True,,,,,True,,,True,False,8,False
products_1_94604558,products_1_94604558,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,False,True,False,8,False
products_1_9467954,products_1_12198483,False,True,False,False,True,True,False,True,False,False,,,,,,,,,,,False,,,False,4,False
products_1_9479917,products_1_9479917,False,True,False,False,False,True,False,,True,True,,,,True,,,,,,,True,,,False,6,False
products_1_94807470,products_3_55014203,True,True,True,True,True,True,True,False,,,True,False,False,True,,,,,,,,True,,True,11,False
products_1_9487971,products_1_74156633,True,True,False,False,False,True,True,True,,,True,False,,True,True,,,,,,,False,False,False,8,False
products_1_951604,products_1_951604,False,True,False,False,False,True,True,True,,,False,True,True,True,True,,,,,False,,False,True,False,9,False
products_1_95247966,products_1_27302519,False,True,False,False,False,True,True,,,,True,True,False,True,True,,,,,True,,,True,False,9,False
products_1_9545127,products_1_22496070,False,True,True,False,False,True,True,,,,False,False,False,True,True,,,,,True,,,True,True,9,False
products_1_95573755,products_1_25909923,False,True,False,False,False,True,False,False,,,True,,,False,False,,,False,,False,,,True,False,4,False
products_1_96580141,products_1_49672008,False,True,False,False,False,True,False,,False,False,,,,True,,,,,,,False,,,False,3,False
products_1_96656974,products_1_96656974,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_9683052,products_1_9683052,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_96835518,products_1_69289226,False,True,False,False,True,True,True,False,,,True,,,False,False,,,,,False,,False,False,False,5,False
products_1_97046372,products_1_97046372,False,True,False,False,False,True,False,True,,,True,,,True,False,,,,,False,,,False,False,5,False
products_1_9739864,products_1_85971021,False,True,False,False,True,True,True,False,,,True,,,False,False,,,,,True,,False,True,False,7,False
products_1_9752639,products_1_9752639,False,True,False,False,False,True,True,,,,True,True,True,True,True,True,True,True,,True,True,,True,False,14,False
products_1_9786757,products_1_9786757,False,True,False,False,False,True,False,True,True,True,,,,True,,True,True,True,,,True,,,False,10,False
products_1_97905619,products_1_97905619,False,True,False,False,True,True,False,True,,,False,,,True,True,,,True,True,True,,,True,False,10,False
products_1_98009535,products_1_46100256,False,True,False,False,True,True,False,True,False,True,,,,True,,,,,,,False,,,False,6,False
products_1_98108384,products_1_11181317,True,True,False,False,True,True,True,True,,,False,True,,True,,True,True,True,,,,False,,False,11,False
products_1_9830450,products_1_9830450,False,True,False,True,True,True,True,,,,True,True,True,True,,True,True,True,,,,False,,False,12,False
products_1_9830579,products_1_3462060,False,True,False,False,True,True,True,False,,,True,,,True,True,,,,,True,,,True,False,9,False
products_1_98332414,products_1_51025959,False,True,True,True,True,True,True,,,,True,True,,False,,,,,,,,,,True,9,False
products_1_98496862,products_1_31239709,False,True,False,True,True,True,True,True,,,True,,,False,True,True,True,True,True,False,,True,True,False,14,False
products_1_9849877,products_1_18451047,False,True,False,False,True,True,True,True,,,False,True,,True,,,,,,,,,,False,7,False
products_1_98557440,products_1_98557440,False,True,False,False,False,True,True,True,True,False,,,,False,,,,,,,True,,True,False,7,False
products_1_98624308,products_1_98624308,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,True,True,False,9,False
products_1_98803698,products_1_98803698,False,True,False,False,True,True,False,False,True,True,,,,True,,,,,,,True,,,False,7,False
products_1_98839043,products_1_98839043,False,True,False,False,False,True,False,True,,,True,,,True,True,,,True,,False,,,True,False,8,False
products_1_98845736,products_1_66579132,True,True,True,False,False,True,True,False,True,False,,,,True,,,,,,,True,,,True,9,False
products_1_9931826,products_1_9931826,False,True,False,False,True,True,False,True,,,False,,,True,True,,,,,True,,,True,False,8,False
