id,name,artist,release-date,release-country,duration,label,genre,tracks
lastFM_73248,Trilogy,Yngwie J. Malmsteen's Rising Force,,,,,,[]
lastFM_73258,Never Give Up,No Turning Back,,,,,,[]
lastFM_73271,MAD  EMPIRE,MAD SOUL EMPIRE,,,,,,[]
lastFM_73275,Sunrise,The Gleam,,,1536.0,,,"['Away Like A Song', 'Bitter End', 'Damn City Lights', 'Cough It Up', 'Rainmakin Hearts', 'Hedgers Sword', 'Somebody/Nobody', 'The Ballad of Carlos Avery', 'Rapid Falls', 'Dead Boyfriend', 'Lord Lord Lord']"
lastFM_73282,Fiction Makes The,sleep m.,,,1440.0,,,"['Men Against The Stars', 'The Eternal Wanderer', 'Forbidden Light', 'A Greater Fire', 'Last Future']"
lastFM_73285,Out of the Woods,Taylor S.,,,,,,[]
lastFM_73295,The Singles Collection,Britney Spears,,,,,,[]
lastFM_73297,Purple Toupee,They Might B. Giants,,,117.0,,,"['Purple Toupee', 'Hey, Mr. DJ, I Thought You Said We Had A Deal', 'Lady Is A Tramp', 'Birds Fly']"
lastFM_73317,Sunrise,U. Players,,,,,,[]
lastFM_73320,Nurturing Conditions For Rupture,Kess'khtak,,,162.0,,,"['Algorithm Of Hate', 'Ripped', 'Diffusing Discord', 'Scapegoat', 'Compulsory Silence', 'Manifest Sentence', 'Rollity']"
lastFM_73345,Vessels,BLOATED SUBHUMANS,,,,,,[]
lastFM_73349,Mystic Spirit Voices (Chapter 2),LesiÃƒÂ«m,,,,,,[]
lastFM_73360,The Absence of,J. Cohn,,,264.0,,,"['The Truth', 'Louisiana Lover', 'Happy', 'Kayenta', 'Shore', 'Wind Chimes', 'Not Afraid', 'Love Would Be Enough', 'Map', 'All About Fear', 'Astrological Forecast', 'Bonus']"
lastFM_73380,Contraptions,FOXAPET,,,1575.0,,,"['Push Me Higher', ""Let's Fall in Love"", 'Fresh Interlude', 'Hidden Love', 'Modern Slavery', 'Time', 'Here We Go!!!', 'Magic Gimmick', 'Never Stop (remix)', 'Old Tunes', 'Complains', 'P... Funk Interlude', 'Cassoleo (kifondat Remix)']"
lastFM_73381,No Changing Baby's Mind / Let's Turn Our Love Up Loud,The Lees of Memory,,,,,,[]
lastFM_73384,Crazy For You,Tina,,,,,,[]
lastFM_73386,Ain't No Changing Baby's Mind / Let's Turn Our Love Up Loud,The Lees o. Memory,,,,,,[]
lastFM_73402,Broken Promised Land,Anne McCue,,,,,,[]
lastFM_73406,Ain't No Changing Baby's Mind / Let's Turn Our  Up Loud,The Lees of Memory,,,,,,[]
lastFM_73419,Adrenaline Kings,adrenaline k.,,,539.0,,,
lastFM_73433,Cinema Choral Classics II,Crouch End Festival Chorus,,,,,,[]
lastFM_73436,Christmas in the Stars: Star Wars Christmas Album,M. Monardo,,,,,,[]
lastFM_73448,Outside,VoicesVoices,,,420.0,,,"['Tape Noon', 'Sounds Outside', 'Flulyk', 'Tape Noon (radio edit)']"
lastFM_73460,The Ames Brothers Sing The Best in the Country,The Ames Brothers,,,,,,[]
lastFM_73475,A New Life Of Painful Sin,Jude t. Obscure,,,,,,[]
lastFM_73478,Sunrise Mind,Levitate,,,,,,['Sunrise Mind']
lastFM_73479,Voodoo Lake,Voodoo L.,,,,,,[]
lastFM_73483,Hypnotized,T. Drifters,,,2320.0,,,"['Lonely Winds (feat. Ben E. King)', 'Dance With Me (feat. Ben E. King)', 'There Goes My Baby (feat. Ben E. King)', 'Thirty Days (feat. Clyde McPhatter)', 'Room Full of Tears', 'Nobody but Me (feat. Ben E. King)', 'Bip Bam (feat. Clyde McPhatter)', 'Some Kind of Wonderful', 'When My Little Girl Is Smiling', 'Mexican Divorce', 'Sweet for My Sweet', ""The Bells of St. Mary's (feat. Clyde McPhatter)"", 'Hypnotized', ""No Sweet Lovin'"", 'Lucille (feat. Clyde McPhatter)', 'Jackpot', 'Treasure of Love (feat. Clyde McPhatter)', 'Somebody New Dancing With You', ""Someday You'll Want Me to Want You (feat. Clyde McPhatter)"", 'Please Stay', 'Without Love (There Is Nothing) (feat. Clyde McPhatter)', 'Save the Last Dance for Me', 'Up On The Roof']"
lastFM_73484,Smother,One Million Pieces,,,,,,[]
lastFM_73515,Ain't Going Nowhere / Artificial Energy,The Byrds,,,,,,[]
lastFM_73518,Bang Bang Boogie,DBG'z,,,,,,[]
lastFM_73528,Trouble  Utopia,S. Kapitolina,,,,,,[]
lastFM_73532,Singles,Jah9,,,,,,[]
lastFM_73547,DAYDREAM,P. Morris,,,,,,[]
lastFM_73560,Where Fools Rush In (including 3 Extra  of 18 Carat Garbage Previously Available On Vinyl Only),Billie Ray Martin,,,,,,[]
lastFM_73579,Album: Cross Road (The Best of Bon Jovi),Bon Jovi,,,,,,[]
lastFM_73594,Best of The Irish Descendants  2,T. Irish Descendants,,,,,,[]
lastFM_73596,Album: Outsider,Dominion,,,682.0,,,
lastFM_73597,Loveless,Dream O. Dreamer,,,1107.0,,,"['Loveless', 'The World In Front Of Me', 'Foundations', 'Infinity', 'Hear Me Out', 'Neverlove', 'Moving On, Moving Far', 'Evol', 'Black Maine', 'The Tracks We Leave Behind']"
lastFM_73599,Dark Sciences Trilogy - Part 1,iVardensphere,,,,,,[]
lastFM_73603,Lookin' For Trouble,J. Kennedy,,,,,,[]
lastFM_73616,Doggystyle,Snoop D.,,,,,,"['Bathtub', 'Gin And Juice', 'G Funk Intro', 'Gin & Juice (feat. Dat Nigga Daz)', 'Gin And Juice', 'Lodi Dodi', 'Tha Shiznit Intro', 'Tha Shiznit', 'Lodi Dodi (feat. Nancy Fletcher)', 'Murder Was the Case (Death After Visualizing Eternity)', 'Serial Killa', 'Murder Was the Case (DeathAfterVisualizingEternity) (feat. Dat Nigga Daz)', 'Lodi Dodi', 'Serial Killa (feat. D.C.C., RBX & Tha Dogg Pound)', 'Murder Was The Case', ""Who Am I (What's My Name)?"", 'For All My Niggaz and Bitches', 'Serial Killa', ""Ain't No Fun (If My Homies Can't Have None)"", 'Doggy Dogg World', ""Ain't No Fun (If the Homies Can't Have None) (feat. Nate Dogg, Warren G & Kurupt)"", 'Doggy Dogg World (feat. The Dogg Pound & The Dramatics)', 'Gz and Hustlas', 'For All My Niggaz & Bitches', 'Pump Pump', 'Doggy Dogg World Intro', 'Pump Pump (feat. Lil Malik, aka Lil Hershey Loc)', 'Doggy Dogg World', 'Gz and Hustlas Intro', 'Gz and Hustlas', 'Pump Pump Intro']"
lastFM_73644,Deadstring Brothers,Deadstring Brothers,,,270.0,,,"[""I'm Not A Stealer"", '27 Hours', 'Unbroken', 'Entitled', 'It Takes Love', 'Lay Me Down', 'Jones Street', 'For A Time', 'Such A Crime', 'I Know You Dear', 'The Long Black Veil']"
lastFM_73651,Far Beyond The Seven Seas,YUHKINEN,,,168.0,,,"['YUHKINEN', 'Far Beyond The Seven Seas', 'Kraken', 'Mourning Star', 'XXX', 'Bump And Grind', 'Triumph & Glory', 'Believe']"
lastFM_73662,Broken,martin kimble,,,,,,[]
lastFM_73695,The Reaction  1966,T. Who,,,,,,[]
lastFM_73710,Four-Calendar CafÃƒÂ©,Cocteau Twins,,,984.0,,,"['Know Who You Are at Every Age', 'Evangeline', 'Bluebeard', 'Theft, and Wandering Around Lost', 'Oil Of Angels', 'Squeeze-Wax', 'My Truth', 'Essence', 'Summerhead', 'Pur']"
lastFM_73722,Empires,Hillsong United,,,540.0,,,"['Here Now (Madness)', 'Say The Word', 'Touch the Sky', 'When I Lost My Heart To You (Hallelujah)', 'Prince Of Peace', 'Empires', 'Rule', 'Captain', 'Closer Than You Know']"
lastFM_73770,LET  e.p.,PENPALS,,,0.0,,,"['Summer Time', 'Anyway']"
lastFM_73815,Album: United by Hatred,Into Dagorlad,,,492.0,,,"['No Redemption', 'Hellfire Metal Storm', 'Virtue of the Weak']"
lastFM_73828,Nocturne,P. Mauriat,,,,,,[]
lastFM_73829,The Things That Trouble My Mind (album),D. Weissman,,,0.0,,,"['He Had a Long Chain On', ""Never Comin' Back"", 'Portland Town', ""A Hard Rain's A-Gonna Fall"", 'Pretty Boy Floyd', 'Wartime Blues', 'Lullaby', ""Goin' Away, Don't You Wanta Go?"", 'East Virginia Blues', 'The Harvest Song', 'Troubled', 'They Still Go Down']"
lastFM_73855,Gemini EP,Shivers*,,,,,,[]
lastFM_73860,Primitive Origin,Side FX,,,200.0,,,"['Primitive Origin', ""I'll Check It"", 'A Void']"
lastFM_73863,Nimrod.,Green Day,,,,,,[]
lastFM_73880,"Glee: The Music, Season One,  2",Glee Cast,,,,,,[]
lastFM_73882,The Promise,N. Marco,,,,,,[]
lastFM_73894,Autumn Nocturne,Buddy Cole,,,,,,[]
lastFM_73899,Supersonic Black Metal,Eating Shit,,,1813.0,,,"[""From Black' til Grind"", 'Respect', 'Carte Noire', 'Staircase Paradox', 'Oblivion', 'Footu', 'Gaming Spirit', 'Duckhunt', 'Lemon Lion', 'Your ballot in my box', 'Chun', 'Vee__knnn!!(gzz', 'Carte noire (enhancedguitarpromix)']"
lastFM_73944,Halcyon Mockery,Circumscriber,,,,,,[]
lastFM_73946,Brothers,FTP UP,,,,,,[]
lastFM_73954,The Singles Collection,CÃƒÂ©line D.,,,285.0,,,"['My Heart Will Go On', 'Because You Loved Me', 'Think Twice', 'Beauty and the Beast', 'Falling Into You', 'The Power of Love', 'When I Fall in Love', '(You Make Me Feel) Like a Natural Woman', 'Je sais pas', 'Immortality', ""Pour que tu m'aimes encore"", 'Only the Road', 'I Hate You When I Love You']"
lastFM_73960,Plays Music From 'The Empire Strikes,M. Monardo,,,,,,[]
lastFM_73969,Leviathan,A. RhÃƒÂ¼l,,,,,,[]
lastFM_73979,Out Of Time,T. Rolling Stones,,,,,,[]
lastFM_73995,VoodooLand,VoodooLand,,,448.0,,,"['Freedom', 'Caroline', 'Make Up Your Mind', 'Inside Looking Out', ""I'll Lay Down"", 'Higher', 'Freedom (demo)']"
lastFM_73997,Beyond,Mario Biondi,,,1104.0,,,"['Open up Your Eyes', 'All of My Life', 'Love is a Temple', 'All I Want is You', 'I Chose You', ""You Can't Stop This Love Between Us"", 'Blind', 'Come Down', 'Heart of Stone', 'Fly Away', 'Another Kind of Love', 'Over The World', 'Where Does the Money Go']"
lastFM_73999,Schizophrenic Americana,Guy Forsyth,,,348.0,,,"['Calico Girl', 'Faith', 'Take Advantage of You', ""Adam's Rib"", 'Teeth', 'Red Letter Bible', 'Children of Jack', 'Needle Gun', ""Mamma's Favorite"", 'Tattle Tale', 'The Monkey Speaks His Mind', 'Eureka Street Drag', 'Poor Boy', ""Don't Stand Still"", 'The Mojo', 'Summertime', 'Alligators in the Ninth Ward', 'Crossroads', 'Laredo', ""I'm Going Home"", 'Run On', 'Come Back Baby', ""I Won't Go on Into Gimme Some Money"", 'Auld Lang Syne']"
lastFM_74002,Algiers,Algiers (2),,,,,,[]
lastFM_74017,Tonight You Belong To Me,Frankie L.,,,,,,[]
lastFM_74018,The Afternoon Gentlemen / Lycanthrophy,T. Afternoon Gentlemen,,,,,,[]
lastFM_74083,Untuned,Trinodia,,,,,,[]
lastFM_74104,The Conny Plank Session,Duke Ellington,,,,,,[]
lastFM_74106,Music Box,Manu Chao,,,,,,[]
lastFM_74115,The Damnation of Adam Blessing,Damnation o. Adam Blessing,,,,,,[]
lastFM_74153,Music Box,Apocalyptica,,,,,,[]
lastFM_74160,La Mer (Beyond The Sea),Bobby Darin,,,,,,[]
lastFM_74164,"The Sky, the Stars, and the Great Beyond...",Transmission O.,,,429.0,,,"['Swimming', 'Rocketship', 'That Kind of Girl', 'Fiberglass', 'The Reason Why', 'Wishing for More', 'Coward', 'All Good', 'Supermodel', 'Low']"
lastFM_74189,Stanley Brothers,T. Stanley Brothers,,,,,,[]
lastFM_74193,Contradictions,Paul Smith and The Intimations,,,,,,[]
lastFM_74195,Broken Bones,Befouled,,,,,,[]
lastFM_74207,BUBBLEGUM VAPEÃ¥â€°Â°Ã¤Â½â„¢Ã¦Â°â€˜Ã©â€“â€œÃ¤ÂºÂºÃ¨Â³ÂªÃ£?Â®Ã¦â€¹Â·Ã¥â€¢?,Ã£â€šÂ¹Ã£â€šÂ³Ã£Æ’Æ’Ã£Æ’â€ Ã¢Å“Å¾Ã£â€šÂ£Ã§â€¢Å“Ã§â€Å¸SCOTTY I.,,,,,,[]
lastFM_74226,The Book of Souls,Iron Maiden,,,1040.0,,,"['If Eternity Should Fail', 'The Great Unknown', 'The Red and the Black', 'When the River Runs Deep', 'The Book of Souls', 'Shadows of the Valley', 'Tears of a Clown', 'Empire of the Clouds']"
lastFM_74231,Thousands of Visions,The Black Waves,,,,,,[]
lastFM_74237,Where I Belong,C. Buckingham,,,924.0,,,"[""I'm Not Sorry"", 'Me and the Ceiling', ""Crushin' My Fairytale"", 'A Thousand Walls', 'Armor', ""Who I've Always Been"", 'Nothing Ever Can', 'Walk Beside You', 'Gone', 'I Was Wrong (feat. Majk Spirit)', 'Never Be You', 'Run Run Run']"
lastFM_74272,"Glee: The Music, Season 4 Volume 1 From Lima To New York",Glee Cast,,,,,,[]
lastFM_74273,La Tempesta,Imagin'aria,,,,,,[]
lastFM_74283,Spirits,Radiohead,,,3421.0,,,[]
lastFM_74286,This Broken,Hamlet,,,,,,[]
lastFM_74291,Sprinter,The Old Ceremony,,,,,,[]
lastFM_74294,Daydream Believer,T. Monkees,,,,,,[]
lastFM_74312,The Spirit  The Song,E. Delmar,,,,,,[]
lastFM_74334,Daydreaming,Bioterranean,,,,,,[]
lastFM_74345,african electronic music 1975-1982,Francis B.,,,,,,"['New Track', 'La Condition Masculine', 'Wuma Te', 'Divorce PygmÃƒÂ©e', 'Fleur Tropical', 'Tiers monde', 'Agatha', 'Pygmy Love Song', 'Catching Up', 'Sahel', 'The Coffee Cola Song', 'Super Jingle', 'Savanah Georgia', ""Il N'y a Pas de Crocodiles a Cocody""]"
lastFM_74346,Tennessee,The Cadillac Three,,,,,,[]
lastFM_74358,Tots els Colors del Blues,Errol Woiski,,,1040.0,,,"['No em mengis el coco', 'Rei sol', 'Blues verd', 'Els esperits del bosc', 'Trist gris', 'Groc com el foc', ""Llyny a l'espai"", 'Roig', 'Per quÃƒÂ© no']"
lastFM_74359,Electronic Swing Orchestra ...And The Mysterious  Machine,Electronic S. Orchestra,,,,,,[]
lastFM_74366,The greatest of Nat King Cole,Nat King Cole,,,,,,[]
lastFM_74379,Stratosphere,F. Kiddiz,,,,,,[]
lastFM_74381,Dimensions,SPIHA,,,,,,[]
lastFM_74394,Butterfly City,,,,,,,[]
lastFM_74399,"Happy Feet / Bye, Bye Blackbird",Dean Martin,,,,,,[]
lastFM_74402,Flash Gordon (Original Soundtrack,Queen,,,,,,[]
lastFM_74419,Early In The Morning,Rinky Dinks,,,,,,[]
lastFM_74420,Fearless,Litzbomb,,,,,,[]
lastFM_74422,Visions of the Seeker,Angband,,,78.0,,,"['Forgotten Glory', 'Blind Anger', 'Battle For...', 'The Seeker', 'Forsaken Dreams', 'Astral Hallucinations']"
lastFM_74445,The Future Of  / Salvation,A.B,,,,,,[]
lastFM_74449,New Bermuda,Deafheaven,,,,,,
lastFM_74456,The Dance Album,P. Ilyich Tchaikovsky,,,,,,[]
lastFM_74458,Love Is Never Out of Season,L. Welland,,,250.0,,,"['Honeysuckle Rose', ""I'm Gonna Sit Right Down And Write Myself A Letter"", ""I'll Be Seeing You"", 'Love Is Never Out Of Season', 'When I Grow Too Old To Dream', 'I Got the Sun In the Morning', 'Dream a Little Dream of Me', ""You'd Be So Nice To Come Home To"", ""I'm Confessin'"", 'Be My Love', ""While We're Young"", 'If I Had You']"
lastFM_74459,Album: Continuum in Extremis,Consortium Project,,,,,,[]
lastFM_74467,...To The Rising Sun (In Tokyo),Deep Purple,,,,,,[]
lastFM_74468,Shelter EP,Clint Stewart,,,,,,[]
lastFM_74471,Butterfly,Roger Whittaker,,,,,,[]
lastFM_74472,Spirit Desire,S. Desire,,,,,,[]
lastFM_74486,Singlesproject,De Kift,,,,,,[]
lastFM_74490,Murder Ballads,Nick Cave,,,,,,[]
lastFM_74495,Invincible (Ducked Ape Remix),Di-rect,,,,,,[]
lastFM_74546,Resurrection,,,,,,,[]
lastFM_74550,The Blues Brothers (original soundtrack recording),The Blues Brothers,,,,,,[]
lastFM_74575,Elephants Into Swans,The Sun Sawed in 1/2,,,754.0,,,"[""You're the Something"", ""Countess I Fear Something's Wrong"", 'Nowhere Fast', 'My Only Lonely Soul', 'Hobby Horse', 'She Offers Her Heart', ""This Girl's My Lullaby"", 'Waltzing in Clover']"
lastFM_74584,Resurrection,James D. Gilmore,,,2352.0,,,"['Land Of The Free', 'Resurrection', 'Paradise Lost', 'Come To Me', 'Hearts On Fire', 'Eyes of A Fool', ""Don't Stop The Night"", 'No Sanctuary', 'Legacy', 'Critical Mass', 'Ground Zero']"
lastFM_74598,Girlfriend (remixes),That Kid Chris,,,,,,[]
lastFM_74605,Let No Man Write My Epitaph,E. Fitzgerald,,,494.0,,,"['I Cried for You', ""I Can't Give You Anything But Love"", ""I Hadn't Anyone Till You"", 'My Melancholy Baby', 'Misty', 'September Song', 'One For My Baby (And One More For The Road)', ""I'm Getting Sentimental Over You""]"
lastFM_74606,In Memory of the Old Spirits,Helllight,,,1666.0,,,"['Life in Darkness', 'Afterlife', 'Fear No Evil', 'The Fall of the Morning Star', ""Winter's Theatre""]"
lastFM_74614,George Shearing and  Montgomery Brothers,George Shearing,,,1980.0,,,"['Love Walked In', 'Love Walked In [Take 1][*]', 'Love for Sale', 'No Hard Feelings', 'Enchanted', 'Stranger In Paradise', 'Lamp Is Low', 'Double Deal', 'And Then I Wrote', 'Darn That Dream', 'Darn That Dream [Take 1][*]', 'Lois Ann', 'Mambo In Chimes', 'Mambo in Chimes [Take 1][*]']"
lastFM_74623,Pale Shelter (You Don't Give Me Love),Tears f. Fears,,,,,,[]
lastFM_74636,Born  Die,N.,,,,,,[]
lastFM_74640,Sunrise  the Sunset,Concrete Tree,,,0.0,,,"['Another Minute', 'Someday (Three Steps to Walk)', 'Blue Winter (Chasing an Angel)', 'Are You Looking Back?', 'Lady on the Road', 'Dead End', 'Ahead of You', 'Wake Up, Wake Me Up!', 'Inner Power', 'Out of My Mind']"
lastFM_74642,Singles,A Cerulean State,,,,,,[]
lastFM_74655,Funeral Portrait,The Final Chapter,,,,,,
lastFM_74667,Album: The Book of Souls,I. Maiden,,,684.0,,,"['If Eternity Should Fail', 'Speed of Light', 'The Great Unknown', 'The Red and the Black', 'When the River Runs Deep', 'The Book of Souls', 'Death or Glory', 'Shadows of the Valley', 'Tears of a Clown', 'The Man of Sorrows', 'Empire of the Clouds']"
lastFM_74669,Ã¥â€ â€¦Ã£?ÂªÃ£â€šâ€¹Ã¦â‚¬ÂªÃ§â€°Â©  The Inner Monster,C. Raveman,,,,,,[]
lastFM_74671,Train Of Thought,Cher,,,,,,[]
lastFM_74683,Musical Offering,Johann Sebastian Bach,,,,,,[]
lastFM_74698,Beyond Embers and  Earth,Falloch,,,442.0,,,"['Beyond Embers And The Earth', 'The Ghosts That Haunt This Path']"
lastFM_74701,WARNING: CONTAINS LANGUAGE,N. Gaiman,,,3526.0,,,"['The Song of the Audience', 'Nicholas Was...', 'Cold Colours', 'Babycakes', 'Chivalry', 'Troll Bridge']"
lastFM_74707,Paper Empire,Better Than Ezra,,,2208.0,,,"['Absolutely Still', 'Turn Up The Bright Lights', 'Just One Day', 'The Loveless', 'All In', 'Fit', 'Hell No!', 'Hey Love', 'Nightclubbing', 'Black Light', 'Wounded', 'I Just Knew']"
lastFM_74715,Broken World,Forsake The Fallen,,,2352.0,,,"['Grips of Hell', 'Broken World', 'War Within Me', 'In Time', 'Yesterdays Wake', 'Emptiness', 'Tear This World Apart', 'Chapter One', 'Left Behind', 'Vile', 'Falling Skies', 'A New Beginning', 'New World']"
lastFM_74720,On And On,Autre Ne Veut,,,90.0,,,['On and On']
lastFM_74728,Life After Death,Notorious B.,,,6873.0,,,"['Intro', 'Victory (feat. P. Diddy & Busta)', 'Fuckin You Tonight (feat. R Kelly)', 'Dead Wrong (feat. Eminem)', ""Somebody's Gotta Die"", ""Notorious (Feat. Lil' Kim & P. Diddy)"", 'Ten Crack Commandments', 'Hypnotize', 'Mo Money Mo Problems (feat. Mace & P. Diddy)', 'Another Story to Tell', 'Going Back to Cali', 'I Love The Doe (Feat. Jay-Z)', ""Another (feat. Lil' Kim)"", 'Niggaz Bleed', 'Nasty Boy', ""Sky's the Limit"", 'Notorious Thugs', 'Kick in the Door', 'The World Is Filled... (Featuring Too Short & Puff Daddy)(Album Version)', 'Long Kiss Goodnight (Album Version)', 'Last Day (Featuring The Lox)(Album Version)', 'Notorious Thugs (Album Version)', ""Another (Featuring Lil' Kim) (Album Version)"", 'Going Back To Cali (Album Version)', 'Ten Crack Commandments (Album Version)', 'Playa Hater (Album Version)', 'Nasty Boy (Album Version)', 'Mo Money Mo Problems (Featuring Mase & Puff Daddy)(Amended Version)', ""Sky's The Limit (Featuring 112) (Amended Version)"", ""You're Nobody (Til Somebody Kills You)(Amended Version)"", 'Ten Commandments (Amended Version)', 'I Love The Dough (Featuring Jay-Z & Angel Winbush)(Amended Version)', 'B.I.G. (Interlude)(Amended Version)', 'Miss You (Amended Version)', 'Playa Hater (Amended Version)', ""Another (Featuring Lil' Kim) (Amended Version)"", 'Nasty Boy (Amended Version)', 'Miss You (Album Version)', 'Lovin You Tonight (Featuring R. Kelly)(Amended Version)', 'Mo Money Mo Problems (Featuring Mase & Puff Daddy)(Album Version)', 'Notorious Thugs (Amended Version)', 'Hypnotize(Album Version)', ""You're Nobody (Til Somebody Kills You)(Album Version)"", 'Hypnotize(Amended Version)', 'Going Back To Cali (Amended Version)', 'My Downfall (Featuring DMC)(Album Version)', 'I Love The Dough (Featuring Jay-Z & Angel Winbush)(Album Version)', 'Life After Death (Intro)(Album Version)', ""Somebody's Gotta Die(Album Version)"", 'Kick In The Door(Album Version)', '#!*@ You Tonight (Featuring R. Kelly)(Album Version)', ""What's Beef(Album Version)"", 'B.I.G. (Interlude)(Album Version)', 'Niggas Bleed(Album Version)', 'I Got A Story To Tell(Album Version)', ""Sky's The Limit (Featuring 112) (Album Version)""]"
lastFM_74733,Somber Clarity,antialias,,,,,,[]
lastFM_74736,...To The Rising Sun (In Tokyo),Deep Purple,,,,,,[]
lastFM_74740,Album: Condensed Classics,Jasper Carrott,,,106.0,,,"['The Mole', 'Magic Roundabout', 'Car Insurance', 'Nutter on the Bus', 'Truck Drivers', 'Zits', 'Number Plates', 'The Driving Lesson', 'Scunthorpe Baths', 'Tribute to Eric My Idol']"
lastFM_74742,Accelerated Development,T. James Danderfer Group,,,1426.0,,,"['Blues Migration', 'Memory Loss', 'The Constant River', 'Firecracker', 'Robot In a Coma', 'Last Dance At the Canidrome']"
lastFM_74752,The Doobie Brothers Collection,T. Doobie Brothers,,,517.0,,,"['One Step Closer', ""Takin' it to the Streets"", 'Jesus Is Just All Right', ""Keep This Train A-Rollin'"", 'Take Me in Your Arms', 'Minute By Minute', 'Steamer Lane Breakdown', ""Long Train Runnin'"", 'What a Fool Believes', 'I Cheat The Hangman', 'China Grove']"
lastFM_74753,Twin Peaks EP,ZioÃ…â€šo,,,,,,[]
lastFM_74756,Electronic Jams,Abakus,,,,,,[]
lastFM_74759,The Spectrum / The Step (2015 Remasters),Wax Doctor,,,,,,[]
lastFM_74760,Album: Travelling Spaces,Roboti Niro,,,,,,[]
lastFM_74767,California Owls,Death and Vanilla,,,,,,[]
lastFM_74770,Primitive Drums,Frak,,,,,,[]
lastFM_74774,Coming Up for Air,Kodaline,,,,,,"['Unclear', 'Coming Alive', 'Lost', 'Better', 'Everything Works Out in the End', 'Play the Game', 'Love Will Set You Free', 'Caught in the Middle', 'War', 'Moving On', 'Honest (acoustic)']"
lastFM_74780,Broken,Zach Jones,,,,,,[]
lastFM_74815,Blackout,Joton,,,,,,[]
lastFM_74818,California Calling,Fickle Pickle,,,,,,[]
lastFM_74822,Beyond the Predictable Touch,Edward Perraud,,,,,,[]
lastFM_74825,The Dancers at the Edge  Time,The Greg Foat Group,,,,,,[]
lastFM_74828,Resurrection,Death SS,,,2655.0,,,"['Revived', 'The Crimson Shrine', 'The Darkest Night', 'Eaters', 'Star In Sight', 'OgreÃ¢â‚¬â„¢s Lullaby', 'Santa Muerte', 'The DevilÃ¢â‚¬â„¢s Graal', 'The Song Of Adoration']"
lastFM_74842,The BeyoncÃƒÂ© Experience Live,BeyoncÃƒÂ©,,,,,,[]
lastFM_74848,All The Singles  Of,,,,,,,[]
lastFM_74862,Singles Best,Kobukuro,,,,,,[]
lastFM_74868,Black Messiah,D'Angelo,,,1682.0,,,"[""Ain't That Easy"", '1000 Deaths', 'The Charade', 'Sugah Daddy', 'Really Love', 'Back to the Future, Part I', ""Till It's Done (Tutu)"", 'Prayer', 'Betray My Heart', 'The Door', 'Back to the Future, Part II', 'Another Life']"
lastFM_74870,"Avalon, Los Angeles, CA,",Sasha,,,,,,
lastFM_74880,Album: Out of Nowhere,Solee,,,,,,[]
lastFM_74887,Can Our Love Begin,K. Lovelace,,,384.0,,,"['When Can Our Love Begin (Stonebridge club mix)', 'When Can Our Love Begin (Urban Soul original mix)', 'When Can Our Love Begin (The Shelter dub)', ""When Can Our Love Begin (Brutal's Hardrive dub)"", ""When Can Our Love Begin (Stoney's dub trax)"", ""When Can Our Love Begin (Hex's dub)"", ""When Can Our Love Begin (Timmy's Air Mix)""]"
lastFM_74893,Protection,T. Montellas,,,760.0,,,"['Protection', 'Protection (Extended)', 'The Rut', 'Cast Your Mind Back']"
lastFM_74897,"Trouble Man  Don't Mess With Mister ""T""",Marvin G.,,,,,,[]
lastFM_74906,Speak Of Trouble,G. Bloomers,,,1280.0,,,"['Lobbyist', 'The Young Ones Slept', 'Honey Blanket', 'Daylight', ""This Ain't You"", 'Speak Of Trouble', 'Admit Defeat', 'Fever Days', 'Last Of My Faith', 'Dark Horse', 'Thorn In My Side']"
lastFM_74912,Souled Out,T. Righteous Brothers,,,,,,[]
lastFM_74914,Get Ready / My,T. Temptations,,,,,,[]
lastFM_74930,Of Jupiter,Train (.,,,,,,[]
lastFM_74932,Americana,L. Russell,,,,,,[]
lastFM_74938,House of Nightmares,Buzz-Works,,,1364.0,,,"['House of Nightmares', 'Night Closes In', 'Book of the Dead', 'Darkness Rising', 'Dead Time', 'The Ruins', 'The Forgotten Crypt', 'Well of Souls', 'The Descent', 'The Summoning', 'Ancient Evil', 'The Black Abyss', 'Shadow Dwellers', 'Bridge Between Worlds', 'On the Prowl', ""Devil's Night"", 'The Nether Realm', ""Hallow's Eve"", 'Unleashed']"
lastFM_74942,Fathers and Mothers/Daughters and Brothers,heat death,,,,,,[]
lastFM_74960,Honeymoon,Lana D. Rey,,,,,,[]
lastFM_74963,*popular* Painful Exploration,loud a. Least,,,,,,[]
lastFM_74968,March Of The Obsidian Triumvirate,BlackQueen,,,,,,[]
lastFM_74972,Recovery,Infirium,,,,,,[]
lastFM_74985,The Conway Twitty Collection,Conway Twitty,,,1827.0,,,
lastFM_75007,Spirituals,M. Jackson,,,,,,[]
lastFM_75020,Spiritual Voyage,Fido X,,,,,,[]
lastFM_75024,[explicit] Supermodel,M. Insley,,,575.0,,,"['Deep End of the Bar', 'Running Back To You', 'Heart Out In the Snow', ""My Neighbor's Dog"", 'Meat, The Devil', 'Fade Away']"
lastFM_75025,*popular* Casino Nights,HedJet,,,,,,[]
lastFM_75034,Crush The Sublime Gods,DR Living Dead!,,,,,,[]
lastFM_75043,Rattle That Lock,David Gilmour,,,0.0,,,"['Today', 'Today', 'Today']"
lastFM_75044,Curtains,Balancing Act,,,,,,[]
lastFM_75050,Butterfly Effect,D. Krush,,,,,,[]
