silver_cluster_id,pipe_cluster_id,type,title,publication_year,journal,volume,issue,first_page,last_page,referenced_works_count,n_attributes_correct,fully_correct
crossref-50491+dblp-51692+open_alex-47509,crossref-50491,True,True,True,True,True,True,True,True,,8,True
crossref-50493+dblp-54236+open_alex-48348,crossref-50493,True,True,True,True,True,True,True,True,True,9,True
crossref-50494+dblp-47992+open_alex-55665,crossref-50494,True,True,True,True,True,,True,True,True,8,True
crossref-50495+dblp-40554+open_alex-44875,crossref-50495,True,True,True,True,True,,True,True,True,8,True
crossref-50496+dblp-56226+open_alex-52903,crossref-50496,True,True,True,True,True,True,True,True,True,9,True
crossref-50497+dblp-38305+open_alex-50737,crossref-50497,True,True,True,True,True,,True,True,True,8,True
crossref-50499+dblp-60198+open_alex-32664,dblp-60198,True,True,False,False,True,,False,False,False,3,False
crossref-50501+dblp-38748+open_alex-43417,crossref-50501,True,True,True,True,True,,True,True,True,8,True
crossref-50502+dblp-58835+open_alex-50486,crossref-50502,True,True,True,True,True,,True,True,True,8,True
crossref-50503+dblp-41464+open_alex-58352,crossref-50503,True,True,True,True,True,,True,True,True,8,True
crossref-50504+dblp-58025+open_alex-54682,crossref-50504,True,True,True,True,True,,True,True,True,8,True
crossref-50506+dblp-26903+open_alex-50922,crossref-50506,True,True,True,True,True,,True,True,True,8,True
crossref-50507+dblp-30184+open_alex-45924,crossref-50507,True,False,True,True,True,True,True,True,True,8,False
crossref-50508+dblp-24197+open_alex-58228,crossref-50508,True,True,True,True,True,,True,True,True,8,True
crossref-50509+dblp-54332+open_alex-51369,crossref-50509,True,False,True,True,True,True,True,True,True,8,False
crossref-50510+dblp-44334+open_alex-57516,crossref-50510,True,True,True,True,True,,True,True,True,8,True
crossref-50511+dblp-38348+open_alex-44029,crossref-50511,True,True,True,True,True,,True,True,True,8,True
crossref-50512+dblp-59168+open_alex-54281,crossref-50512,True,False,True,True,True,,True,True,True,7,False
crossref-50513+dblp-22603+open_alex-51590,crossref-50513,True,True,True,True,True,True,True,True,True,9,True
crossref-50514+dblp-51008+open_alex-51180,crossref-50514,True,False,True,True,True,True,True,True,True,8,False
crossref-50515+dblp-42907+open_alex-23717,crossref-50515,True,True,True,True,True,,True,True,True,8,True
crossref-50516+dblp-42639+open_alex-26839,crossref-50516,True,True,True,True,True,,True,True,True,8,True
crossref-50517+dblp-60322+open_alex-45169,crossref-50517,True,True,True,True,True,,True,True,True,8,True
crossref-50518+dblp-54705+open_alex-41812,crossref-50518,True,True,True,True,True,True,True,True,True,9,True
crossref-50519+dblp-18648+open_alex-59118,crossref-50519,True,True,True,True,True,,True,True,True,8,True
crossref-50520+dblp-45526+open_alex-45627,crossref-50520,True,True,True,True,True,,True,True,True,8,True
crossref-50521+dblp-37463+open_alex-00164,dblp-37463,True,False,False,True,True,,False,False,False,3,False
crossref-50522+dblp-51975+open_alex-49225,crossref-50522,True,True,True,True,True,,True,True,True,8,True
crossref-50523+dblp-42181+open_alex-53776,crossref-50523,True,True,True,True,True,,True,True,True,8,True
crossref-50524+dblp-19488+open_alex-59893,crossref-50524,True,True,True,True,True,,True,True,False,7,False
crossref-50526+dblp-57644+open_alex-47684,crossref-50526,True,True,True,True,True,,True,True,True,8,True
crossref-50527+dblp-57920+open_alex-56330,crossref-50527,True,True,True,True,True,True,True,True,True,9,True
crossref-50528+dblp-42750+open_alex-55168,crossref-50528,True,True,True,True,True,,True,True,True,8,True
crossref-50529+dblp-57003+open_alex-50451,crossref-50529,True,False,True,False,True,True,True,True,True,7,False
crossref-50530+dblp-35276+open_alex-43655,crossref-50530,True,True,True,True,True,True,True,True,True,9,True
crossref-50532+dblp-22804+open_alex-46080,crossref-50532,True,True,True,False,True,True,True,True,True,8,False
crossref-50533+dblp-53752+open_alex-54152,crossref-50533,True,True,True,True,True,,True,True,True,8,True
crossref-50534+dblp-57691+open_alex-45421,crossref-50534,True,True,True,True,True,,True,True,True,8,True
crossref-50535+dblp-57645+open_alex-55212,crossref-50535,True,True,True,True,True,,True,True,True,8,True
crossref-50536+dblp-28514+open_alex-57146,crossref-50536,True,True,True,True,True,True,True,True,True,9,True
crossref-50537+dblp-19642+open_alex-52918,crossref-50537,True,True,True,True,True,True,True,True,True,9,True
crossref-50538+dblp-40629+open_alex-49548,crossref-50538,True,True,True,True,True,,True,True,True,8,True
crossref-50540+dblp-52824+open_alex-50786,crossref-50540,True,True,True,True,True,True,True,True,True,9,True
crossref-50541+dblp-22617+open_alex-47567,crossref-50541,True,True,True,True,True,,True,True,True,8,True
crossref-50542+dblp-24244+open_alex-58282,crossref-50542,True,True,True,True,True,,True,True,True,8,True
crossref-50545+dblp-26343+open_alex-50540,crossref-50545,True,True,True,True,True,True,True,True,True,9,True
crossref-50546+dblp-15675+open_alex-43182,crossref-50546,True,True,True,True,True,,True,True,True,8,True
crossref-50547+dblp-60313+open_alex-21940,crossref-50547,True,True,True,True,True,,True,True,True,8,True
crossref-50548+dblp-38765+open_alex-48663,crossref-50548,True,True,True,True,True,,True,True,True,8,True
crossref-50551+dblp-53830+open_alex-51487,crossref-50551,True,True,True,True,True,,True,True,True,8,True
crossref-50552+dblp-30566+open_alex-50315,crossref-50552,True,True,True,True,True,True,True,True,True,9,True
crossref-50553+dblp-58208+open_alex-54709,crossref-50553,True,True,True,True,True,,True,True,True,8,True
crossref-50554+dblp-27316+open_alex-26426,crossref-50554,True,True,True,True,True,,True,True,True,8,True
crossref-50555+dblp-17499+open_alex-51924,crossref-50555,True,True,True,True,True,True,True,True,True,9,True
crossref-50556+dblp-58248+open_alex-45868,crossref-50556,True,True,True,True,True,,True,True,True,8,True
crossref-50560+dblp-49688+open_alex-57671,crossref-50560,True,True,True,True,True,,True,True,True,8,True
crossref-50561+dblp-46445+open_alex-09509,crossref-29264,True,False,False,False,True,True,,,False,3,False
crossref-50562+dblp-36374+open_alex-55900,crossref-50562,True,True,True,True,True,,,,True,6,True
crossref-50563+dblp-21048+open_alex-57126,crossref-50563,True,True,True,True,True,True,True,True,True,9,True
crossref-50564+dblp-57807+open_alex-49852,crossref-50564,True,True,True,False,True,True,True,True,True,8,False
crossref-50565+dblp-51005+open_alex-52624,crossref-50565,True,False,True,True,True,True,True,True,True,8,False
crossref-50566+dblp-40880+open_alex-51804,crossref-50566,True,True,True,True,True,True,True,True,True,9,True
crossref-50567+dblp-53285+open_alex-59313,crossref-50567,True,True,True,True,True,True,True,True,True,9,True
crossref-50568+dblp-58234+open_alex-50978,crossref-50568,True,True,True,True,True,,True,True,True,8,True
crossref-50569+dblp-57346+open_alex-53765,crossref-50569,True,True,True,True,True,,True,True,True,8,True
crossref-50573+dblp-53078+open_alex-17071,crossref-01819,True,False,False,False,True,True,False,False,False,3,False
crossref-50574+dblp-41381+open_alex-54717,crossref-50574,True,True,True,True,True,,True,True,True,8,True
crossref-50575+dblp-51900+open_alex-58446,crossref-50575,True,True,True,True,True,,True,True,True,8,True
crossref-50576+dblp-20702+open_alex-53603,crossref-50576,True,True,True,True,True,,True,True,True,8,True
crossref-50577+dblp-57394+open_alex-50217,crossref-50577,True,True,True,True,True,,True,True,True,8,True
crossref-50578+dblp-59170+open_alex-59209,crossref-50578,True,True,True,True,True,,True,True,True,8,True
crossref-50579+dblp-22094+open_alex-45380,crossref-50579,True,True,True,True,True,,True,True,True,8,True
crossref-50580+dblp-48514+open_alex-49247,crossref-50580,True,True,True,False,True,True,,,True,6,False
crossref-50581+dblp-40653+open_alex-24225,crossref-50581,True,True,True,True,True,,True,True,True,8,True
crossref-50582+dblp-19449+open_alex-59176,crossref-50582,True,True,True,True,True,,True,True,True,8,True
crossref-50583+dblp-24526+open_alex-44295,crossref-50583,True,True,True,True,True,True,True,True,True,9,True
crossref-50584+dblp-16811+open_alex-60149,crossref-50584,True,True,True,True,True,True,True,True,True,9,True
crossref-50585+dblp-50682+open_alex-23887,crossref-50585,True,True,True,True,True,,True,True,True,8,True
crossref-50586+dblp-21615,crossref-50586,True,False,True,False,False,False,True,True,True,5,False
crossref-50587+dblp-25170+open_alex-59761,crossref-50587,True,True,True,True,True,True,True,True,True,9,True
crossref-50588+dblp-26900+open_alex-49569,crossref-50588,True,True,True,True,True,,True,True,True,8,True
crossref-50590+dblp-24958+open_alex-47793,crossref-50590,True,True,True,True,True,,True,True,True,8,True
crossref-50591+dblp-51913+open_alex-48688,crossref-50591,True,True,True,True,True,,True,True,True,8,True
crossref-50593+dblp-36576+open_alex-44826,crossref-50593,True,True,True,True,True,,True,True,True,8,True
crossref-50594+dblp-37901+open_alex-48556,crossref-50594,True,True,True,True,True,,True,True,True,8,True
crossref-50595+dblp-58646+open_alex-59159,crossref-50595,True,True,True,True,True,,True,True,True,8,True
crossref-50596+dblp-23163+open_alex-15820,dblp-23163,True,True,False,False,True,True,False,False,False,4,False
crossref-50597+dblp-32688+open_alex-45063,crossref-50597,True,True,True,True,True,,True,True,True,8,True
crossref-50598+dblp-32874+open_alex-55351,crossref-50598,True,False,True,True,True,True,True,True,True,8,False
crossref-50599+dblp-52126+open_alex-24000,crossref-50599,True,False,True,True,True,,True,True,True,7,False
crossref-50600+dblp-37702+open_alex-26628,crossref-50600,True,False,True,True,True,,True,True,True,7,False
crossref-50601+dblp-36834+open_alex-46253,crossref-50601,True,True,True,True,True,,True,True,True,8,True
crossref-50602+dblp-35646+open_alex-43440,crossref-50602,True,True,True,True,True,True,True,True,True,9,True
crossref-50604+dblp-22623+open_alex-48818,crossref-50604,True,True,True,True,True,,True,True,True,8,True
crossref-50605+dblp-22156+open_alex-49216,crossref-50605,True,False,True,True,True,,True,True,True,7,False
crossref-50606+dblp-21912+open_alex-22144,crossref-50606,True,True,True,True,True,,True,True,True,8,True
crossref-50607+dblp-31262+open_alex-52608,crossref-50607,True,True,True,True,True,True,True,True,True,9,True
crossref-50608+dblp-38325+open_alex-55865,crossref-50608,True,True,True,True,True,,True,True,True,8,True
crossref-50609+dblp-20739,crossref-50609,True,True,True,False,True,,True,True,True,7,False
crossref-50610+dblp-20730+open_alex-56320,crossref-50610,True,True,True,True,True,,True,True,True,8,True
crossref-50611+dblp-58685+open_alex-48075,crossref-50611,True,True,True,True,True,,True,True,True,8,True
crossref-50612+dblp-47914+open_alex-45839,crossref-50612,True,False,True,False,False,False,True,True,True,5,False
crossref-50614+dblp-44111,crossref-50614,True,True,True,False,False,,False,True,True,5,False
crossref-50615+dblp-19723+open_alex-52514,crossref-50615,True,True,True,True,True,True,True,True,True,9,True
crossref-50616+dblp-57936+open_alex-53763,crossref-50616,True,True,True,True,True,True,True,True,True,9,True
crossref-50617+dblp-46944+open_alex-51007,crossref-50617,True,True,True,True,True,,True,True,True,8,True
crossref-50618+dblp-28158+open_alex-45278,crossref-50618,True,True,True,True,True,,True,True,True,8,True
crossref-50619+dblp-18922+open_alex-45115,crossref-50619,True,True,True,True,True,,True,True,True,8,True
crossref-50620+dblp-50840+open_alex-43482,crossref-50620,True,True,True,True,True,,True,True,True,8,True
crossref-50621+dblp-26949+open_alex-47459,crossref-50621,True,True,True,True,True,,True,True,True,8,True
crossref-50622+dblp-40212+open_alex-37898,crossref-50622,True,True,True,True,True,True,True,True,True,9,True
crossref-50623+dblp-43320,crossref-50623,True,False,True,False,False,,True,True,True,5,False
crossref-50624+dblp-43069+open_alex-47803,crossref-50624,True,True,True,True,True,,True,True,True,8,True
crossref-50625+dblp-42620+open_alex-26103,crossref-50625,True,False,False,True,True,,True,True,True,6,False
crossref-50626+dblp-43627+open_alex-33371,crossref-50626,True,True,True,True,True,,True,True,True,8,True
crossref-50627+dblp-57814+open_alex-43569,crossref-50627,True,True,True,False,True,True,True,True,True,8,False
crossref-50628+dblp-59075+open_alex-57632,crossref-50628,True,True,True,True,True,,True,True,True,8,True
crossref-50629+dblp-54250+open_alex-49829,crossref-50629,True,False,True,True,True,True,True,True,True,8,False
crossref-50630+dblp-25386+open_alex-48557,crossref-50630,True,True,True,True,True,True,True,True,True,9,True
crossref-50631+dblp-38312+open_alex-46999,crossref-50631,True,True,True,True,True,,True,True,True,8,True
crossref-50632+dblp-60045+open_alex-54224,crossref-50632,True,True,True,True,True,,True,True,True,8,True
crossref-50633+dblp-58616+open_alex-55831,crossref-50633,True,True,True,True,True,,True,True,True,8,True
crossref-50634+dblp-58650+open_alex-48356,crossref-50634,True,True,True,True,True,,True,True,True,8,True
crossref-50636+dblp-50880+open_alex-50938,crossref-50636,True,True,True,True,True,,True,True,True,8,True
crossref-50638+dblp-48408+open_alex-53011,crossref-50638,True,True,True,False,True,True,,,True,6,False
crossref-50639+dblp-36542+open_alex-43741,crossref-50639,True,True,True,True,True,,True,True,True,8,True
crossref-50641+dblp-45302+open_alex-48311,crossref-50641,True,True,True,True,True,True,True,True,True,9,True
crossref-50642+dblp-58014+open_alex-44937,crossref-50642,True,True,True,True,True,,True,True,True,8,True
crossref-50643+dblp-47833+open_alex-45874,crossref-50643,True,True,True,False,True,,True,True,True,7,False
crossref-50644+dblp-24281+open_alex-07847,crossref-50644,True,True,True,True,True,,True,True,True,8,True
crossref-50645+dblp-26870+open_alex-47011,crossref-50645,True,True,True,False,True,True,True,True,True,8,False
crossref-50646+dblp-45183+open_alex-55672,crossref-50646,True,True,True,True,True,,True,True,True,8,True
crossref-50647+dblp-24078+open_alex-48479,crossref-50647,True,True,True,True,True,,True,True,True,8,True
crossref-50648+dblp-48083+open_alex-47435,crossref-50648,True,True,True,True,True,True,,,True,7,True
crossref-50649+dblp-52055+open_alex-48463,crossref-50649,True,True,True,True,True,,True,True,True,8,True
crossref-50651+dblp-20357+open_alex-45173,crossref-50651,True,True,True,True,True,,True,True,True,8,True
crossref-50652+dblp-18833+open_alex-52173,crossref-50652,True,True,True,True,True,,True,True,True,8,True
crossref-50655+dblp-37108+open_alex-53891,crossref-50655,True,True,True,True,True,True,True,True,True,9,True
crossref-50656+dblp-37303+open_alex-59303,crossref-50656,True,True,True,True,True,,True,True,True,8,True
crossref-50657+dblp-28393+open_alex-45389,crossref-50657,True,False,True,True,True,True,True,True,True,8,False
crossref-50658+dblp-30870+open_alex-57141,crossref-50658,True,True,True,True,True,True,True,True,True,9,True
crossref-50659+dblp-31923+open_alex-52629,crossref-50659,True,True,True,True,True,True,True,True,True,9,True
crossref-50660+dblp-11033+open_alex-50292,crossref-50660,True,True,True,True,,,True,True,True,7,True
crossref-50661+dblp-11062+open_alex-57833,crossref-50661,True,True,True,True,,,True,True,True,7,True
crossref-50663+dblp-11045+open_alex-60126,crossref-50663,True,True,True,True,,,True,True,True,7,True
crossref-50664+dblp-53501+open_alex-54836,crossref-50664,True,True,True,True,True,True,True,True,True,9,True
crossref-50665+dblp-11055+open_alex-55357,crossref-50665,True,True,True,True,,,True,True,True,7,True
crossref-50666+dblp-32936+open_alex-57834,crossref-50666,True,True,True,True,True,True,True,True,True,9,True
crossref-50667+dblp-11054+open_alex-50238,crossref-50667,True,True,True,True,,,True,True,True,7,True
crossref-50668+dblp-40962+open_alex-53399,crossref-50668,True,True,True,True,True,True,True,True,True,9,True
crossref-50669+dblp-36981+open_alex-45947,crossref-50669,True,False,True,True,True,True,True,True,True,8,False
crossref-50670+dblp-16692+open_alex-55365,crossref-50670,True,True,True,True,True,True,True,True,True,9,True
crossref-50671+dblp-28700+open_alex-60176,crossref-50671,True,True,True,True,True,True,True,True,True,9,True
crossref-50672+dblp-44746+open_alex-54340,crossref-50672,True,True,True,True,True,True,,,True,7,True
crossref-50673+dblp-44860+open_alex-55922,crossref-50673,True,True,True,True,True,True,True,True,True,9,True
crossref-50674+dblp-38177+open_alex-50057,crossref-50674,True,False,True,False,True,True,True,True,True,7,False
crossref-50675+dblp-34281+open_alex-53395,crossref-50675,True,True,True,True,True,True,True,True,True,9,True
crossref-50676+dblp-11041+open_alex-50062,crossref-50676,True,True,True,True,,,True,True,True,7,True
crossref-50678+dblp-25746+open_alex-49652,crossref-50678,True,False,True,True,True,True,True,True,True,8,False
crossref-50680+dblp-00701+open_alex-54139,crossref-50680,True,True,True,True,True,True,True,True,False,8,False
crossref-50681+dblp-31405+open_alex-45322,crossref-50681,True,True,True,True,True,True,True,True,True,9,True
crossref-50682+dblp-11065+open_alex-50522,crossref-50682,True,True,True,True,,,True,True,True,7,True
crossref-50683+dblp-44912+open_alex-57831,crossref-50683,True,True,True,False,True,True,True,True,True,8,False
crossref-50684+dblp-20170+open_alex-47393,crossref-50684,True,True,True,True,True,True,True,True,True,9,True
crossref-50687+dblp-60503+open_alex-52256,crossref-50687,True,True,True,True,True,True,True,True,True,9,True
crossref-50688+dblp-26254+open_alex-53627,crossref-50688,True,True,True,True,True,True,True,True,True,9,True
crossref-50689+dblp-25510+open_alex-57142,crossref-50689,True,True,True,True,True,,,,True,6,True
crossref-50690+dblp-04964,crossref-50690,False,True,True,True,True,True,True,True,True,8,False
crossref-50691+dblp-25895+open_alex-43262,crossref-50691,True,True,True,True,True,,,,True,6,True
crossref-50692+dblp-37182+open_alex-51917,crossref-50692,True,True,True,True,True,True,True,True,True,9,True
crossref-50693+dblp-34080+open_alex-57143,crossref-50693,True,False,True,True,True,True,True,True,True,8,False
crossref-50694+dblp-32868+open_alex-46281,crossref-50694,True,True,True,True,True,True,True,True,True,9,True
crossref-50695+dblp-60492+open_alex-58558,crossref-50695,True,True,True,True,True,True,True,True,True,9,True
crossref-50696+dblp-25328+open_alex-48716,crossref-50696,True,False,True,True,True,True,True,True,True,8,False
crossref-50697+dblp-41931+open_alex-55911,crossref-50697,True,True,True,True,True,True,,,True,7,True
crossref-50698+dblp-60468+open_alex-59308,crossref-50698,True,True,True,True,True,True,True,True,True,9,True
crossref-50699+dblp-25404+open_alex-53379,crossref-50699,True,True,True,True,True,True,True,True,True,9,True
crossref-50700+dblp-32955+open_alex-57830,crossref-50700,True,True,True,True,True,True,True,True,True,9,True
crossref-50701+dblp-28641+open_alex-53016,crossref-50701,True,True,True,True,True,True,True,True,True,9,True
crossref-50702+dblp-47755+open_alex-52259,crossref-50702,True,True,True,True,True,True,True,True,True,9,True
crossref-50703+dblp-42053+open_alex-57124,crossref-50703,True,True,True,True,True,True,,,True,7,True
crossref-50704+dblp-18263+open_alex-47714,crossref-50704,True,False,True,True,True,True,,,True,6,False
crossref-50705+dblp-50142+open_alex-53887,crossref-50705,True,True,True,True,True,True,True,True,True,9,True
crossref-50706+dblp-52013+open_alex-46081,crossref-50706,True,False,True,True,True,True,True,True,True,8,False
crossref-50707+dblp-51107+open_alex-55892,crossref-50707,True,True,True,True,True,True,True,True,True,9,True
crossref-50709+dblp-47950+open_alex-57821,crossref-50709,True,True,True,True,True,True,True,True,True,9,True
crossref-50710+dblp-23723+open_alex-48882,crossref-50710,True,True,True,True,True,True,True,True,True,9,True
crossref-50711+dblp-20261+open_alex-58509,crossref-50711,True,True,True,True,True,True,True,True,True,9,True
crossref-50713+dblp-31277+open_alex-54833,crossref-50713,True,False,True,True,True,True,True,True,True,8,False
crossref-50714+dblp-36063+open_alex-56509,crossref-50714,True,True,True,True,True,True,,,False,6,False
crossref-50715+dblp-49823+open_alex-58557,crossref-50715,True,True,True,True,True,,True,True,True,8,True
crossref-50716+dblp-31173+open_alex-49842,crossref-50716,True,True,True,True,True,True,True,True,True,9,True
crossref-50717+dblp-49853+open_alex-49635,crossref-50717,True,True,True,True,True,True,True,True,True,9,True
crossref-50718+dblp-05090+open_alex-49836,crossref-50718,True,True,True,,,,True,True,True,6,True
crossref-50719+dblp-41589+open_alex-59293,crossref-50719,True,True,True,True,True,,,,True,6,True
crossref-50720+dblp-31410+open_alex-54358,crossref-50720,True,True,True,True,True,True,True,True,True,9,True
crossref-50721+dblp-24667+open_alex-48543,crossref-50721,True,False,True,True,True,True,True,True,True,8,False
crossref-50723+dblp-27428+open_alex-35294,crossref-50723,True,True,True,True,True,True,True,True,True,9,True
crossref-50725+dblp-37089+open_alex-51922,crossref-50725,True,True,True,True,True,True,True,True,True,9,True
crossref-50726+dblp-25142+open_alex-58551,crossref-50726,True,True,True,True,True,True,True,True,True,9,True
crossref-50727+dblp-49890+open_alex-59320,crossref-50727,True,True,True,True,True,True,True,True,True,9,True
crossref-50728+dblp-35357+open_alex-51321,crossref-50728,True,True,True,True,True,True,True,True,True,9,True
crossref-50729+dblp-05092+open_alex-57115,crossref-50729,True,False,True,,,,True,True,True,5,False
crossref-50730+dblp-35478+open_alex-53394,crossref-50730,True,True,True,True,True,True,True,True,True,9,True
crossref-50731+dblp-49906+open_alex-52251,crossref-50731,True,True,True,True,True,True,True,True,True,9,True
crossref-50732+dblp-00388+open_alex-54597,crossref-50732,True,False,True,,,,True,True,True,5,False
crossref-50733+dblp-05084+open_alex-58543,crossref-50733,True,False,True,,,,True,True,True,5,False
crossref-50734+dblp-05091+open_alex-57798,crossref-50734,True,False,True,,,,True,True,True,5,False
crossref-50735+dblp-05085+open_alex-59290,crossref-50735,True,False,True,,,,True,True,True,5,False
crossref-50736+dblp-20537+open_alex-60179,crossref-50736,True,False,True,False,True,True,True,True,True,7,False
crossref-50737+dblp-30365+open_alex-51047,crossref-50737,True,True,True,True,True,True,True,True,True,9,True
crossref-50738+dblp-21793+open_alex-44887,crossref-50738,True,True,True,True,True,True,True,True,True,9,True
crossref-50739+dblp-34935+open_alex-57815,crossref-50739,True,True,True,True,True,True,True,True,True,9,True
crossref-50740+dblp-16459+open_alex-51045,crossref-50740,True,True,True,True,True,True,True,True,True,9,True
crossref-50741+dblp-22668+open_alex-59319,crossref-50741,True,True,True,False,True,True,True,True,True,8,False
crossref-50742+dblp-48812+open_alex-53020,crossref-50742,True,True,True,True,True,,True,True,True,8,True
crossref-50743+dblp-37214+open_alex-53624,crossref-50743,True,True,True,True,True,True,True,True,True,9,True
crossref-50744+dblp-35440+open_alex-55918,crossref-50744,True,True,True,True,True,True,True,True,True,9,True
crossref-50745+dblp-59497+open_alex-56510,crossref-50745,True,True,True,True,True,,True,True,True,8,True
crossref-50746+dblp-50107+open_alex-51315,crossref-50746,True,True,True,True,True,True,True,True,True,9,True
crossref-50748+dblp-00480+open_alex-56601,crossref-50748,True,False,True,,,,True,True,True,5,False
crossref-50749+dblp-35007+open_alex-54360,crossref-50749,True,True,True,True,True,True,True,True,True,9,True
crossref-50750+dblp-23182+open_alex-50300,crossref-50750,True,True,True,True,True,True,,,True,7,True
crossref-50751+dblp-17506+open_alex-44666,crossref-50751,True,True,True,True,True,True,True,True,True,9,True
crossref-50753+dblp-00482+open_alex-60284,crossref-50753,True,True,True,,True,,True,True,True,7,True
crossref-50754+dblp-16626+open_alex-50534,crossref-50754,True,True,True,True,True,True,True,True,True,9,True
crossref-50755+dblp-38700+open_alex-50299,crossref-50755,True,True,True,True,True,True,True,True,True,9,True
crossref-50756+dblp-38648+open_alex-51918,crossref-50756,True,True,True,True,True,True,True,True,True,9,True
crossref-50758+dblp-36111,crossref-50758,True,True,True,False,False,False,False,True,True,5,False
crossref-50759+dblp-29876+open_alex-50780,crossref-50759,True,True,True,True,True,,True,True,True,8,True
crossref-50760+dblp-33483+open_alex-51929,crossref-50760,True,True,True,True,True,True,True,True,True,9,True
crossref-50761+dblp-50288+open_alex-55360,crossref-50761,True,True,True,False,True,True,True,True,True,8,False
crossref-50762+dblp-47684+open_alex-56830,crossref-53863,True,False,True,True,True,True,,,False,5,False
crossref-50763+dblp-16795+open_alex-48370,crossref-50763,True,True,True,True,True,True,True,True,True,9,True
crossref-50764+dblp-00481+open_alex-59420,crossref-50764,True,False,True,,,,True,True,True,5,False
crossref-50765+dblp-42019+open_alex-57814,crossref-50765,True,True,True,True,True,True,,,True,7,True
crossref-50766+dblp-59448+open_alex-53018,crossref-50766,True,True,True,True,True,,True,True,True,8,True
crossref-50767+dblp-28041+open_alex-55368,crossref-50767,True,True,True,True,True,True,,,True,7,True
crossref-50768+dblp-26708+open_alex-51044,crossref-50768,True,True,True,True,True,True,,,True,7,True
crossref-50769+dblp-57960+open_alex-35023,dblp-57960,True,False,False,False,True,False,False,False,False,2,False
crossref-50770+dblp-34176+open_alex-45697,crossref-50770,True,True,True,True,True,True,True,True,True,9,True
crossref-50771+dblp-52757+open_alex-47602,crossref-50771,True,True,True,True,True,True,True,True,True,9,True
crossref-50772+dblp-55552+open_alex-59310,crossref-50772,True,True,True,True,True,True,True,True,True,9,True
crossref-50773+dblp-53569+open_alex-60175,crossref-50773,True,True,True,True,True,True,True,True,True,9,True
crossref-50774+dblp-41253+open_alex-58559,crossref-50774,True,True,True,True,True,True,,,True,7,True
crossref-50776+dblp-37318+open_alex-43717,crossref-50776,True,True,True,True,True,,True,True,True,8,True
crossref-50777+dblp-41265+open_alex-44371,crossref-50777,True,True,True,True,True,True,,,True,7,True
crossref-50778+dblp-59793+open_alex-09365,crossref-50778,True,True,True,False,True,True,False,False,True,6,False
crossref-50779+dblp-46977+open_alex-50779,crossref-50779,True,True,True,True,True,True,True,True,True,9,True
crossref-50785+dblp-35230+open_alex-53014,crossref-50785,True,True,True,True,True,True,True,True,True,9,True
crossref-50786+dblp-22823+open_alex-43154,crossref-50786,True,True,True,False,True,True,True,True,True,8,False
crossref-50787+dblp-33103+open_alex-57825,crossref-50787,True,True,True,True,True,True,True,True,True,9,True
crossref-50788+dblp-28735+open_alex-54355,crossref-50788,True,True,True,True,True,True,True,True,True,9,True
crossref-50789+dblp-33098+open_alex-51048,crossref-50789,True,True,True,True,True,True,True,True,True,9,True
crossref-50790+dblp-34362+open_alex-56511,crossref-50790,True,True,True,True,True,True,True,True,True,9,True
crossref-50791+dblp-39374+open_alex-58555,crossref-50791,True,False,True,True,True,True,True,True,True,8,False
crossref-50793+dblp-54667+open_alex-55924,crossref-50793,True,False,True,True,True,True,True,True,True,8,False
crossref-50794+dblp-28688+open_alex-51319,crossref-50794,True,True,True,True,True,True,True,True,True,9,True
crossref-50795+dblp-49881+open_alex-58560,crossref-50795,True,False,True,True,True,True,True,True,True,8,False
crossref-50796+dblp-04890+open_alex-57788,crossref-50796,True,True,True,,,,True,True,True,6,True
crossref-50798+dblp-12896+open_alex-46827,crossref-50798,True,True,True,,,,True,True,True,6,True
crossref-50799+dblp-07070+open_alex-60047,crossref-50799,True,False,True,,,,True,True,True,5,False
crossref-50800+dblp-22427+open_alex-51928,crossref-50800,True,True,True,True,True,,,,True,6,True
crossref-50801+dblp-12862+open_alex-45121,crossref-50801,True,True,True,,,,True,True,True,6,True
crossref-50802+dblp-12881+open_alex-48719,crossref-50802,True,True,True,,,,True,True,True,6,True
crossref-50803+dblp-48361+open_alex-50533,crossref-50803,True,True,True,False,True,True,,,True,6,False
crossref-50804+dblp-35100+open_alex-59307,crossref-50804,True,True,True,True,True,True,True,True,True,9,True
crossref-50805+dblp-49019+open_alex-59777,crossref-50805,False,False,True,False,False,False,False,True,True,3,False
crossref-50806+dblp-31296+open_alex-60161,crossref-50806,True,True,True,True,True,True,True,True,True,9,True
crossref-50807+dblp-34339+open_alex-59306,crossref-50807,True,True,True,True,True,True,True,True,True,9,True
crossref-50808+dblp-12891+open_alex-60163,crossref-50808,True,True,True,,,,True,True,True,6,True
crossref-50809+dblp-12887+open_alex-55354,crossref-50809,True,True,True,,,,True,True,True,6,True
crossref-50810+dblp-48999+open_alex-53684,crossref-50810,False,False,True,False,False,False,True,True,True,4,False
crossref-50811+dblp-34003+open_alex-55919,crossref-50811,True,True,True,True,True,True,True,True,True,9,True
crossref-50812+dblp-17930+open_alex-46656,crossref-50812,True,True,True,True,True,True,True,True,True,9,True
crossref-50813+dblp-32528+open_alex-56535,crossref-50813,True,True,True,True,True,True,True,True,True,9,True
crossref-50814+dblp-44930+open_alex-54849,crossref-50814,True,True,True,False,True,True,,,True,6,False
crossref-50815+dblp-12859+open_alex-57828,crossref-50815,True,True,True,,,,True,True,True,6,True
