silver_cluster_id,pipe_cluster_id,name,founded,country,city,industry,assets,revenue,n_attributes_correct,fully_correct
http://dbpedia.org/resource/Anheuser-Busch,http://dbpedia.org/resource/Anheuser-Busch,True,True,True,True,True,True,False,6,False
http://dbpedia.org/resource/Anhui_Conch_Cement_Company,http://dbpedia.org/resource/Anhui_Conch_Cement_Company,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Anshan_Iron_&_Steel_Group_Corporation,http://dbpedia.org/resource/Anshan_Iron_&_Steel_Group_Corporation,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Aras_Corp,http://dbpedia.org/resource/Aras_Corp,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Arcadia_Group,http://dbpedia.org/resource/Arcadia_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Art_of_War_Fighting_Championship,http://dbpedia.org/resource/Art_of_War_Fighting_Championship,False,True,True,,False,False,False,2,False
http://dbpedia.org/resource/Asia_Airfreight_Terminal,http://dbpedia.org/resource/Asia_Airfreight_Terminal,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Aspen_Pharmacare,fullcontact_1683,True,False,True,False,False,True,False,3,False
http://dbpedia.org/resource/Atlantia_(company),http://dbpedia.org/resource/Atlantia_(company),True,True,True,True,False,False,False,4,False
http://dbpedia.org/resource/Automotive_Financial_Group,http://dbpedia.org/resource/Automotive_Financial_Group,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Azovstal_Iron_and_Steel_Works,http://dbpedia.org/resource/Azovstal_Iron_and_Steel_Works,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/B&N_Bank,http://dbpedia.org/resource/B&N_Bank,False,True,False,True,False,True,False,3,False
http://dbpedia.org/resource/BELIMO_Holding_AG,http://dbpedia.org/resource/BELIMO_Holding_AG,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/BOC_Hong_Kong_(Holdings),http://dbpedia.org/resource/BOC_Hong_Kong_(Holdings),False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/BTA_Bank,http://dbpedia.org/resource/BTA_Bank,True,True,True,True,False,False,True,5,False
http://dbpedia.org/resource/BTS_Group_Holdings,http://dbpedia.org/resource/BTS_Group_Holdings,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Bajaj_Group,http://dbpedia.org/resource/Bajaj_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Balfour_Beatty_Construction,http://dbpedia.org/resource/Balfour_Beatty_Construction,True,True,False,,True,True,False,4,False
http://dbpedia.org/resource/Banca_Popolare_dell'Emilia_Romagna,http://dbpedia.org/resource/Banca_Popolare_dell'Emilia_Romagna,True,True,True,True,False,True,False,5,False
http://dbpedia.org/resource/Banco_AV_Villas,http://dbpedia.org/resource/Banco_AV_Villas,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Banco_Bilbao_Vizcaya_Argentaria,http://dbpedia.org/resource/Banco_Bilbao_Vizcaya_Argentaria,True,True,True,True,False,False,True,5,False
http://dbpedia.org/resource/Banco_Etcheverr%C3%ADa,http://dbpedia.org/resource/Banco_Etcheverr%C3%ADa,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Banco_Intercontinental,http://dbpedia.org/resource/Banco_Intercontinental,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Banco_Ita%C3%BA_Chile,fullcontact_1702,False,False,True,False,False,False,False,1,False
http://dbpedia.org/resource/Banco_Santander_Totta,http://dbpedia.org/resource/Banco_Santander_Totta,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Banco_de_Bogot%C3%A1,http://dbpedia.org/resource/Banco_de_Bogot%C3%A1,False,True,True,True,False,True,True,5,False
http://dbpedia.org/resource/Banco_do_Brasil,http://dbpedia.org/resource/Banco_do_Brasil,True,True,True,True,False,False,False,4,False
http://dbpedia.org/resource/Bandai_Namco_Holdings,http://dbpedia.org/resource/Bandai_Namco_Holdings,False,True,True,True,False,True,True,5,False
http://dbpedia.org/resource/Bank_Handlowy,http://dbpedia.org/resource/Bank_Handlowy,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Bank_Leumi,fullcontact_162,True,False,True,True,False,True,False,4,False
http://dbpedia.org/resource/Bank_Mizrahi-Tefahot,http://www.forbes.com/companies/bank-hapoalim/,True,False,True,False,True,True,False,4,False
http://dbpedia.org/resource/Bank_of_Beijing,http://dbpedia.org/resource/Bank_of_Beijing,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Bank_of_Commerce,http://dbpedia.org/resource/Bank_of_Commerce,True,True,True,True,False,False,True,5,False
http://dbpedia.org/resource/Bank_of_Jordan,http://dbpedia.org/resource/Bank_of_Jordan,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Bank_of_Khyber,http://dbpedia.org/resource/Bank_of_Khyber,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Bank_of_Singapore,http://dbpedia.org/resource/Bank_of_Singapore,False,True,False,,False,True,False,2,False
http://dbpedia.org/resource/Bank_of_Taizhou,fullcontact_1087,True,False,True,False,False,True,True,4,False
http://dbpedia.org/resource/Bank_of_Yokohama,http://dbpedia.org/resource/Bank_of_Yokohama,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Bao_Viet_Holdings,http://dbpedia.org/resource/Bao_Viet_Holdings,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Baotou_Steel,http://dbpedia.org/resource/Baotou_Steel,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Barwa_Group,http://dbpedia.org/resource/Barwa_Group,False,True,True,True,False,True,False,4,False
http://dbpedia.org/resource/Berkshire_Hathaway,fullcontact_1217,True,True,False,True,False,False,True,4,False
http://dbpedia.org/resource/Bharat_Heavy_Electricals,http://dbpedia.org/resource/Bharat_Heavy_Electricals,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Bombay_Realty,http://dbpedia.org/resource/Bombay_Realty,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Breakwater_Resources,http://dbpedia.org/resource/Breakwater_Resources,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Bresnan_Communications,http://dbpedia.org/resource/Bresnan_Communications,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Bridgecorp_Holdings,http://dbpedia.org/resource/Bridgecorp_Holdings,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Briggs_Automotive_Company,http://dbpedia.org/resource/Briggs_Automotive_Company,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/BrightSource_Energy,http://dbpedia.org/resource/BrightSource_Energy,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/British_Tanker_Company,http://dbpedia.org/resource/British_Tanker_Company,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Bunnell_Incorporated,http://dbpedia.org/resource/Bunnell_Incorporated,False,True,True,,False,False,False,2,False
http://dbpedia.org/resource/Butterfield_Bank,http://dbpedia.org/resource/Butterfield_Bank,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Buw_Holding,http://dbpedia.org/resource/Buw_Holding,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/CEC_Bank,http://dbpedia.org/resource/CEC_Bank,False,True,False,True,False,True,True,4,False
http://dbpedia.org/resource/CGI_Group,fullcontact_1207,True,True,True,True,False,False,False,4,False
http://dbpedia.org/resource/CITIC_1616_Holdings,http://dbpedia.org/resource/CITIC_1616_Holdings,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/CITIC_Securities,fullcontact_853,True,False,True,False,False,True,True,4,False
http://dbpedia.org/resource/CNOOC_Limited,http://dbpedia.org/resource/CNOOC_Limited,True,True,True,True,True,True,True,7,True
http://dbpedia.org/resource/COSCO_International_Holdings,http://dbpedia.org/resource/COSCO_International_Holdings,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/CPFL_Energia,http://dbpedia.org/resource/CPFL_Energia,True,True,True,True,False,True,False,5,False
http://dbpedia.org/resource/CPI_International,http://dbpedia.org/resource/CPI_International,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/CP_ALL,fullcontact_1583,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/CSG_Holding,http://dbpedia.org/resource/CSG_Holding,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/CTBC_Bank,http://dbpedia.org/resource/CTBC_Bank,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/CVR_Partners,http://dbpedia.org/resource/CVR_Partners,False,True,True,,False,False,True,3,False
http://dbpedia.org/resource/Caltex_Woolworths,http://dbpedia.org/resource/Caltex_Woolworths,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Canadian_Co-operative_Association,http://dbpedia.org/resource/Canadian_Co-operative_Association,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Canadian_General_Electric,http://dbpedia.org/resource/Lloyds_Bank_of_Canada,True,False,True,False,True,True,True,5,False
http://dbpedia.org/resource/Canadian_Solar,http://dbpedia.org/resource/Canadian_Solar,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/Catamaran_Corporation,fullcontact_1781,True,False,False,False,False,False,False,1,False
http://dbpedia.org/resource/Central_Organisation_for_Railway_Electrification,http://dbpedia.org/resource/Central_Organisation_for_Railway_Electrification,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Central_Record_de_Comunica%C3%A7%C3%A3o,http://dbpedia.org/resource/Central_Record_de_Comunica%C3%A7%C3%A3o,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Champion_Energy,http://dbpedia.org/resource/Champion_Energy,False,True,True,True,,False,False,3,False
http://dbpedia.org/resource/Chang'an_Automobile_Group,http://dbpedia.org/resource/Chang'an_Automobile_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Chang_Hwa_Bank,fullcontact_1820,True,False,True,True,False,True,False,4,False
http://dbpedia.org/resource/Changhong,http://dbpedia.org/resource/Changhong,True,True,True,True,,True,True,6,True
http://dbpedia.org/resource/Charles_&_Keith,http://dbpedia.org/resource/Charles_&_Keith,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Charm_Communications,http://dbpedia.org/resource/Charm_Communications,False,True,True,,False,False,True,3,False
http://dbpedia.org/resource/Chase_Aircraft,http://dbpedia.org/resource/Chase_Aircraft,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Chess_Communication,http://dbpedia.org/resource/Chess_Communication,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Cheung_Kong_Infrastructure_Holdings,http://dbpedia.org/resource/Cheung_Kong_Infrastructure_Holdings,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Chevy_Chase_Bank,http://dbpedia.org/resource/Chevy_Chase_Bank,False,True,False,True,False,True,False,3,False
http://dbpedia.org/resource/Chickenfeed_(retail_chain),http://dbpedia.org/resource/Chickenfeed_(retail_chain),False,True,True,,False,False,False,2,False
http://dbpedia.org/resource/Chicony_Electronics,http://dbpedia.org/resource/Chicony_Electronics,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/China_Agri-Industries_Holdings,http://dbpedia.org/resource/China_Agri-Industries_Holdings,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/China_BlueChemical,http://dbpedia.org/resource/China_BlueChemical,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/China_CITIC_Bank,http://dbpedia.org/resource/China_CITIC_Bank,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_COSCO,fullcontact_1966,True,False,True,False,False,True,False,3,False
http://dbpedia.org/resource/China_Communications_Construction,http://dbpedia.org/resource/China_Communications_Construction,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Construction_Bank,http://dbpedia.org/resource/China_Construction_Bank,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Dongxiang,http://dbpedia.org/resource/China_Dongxiang,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_International_Marine_Containers,http://dbpedia.org/resource/China_International_Marine_Containers,True,True,True,True,False,True,False,5,False
http://dbpedia.org/resource/China_Life_Insurance_Company,http://dbpedia.org/resource/China_Life_Insurance_Company,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Life_Insurance_Company_(Taiwan),http://dbpedia.org/resource/China_Life_Insurance_Company_(Taiwan),True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Merchants_Bank,http://dbpedia.org/resource/China_Merchants_Bank,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Merchants_Energy_Shipping,http://dbpedia.org/resource/China_Merchants_Energy_Shipping,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_Merchants_Holdings_(International),http://dbpedia.org/resource/China_Merchants_Holdings_(International),True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Merchants_Property,http://dbpedia.org/resource/China_Merchants_Property,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Metallurgical_Group_Corporation,http://dbpedia.org/resource/China_Metallurgical_Group_Corporation,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_Minmetals,http://www.forbes.com/companies/china-mengniu-dairy/,True,False,True,False,False,True,False,3,False
http://dbpedia.org/resource/China_National_Materials_Group_Corporation,http://dbpedia.org/resource/China_National_Materials_Group_Corporation,True,True,True,True,False,True,False,5,False
http://dbpedia.org/resource/China_National_Petroleum_Corporation,http://dbpedia.org/resource/China_National_Petroleum_Corporation,False,True,True,True,False,True,True,5,False
http://dbpedia.org/resource/China_Pacific_Insurance,fullcontact_1644,True,True,True,False,False,True,True,5,False
http://dbpedia.org/resource/China_Railway_Construction_Corporation,http://dbpedia.org/resource/China_Railway_Construction_Corporation,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Resources_Cement,http://dbpedia.org/resource/China_Resources_Cement,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/China_Resources_Land,fullcontact_968,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_SCE_Property,fullcontact_1115,True,False,True,False,False,True,True,4,False
http://dbpedia.org/resource/China_Sandi_Holdings,http://dbpedia.org/resource/China_Sandi_Holdings,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_Shenhua_Energy_Company,fullcontact_882,True,True,True,False,False,True,True,5,False
http://dbpedia.org/resource/China_Shipbuilding_Industry_Corporation,http://dbpedia.org/resource/China_Shipbuilding_Industry_Corporation,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Shipping_Development,http://dbpedia.org/resource/China_Shipping_Development,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_Shipping_Group,http://dbpedia.org/resource/China_Shipping_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_Southern_Power_Grid_Company,http://dbpedia.org/resource/China_Southern_Power_Grid_Company,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/China_State_Construction_Engineering,http://dbpedia.org/resource/China_State_Construction_Engineering,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_State_Construction_International_Holdings,http://dbpedia.org/resource/China_State_Construction_International_Holdings,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/China_Taiping,http://www.forbes.com/companies/china-eastern-airlines/,True,False,True,False,False,True,True,4,False
http://dbpedia.org/resource/China_Yangtze_Power,http://dbpedia.org/resource/China_Yangtze_Power,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/China_Zhongwang,http://dbpedia.org/resource/China_Zhongwang,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Chongqing_Iron_and_Steel_Company,http://dbpedia.org/resource/Chongqing_Iron_and_Steel_Company,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Christmas_Tree_Shops,http://dbpedia.org/resource/Christmas_Tree_Shops,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Christopher_&_Banks,http://dbpedia.org/resource/Christopher_&_Banks,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Ciner_Holding,http://dbpedia.org/resource/Ciner_Holding,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Clariant_Chemicals,http://dbpedia.org/resource/Clariant_Chemicals,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Coca-Cola_Amatil,http://dbpedia.org/resource/Coca-Cola_Amatil,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Cognet_de_Seynes,http://dbpedia.org/resource/Cognet_de_Seynes,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Colonial_Bank,http://dbpedia.org/resource/Colonial_Bank,False,True,False,True,False,True,False,3,False
http://dbpedia.org/resource/Colruyt_(supermarket),fullcontact_1368,True,True,True,False,True,True,False,5,False
http://dbpedia.org/resource/Comcast_Spectacor,http://dbpedia.org/resource/Comcast_Spectacor,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Commercial_Bank_Cameroon,http://dbpedia.org/resource/Commercial_Bank_Cameroon,False,True,False,True,False,True,False,3,False
http://dbpedia.org/resource/Corgi_International,http://dbpedia.org/resource/Corgi_International,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Cosmo_(restaurant),http://dbpedia.org/resource/Cosmo_(restaurant),False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Cummins-W%C3%A4rtsil%C3%A4,http://dbpedia.org/resource/Cummins-W%C3%A4rtsil%C3%A4,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Curtis_Australia,http://dbpedia.org/resource/Curtis_Australia,False,True,True,,False,False,False,2,False
http://dbpedia.org/resource/Cyprus_Popular_Bank,fullcontact_1665,True,False,True,False,False,False,False,2,False
http://dbpedia.org/resource/D._Medical_Industries,http://dbpedia.org/resource/D._Medical_Industries,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/DHB_Bank,http://dbpedia.org/resource/DHB_Bank,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/DMI_Trust,http://dbpedia.org/resource/DMI_Trust,False,True,False,,False,False,True,2,False
http://dbpedia.org/resource/Dachan_Food_(Asia),http://dbpedia.org/resource/Dachan_Food_(Asia),False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Dai-Ichi_Kangyo_Bank,http://dbpedia.org/resource/Dai-Ichi_Kangyo_Bank,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Dai-ichi_Life,http://dbpedia.org/resource/Dai-ichi_Life,True,True,True,True,False,False,False,4,False
http://dbpedia.org/resource/Daiichi_Kosho_Company,http://dbpedia.org/resource/Daiichi_Kosho_Company,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Dana_Gas,http://dbpedia.org/resource/Dana_Gas,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Datang_International_Power_Generation_Company,http://dbpedia.org/resource/Datang_International_Power_Generation_Company,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Datang_Telecom,http://dbpedia.org/resource/Datang_Telecom,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/Datong_Coal_Industry_Company_Limited,http://dbpedia.org/resource/Datong_Coal_Industry_Company_Limited,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Davivienda,http://dbpedia.org/resource/Davivienda,True,True,True,True,False,False,False,4,False
http://dbpedia.org/resource/Delta_Caf%C3%A9s,http://dbpedia.org/resource/Delta_Caf%C3%A9s,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Delta_Electronics,fullcontact_1147,True,True,True,,True,True,True,6,True
http://dbpedia.org/resource/Delta_Holding,http://dbpedia.org/resource/Delta_Holding,False,True,False,True,False,True,True,4,False
http://dbpedia.org/resource/Dia_(supermarket_chain),fullcontact_934,True,False,True,True,False,True,False,4,False
http://dbpedia.org/resource/Diamond_City_(shopping_centers),http://dbpedia.org/resource/Diamond_City_(shopping_centers),False,True,True,,False,False,False,2,False
http://dbpedia.org/resource/Direct_Line,http://dbpedia.org/resource/Direct_Line,True,True,False,True,False,True,True,5,False
http://dbpedia.org/resource/Do%C4%9Fu%C5%9F_Holding,http://dbpedia.org/resource/Do%C4%9Fu%C5%9F_Holding,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Dongfeng_Motor,http://dbpedia.org/resource/Dongfeng_Motor,True,True,True,True,False,True,False,5,False
http://dbpedia.org/resource/Dover_Corporation,fullcontact_1921,True,True,False,True,False,True,True,5,False
http://dbpedia.org/resource/Dubai_Banking_Group,http://dbpedia.org/resource/Dubai_Banking_Group,False,True,True,,False,False,False,2,False
http://dbpedia.org/resource/Dubai_Holding,http://dbpedia.org/resource/Dubai_Holding,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/E-mart,http://dbpedia.org/resource/E-mart,True,True,True,True,True,True,True,7,True
http://dbpedia.org/resource/E.ON_Russia,fullcontact_1472,True,False,False,False,False,True,False,2,False
http://dbpedia.org/resource/E.SUN_Commercial_Bank,http://dbpedia.org/resource/E.SUN_Commercial_Bank,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Ebco_Industries,http://dbpedia.org/resource/Ebco_Industries,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Echizen_Railway,http://dbpedia.org/resource/Echizen_Railway,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Edwards_(vacuum),http://dbpedia.org/resource/Edwards_(vacuum),False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Eko_India_Financial_Services,http://dbpedia.org/resource/Eko_India_Financial_Services,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Energias_de_Portugal,http://dbpedia.org/resource/Energias_de_Portugal,True,True,True,True,False,False,False,4,False
http://dbpedia.org/resource/Energy_Brands,http://dbpedia.org/resource/Energy_Brands,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/English_Indian_Clays,http://dbpedia.org/resource/English_Indian_Clays,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Enzon_Pharmaceuticals,http://dbpedia.org/resource/Enzon_Pharmaceuticals,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Equinox_Minerals,http://dbpedia.org/resource/Equinox_Minerals,False,True,True,True,False,False,True,4,False
http://dbpedia.org/resource/Erie_Plating_Company,http://dbpedia.org/resource/Erie_Plating_Company,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Europapress_Holding,http://dbpedia.org/resource/Europapress_Holding,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Everbright,http://dbpedia.org/resource/Everbright,True,True,True,True,True,True,True,7,True
http://dbpedia.org/resource/Evergrande_Real_Estate_Group,http://dbpedia.org/resource/Evergrande_Real_Estate_Group,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/Evergreen_Marine,http://dbpedia.org/resource/Evergreen_Marine,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Exel_NA_Industrial,http://dbpedia.org/resource/Exel_NA_Industrial,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Extell_Development_Company,http://dbpedia.org/resource/Extell_Development_Company,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/FSE_Engineering_Group,http://dbpedia.org/resource/FSE_Engineering_Group,False,True,True,True,,False,True,4,False
http://dbpedia.org/resource/Fantasia_Holdings,http://dbpedia.org/resource/Fantasia_Holdings,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Farmers_Insurance_Group,http://dbpedia.org/resource/Farmers_Insurance_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Fighting_and_Entertainment_Group,http://dbpedia.org/resource/Fighting_and_Entertainment_Group,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Financial_Street_Holding,fullcontact_1079,True,False,True,True,False,True,True,5,False
http://dbpedia.org/resource/First_Calgary_Financial,http://dbpedia.org/resource/First_Calgary_Financial,False,True,True,True,False,True,True,5,False
http://dbpedia.org/resource/First_International_Computer,http://dbpedia.org/resource/First_International_Computer,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Fletcher_Construction,http://dbpedia.org/resource/Fletcher_Construction,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Franklin_(automobile),http://dbpedia.org/resource/Franklin_(automobile),False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Freeport-McMoRan,fullcontact_1034,True,True,False,False,False,False,False,2,False
http://dbpedia.org/resource/Fuji_Bank,fullcontact_1513,True,False,True,False,False,True,True,4,False
http://dbpedia.org/resource/Fukui_Railway,http://dbpedia.org/resource/Fukui_Railway,False,True,True,True,False,True,True,5,False
http://dbpedia.org/resource/GD_Power_Development_Company,http://dbpedia.org/resource/GD_Power_Development_Company,True,True,True,True,False,True,True,6,False
http://dbpedia.org/resource/GM_Korea,http://dbpedia.org/resource/GM_Korea,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/GPI_Holding,http://dbpedia.org/resource/GPI_Holding,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Galbraith_supermarkets,http://dbpedia.org/resource/Galbraith_supermarkets,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Garanti_Bank,http://dbpedia.org/resource/Garanti_Bank,True,True,True,True,False,False,True,5,False
http://dbpedia.org/resource/Gartmore_Group,http://dbpedia.org/resource/Gartmore_Group,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Gate_City_Bank,http://dbpedia.org/resource/Gate_City_Bank,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Gazprom_EP_International_B.V.,http://dbpedia.org/resource/Gazprom_EP_International_B.V.,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/GenOn_Energy,http://dbpedia.org/resource/GenOn_Energy,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Geniki_Bank,http://dbpedia.org/resource/Geniki_Bank,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Gentec_International,http://dbpedia.org/resource/Gentec_International,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/George_Weston_Limited,fullcontact_1312,True,False,True,True,False,True,False,4,False
http://dbpedia.org/resource/GlaxoSmithKline_Pharmaceuticals_Ltd,http://dbpedia.org/resource/GlaxoSmithKline_Pharmaceuticals_Ltd,True,True,False,True,False,True,True,5,False
http://dbpedia.org/resource/Glorious_Property_Holdings,http://dbpedia.org/resource/Glorious_Property_Holdings,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Gojo_Industries,http://dbpedia.org/resource/Gojo_Industries,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Golden_Corral,http://dbpedia.org/resource/Golden_Corral,False,True,False,True,False,False,True,3,False
http://dbpedia.org/resource/Gothong_Lines,http://dbpedia.org/resource/Gothong_Lines,False,True,False,True,False,False,False,2,False
http://dbpedia.org/resource/Graub%C3%BCndner_Kantonalbank,http://dbpedia.org/resource/Graub%C3%BCndner_Kantonalbank,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/GreatPoint_Energy,http://dbpedia.org/resource/GreatPoint_Energy,False,True,True,True,False,False,False,3,False
http://dbpedia.org/resource/Great_Wall_Motors,fullcontact_1573,True,True,True,False,False,True,True,5,False
http://dbpedia.org/resource/Gree_Electric,fullcontact_1158,True,False,True,False,False,True,False,3,False
http://dbpedia.org/resource/Greentown_China,fullcontact_1636,True,False,True,False,False,True,True,4,False
http://dbpedia.org/resource/Groupe_Banque_Populaire,http://dbpedia.org/resource/Groupe_Banque_Populaire,False,True,False,,False,False,False,1,False
http://dbpedia.org/resource/Grupa_Lotos,http://dbpedia.org/resource/Grupa_Lotos,False,True,True,True,False,True,False,4,False
