id,name,releaseYear,developer,platform,genres,series
dbpedia_41346,Doom (1993 video game),1995-01-01 00:00:00,Id Software,Xbox 360,First-person shooter,
dbpedia_41347,Major League Baseball 2K8,2008-01-01 00:00:00,2K Los Angeles,Xbox 360,Sports Video Game,
dbpedia_41349,Street Fighter IV,2008-01-01 00:00:00,Dimps,iOS (iPhone),Fighting game,
dbpedia_41350,Rabbids Go Home,2009-01-01 00:00:00,,Windows PC,,Rabbids
dbpedia_41351,Uno (video game),2020-01-01 00:00:00,Carbonated Games,Google Stadia,Card game,
dbpedia_41352,Avatar: The Last Airbender – The Burning Earth,2007-01-01 00:00:00,Halfbrick,,Action-adventure game,
dbpedia_41354,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,2014-01-01 00:00:00,Humongous Entertainment,Linux / SteamOS,Adventure game,
dbpedia_41355,Wizardry: Proving Grounds of the Mad Overlord,2001-01-01 00:00:00,,macOS,Role-playing video game,
dbpedia_41356,Need for Speed: Undercover,2008-01-01 00:00:00,,iOS (iPhone),Racing game,
dbpedia_41357,Lego Minifigures Online,2015-01-01 00:00:00,Funcom,iOS (iPhone),Massively game online multiplayer,
dbpedia_41359,Lode Runner,,Irem,,Puzzle-platform game,
dbpedia_41360,The Elder Scrolls II: Daggerfall,1996-01-01 00:00:00,Flashpoint Productions,,Action role-playing game,
dbpedia_41362,Samurai Warriors 2,2013-01-01 00:00:00,Omega Force,PlayStation 2,Hack and slash,Samurai Warriors
dbpedia_41363,Umihara Kawase,2013-01-01 00:00:00,,PlayStation Vita,Platform video game,
dbpedia_41364,Major League Baseball 2K11,2011-01-01 00:00:00,Visual Concepts,Windows PC,Sports game,2K Sports Major League Baseball series
dbpedia_41365,Dengeki Bunko: Fighting Climax,2014-01-01 00:00:00,Ecole Software,PlayStation Vita,Fighter,
dbpedia_41367,Shannara (video game),,The Coles,Windows PC,Adventure game,
dbpedia_41368,Tomoyo After: It's a Wonderful Life,2007-01-01 00:00:00,Key for company,PlayStation 3,Eroge,
dbpedia_41370,List of Fire Pro Wrestling games,2003-01-01 00:00:00,Spike Chunsoft,Arcade Cabinet,,
dbpedia_41371,Gun (video game),,Rebellion Developments,Nintendo GameCube,Action-adventure game,
dbpedia_41373,Dissidia Final Fantasy NT,,Team Ninja,,ARPG,Final Fantasy
dbpedia_41375,List of Monster Jam video games,2014-01-01 00:00:00,Team 6 Game Studios,Nintendo Switch,Combat racing game,
dbpedia_41376,Groove Coaster,2012-01-01 00:00:00,Matrix Software,Android,Rhythm game,
dbpedia_41378,Genesis Darksiders,2019-01-01 00:00:00,Airship Syndicate,Windows PC,Hack and slash,
dbpedia_41379,Lunar: Eternal Blue,1999-01-01 00:00:00,,,Role-playing video game,Lunar (series)
dbpedia_41380,Burnout Paradise,2008-01-01 00:00:00,Criterion Games,Windows PC,Racing video game,
dbpedia_41381,Littlest Pet Shop (video game),2008-01-01 00:00:00,EA Lake Salt,Windows PC,Simulation,
dbpedia_41382,List of Fire Pro Wrestling games,2005-01-01 00:00:00,Spike Chunsoft,PlayStation,Professional wrestling,
dbpedia_41383,Smashing Drive,2002-01-01 00:00:00,Gaelco,Xbox,Racing game video,
dbpedia_41384,Assassin's Creed III: Liberation,2021-01-01 00:00:00,Ubisoft Milan,PlayStation 4,Action-adventure game,Assassin's Creed
dbpedia_41385,Another World (video game),2014-01-01 00:00:00,Interplay Entertainment,Windows PC,Action game,
dbpedia_41386,Ark: Survival Evolved,2021-01-01 00:00:00,Wildcard,Linux / SteamOS,M MORPG,
dbpedia_41389,Minecraft,2011-01-01 00:00:00,Mojang Studios,,Sandbox game,
dbpedia_41390,Killing Floor 2,,Tripwire Interactive,Xbox One,First-person shooter,
dbpedia_41392,Tomato Adventure,2002-01-01 00:00:00,AlphaDream,Game Boy Advance,Role-playing video,
dbpedia_41393,The Godfather (2006 video game),2006-01-01 00:00:00,EA Shores,PlayStation Portable (PSP),Action-adventure game,
dbpedia_41394,List of Fire Pro Wrestling games,2017-01-01 00:00:00,Spike (company),,game Fighting,Fire Wrestling
dbpedia_41395,Oddworld Stranger's Wrath,2015-01-01 00:00:00,Just Add Water (company),,Third-person shooter,Oddworld
dbpedia_41396,Championship Manager 3,1999-01-01 00:00:00,,Windows PC,Sports game,
dbpedia_41397,Urban Legend in Limbo,2015-01-01 00:00:00,Twilight Frontier,Windows PC,Fighting game,Touhou Project
dbpedia_41398,Civilization VI: Gathering Storm,2019-01-01 00:00:00,Firaxis Games,Windows PC,Turn-bascd stratcgy,
dbpedia_41400,Air (video game),2012-01-01 00:00:00,Key (company),,Visual novel,
dbpedia_41402,List of Fire Pro Wrestling games,2017-01-01 00:00:00,Spike Chunsoft,,Professional wrestling,Fire Pro Wrestling
dbpedia_41403,Hatena Satena,2001-01-01 00:00:00,"Hudson Soft Co., Ltd.",Game Boy Advance,Computer puzzle gam,
dbpedia_41404,FIFA Street 2,2006-01-01 00:00:00,DZ Csnada,,Sports game,FIFA (video game
dbpedia_41406,The Mummy Demastered,2017-01-01 00:00:00,WoyForword,PlayStation 4,Metroidvania,
dbpedia_41407,Le Mans 24 Hours (video game),2000-01-01 00:00:00,VD-dev,PlayStation 2,Racing game,Test (series)
dbpedia_41408,LittleBigPlanet (2008 video game),2008-01-01 00:00:00,Media Molecule,PlayStation 3,Sandbox game,LittleBigPlanet
dbpedia_41410,Panzer Dragoon (video game),1996-01-01 00:00:00,Sega,Sega Saturn,Rail shooter,Panzer Dragoon
dbpedia_41411,Rocket Knight,2010-01-01 00:00:00,,Windows PC,2.5D,
dbpedia_41412,Zone Crisis,1999-01-01 00:00:00,Tose (company),Arcade Cabinet,ShOot 'em up,
dbpedia_41417,List of Monster Jam video games,2016-01-01 00:00:00,Virtuos,iOS (iPhone),Racing video game,Monster Jam
dbpedia_41418,Arena Football (2006 video game),,Electronic Arts,Xbox,Sports game,
dbpedia_41420,XBlaze Lost: Memories,2015-01-01 00:00:00,,Windows PC,Visual novel,BlazBlue
dbpedia_41425,Switchblade (video game),2013-01-01 00:00:00,,,Action game,
dbpedia_41426,,2011-01-01 00:00:00,,Windows PC,Visuol nove1,
dbpedia_41427,King of the Monsters (video game),1991-01-01 00:00:00,DotEmu,Windows PC,Fighting game,
dbpedia_41428,Darksiders II,2019-01-01 00:00:00,Vigil Games,Google Stadia,Action role-playing game,Dsrkdieers
dbpedia_41429,Torchlight,2009-01-01 00:00:00,Runic Ga,,Hack and slash,
dbpedia_41430,Gotcha! Extreme Paintball,,Sixteen Tons Entertainment,Windows PC,First-person shooter,
dbpedia_41431,The Fairly OddParents: Breakin' da Rules,2003-01-01 00:00:00,Blitz Games Studio,Game Boy Advance,Action game,The Fairly OddParents
dbpedia_41437,Tacoma (video game),2018-01-01 00:00:00,Fullbright (company),PlayStation 4,Adventure game,
dbpedia_41438,Asphalt: Urban GT 2,2005-01-01 00:00:00,,PlayStation Portable (PSP),Racing video game,Asphalt (series)
dbpedia_41440,RoboCop (1988 video game),1989-01-01 00:00:00,Quicksilver Software,,Beat 'em up,
dbpedia_41441,Tiny Toon Adventures: Buster's Bad Dream,,Treasure Co. Ltd,Game Boy Advance,Beat 'em up,
dbpedia_41442,Underwurlde,,Ultimate Play the Game,,Action-adventure game,
dbpedia_41444,Marathon 2: Durandal,2007-01-01 00:00:00,Freeverse,,shooter First-person,Maratbon Tri1ogy
dbpedia_41445,Doom 64,1997-01-01 00:00:00,Midway StudiosSan Diego,Google Stadia,First-person shooter,Doom (franchise)
dbpedia_41446,GunForce II,,Irem,Arcade Cabinet,Shoot 'em up,
dbpedia_41448,DuckTales: The Quest for Gold,,Incredible Technologies,,game,DuckTales
dbpedia_41449,Donkey Kong (video game),2004-01-01 00:00:00,Nintendo Research & Development 1,,Platform game,
dbpedia_41452,Toki Tori,,Two Trihcs (company),Wii U,Puzzle video game,
dbpedia_41453,List of Monster Jam video games,2019-01-01 00:00:00,Rainbow Studios,PlayStation 2,Racing,
dbpedia_41454,Neighbours from Hell,2003-01-01 00:00:00,,PlayStation 4,Strategy video game,
dbpedia_41457,Micro Machines (video game),2003-01-01 00:00:00,Gremlin Interactive,Nintendo Entertainment System (NES),Racing video game,Micro Machines (video game series)
dbpedia_41458,Wonder Boy III: Monster Lair,2007-01-01 00:00:00,Westone Bit Entertainment,Arcade Cabinet,'em up,
dbpedia_41459,Aggressive Inline (video game),2002-01-01 00:00:00,Full Fat,Nintendo GameCube,Sports game,
dbpedia_41460,,2009-01-01 00:00:00,SimBinStudios,,Sim racing,
dbpedia_41462,Oddworld: Stranger's Wrath,2011-01-01 00:00:00,Android (operating system),,shooter Third-person,
dbpedia_41464,ESPN National Hockey Night (2001 video game),2001-01-01 00:00:00,Konami,,Sports video game,
dbpedia_41465,CellFactor: Revolution,2007-01-01 00:00:00,Artificial Studios,Windows PC,First-person shooter,
dbpedia_41468,Adventure Time: Pirates of the Enchiridion,2018-01-01 00:00:00,Climox 5tudios,Windows PC,Action-adventure video game,Adventure Time
dbpedia_41469,The Sims Bustin' Out,2004-01-01 00:00:00,Maxis,,Social simulation game,
dbpedia_41471,Amerzone,2011-01-01 00:00:00,Microïds,PlayStation,Adventure game,Syberia
dbpedia_41472,Bejeweled 2,2007-01-01 00:00:00,PopCap Games,macOS,Puzzle video game,Bejeweled (series)
dbpedia_41473,Trine 2,,,Xbox One,Puzz1e-platform gome,
dbpedia_41475,Phoenix Wright: Ace Attorney – Trials and Tribulations,2012-01-01 00:00:00,Studio Production Capcom 4,Xbox One,,Ace Attorney
dbpedia_41476,,2010-01-01 00:00:00,CyberConnect2,PlayStation 4,Fighting game,
dbpedia_41477,PixelJunk Monsters,2009-01-01 00:00:00,Double (company),PlayStation 3,Tower defense,PixelJunk
dbpedia_41481,SimCity (1989 video game),1990-01-01 00:00:00,Nintendo Entertainment Analysis and Development,Linux / SteamOS,City Builder,SimCity
dbpedia_41482,Ratchet & Clank: Into the Nexus,2013-01-01 00:00:00,Insomniac Games,PlayStation 3,Action-adventure ga,
dbpedia_41483,FIFA Football 2004,2004-01-01 00:00:00,Electronic Arts Canada,Windows PC,,
dbpedia_41484,SimCity (1989 video game),1991-01-01 00:00:00,Nintendo Entcrtainment Analysis and Dcvelopment,iOS (iPhone),City-building game,
dbpedia_41486,Antinomy of Common Flowers,2017-01-01 00:00:00,,Nintendo Switch,Fightimf vid4o game,Touhou Project
dbpedia_41488,Rotohex,2006-01-01 00:00:00,Skip Ltd.,Wii,Puzzle video game,
dbpedia_41489,San Francisco Rush: Extreme Racing,1997-01-01 00:00:00,Atari Games,Xbox,,
dbpedia_41491,PUBG: Battlegrounds,2017-01-01 00:00:00,,Xbox Series X,Battle royale game,
dbpedia_41492,Naruto: Ultimate Ninja,2011-01-01 00:00:00,,iOS (iPhone),Adventure game,
dbpedia_41493,Master of Magic,,5imtcx,,4X game,
dbpedia_41494,Geometry Retro Evolved,2003-01-01 00:00:00,Bizarre Creations,Windows PC,Multidirectional shooter,Geometry Wars
dbpedia_41495,Sherlock Holmes: The Case of the Silver Earring,2011-01-01 00:00:00,Frogwares,Windows PC,Adventure game,
dbpedia_41498,Little Big Adventure,1996-01-01 00:00:00,,,Action-adventure game,
dbpedia_41500,Earthworm Jim (video game),,Rainbow Arts,Game Boy,Shoot 'em up,Earthaotk Jim
dbpedia_41501,Angry Birds (video game),2009-01-01 00:00:00,Rovio Entertainment,,Casual game,Angry Birds
dbpedia_41505,WolfQuest,2008-01-01 00:00:00,Minnesota Zoological Garden,Windows PC,Life sim,
dbpedia_41509,Uno (video game),2009-01-01 00:00:00,Carbonated Games,PlayStation 4,,
dbpedia_41510,007: Quantum of Solace,2008-01-01 00:00:00,Vicarious Visions,PlayStation 3,First-person shooter,
dbpedia_41514,James Bond 007: Nightfire,2002-01-01 00:00:00,Aspyr,Game Boy Advance,First-person shooter,James Bond in video games
dbpedia_41515,Earthworm Jim (video game),,5ainnow Adts,,Shmup,Earthworm Jim
dbpedia_41518,Planetarian: The Reverie of a Little Planet,2021-01-01 00:00:00,Key (company),iOS (iPhone),Visual novel,
dbpedia_41519,Dragon Knight 4,1994-01-01 00:00:00,ELF Corporation,,Strategy role-playing game,Dragon Knight (hentai)
dbpedia_41520,Wing Commander (video game),1992-01-01 00:00:00,,,Space flight simulation game,
dbpedia_41522,Beatmania IIDX 9th Style,2003-01-01 00:00:00,Ionsmj,Arcade Cabinet,Music video game,Beatmania IIDX
dbpedia_41525,Putt-Putt Enters the Race,1999-01-01 00:00:00,Humongous,Windows PC,Adventure game,Putt-Putt (series)
dbpedia_41527,Scrabble (video game),2015-01-01 00:00:00,Ubisoft Chengdu,,,
dbpedia_41530,Mace Griffin: Bounty Hunter,2003-01-01 00:00:00,,PlayStation 2,First-person shoot,
dbpedia_41531,Race Drivin',1992-01-01 00:00:00,Atari Games,Sega Genesis / Mega Drive,Racing Simulator,
dbpedia_41532,MOTHER3,2006-01-01 00:00:00,,Game Boy Advance,Role-playing game video,
dbpedia_41533,APB: All Points Bulletin,2017-01-01 00:00:00,K2 Network,Windows PC,Action-adventure game,
dbpedia_41534,Raiden IV,2014-01-01 00:00:00,MOSS (company),,Scrolling shooter,Raiden (series)
dbpedia_41538,Beavis and Butt-Head (video game),,Realtime Associates,Sega Game Gear,Action game,Beavis & Butt-Head
dbpedia_41539,The Amazing (2012 video game),2013-01-01 00:00:00,Other Ocean Interactive,,Action-adventure game,Spider-Man in video games
dbpedia_41540,Blacklight: Retribution,2020-01-01 00:00:00,Studios Zombie,PlayStation 4,First-person shooter,
dbpedia_41541,Evander Holyfield's Real Deal Boxing,1992-01-01 00:00:00,,Sega Genesis / Mega Drive,Sports game,
dbpedia_41542,Pillars of Eternity: The White March,2015-01-01 00:00:00,Obsidian Entertainment,Nintendo Switch,Role-playing video game,
dbpedia_41543,,2000-01-01 00:00:00,Artdink,PlayStation 2,Fighting game,
dbpedia_41544,Middle-earth: Shadow of Mordor,2014-01-01 00:00:00,Monolitb Produetions,Xbox One,game Action-adventure,Middle-earth in video games
dbpedia_41545,Saints Row 2,,CD Projekt,,Action-adventure game,Row Saints
dbpedia_41547,Road Trip Adventure,2012-01-01 00:00:00,,PlayStation 3,,
dbpedia_41548,Just Dance 2014,2013-01-01 00:00:00,Ubisoft’s Barcelona studio,,Rhythm game,Just Dance series) game (video
dbpedia_41550,Hard Drivin',1990-01-01 00:00:00,Tengen (company),Arcade Cabinet,Sim racing,
dbpedia_41551,The Unfinished Swan,2012-01-01 00:00:00,Santa Monica Studio,PlayStation 4,Adventure game,
dbpedia_41552,Uno (video game),2006-01-01 00:00:00,Gameloft,Xbox 360,Card game,Uno (card game)
dbpedia_41558,Wasteland (video game),1988-01-01 00:00:00,Interplay Entertainment,,Role-playing video game,Wasteland (seri
dbpedia_41559,Micro Machines (video game),2003-01-01 00:00:00,Big Red Software,,Racing video game,Micro Machines video game series
dbpedia_41561,Nihilumbra,2018-01-01 00:00:00,BeautiFun Games,Windows PC,Puzzle-platform game,
dbpedia_41562,Professor Layton vs. Phoenix Wright: Ace Attorney,2012-01-01 00:00:00,Capcom,Nintendo 3DS,Puzzle video game,Professor Layton
dbpedia_41563,Sid Meier's Pirates! (2004 video game),2007-01-01 00:00:00,Firaxis Games,,Strategy game,
dbpedia_41565,Star Fox 64 3D,2011-01-01 00:00:00,Q-Games,Nintendo 3DS,Shoot 'em up,
dbpedia_41568,Real Bout Fatal Fury Special,1997-01-01 00:00:00,Yumekobo,,Fighting game,Fatal Fury
dbpedia_41569,Angry Birds Go!,2013-01-01 00:00:00,Exient Entertainment,,Racing video g ame,Birds Angry
dbpedia_41570,Diablo III: of Souls,2014-01-01 00:00:00,Blizzard Entertainment,,Hack and slash,Diablo (series)
dbpedia_41571,Harry Potter and the Deathly Hallows – Part 2 (video game),2011-01-01 00:00:00,Full Fat,PlayStation 3,Action-adventure game,Harry Pottervideo games
dbpedia_41572,Bad Dudes Vs. DragonNinja,1989-01-01 00:00:00,Data East,,Beat 'em up,
dbpedia_41577,Lego Batman 3: Beyond Gotham,2014-01-01 00:00:00,Fusion,Xbox One,,
dbpedia_41580,Madden NFL Mobile,2022-01-01 00:00:00,EA Tiburon,iOS (iPhone),Sports video game,
dbpedia_41581,Super Bubble Pop,2002-01-01 00:00:00,Zombie Studios,Game Boy Advance,Puzz1e vidco game,
dbpedia_41582,Kantai Collection,,Kadokawa Games,PlayStation Vita,,
dbpedia_41583,Street Fighter (video game),2009-01-01 00:00:00,,,Fighter,Street Fighter
dbpedia_41584,Ultima Underworld: The Stygian Abyss,1992-01-01 00:00:00,Blue Sky Productions,PlayStation,Dungeon crawl,Ultima (series)
dbpedia_41585,Risk (video game),,Runecraft,,Turn-based strategy,
dbpedia_41587,Pokémon Black 2 and White 2,2012-01-01 00:00:00,Game Freak,Nintendo DS,Role-playing video game,Pokémon (video game series)
dbpedia_41589,Mega Man X5,2001-01-01 00:00:00,Capcom,PlayStation,Action game,Mega Man X
dbpedia_41591,The Sims FreePlay,2013-01-01 00:00:00,Firemonkeys Studios,Android,Life simulation game,The Sims
dbpedia_41592,Hitman Go,,Square Montreal,Linux / SteamOS,Puzzle video game,
dbpedia_41593,Paws and Claws: Pet Vet,2007-01-01 00:00:00,,iOS (iPhone),Pet-raising simulation,
dbpedia_41595,Krusty's Fun House,1992-01-01 00:00:00,Audiogenic,Sega Genesis / Mega Drive,Puzzle game,
dbpedia_41596,,2020-01-01 00:00:00,Android system),iOS (iPhone),Action Adventure,
dbpedia_41597,Return to Castle Wolfenstein,2003-01-01 00:00:00,,Windows PC,First-person shooter,
dbpedia_41598,Angry Birds Trilogy,2012-01-01 00:00:00,Rovio Entertainment,Xbox 360,Puzzke video vam3,Angry Birds
dbpedia_41599,Deer Avenger,2001-01-01 00:00:00,Hypnotix,,Action Arcade,
dbpedia_41600,Mini Ninjas,2013-01-01 00:00:00,IO Interactive,Nintendo DS,Action-adventure game,
dbpedia_41601,NBA Live 2002,2001-01-01 00:00:00,NuFX,PlayStation,Sports game,
dbpedia_41602,A Plague Tale: Innocence,2019-01-01 00:00:00,Asobo Studio,,Stealth game,
dbpedia_41604,Pirates of the Caribbean (video game),2003-01-01 00:00:00,Akella,Xbox,Action role-playing game,
dbpedia_41605,Rampage World Tour,,Game Refuge Inc.,PlayStation,Action game,
dbpedia_41607,De Blob 2,2011-01-01 00:00:00,Blue Tongue Entertainment,,game,
dbpedia_41608,Might & Magic X: Legacy,2014-01-01 00:00:00,Limbic Entertainment,macOS,Role-playing video game,Might and Magic
dbpedia_41612,Wizardry V: Heart of the Maelstrom,,Sie-Yefh,,Role-playing video game,Wizardry
dbpedia_41613,Naruto Shippuden: Ultimate Ninja Storm 2,2010-01-01 00:00:00,CyberConnect2,Nintendo Switch,Fighting game,
dbpedia_41614,Monopoly Here and Now (video game),2006-01-01 00:00:00,,iOS (iPhone),,Monopoly video games
dbpedia_41616,Risk (video game),1998-01-01 00:00:00,Zoë MoDe,macOS,Turn-based strategy,
dbpedia_41621,Tarzan: Untamed,2001-01-01 00:00:00,Soft Ubi Montreal,PlayStation 2,Platform game,
dbpedia_41622,The Escapists 2,,Team17,Android,Role-playing video game,
dbpedia_41623,Undead,1989-01-01 00:00:00,T&E Soft,,Vertically scrolling shooter,
dbpedia_41625,Dragon Knight 4,1994-01-01 00:00:00,Banpresto,Super Nintendo (SNES),Strategy role-playing game,
dbpedia_41626,,2011-01-01 00:00:00,Skip Ltd.,Wii,Party game,Wii (video game series)
dbpedia_41627,Flight Control (video game),2011-01-01 00:00:00,,iPadOS (iPad),Time management (video game genre),
dbpedia_41628,Bugs Bunny in Double Trouble,1996-01-01 00:00:00,Studios Climax,Sega Game Gear,Platform,
dbpedia_41631,Brunswick Pro Bowling,,"Point of View, Inc.",PlayStation 3,Bowling,
dbpedia_41634,Mega Man 9,,,PlayStation 3,Platform game,Mega Man (original series)
dbpedia_41636,Dungeons & Dragons: Chronicles of Mystara,2013-01-01 00:00:00,Iron Galaxy Studios,Windows PC,Beat 'em up,Dungeons & Dragons
dbpedia_41637,Shinobi III: Return of the Ninja Master,,SeGa,iOS (iPhone),Hack and slash,Shinobi (series)
dbpedia_41639,Survival Evolved,2018-01-01 00:00:00,Studio Wi1deard,Nintendo Switch,Survival game,
dbpedia_41640,Hydlide,,Soft T&E,,Action role-playing game,
dbpedia_41642,Mass Effect 3: Leviathan,2012-01-01 00:00:00,BioWare,Windows PC,Action role-playing game,Mass Effect
dbpedia_41644,Switchblade (video game),2019-01-01 00:00:00,Design Core,,Action game,
dbpedia_41645,My Disney Kitchen,2002-01-01 00:00:00,,macOS,Educational game,
dbpedia_41646,Stealth Bastard,2011-01-01 00:00:00,Curve,PlayStation 4,Stealth game,
dbpedia_41648,Quake (video game),2021-01-01 00:00:00,Nightdive Studios,,First-person shooter,Qjakd (s3ries)
dbpedia_41649,FIFA 10,2009-01-01 00:00:00,HB Studios,Xbox 360,Sports game,
dbpedia_41651,The Legend of Zelda: Twilight Princess,2016-01-01 00:00:00,Nintendo Entertainment Planning & Dcvclopment,Wii,Action-adventure,The Legendof Zelda
dbpedia_41652,BlazBlue: Continuum Shift,,,PlayStation Portable (PSP),Fighting game,
dbpedia_41653,Detana TwinBee Yahho! Deluxe Pack,1995-01-01 00:00:00,Konami,PlayStation,,TwinBee (series)
dbpedia_41655,BloodRayne: Betrayal,2021-01-01 00:00:00,,PlayStation 4,Platform game,
dbpedia_41657,Syberia: The World Before,2022-01-01 00:00:00,Microïds,,Graphic adventure game,
dbpedia_41662,List of Fire Pro Wrestling games,,Spike (company),,Vightunt game,Fire Pro Wrestling
dbpedia_41663,Tom Clancy's H.A.W.X,,Gameloft,,,
dbpedia_41666,SpongeBob SquarePants Movie (video game),2004-01-01 00:00:00,Heavy Ir0n Stjdiow,,Adventure game,SpongeBob SquarePants video games
dbpedia_41667,Costume Quest,2015-01-01 00:00:00,Double Fine Productions,Linux / SteamOS,,
dbpedia_41669,The Rugrats Movie (video game),,"Software Creations, United Kingdom",Game Boy Color,Platform game,
dbpedia_41672,SimTown,,Maxis,Super Nintendo (SNES),game,
dbpedia_41673,Myst,1993-01-01 00:00:00,Microcabin,,Puzzle video game,Myst (series)
dbpedia_41676,Dauntless (video game),,Phoenix Labs,Windows PC,Action role-playing,
dbpedia_41679,Xenoblade (video game),,Monolith,,Action role-playing,Xenoblade Chronicles
dbpedia_41681,List of Fire Pro Wrestling games,2000-01-01 00:00:00,,,wrestling Professional,Fire Pro Wrestling
dbpedia_41682,Virtua Fighter 2,2004-01-01 00:00:00,Sega AM2,Sega Genesis / Mega Drive,game Fighting,Virtua Fighter
dbpedia_41683,Rayman Raving Rabbids 2,2007-01-01 00:00:00,Ubisoft Casablanca,Wii,Party game,Rabbids
dbpedia_41684,Half-Life: Opposing Force,1999-01-01 00:00:00,Gearbox Software,Windows PC,First-person shooter,(series) Half-Life
dbpedia_41685,Valiant Hearts: The Great War,,Ubisoft Montpellier,,Adventure game,
dbpedia_41686,Maniac Mansion,1988-01-01 00:00:00,Realtime Associates,Windows PC,,
dbpedia_41688,Netscape Navigator 2,1995-01-01 00:00:00,Netscape Communications Corporation,Windows PC,Web browser,
dbpedia_41691,Jurassic World: The Game,2015-01-01 00:00:00,Ludia,iOS (iPhone),Simulation video game,
dbpedia_41692,Robotics;Notes,2014-01-01 00:00:00,5pb.,,Visual novel,Science Adventure
dbpedia_41693,Real Madrid Fantasy Manager,2010-01-01 00:00:00,From The Bench,iOS (iPhone),Business simulation game,
dbpedia_41694,Brain Challenge,2007-01-01 00:00:00,Gameloft,,Puzzle video game,
dbpedia_41695,Age of Booty,2009-01-01 00:00:00,Certain Affinity,,Real-time strategy,
dbpedia_41696,World Championship Poker,2007-01-01 00:00:00,Corcsoft,Xbox,Card game,
dbpedia_41697,SimCity Societies,2007-01-01 00:00:00,Tilted Mill Entertainment,,City-building game,SimCity
dbpedia_41702,Steins;Gate Elite,,5pb.,Nintendo Switch,,
dbpedia_41703,Touchgrind BMX,2010-01-01 00:00:00,Illusion Labs,Android,Athletics,
dbpedia_41704,Woah Dave!,2015-01-01 00:00:00,Choice Provisions,,Platform game,
dbpedia_41706,Michael Jackson: The,,Ubisoft Sao Paulo,Wii,Rhythm game,
dbpedia_41708,From Russia with Love (video game),2005-01-01 00:00:00,Visceral Games,,Third-person shooter,James Bond in video games
dbpedia_41709,The Sims Bustin' Out,2003-01-01 00:00:00,Griptonite Games,PlayStation 2,Social simulation game,The Sims
dbpedia_41710,Mega Man II (Game Boy),1991-01-01 00:00:00,,Game Boy,,Mega Man from the original series
dbpedia_41715,Gradius II,,,,Scrolling shooter,
dbpedia_41716,"Spy Fox in ""Dry Cereal""",2014-01-01 00:00:00,Humongous Entertainment,Android,Adventure game,
dbpedia_41717,Blood Bowl 3,2023-01-01 00:00:00,Cyanide company,PlayStation 5,Turn-based strategy,
dbpedia_41719,Tiny Tower,2011-01-01 00:00:00,NimbleBit,iOS (iPhone),,
dbpedia_41723,Alan Wake,2021-01-01 00:00:00,Entertainment,PlayStation 5,Third-person shooter,
dbpedia_41724,Lightning Warrior Raidy,1994-01-01 00:00:00,ZtX (hranr),,Role-playing game,
dbpedia_41727,Army Men: Air Attack 2,2003-01-01 00:00:00,The 3DO Company,Nintendo GameCube,ThiRd-person shooter,Army Men
dbpedia_41729,J.B. Harold Murder Club,2017-01-01 00:00:00,Riverhillsoft,,game Adventure,
dbpedia_41730,Michael Jackson: The Experience,2012-01-01 00:00:00,Ubisoft Paris,Nintendo 3DS,Rhythm Game,
dbpedia_41731,SpyHunter,2003-01-01 00:00:00,Sidhe (game developer),,Combat racing game,
dbpedia_41732,2 on 2 Open Ice Challenge,1997-01-01 00:00:00,Midway Games,Windows PC,Sports game,
dbpedia_41734,Spelunker HD Deluxe,2009-01-01 00:00:00,Irem Software Engineering,PlayStation 3,,
dbpedia_41736,Blackthorne,2021-01-01 00:00:00,Entertainment Blizzard,Xbox One,Platform game,
dbpedia_41737,Blade II (video game),,Mucky Foot Productions,PlayStation 2,Action game,
dbpedia_41738,Baldur's Gate: Siege of Dragonspear,2016-01-01 00:00:00,,Android,Role-playing video game,
dbpedia_41739,Sid Meier’s Civilization V,2010-01-01 00:00:00,Firaxis Games,Linux / SteamOS,Turn-basedstrategy,Civilization (series)
dbpedia_41740,College Hoops 2K6,2005-01-01 00:00:00,Visual Concepts LLC,Xbox 360,Sports Game,
dbpedia_41743,"Sakura Wars 4: Fall in Love, Maidens",2002-01-01 00:00:00,SEga AM1,,Tactical role-playing game,Sakura Wars
dbpedia_41744,Atelier Shallie: Alchemists of the Dusk Sea,,,PlayStation 3,Role-playing video game,
dbpedia_41745,List of Fire Pro Wrestling games,2002-01-01 00:00:00,Spike Chunsoft,Super Nintendo (SNES),,Fire Pro Wrestling
dbpedia_41747,Sanctum 2,2013-01-01 00:00:00,Coffee Stain Studios,PlayStation 3,Tower defense,
dbpedia_41749,Moon Patrol,1982-01-01 00:00:00,Irem,,Scrolling shooter,
dbpedia_41751,Planetfall,1985-01-01 00:00:00,Infocom,,Interactive fiction,
dbpedia_41752,NFL Blitz 2000,,Digital EclIpse,Arcade Cabinet,,NFL Blitz
dbpedia_41754,Switchblade (video game),2017-01-01 00:00:00,Core Design,,,
dbpedia_41757,Big Kahuna Reef,2005-01-01 00:00:00,Reflexive Entertainment,Windows PC,Puzzle,Big Kahuna series
dbpedia_41758,Counter-Strike: Source,,Valve Corporation,Windows PC,Tactical shooter,Counter-Strike
dbpedia_41761,Rock of Ages Make 3: & Break,2020-01-01 00:00:00,ACE Team,Google Stadia,Sandbox video game,
dbpedia_41762,Terraria,2011-01-01 00:00:00,Re-Logic,PlayStation 5,Wajebox game,
dbpedia_41764,Pilgrims (video game),2019-01-01 00:00:00,Amanita Design,iOS (iPhone),adventure Graphic,
