id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,globalSales
k04__fab__sales__dbpedia_24668,<NA>,,Creations,<NA>,<NA>,up 'em Shoot,,,<NA>,
k04__fab__sales__dbpedia_58429,<NA>,,Interactive Sports,<NA>,<NA>,hockey Ice,,,<NA>,
k04__fab__sales__dbpedia_32219,<NA>,,Gameloft,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_57499,<NA>,,704Games,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_604,<NA>,,IllFonic,<NA>,<NA>,Action game video,,,<NA>,
k04__fab__sales__dbpedia_12801,<NA>,,Labs SkyBox,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_29265,<NA>,,Games Firaxis,<NA>,<NA>,tactics Turn-based,,,<NA>,
k04__fab__sales__dbpedia_8133,<NA>,,Austin Midway,<NA>,<NA>,First-person,,,<NA>,
k04__fab__sales__dbpedia_62642,<NA>,,Productions,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_55910,<NA>,,Software,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_21044,<NA>,,Z ono,<NA>,<NA>,Action role-playing,,,<NA>,
k04__fab__sales__dbpedia_12162,<NA>,,(company) Grin,<NA>,<NA>,Platform,,,<NA>,
k04__fab__sales__dbpedia_53697,<NA>,,Just Add Water,<NA>,<NA>,shooter Multidirectional,,,<NA>,
k04__fab__sales__dbpedia_18912,<NA>,,EPD Nintendo,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_41712,<NA>,,Electronic Arts Canada,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_63058,<NA>,,Santa Studio Monica,<NA>,<NA>,Hack and,,,<NA>,
k04__fab__sales__dbpedia_42509,<NA>,,Fox Spry,<NA>,<NA>,Roguelike,,,<NA>,
k04__fab__sales__dbpedia_12165,<NA>,,Entertainment Backbone,<NA>,<NA>,Shooter,,,<NA>,
k04__fab__sales__dbpedia_6040,<NA>,,UBI Paris,<NA>,<NA>,shooter,,,<NA>,
k04__fab__sales__dbpedia_6538,<NA>,,Sucker Punch,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_47342,<NA>,,Radical,<NA>,<NA>,Adventure,,,<NA>,
k04__fab__sales__dbpedia_7856,<NA>,,Sega,<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_37291,<NA>,,Software Dragonstone,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_45094,<NA>,,Entertainment,<NA>,<NA>,horror,,,<NA>,
k04__fab__sales__dbpedia_40221,<NA>,,Eleven (company),<NA>,<NA>,crawler,,,<NA>,
k04__fab__sales__dbpedia_6304,<NA>,,Telltale,<NA>,<NA>,Point-and-click,,,<NA>,
k04__fab__sales__dbpedia_30548,<NA>,,Housemarque,<NA>,<NA>,Shoot up,,,<NA>,
k04__fab__sales__dbpedia_6836,<NA>,,Eutechnyx,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_60476,<NA>,,Studios,<NA>,<NA>,Action,,,<NA>,
k04__fab__sales__dbpedia_1224,<NA>,,Frozenbyte,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_40318,<NA>,,Double (company) Eleven,<NA>,<NA>,shooter Multidirectional,,,<NA>,
k04__fab__sales__dbpedia_23319,<NA>,,Unlimited Spark,<NA>,<NA>,slash and Hack,,,<NA>,
k04__fab__sales__dbpedia_25869,<NA>,,,<NA>,<NA>,Beat 'em,,,<NA>,
k04__fab__sales__dbpedia_9771,<NA>,,Sofia Ubisoft,<NA>,<NA>,Stealth,,,<NA>,
k04__fab__sales__dbpedia_5773,<NA>,,North Rockstar,<NA>,<NA>,horror Psychological game,,,<NA>,
k04__fab__sales__dbpedia_1932,<NA>,,Capcom,<NA>,<NA>,and slash,,,<NA>,
k04__fab__sales__dbpedia_9878,<NA>,,,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_10150,<NA>,,Gameloft,<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_22592,<NA>,,Konami Digital Entertainment,<NA>,<NA>,shooter,,,<NA>,
k04__fab__sales__dbpedia_33020,<NA>,,Games Runic,<NA>,<NA>,slash and Hack,,,<NA>,
k04__fab__sales__dbpedia_15967,<NA>,,BioWare,<NA>,<NA>,shooter Third-person,,,<NA>,
k04__fab__sales__dbpedia_56586,<NA>,,Beenox,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_63724,<NA>,,Aspyr,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_10765,<NA>,,Blizzard,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_6468,<NA>,,EAD Nintendo,<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_29070,<NA>,,Beenox,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_16535,<NA>,,View of Point (developer),<NA>,<NA>,game Sports,,,<NA>,
k04__fab__sales__dbpedia_29394,<NA>,,Extremes Digital,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_29908,<NA>,,Interactive,<NA>,<NA>,simulation game,,,<NA>,
k04__fab__sales__dbpedia_15328,<NA>,,Virtuos,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_64018,<NA>,,Games Pivotal,<NA>,<NA>,shooter Tactical,,,<NA>,
k04__fab__sales__dbpedia_19554,<NA>,,Extremes Digital,<NA>,<NA>,shooter,,,<NA>,
k04__fab__sales__dbpedia_30796,<NA>,,Entertainment Daedalic,<NA>,<NA>,role-playing game,,,<NA>,
k04__fab__sales__dbpedia_59652,<NA>,,Cawthon Scott,<NA>,<NA>,Adventure,,,<NA>,
k04__fab__sales__dbpedia_24713,<NA>,,Pseudo,<NA>,<NA>,Racing,,,<NA>,
k04__fab__sales__dbpedia_48779,<NA>,,Mighty Rabbit,<N A>,<NA>,role-playing Action game,,,<NA>,
k04__fab__sales__dbpedia_40969,<NA>,,Entertainment Amaze,< NA>,<NA>,role-playing Tactical game,,,<NA>,
k04__fab__sales__dbpedia_32324,<NA>,,Giant Studios,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_64062,<NA>,,Games Blitz,<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_43504,<NA>,,Namco,<NA>,<NA>,Racing game video,,,<NA>,
k04__fab__sales__dbpedia_31380,<NA>,,Studios Zen,<NA>,<NA>,Pinball,,,<NA>,
k04__fab__sales__dbpedia_15966,<NA>,,Ubisoft,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_32899,<NA>,,UBI Montreal,<NA>,<NA>,First-person,,,<NA>,
k04__fab__sales__dbpedia_35982,<NA>,,Games,<NA>,<NA>,Turn-based,,,<NA>,
k04__fab__sales__dbpedia_1043,<NA>,,Harmonix,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_30017,<NA>,,Pitbull,<NA>,<NA>,Racing game,,,<NA>,
k04__fab__sales__dbpedia_36374,<NA>,,PlatinumGames,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_11237,<NA>,,Heavy Studios Iron,<NA>,<NA>,Toys-to-life,,,<NA>,
k04__fab__sales__dbpedia_23181,<NA>,,Behaviour,<NA>,<NA>,horror,,,<NA>,
k04__fab__sales__dbpedia_27331,<NA>,,Konami Digital Entertainment,<NA>,<NA>,'em up,,,<NA>,
k04__fab__sales__dbpedia_32874,<NA>,,Namco,<NA>,<NA>,Platform,,,<NA>,
k04__fab__sales__dbpedia_21063,<NA>,,Games DoubleDutch,<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_41941,<NA>,,Studios,<NA>,<NA>,game SpOrts,,,<NA>,
k04__fab__sales__dbpedia_55923,<NA>,,Team17,<NA>,<NA>,game Strategy,,,<NA>,
k04__fab__sales__dbpedia_62231,<NA>,,Works Tequila,<NA>,<NA>,Puzzle game,,,<NA>,
k04__fab__sales__dbpedia_57807,<NA>,,Entertainment Relic,<NA>,<NA>,Real-time,,,<NA>,
k04__fab__sales__dbpedia_6414,<NA>,,Games,<NA>,<NA>,,,,<NA>,
k04__fab__sales__dbpedia_38767,<NA>,,Victor Interactive,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_49490,<NA>,,Entertainment,<NA>,<NA>,crawl,,,<NA>,
k04__fab__sales__dbpedia_13322,<NA>,,Aspyr,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_24724,<NA>,,Other Interactive,<NA>,<NA>,slash and Hack,,,<NA>,
k04__fab__sales__dbpedia_36391,<NA>,,,<NA>,<NA>,game video Role-playing,,,<NA>,
k04__fab__sales__dbpedia_22984,<NA>,,Just Add Water,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_23783,<NA>,,Studios Tarsier,<NA>,<NA>,game Puzzle-platform,,,<NA>,
k04__fab__sales__dbpedia_12008,<NA>,,XB1,<NA>,<NA>,video Puzzle game,,,<NA>,
k04__fab__sales__dbpedia_31373,<NA>,,Warthog,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_56282,<NA>,,N-Space,<NA>,<NA>,shooter,,,<NA>,
k04__fab__sales__dbpedia_16435,<NA>,,EAD Nintendo,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_35060,<NA>,,Positech,<NA>,<NA>,Social game,,,<NA>,
k04__fab__sales__dbpedia_46293,<NA>,,TiMi Studio,<NA>,<NA>,strategy Real-time,,,<NA>,
k04__fab__sales__dbpedia_30540,<NA>,,Gameloft,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_31783,<NA>,,Studios Artech,<NA>,<NA>,Puzzle video,,,<NA>,
k04__fab__sales__dbpedia_28876,<NA>,,Games Kadokawa,<NA>,<NA>,novel,,,<NA>,
k04__fab__sales__dbpedia_22519,<NA>,,UBI Montpellier,<NA>,<NA>,game Adventure,,,<NA>,
k04__fab__sales__dbpedia_24086,<NA>,,Sproing Media,<NA>,<NA>,Adventure,,,<NA>,
k04__fab__sales__dbpedia_40637,<NA>,,Treyarch,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_57486,<NA>,,Vlambeer,<NA>,<NA>,Shoot up,,,<NA>,
k04__fab__sales__dbpedia_36968,<NA>,,Cinemax (video game,<NA>,<NA>,video Role-playing game,,,<NA>,
k04__fab__sales__dbpedia_4852,<NA>,,,<NA>,<NA>,Hack and,,,<NA>,
k04__fab__sales__dbpedia_39722,<NA>,,Studios,<NA>,<NA>,game Adventure,,,<NA>,
k04__fab__sales__dbpedia_37732,<NA>,,Entertainment,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_24405,<NA>,,PopCap,<NA>,<NA>,video Puzzle game,,,<NA>,
k04__fab__sales__dbpedia_64120,<NA>,,WayForward,<NA>,<NA>,'em Beat up,,,<NA>,
k04__fab__sales__dbpedia_11651,<NA>,,Fatshark,<NA>,<NA>,Role-playing game,,,<NA>,
k04__fab__sales__dbpedia_14609,<NA>,,Entertainment Exient,<NA>,<NA>,Sports,,,<NA>,
k04__fab__sales__dbpedia_44153,<NA>,,(company) Grin,<NA>,<NA>,Third-person,,,<NA>,
k04__fab__sales__dbpedia_10872,<NA>,,(artist) OReilly David,<NA>,<NA>,Simulation,,,<NA>,
k04__fab__sales__dbpedia_6229,<NA>,,Developments,<NA>,<NA>,Third-person,,,<NA>,
k04__fab__sales__dbpedia_23135,<NA>,,Entertainment Q,<NA>,<NA>,Puzzle,,,<NA>,
k04__fab__sales__dbpedia_60152,<NA>,,Montreal,<NA>,<NA>,Action game,,,<NA>,
k04__fab__sales__dbpedia_59296,<NA>,,Frozenbyte,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_11974,<NA>,,Galaxy Iron,<NA>,<NA>,game Fighting,,,<NA>,
k04__fab__sales__dbpedia_10055,<NA>,,Three Entertainment Fields,<NA>,<NA>,Racing,,,<NA>,
k04__fab__sales__dbpedia_19476,<NA>,,,<NA>,<NA>,royale Battle game,,,<NA>,
k04__fab__sales__dbpedia_28166,<NA>,,Barrels Red,<NA>,<NA>,horror,,,<NA>,
k04__fab__sales____singleton___dbpedia_dbpedia_22689,<NA>,,5th,<NA>,<NA>,game Action,,,<NA>,
k04__fab__sales__dbpedia_59584,<NA>,,Interactive Behaviour,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_44603,<NA>,,Mad Software Doc,<NA>,<NA>,strategy Real-time,,,<NA>,
k04__fab__sales__dbpedia_13389,<NA>,,UBI Montpellier,<NA>,<NA>,God,,,<NA>,
k04__fab__sales__dbpedia_16362,<NA>,,NuFX,<NA>,<NA>,Sports,,,<NA>,
k04__fab__sales__dbpedia_348,<NA>,,Moon High Studios,<NA>,<NA>,Third-person,,,<NA>,
k04__fab__sales__dbpedia_10450,<NA>,,Entertainment BottleRocket,<NA>,<NA>,game Fighting,,,<NA>,
k04__fab__sales__dbpedia_13175,<NA>,,Bungie,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_58125,<NA>,,(company) GAE,<NA>,<NA>,Role-playing game video,,,<NA>,
k04__fab__sales__dbpedia_12177,<NA>,,Laboratory HAL,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_6346,<NA>,,(company),<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_10400,<NA>,,Corporation Valve,<NA>,<NA>,First-person,,,<NA>,
k04__fab__sales__dbpedia_35298,<NA>,,(company) Natsume,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_41810,<NA>,,Games Piranha,<NA>,<NA>,Vehicle simulation,,,<NA>,
k04__fab__sales__dbpedia_6548,<NA>,,Simogo,<NA>,<NA>,game Action,,,<NA>,
k04__fab__sales__dbpedia_185,<NA>,,Software Raven,<NA>,<NA>,shooter Third-person,,,<NA>,
k04__fab__sales__dbpedia_51616,<NA>,,Developments Rebellion,<NA>,<NA>,Third-person,,,<NA>,
k04__fab__sales__dbpedia_7056,<NA>,,Entertainment Daedalic,<NA>,<NA>,Point-and-click,,,<NA>,
k04__fab__sales__dbpedia_45165,<NA>,,Games Haemimont,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_22548,<NA>,,Roll7,<NA>,<NA>,shooter 2D,,,<NA>,
k04__fab__sales__dbpedia_12638,<NA>,,Tigon,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_15992,<NA>,,Neversoft,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_267,<NA>,,Kung Factory,<NA>,<NA>,game Fighting,,,<NA>,
k04__fab__sales__dbpedia_37556,<NA>,,Relic,<NA>,<NA>,strategy,,,<NA>,
k04__fab__sales__dbpedia_57492,<NA>,,Future (video game developer),<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_4384,<NA>,,FromSoftware,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_46539,<NA>,,Entertainment Respawn,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_32840,<NA>,,Interactive,<NA>,<NA>,game Adventure,,,<NA>,
k04__fab__sales__dbpedia_4970,<NA>,,IO,<NA>,<NA>,game Stealth,,,<NA>,
k04__fab__sales__dbpedia_28837,<NA>,,State Variable,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_1915,<NA>,,Coresoft,<NA>,<NA>,Sports game video,,,<NA>,
k04__fab__sales__dbpedia_3139,<NA>,,Electronic Arts UK,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_46480,<NA>,,RedLynx,<NA>,<NA>,game Racing,,,<NA>,
k04__fab__sales__dbpedia_39139,<NA>,,Bigmoon,<NA>,<NA>,game video Racing,,,<NA>,
k04__fab__sales__dbpedia_23536,<NA>,,Studios,<NA>,<NA>,tactics Real-time,,,<NA>,
k04__fab__sales____singleton___metacritic_metacritic_8865,<NA>,,<NA>,<NA>,<NA>,<NA>,,,<NA>,
k04__fab__sales__dbpedia_12300,<NA>,,Reality of Edge,<NA>,<NA>,Third-person,,,<NA>,
k04__fab__sales__dbpedia_15905,<NA>,,Games,<NA>,<NA>,game Action,,,<NA>,
k04__fab__sales__dbpedia_54165,<NA>,,Ubisoft,<NA>,<NA>,Battle royale,,,<NA>,
k04__fab__sales__dbpedia_1112,<NA>,,Software Avalanche,<NA>,<NA>,Toys-to-life,,,<NA>,
k04__fab__sales__dbpedia_17548,<NA>,,Voltage Software,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_43334,<NA>,,Treyarch,<NA>,<NA>,game Sports,,,<NA>,
k04__fab__sales__dbpedia_18604,<NA>,,Montreal,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_18735,<NA>,,Studios Mad Slightly,<NA>,<NA>,game Racing,,,<NA>,
k04__fab__sales__dbpedia_3613,<NA>,,Visions Vicarious,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_26984,<NA>,,Konami Digital Entertainment,<NA>,<NA>,video Role-playing game,,,<NA>,
k04__fab__sales__dbpedia_5088,<NA>,,Machine,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_58843,<NA>,,Studio Brainy LLC,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_22715,<NA>,,MachineGames,<NA>,<NA>,shooter,,,<NA>,
k04__fab__sales__dbpedia_36805,<NA>,,Two B.V.,<NA>,<NA>,game video Puzzle,,,<NA>,
k04__fab__sales__dbpedia_46739,<NA>,,Studios,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_49166,<NA>,,Vlambeer,<NA>,<NA>,Bullet,,,<NA>,
k04__fab__sales__dbpedia_2686,<NA>,,Yuke's,<NA>,<NA>,game Sports,,,<NA>,
k04__fab__sales__dbpedia_27272,<NA>,,3,<NA>,<NA>,shooter,,,<NA>,
k04__fab__sales__dbpedia_43129,<NA>,,(company),<NA>,<NA>,Sim,,,<NA>,
k04__fab__sales__dbpedia_34082,<NA>,,Inhabitants Oddworld,<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_34954,<NA>,,company) (video game Level-5,<NA>,<NA>,Sports,,,<NA>,
k04__fab__sales__dbpedia_34932,<NA>,,Entertainment,<NA>,<NA>,game Sports,,,<NA>,
k04__fab__sales__dbpedia_52725,<NA>,,Bungie,<NA>,<NA>,Action game role-playing,,,<NA>,
k04__fab__sales__dbpedia_1052,<NA>,,Theory Ninja,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_51492,<NA>,,Black Entertainment Ops,<NA>,<NA>,Basketball,,,<NA>,
k04__fab__sales__dbpedia_38420,<NA>,,High Software,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_35906,<NA>,,Double Productions Fine,<NA>,<NA>,game Adventure,,,<NA>,
k04__fab__sales__dbpedia_63595,<NA>,,Media Tantalus,<NA>,<NA>,Racing video,,,<NA>,
k04__fab__sales__dbpedia_19686,<NA>,,Omega,<NA>,<NA>,Action game,,,<NA>,
k04__fab__sales__dbpedia_38872,<NA>,,Gunfire,<NA>,<NA>,shooter Third-person,,,<NA>,
k04__fab__sales__dbpedia_47266,<NA>,,Hidden Entertainment,<NA>,<NA>,Tower,,,<NA>,
k04__fab__sales__dbpedia_25539,<NA>,,Assembly Creative,<NA>,<NA>,st rategy,,,<NA>,
k04__fab__sales__dbpedia_56138,<NA>,,Flying Hog,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_33713,<NA>,,NovaLogic,<NA>,<NA>,First-person,,,<NA>,
k04__fab__sales__dbpedia_19037,<NA>,,Entertainment Uber,<NA>,<NA>,shooter Third-person,,,<NA>,
k04__fab__sales__dbpedia_19431,<NA>,,Tamsoft,<NA>,<NA>,slash and Hack,,,<NA>,
k04__fab__sales__dbpedia_54224,<NA>,,Stainless,<NA>,<NA>,card game,,,<NA>,
k04__fab__sales__dbpedia_44051,<NA>,,FromSoftware,<NA>,<NA>,Real-time,,,<NA>,
k04__fab__sales__dbpedia_26805,<NA>,,Entertainment Q,<NA>,<NA>,slash and Hack,,,<NA>,
k04__fab__sales__dbpedia_54336,<NA>,,Team,<NA>,<NA>,Mini-game,,,<NA>,
k04__fab__sales__dbpedia_33234,<NA>,,Soldak,<NA>,<NA>,Action game,,,<NA>,
k04__fab__sales__dbpedia_44222,<NA>,,Games Skybound,<NA>,<NA>,game adventure Graphic,,,<NA>,
k04__fab__sales__dbpedia_40771,<NA>,,Arika,<NA>,<NA>,video Puzzle game,,,<NA>,
k04__fab__sales__dbpedia_47320,<NA>,,Eighting,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_10990,<NA>,,studios bit 11,<NA>,<NA>,City-building,,,<NA>,
k04__fab__sales__dbpedia_20816,<NA>,,,<NA>,<NA>,simulation game,,,<NA>,
k04__fab__sales__dbpedia_2348,<NA>,,Thatgamecompany,<NA>,<NA>,Life game simulation,,,<NA>,
k04__fab__sales__dbpedia_45716,<NA>,,Square company) game (video,<NA>,<NA>,role-playing Action game,,,<NA>,
k04__fab__sales__dbpedia_13847,<NA>,,Enix,<NA>,<NA>,role-playing game,,,<NA>,
k04__fab__sales__dbpedia_8548,<NA>,,Diego San Rockstar,<NA>,<NA>,Vehicular game,,,<NA>,
k04__fab__sales__dbpedia_38112,<NA>,,Simogo,<NA>,<NA>,game Adventure,,,<NA>,
k04__fab__sales__dbpedia_38700,<NA>,,Ninja Team,<NA>,<NA>,game Fighting,,,<NA>,
k04__fab__sales__dbpedia_34826,<NA>,,Technology Software Nintendo,<NA>,<NA>,video game,,,<NA>,
k04__fab__sales__dbpedia_2612,<NA>,,Productions Kojima,<nA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_40034,<NA>,,Games,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_8244,<NA>,,Purho Petri,<NA>,<NA>,game puzzle Video,,,<NA>,
k04__fab__sales__dbpedia_3922,<NA>,,(company),<NA>,<NA>,game Platform,,,<NA>,
k04__fab__sales__dbpedia_5102,<NA>,,Revolution,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_14861,<NA>,,Software Revolution,<NA>,<NA>,game Adventure,,,<NA>,
k04__fab__sales__dbpedia_54470,<NA>,,Softw are Dragonstone,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_45161,<NA>,,AM2 Sega,<NA>,<NA>,Combat flight game,,,<NA>,
k04__fab__sales__dbpedia_17367,<NA>,,"Turbine,",<NA>,<NA>,Massively multiplayer role-playing game,,,<NA>,
k04__fab__sales__dbpedia_57190,<NA>,,CD Projekt,<NA>,<NA>,role-playing Action,,,<NA>,
k04__fab__sales__dbpedia_3428,<NA>,,Studios,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_62829,<NA>,,Reality,<NA>,<NA>,Racing,,,<NA>,
k04__fab__sales__dbpedia_10144,<NA>,,Slipgate,<NA>,<NA>,Action,,,<NA>,
k04__fab__sales__dbpedia_29472,<NA>,,(company) Vanpool,<NA>,<NA>,Tower,,,<NA>,
k04__fab__sales__dbpedia_55816,<NA>,,Team,<NA>,<NA>,game horror Psychological,,,<NA>,
k04__fab__sales__dbpedia_17083,<NA>,,Corporation Givro,<NA>,<NA>,up 'em Beat,,,<NA>,
k04__fab__sales__dbpedia_50574,<NA>,,Team17,<NA>,<NA>,game Artillery,,,<NA>,
k04__fab__sales__dbpedia_53095,<NA>,,Studios Dog Barking,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_1217,<NA>,,Double Productions Fine,<NA>,<NA>,Puzzle game video,,,<NA>,
k04__fab__sales__dbpedia_49838,<NA>,,,<NA>,<NA>,shooter Tactical,,,<NA>,
k04__fab__sales__dbpedia_9766,<NA>,,CyberConnect2,<NA>,<NA>,Action,,,<NA>,
k04__fab__sales__dbpedia_26420,<NA>,,Bungie,<NA>,<NA>,Action game,,,<NA>,
k04__fab__sales__dbpedia_26949,<NA>,,Electronic Arts Los Angeles,<NA>,<NA>,strategy,,,<NA>,
k04__fab__sales____singleton___metacritic_metacritic_11874,<NA>,,<NA>,<NA>,<NA>,<NA>,,,<NA>,
k04__fab__sales__dbpedia_53781,<NA>,,FromSoftware,<NA>,<NA>,role-playing,,,<NA>,
k04__fab__sales__dbpedia_3781,<NA>,,Just Add (company),<NA>,<NA>,platformer 3D,,,<NA>,
k04__fab__sales__dbpedia_12407,<NA>,,& Image Form,<NA>,<NA>,Metroidvania,,,<NA>,
k04__fab__sales__dbpedia_32611,<NA>,,Entertainment Q,<NA>,<NA>,Puzzle game,,,<NA>,
k04__fab__sales__dbpedia_31117,<NA>,,Entertainment Storm Red,<NA>,<NA>,shooter Tactical,,,<NA>,
k04__fab__sales__dbpedia_41685,<NA>,,Ubisoft,<NA>,<NA>,Adventure,,,<NA>,
k04__fab__sales__dbpedia_21822,<NA>,,Gameworks Tango,<NA>,<NA>,Survival,,,<NA>,
k04__fab__sales__dbpedia_40804,<NA>,,Team,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_61509,<NA>,,Otomate,<NA>,<NA>,novel Visual,,,<NA>,
k04__fab__sales__dbpedia_32266,<NA>,,Interactive Appaloosa,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_7409,<NA>,,Ubisoft,<NA>,<NA>,game video Snowboarding,,,<NA>,
k04__fab__sales__dbpedia_26509,<NA>,,,<NA>,<NA>,role-playing game,,,<NA>,
k04__fab__sales__dbpedia_35905,<NA>,,(company),<NA>,<NA>,Third-person,,,<NA>,
k04__fab__sales__dbpedia_25492,<NA>,,GameHouse,<NA>,<NA>,Sports,,,<NA>,
k04__fab__sales__dbpedia_19926,<NA>,,inc. Hap,<NA>,<NA>,video Puzzle game,,,<NA>,
k04__fab__sales__dbpedia_41766,<NA>,,Sonic,<NA>,<NA>,game Action,,,<NA>,
k04__fab__sales__dbpedia_64652,<NA>,,Productions Fine Double,<NA>,<NA>,Real-time,,,<NA>,
k04__fab__sales__dbpedia_220,<NA>,,,<NA>,<NA>,game Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_31980,<NA>,,Heart,<NA>,<NA>,card Collectible game,,,<NA>,
k04__fab__sales__dbpedia_45379,<NA>,,Japan,<NA>,<NA>,game,,,<NA>,
k04__fab__sales__dbpedia_10922,<NA>,,Arc Works System,<NA>,<NA>,Adventure,,,<NA>,
k04__fab__sales__dbpedia_1604,<NA>,,Creative,<NA>,<NA>,strategy Turn-based,,,<NA>,
k04__fab__sales__dbpedia_23405,<NA>,,Smilebit,<NA>,<NA>,horror Survival,,,<NA>,
k04__fab__sales__dbpedia_33115,<NA>,,Team,<NA>,<NA>,Action-adventure,,,<NA>,
k04__fab__sales__dbpedia_58051,<NA>,,Reality,<NA>,<NA>,shooter First-person,,,<NA>,
k04__fab__sales__dbpedia_29571,<NA>,,Studios,<NA>,<NA>,horror,,,<NA>,
k04__fab__sales__dbpedia_21864,<NA>,,Canada,<NA>,<NA>,game Sports,,,<NA>,
k04__fab__sales__dbpedia_4830,<NA>,,,<NA>,<NA>,Racing video,,,<NA>,
k04__fab__sales__dbpedia_46738,<NA>,,Entertainment Interplay,<NA>,<NA>,shooter,,,<NA>,
