id,name,releaseYear,developer,platform,genres,series
dbpedia_43034,Solomon's Key,"January 01, 2019",Tecmo,Game Boy,Puzzle video game,
dbpedia_43036,Fossil Fighters: Champions,"January 01, 2010",M2 (game developer),DS,Role-playing video game,
dbpedia_43038,The Legend of Zelda: Ocarina of Time,"January 01, 2003",Nintendo EAD,Nintendo 64,Action-adventure,The Legend of Zelda
dbpedia_43039,Formula 1 97,"January 01, 1997",Bizarre Creations,Microsoft Windows,Racing video game,Formula One (video game series)
dbpedia_43040,Mr. Driller,"January 01, 2009",Namco,Microsoft Windows,Puzzle game,
dbpedia_43041,Premier Manager,,,DOS,Sports video game,
dbpedia_43042,Quake,"January 01, 2021",Id Software,Xbox Series X/S,First-person shooter,
dbpedia_43043,The Sims,"January 01, 2003",Maxis,Microsoft Windows,Social simulation game,
dbpedia_43044,World Series Baseball 2K3,"January 01, 2003",Visual Concepts,PS2,Sports game,
dbpedia_43045,Far Cry 5,"January 01, 2018",Ubisoft Toronto,Google Stadia,First-person shooter,Far Cry
dbpedia_43048,Star Wars: Episode III – Revenge of the Sith,"January 01, 2005",LucasArts,DS,Action game,
dbpedia_43050,Marvel Avengers Academy,"January 01, 2016",TinyCo,Android (operating system),City-building game,
dbpedia_43051,The Bard's Tale,"January 01, 2013",InXile Entertainment,IOS,Action role-playing game,The Bard's Tale
dbpedia_43052,Unmechanical,"January 01, 2015",Grip Games,Linux,Puzzle video game,
dbpedia_43053,Urban Champion,"January 01, 2011",,3DS,Fighting game,
dbpedia_43054,Buzz!: The Pop Quiz,"January 01, 2008",Relentless Software,PS2,Party game,
dbpedia_43055,Beetlejuice (video game series),"January 01, 1991",Rare (company),Game Boy,Action-adventure game,
dbpedia_43056,Zenonia,"January 01, 2010",Gamevil,IOS,Action role-playing game,
dbpedia_43057,Lunar Pool,"January 01, 1985",Compile (company),MSX,Sports game,
dbpedia_43058,Machinarium,"January 01, 2019",Amanita Design,Linux,Adventure game,
dbpedia_43060,SimCity,"January 01, 1990",Superior Software,ZX Spectrum,City-building game,
dbpedia_43063,Remember 11: The Age of Infinity,"January 01, 2009",KID,,Visual novel,
dbpedia_43064,Raiden,"January 01, 1991",BlueSky Software,Atari Jaguar,Vertically scrolling shooter,Raiden (series)
dbpedia_43065,World Championship Poker,"January 01, 2008",Coresoft,PlayStation Portable,Card game,
dbpedia_43066,Doom II,"January 01, 1994",Id Software,Android (operating system),First-person shooter,
dbpedia_43067,Castlevania: Symphony of the Night,"January 01, 2020",Konami Computer Entertainment Tokyo,Sega Saturn,,Castlevania
dbpedia_43068,Block Breaker Deluxe,"January 01, 2008",Gam eloft,Microsoft Windows,Breakout clone,
dbpedia_43070,RPG Maker,"January 01, 1992",Agetec,PS2,Game development tool,
dbpedia_43073,Memories Off 6: T-wave,"January 01, 2013",5pb.,PS3,Visual novel,
dbpedia_43075,Solomon's Key,"January 01, 2018",Probe Software,Arcade game,Puzzle video game,
dbpedia_43076,Lode Runner,"January 01, 1983",Irem,PS3,Puzzle-platform game,
dbpedia_43077,Quake 4,"January 01, 2006",Raven Software,Microsoft Windows,First-person shooter,
dbpedia_43078,SimCity,"January 01, 1991",Babaroga (game company),BBC Micro,City-building game,SimCity
dbpedia_43082,Dokapon Kingdom,"January 01, 2007",Sting Entertainment,PS2,Role-playing video game,
dbpedia_43083,DoDonPachi DaiOuJou,"January 01, 2002",Cave (company),IOS,Shoot 'em up,DonPachi
dbpedia_43084,Just Dance 2018,"January 01, 2017",Ubisoft Montreal,Xbox One,Music video game,
dbpedia_43085,Grid Autosport,"January 01, 2014",CodemAsters,Android (operating system),Racing video game,Grid (series)
dbpedia_43089,Thunder Force III,"January 01, 1990",Technosoft,Sega Genesis,Shoot 'em up,
dbpedia_43093,The Talos Principle,"January 01, 2015",Croteam,PS4,Puzzle video game,
dbpedia_43094,Hanjuku Hero,"January 01, 1992",Square Enix,IOS,Real-time strategy,
dbpedia_43095,Wolfenstein 3D,"January 01, 2009",Id Software,Xbox 360,First-person shooter,Wolfenstein
dbpedia_43096,Toy Story,"January 01, 1996",Traveller's Tales,Microsoft Windows,Platform game,Toy Story (francHise)
dbpedia_43098,Magic Carpet 2,"January 01, 1996",Bullfrog Productions,MS-DOS,,
dbpedia_43099,Lemmings,"January 01, 1993",Ocean Software,FM Towns,Puzzle video game,
dbpedia_43100,Shank,"January 01, 2013",Klei Entertainment,MacOS,Hack and slash,
dbpedia_43101,Tecmo Bowl Throwback,"January 01, 2010",Koei Tecmo,IOS,American football,
dbpedia_43103,X-Men Origins: Wolverine,"January 01, 2009",Griptonite Games,PS3,,
dbpedia_43104,Max Payne,"January 01, 2001",Remedy Entertainment,Xbox,Third-person shooter,Max Payne
dbpedia_43106,Transformers: Fall of Cybertron,"January 01, 2012",High Moon Studios,Xbox One,,Transformers
dbpedia_43109,Super B-Daman: Battle Phoenix 64,"January 01, 1998",Hudson Soft,Nintendo 64,Action game,
dbpedia_43112,Guitar Hero Live,"January 01, 2015",FreeStyleGames,PS4,Rhythm game,
dbpedia_43113,Ben 10 Alien Force: Vilgax Attacks,"January 01, 2009",Wii,PlayStation Portable,Action game,
dbpedia_43114,Doom II,"January 01, 2019",Id Software,PC-9800 series,,
dbpedia_43115,Lumines: Puzzle Fusion,"January 01, 2006",Q Entertainment,Mobile phone,Puzzle video game,
dbpedia_43116,The Lord of the Rings: War of the Ring,"January 01, 2003",Liquid Entertainment,Microsoft Windows,Real-time strategy,The Lord of the Rings
dbpedia_43117,The 7th Guest,"January 01, 2010",Trilobyte (company),IOS,Puzzle adventure game,
dbpedia_43118,Sid Meier's Pirates!,"January 01, 2010",Firaxis Games,Linux,Strategy game,
dbpedia_43119,Deathsmiles,"January 01, 2009",CAVE (company),IOS,Shoot 'em up,
dbpedia_43120,Star Wars: Battlefront,"January 01, 2005",Beenox,Mobile phone,,Star Wars: Battlefront
dbpedia_43121,Raiden Fighters 2,,Seibu Kaihatsu,Arcade game,Shoot 'em up,Raiden (series)
dbpedia_43123,Dragon Wars,"January 01, 1991",Interplay Productions,NEC PC-9801,,
dbpedia_43124,Toonstruck,"January 01, 1996",EA Pacific,DOS,Graphic adventure,
dbpedia_43126,Street Fighter Alpha 3,"January 01, 1998",Capcom,Arcade game,Fighting game,
dbpedia_43127,Outland,"January 01, 2014",Housemarque,Linux,Platform game,
dbpedia_43128,F1,"January 01, 1993",,Sega Genesis,,
dbpedia_43129,Sega GT,"January 01, 2000",Tose (company),Dreamcast,Sim racing,
dbpedia_43130,Phantasy Star Universe,"January 01, 2006",Sonic Team,Xbox 360,Action role-playing game,Phantasy Star
dbpedia_43131,Fall Guys,"January 01, 2020",Med iatonic,Switch,Platform game,
dbpedia_43132,Chaos on Deponia,"January 01, 2012",Daedalic Entertainment,Linux,Graphic adventure game,
dbpedia_43135,Deadfall Adventures,"January 01, 2014",The Farm 51,Linux,Action-adventure game,
dbpedia_43136,Monster Hunter World: Iceborne,"January 01, 2020",Capcom,Microsoft Windows,Action role-playing,Monster Hunter
dbpedia_43137,Yesterday Origins,"January 01, 2016",Pendulo Studios,Switch,Adventure game,
dbpedia_43140,King of the Monsters 2,"January 01, 1992",SNK,Super Nintendo,Wrestling,
dbpedia_43146,Tennis,"January 01, 1986",Nintendo EAD,Sharp MZ,Sports video game,
dbpedia_43147,Just Dance 2015,"January 01, 2014",Ubisoft Reflections,Wii,Rhythm game,
dbpedia_43149,Constructor,"January 01, 2019",System 3 (company),Switch,Real-time strategy,
dbpedia_43150,Final Fantasy Fables: Chocobo Tales,"January 01, 2006",H.a.n.d.,DS,Minigame,
dbpedia_43151,Spider-Man: Web of Shadows,"January 01, 2008",Shaba Games,,Action-adventure game,
dbpedia_43152,World Snooker Championship 2005,"January 01, 2005",Blade Interactive,Xbox,Sports game,World Snooker Championship (series)
dbpedia_43154,RPG Maker,"January 01, 1992",ASCII Corporation,MSX,Game development tool,
dbpedia_43156,Forza Horizon 4,"January 01, 2018",Playground Games,Xbox Series X and Series S,Racing game,Forza (series)
dbpedia_43157,Space Harrier,"January 01, 1985",SegA,Family Computer,Rail shooter,
dbpedia_43158,Solomon's Key,"January 01, 1990",Probe Software,Master System,,
dbpedia_43163,Brunswick Pro Bowling,,,PlayStation Portable,Bowling,
dbpedia_43164,Densha de Go!,,Taito,Mobile phone,Train simulation,
dbpedia_43167,Magic Sword,"January 01, 1990",,Xbox,Beat 'em up,
dbpedia_43169,Sentient,"January 01, 1997",Psygnosis,Playstation,,
dbpedia_43170,Ghostbusters,"January 01, 1986",Compile (company),Commodore 64,Action game,List of Ghostbusters video games
dbpedia_43172,March of the Eagles,"January 01, 2013",Paradox Development Studio,OS X,Grand strategy game,
dbpedia_43175,Oddworld: Stranger's Wrath,"January 01, 2014",BlackBerry,MacOS,Action-adventure game,Oddworld
dbpedia_43176,List of Fire Pro Wrestling games,"January 01, 2003",Spike (company),Dreamcast,Professional wrestling,
dbpedia_43177,MotoGP 17,"January 01, 2017",Milestone srl,Xbox One,Racing video game,Grand Prix motorcycle racing
dbpedia_43181,Gravity Crash,"January 01, 2010",Just Add Water (company),PlayStation Vita,,
dbpedia_43183,Dead or Alive Xtreme 3,"January 01, 2019",Team Ninja,Microsoft Windows,Sports game,Dead or Alive (franchise)
dbpedia_43184,Maui Mallard in Cold Shadow,"January 01, 1996",Eurocom,Game Boy,Platform game,
dbpedia_43186,Battlezone,"January 01, 2018",Rebellion Developments,Xbox One,First-person shooter,
dbpedia_43188,Barbie Super Sports,"January 01, 2001",Runecraft,Microsoft Windows,Sports video game,
dbpedia_43189,Spider-Man: Friend or Foe,"January 01, 2007",Beenox,Xbox 360,Beat 'em up,
dbpedia_43193,Just Dance 2014,"January 01, 2013",Ubisoft Montpellier,Wii U,Rhythm game,Just Dance (video game series)
dbpedia_43194,Diner Dash: Hometown Hero,"January 01, 2007",PlayFirst,Mac OS X,Strategy game,Diner Dash
dbpedia_43197,Nihilumbra,"January 01, 2013",BeautiFun Games,PS Vita,Puzzle-platform game,
dbpedia_43198,Rampage 2: Universal Tour,"January 01, 1999",Digital Eclipse Software,Nintendo 64,Action game,
dbpedia_43199,Double Dragon II: The Revenge,,Technōs Japan,IOS,Beat 'em up,
dbpedia_43200,Empire: Total War,"January 01, 2014",Creative Assembly,Microsoft Windows,Real-time tactics,Total War (video game series)
dbpedia_43201,Asphalt 9: Legends,"January 01, 2020",,Fire OS,Arcade video game,Asphalt (series)
dbpedia_43202,Warriors Orochi,"January 01, 2007",Omega Force,PS2,Hack and slash,Dynasty Warriors
dbpedia_43203,Final Fantasy II,"January 01, 2012",Square (video game company),Game Boy Advance,Role-playing video game,
dbpedia_43204,The Bard's Tale,"January 01, 2004",InXile Entertainment,Xbox,Action role-playing game,The Bar d's Tale
dbpedia_43207,King's Quest,"January 01, 2016",The Odd Gentlemen,PS4,Adventure game,King's Quest
dbpedia_43208,Osman,"January 01, 1996",Mitchell Corporation,Arcade game,Beat 'em up,
dbpedia_43212,Fantastic Dizzy,,The Oliver Twins,Master System,Adventure game,
dbpedia_43214,Apron of Magic,"January 01, 2010",Examu,Arcade game,Digital collectible card game,Hello Kitty
dbpedia_43215,Shank 2,"January 01, 2012",Klei Entertainment,Linux,Hack and slash,
dbpedia_43216,Bus Driver,"January 01, 2007",SCS Software,Microsoft Windows,Vehicle simulation game,
dbpedia_43217,Top Spin 2,"January 01, 2006",Magic Pockets,Mobile phone,Sports game,
dbpedia_43218,Pillars of Eternity,"January 01, 2015",Obsidian Entertainment,Microsoft Windows,Role-playing video game,
dbpedia_43219,Burning Road,"January 01, 1996",Toka (company),Playstation,Arcade racing,
dbpedia_43221,International Track & Field,"January 01, 1996",Konami,Game Boy Color,Sports game,
dbpedia_43224,Crystalis,"January 01, 1990",PlayStation 4,Game Boy Color,Action role-playing,
dbpedia_43226,Lego Pirates of the Caribbean: The Video Game,"January 01, 2011",TT Fusion,Xbox 360,Action-adventure game,
dbpedia_43227,Tales of Phantasia,"January 01, 2013",Namco Tales Studio,Game Boy Advance,Action role-playing game,
dbpedia_43228,Persona 5 Strikers,"January 01, 2020",,Microsoft Windows,Action role-playing,
dbpedia_43229,The Settlers II,"January 01, 1996",Blue Byte,DOS,Real-time strategy,The Settlers
dbpedia_43231,Broforce,"January 01, 2016",Free Lives,OS X,Run-and-gun platform game,
dbpedia_43233,DJMax Respect,"January 01, 2020",Neowiz MUCA,Xbox One,Music video game,
dbpedia_43234,Neighbours from Hell 2: On Vacation,"January 01, 2017",JoWooD Entertainment,Android (operating system),Puzzle video game,
dbpedia_43235,International Karate,"January 01, 1986",System 3 (company),ZX Spectrum,Fighting game,
dbpedia_43238,Virtua Fighter 2,"January 01, 1995",Sega AM2,Sega Saturn,Fighting game,
dbpedia_43239,Bubble Bobble,"January 01, 1986",Taito,Playstation,Platform game,
dbpedia_43241,Risk,"January 01, 1996",Zoë MoDe,Xbox 360,Turn-based strategy,
dbpedia_43245,Brunswick Pro Bowling,"January 01, 2016",PlayStation 2,,Sports,
dbpedia_43246,The Book of Unwritten Tales,"January 01, 2012",,MacOS,Adventure game,
dbpedia_43247,Jackal,"January 01, 1986",Konami,Xbox Live Arcade,Run-and-gun shooter,
dbpedia_43250,Pacific Rim,,Reliance Games,IOS,,
dbpedia_43251,The Baseball 2003,"January 01, 2003",Konami,PS2,Sports,
dbpedia_43252,Naruto: Ultimate Ninja Storm,"January 01, 2018",CyberConnect2,Switch,,Naruto: Ultimate Ninja
dbpedia_43254,Wii Sports Resort,"January 01, 2009",Nintendo Entertainment Analysis and Development,Wii,Sports video game,
dbpedia_43255,Machinarium,"January 01, 2020",Amanita Design,Windows Phone 8,Puzzle video game,
dbpedia_43257,MLB Slugfest 20-04,"January 01, 2003",Handheld Games,Xbox,Sports game,
dbpedia_43258,Gradius II,"January 01, 1997",Konami,X68000,Scrolling shooter,Gradius
dbpedia_43259,Peggle Nights,"January 01, 2008",PopCap Games,Microsoft Windows,Puzzle video game,
dbpedia_43260,Donkey Kong Jr.,"January 01, 1982",Nintendo Research & Development 2,,Platform game,Donkey Kong
dbpedia_43262,TwinBee,"January 01, 2011",Arika,MSX,Scrolling shooter,
dbpedia_43263,Top Spin,"January 01, 2003",Indie Built,PS2,Sports game,
dbpedia_43264,Return to Mysterious Island 2,"January 01, 2009",Kheops Studio,Apple iPhone,Adventure game,
dbpedia_43265,World Championship Poker,"January 01, 2006",Point of View (developer),PlayStation Portable,Card game,
dbpedia_43266,List of Fire Pro Wrestling games,"January 01, 2018",Spike (company),Dreamcast,Professional wrestling,
dbpedia_43267,Puyo Puyo,"January 01, 1995",,Windows CE,Puzzle video game,
dbpedia_43268,Summer Pockets,,Key (company),Switch,Visual novel,
dbpedia_43269,Animal Crossing: Amiibo Festival,"January 01, 2015",Nintendo Entertainment Planning & Development,Wii U,Party video game,
dbpedia_43270,Memories Off 6: T-wave,"January 01, 2008",5pb.,IPhone,Romance film,Memories Off
dbpedia_43271,Resogun,"January 01, 2013",Housemarque,PS4,Side-scrolling video game,
dbpedia_43272,Sin & Punishment: Star Successor,"January 01, 2015",Nintendo Software Planning & Development,Wii,Shoot 'em up,
dbpedia_43273,Real Racing 2,"January 01, 2010",Firemonkeys Studios,Android (operating system),Racing video game,
dbpedia_43275,Helix,"January 01, 2008",Ghostfire Games,Wii,Music video game,
dbpedia_43276,The Simpsons: Tapped Out,"January 01, 2012",Ea Mobile,Android (operating system),City-building game,
dbpedia_43278,Ketsui: Kizuna Jigoku Tachi,"January 01, 2003",Cave (company),DS,Bullet hell,
dbpedia_43279,TOCA Race Driver 3,"January 01, 2006",Sumo Digital,Microsoft Windows,Racing game,TOCA (series)
dbpedia_43280,Ganbare Goemon! Karakuri Dōchū,"January 01, 2015",Konami,Mobile phones,Action-adventure game,
dbpedia_43281,Scribblenauts Unlimited,"January 01, 2012",5th Cell,3DS,Sandbox game,Scribblenauts (video game series)
dbpedia_43283,Lemmings,"January 01, 1991",Probe Entertainment,Game Gear,Puzzle video game,
dbpedia_43284,Nobunaga's Ambition,"January 01, 2010",Koei,Game Boy,Turn-based strategy,Nobunaga's Ambition
dbpedia_43285,Ultimate Mortal Kombat 3,"January 01, 1996",Electronic Arts,Arcade game,Fighting game,Mortal Kombat
dbpedia_43286,Two Crude,"January 01, 1990",ISCO (videogame developer),Microsoft Windows,Beat 'em up,
dbpedia_43287,S.C.A.R.S.,"January 01, 1998",Vivid Image,Nintendo 64,Racing video game,
dbpedia_43288,Soldier of Fortune: Payback,"January 01, 2007",Cauldron (video game company),Xbox 360,First-person shooter,
dbpedia_43289,Neo Bomberman,"January 01, 1997",Produce!,Arcade game,Action game,
dbpedia_43290,Doom,"January 01, 2006",Id Software,Sega Saturn,,Doom (franchise)
dbpedia_43291,Rayman 3: Hoodlum Havoc,"January 01, 2003",Ubi Soft Shanghai,,Platform game,
dbpedia_43292,The Urbz: Sims in the City,"January 01, 2004",Griptonite Games,DS,Life simulation game,
dbpedia_43294,Dance Central 3,"January 01, 2012",Harmonix,Xbox 360,Rhythm game,Dance Central
dbpedia_43295,Another World,"January 01, 2018",Interplay Entertainment,OS X,Platform game,
dbpedia_43297,Payday 2,"January 01, 2015",Overkill Software,Xbox One,First-person shooter,
dbpedia_43298,Lego Star Wars II: The Original Trilogy,"January 01, 2006",Universomo,J2ME,Action-adventure game,Lego Star Wars (video game series)
dbpedia_43299,Baldr Sky,"January 01, 2009",Giga (brand),Windows,Visual Novel,
dbpedia_43300,Serious Sam: The First Encounter,"January 01, 2009",Croteam,Linux,First-person shooter,Serious Sam
dbpedia_43302,Gardenscapes: New Acres,"January 01, 2016",Playrix,IPadOS,Puzzle video game,
dbpedia_43303,Klonoa Heroes: Densetsu no Star Medal,"January 01, 2002",Namco,Game Boy Advance,Action role-playing game,
dbpedia_43304,NBA Hoopz,"January 01, 2001",Eurocom Entertainment Software,Dreamcast,Sports game,
dbpedia_43306,007: Quantum of Solace,"January 01, 2008",Treyarch,DS,First-person shooter,
dbpedia_43308,Devil May Cry 2,"January 01, 2012",Capcom,,,Devil May Cry
dbpedia_43309,Hearts of Iron IV,"January 01, 2016",Paradox Development Studio,Linux,Grand strategy wargame,
dbpedia_43310,Time Gal,"January 01, 1992",Toei Company,LaserActive,Interactive movie,
dbpedia_43311,Jet Set Radio,"January 01, 2001",BlitWorks,PS3,Action game,
dbpedia_43313,Modern Combat 3: Fallen Nation,"January 01, 2011",Gameloft,Android (operating system),Firstperson shooter,Modern Combat (series)
dbpedia_43314,International Karate,"January 01, 2008",System 3 (company),Atari 8-bit family,Fighting game,
dbpedia_43318,Puzz Loop,"January 01, 2000",Mitchell Corporation,IOS,Puzzle video game,
dbpedia_43320,I.Q.: Intelligent Qube,"January 01, 1997",Epics (company),Playstation,Puzzle video game,
dbpedia_43323,Broken Sword: The Shadow of the Templars,"January 01, 2002",Revolution Software,Microsoft Windows,Point-and-click adventure,
dbpedia_43324,Valkyria Chronicles,"January 01, 2014",Sega,PS4,Tactical role-playing game,
dbpedia_43325,Rayman Fiesta Run,"January 01, 2014",List of Ubisoft subsidiaries,IOS,Platform game,
dbpedia_43326,The King of Route 66,"January 01, 2003",Tose (company),PS2,Action game,
dbpedia_43328,TwinBee,"January 01, 2013",Arika,Mobile Phones,Scrolling shooter,
dbpedia_43334,Triple Play Baseball,"January 01, 2001",Treyarch,Playstation,Sports game,
dbpedia_43335,Grand Theft Auto Online,"January 01, 2022",Rockstar North,Windows,Action-adventure,Grand Theft Auto
dbpedia_43339,Aerobiz,"January 01, 1996",Koei,Sega Genesis,Business simulation game,
dbpedia_43340,Umihara Kawase,"January 01, 2019",Suzak Inc.,Microsoft Windows,Platform game,
dbpedia_43341,Phantom Breaker: Battle Grounds,"January 01, 2013",,PS4,Beat 'em up,Phantom Breaker
dbpedia_43342,Star Wars: Tiny Death Star,"January 01, 2013",NimbleBit,Windows RT,Simulation video game,Tiny Tower
dbpedia_43345,Civilization III: Conquests,"January 01, 2003",BreakAway Games,Microsoft Windows,Turn-based strategy,Civilization (series)
dbpedia_43346,Hitman 2,"January 01, 2018",IO Interactive,Xbox One,Stealth game,Hitman (franchise)
dbpedia_43348,Disney's Party,"January 01, 2002",Hudson Soft,Game Boy Advance,Party game,
dbpedia_43349,Dynasty Warriors 4,"January 01, 2013",,PS2,Hack and Slash,Dynasty Warriors
dbpedia_43350,SpyHunter,"January 01, 2002",Fathammer,Xbox,Vehicular combat game,
dbpedia_43353,Lemmings,"January 01, 1991",Probe Entertainment,Super Nintendo,Puzzle video game,
dbpedia_43354,Under Defeat,"January 01, 2006",,Arcade game,Shoot 'em up,
dbpedia_43355,Catherine,"January 01, 2011",Atlus,Xbox 360,Puzzle video game,
dbpedia_43357,NHL 07,"January 01, 2006",Xbox (console),Microsoft Windows,Sports game,NHL (video game series)
dbpedia_43358,Street Fighter IV,"January 01, 2008",Dimps,3DS,Fighting game,
dbpedia_43359,Atelier Shallie: Alchemists of the Dusk Sea,"January 01, 2020",Gust Co. Ltd.,,Role-playing video game,Atelier (video game series)
dbpedia_43363,Karnov's Revenge,"January 01, 1994",Data East,Sega Saturn,Fighting game,
dbpedia_43366,Shadowrun: Dragonfall,"January 01, 2014",Harebrained Schemes,Xbox One,Tactical role-playing game,
dbpedia_43367,International Track & Field,"January 01, 1996",Konami,Playstation,Sports game,
dbpedia_43368,Michael Jackson: The Experience,"January 01, 2012",Ubisoft Paris,DS,Music video game,
dbpedia_43369,Puyo Puyo,"January 01, 1993",,Mac OS,Puzzle video game,
dbpedia_43371,Harry Potter and the Philosopher's Stone,"January 01, 2003",Warthog Games,Microsoft Windows,Role-playing video game,
dbpedia_43372,Gyro13,"January 01, 2011",Cinemax (video game developer),IOS,,
dbpedia_43373,Super Bomberman,"January 01, 1993",Produce!,J2ME,Party video game,
dbpedia_43376,Teenage Mutant Ninja Turtles (NES video game),"January 01, 1989",Konami,Amstrad CPC,Platform game,
dbpedia_43377,Ys I & II,"January 01, 1989",DigiCube,DS,Action role-playing,Ys (series)
dbpedia_43378,List of Monster Jam video games,"January 01, 2007",Rainbow Studios,Google Stadia,Racing video game,
dbpedia_43379,Rugby Challenge,"January 01, 2012",Sidhe (game developer),PlayStation Vita,Rugby Union,
dbpedia_43381,Phoenix Wright: Ace Attorney – Justice for All,"January 01, 2010",Capcom Production Studio 4,DS,Adventure game,Ace Attorney
dbpedia_43382,Shogo: Mobile Armor Division,"January 01, 1998",Monolith Productions,Microsoft Windows,First-person shooter,
dbpedia_43383,Grid Autosport,"January 01, 2019",Codemasters,Switch,Racing video game,
dbpedia_43384,Apollo Justice: Ace Attorney,"January 01, 2017",Capcom,DS,Visual novel,Ace Attorney
dbpedia_43388,Shadow Man,"January 01, 2022",Acclaim Studios Teesside,Xbox One,Action-adventure game,Shadowman (comics)
dbpedia_43389,Fight Night Champion,"January 01, 2011",EA Vancouver,Xbox 360,Sports game,
dbpedia_43390,Assassin's Creed III: Liberation,"January 01, 2014",Ubisoft Milan,Xbox 360,Action-adventure game,
dbpedia_43392,Phantasy Star Collection,"January 01, 1998",Digital Eclipse,Sega Saturn,Role-playing video game,Phantasy Star
dbpedia_43394,Ark: Survival Evolved,"January 01, 2018",Studio Wildcard,IOS,MMORPG,
dbpedia_43396,Falcon 4.0: Allied Force,"January 01, 2005",,Microsoft Windows,Combat flight simulation game,
dbpedia_43397,Little Nightmares,"January 01, 2017",Tarsier Studios,Switch,Puzzle-platform game,
dbpedia_43399,Atelier Rorona: The Alchemist of Arland,"January 01, 2015",Gust Co. Ltd.,Microsoft Windows,Role-playing video game,
dbpedia_43400,NBA 2K15,"January 01, 2014",Visual Concepts,Xbox One,Sports game,NBA 2k
dbpedia_43403,Minecraft,"January 01, 2011",Mojang Studios,TvOS,,Minecraft (franchise)
dbpedia_43404,Twister Mania,"January 01, 2011",Naked Sky Entertainment,Xbox 360,Video board game,
dbpedia_43405,The Addams Family (video game series),"January 01, 2001",ICOM Simulations,ZX Spectrum,Adventure game,
dbpedia_43407,Dynasty Warriors 4,"January 01, 2005",Omega Force,PlayStation Network,Hack and Slash,
dbpedia_43408,NCAA Football 10,"January 01, 2009",EA Tiburon,Xbox 360,Sports game,
dbpedia_43409,Dynamite Headdy,"January 01, 1994",Treasure (company),Game Gear,Platform game,
dbpedia_43410,Badlands,"January 01, 1989",Atari Games,Commodore 64,Vehicular combat,
dbpedia_43412,Fate/unlimited codes,"January 01, 2008",Cavia (company),Arcade game,Fighting game,
dbpedia_43415,Desert Strike,,Ocean Software,Game Gear,Shoot 'em up,
dbpedia_43416,Subway Surfers,,Kiloo,HarmonyOS,Endless runner,
dbpedia_43417,Deal or No Deal,"January 01, 2010",Imagination Entertainment,Microsoft Windows,Trivia,
dbpedia_43418,Bloodstained: Curse of the Moon,,Inti Creates,Xbox One,Platform game,
dbpedia_43419,Mordheim: City of the Damned,"January 01, 2016",,Xbox One,Tactical role-playing game,Warhammer Fantasy (setting)
dbpedia_43420,Metro Exodus,"January 01, 2019",4A Games,Xbox Series X/S,First-person shooter,Metro (franchise)
dbpedia_43425,Vigilante 8,"January 01, 1998",Vicarious Visions,Playstation,Vehicular combat,
dbpedia_43426,Medieval II: Total War: Kingdoms,"January 01, 2007",Creative Assembly,IOS,Turn-based strategy,
dbpedia_43427,Shadowrun Returns,,Harebrained Schemes,Xbox Series X and Series S,Tactical role-playing game,Shadowrun
dbpedia_43428,Phoenix Wright: Ace Attorney – Trials and Tribulations,"January 01, 2019",Capcom Production Studio 4,Android (operating system),Adventure game,
dbpedia_43429,The Surge,"January 01, 2017",Deck13 Interactive,Microsoft Windows,Action role-playing game,
dbpedia_43432,Final Fantasy IV,"January 01, 2002",Square (video game company),,Role-playing video game,
dbpedia_43433,Cars Mater-National Championship,"January 01, 2007",,DS,Racing video game,Cars (franchise)
dbpedia_43434,Another World,"January 01, 2018",Interplay Entertainment,MS-DOS,Platform game,
dbpedia_43436,Asphalt 9: Legends,"January 01, 2021",,MacOS,Arcade video game,Asphalt (series)
dbpedia_43439,Earthworm Jim,"January 01, 1996",Rainbow Arts,Sega CD,Shoot 'em up,Earthworm Jim
dbpedia_43441,Vancouver 2010,"January 01, 2010",GameHouse,IOS,Sports game,
dbpedia_43442,Halo: Combat Evolved Anniversary,"January 01, 2020",Saber Interactive,Windows,First-person shooter,Halo (franchise)
dbpedia_43444,Cute Knight,"January 01, 2005",Hanako Games,Macintosh,Casual game,
dbpedia_43445,Soma,"January 01, 2015",Frictional Games,Linux,Survival horror,
dbpedia_43447,Ronaldo V-Football,"January 01, 2000",PAM Development,Playstation,Sports game,
dbpedia_43448,Scrabble,"January 01, 1999",Stainless Games,Amiga,Strategy video game,
dbpedia_43449,Chivalry 2,"January 01, 2021",Torn Banner Studios,,Hack and slash,
dbpedia_43450,Star Wars: The Force Unleashed,"January 01, 2008",LucasArts,N-Gage (service),Hack and slash,
dbpedia_43453,List of Gatchaman video games,"January 01, 2002",Family Soft,PC-98,Action game,
dbpedia_43454,Charlie and the Chocolate Factory,"January 01, 2005",ImaginEngine,Microsoft Windows,Platform game,
dbpedia_43455,Risen,"January 01, 2023",Wizarbox,Xbox One,Action role-playing game,
dbpedia_43457,Donkey Kong,"January 01, 2004",,Atari 8-bit family,Platform game,Donkey Kong
dbpedia_43458,Stealth Inc 2: A Game of Clones,"January 01, 2014",Curve Studios,PlayStation Vita,Stealth game,
dbpedia_43460,Pac-Man and the Ghostly Adventures,"January 01, 2013",Monkey Bar Games,Microsoft Windows,Platform game,
dbpedia_43465,Never 7: The End of Infinity,,KID,PlayStation Portable,Visual novel,Infinity (video game series)
dbpedia_43467,Call of Juarez: Bound in Blood,"January 01, 2009",Techland,Microsoft Windows,First-person shooter,Call of Juarez
