_id,_fusion_sources,id,label,release-country,duration,artist,tracks,name,release-date,genre
mbrainz_9043,"['mbrainz_9043', 'discogs_40631']",mbrainz_9043,R CA,United States of America,1092.0,"Parton, Dolly","[' ""Gettin\' Happy""', ' ""Highway Headin\' South""', ' ""You\'re the One That Taught Me How to Swing""', "" 'Blackie"", "" 'Gettin´ Happy'"", "" 'Highway Headin´ South'"", "" 'If I Cross Your Mind'"", "" 'My Eyes Can Only See You'"", "" 'Once Upon A Memory'"", "" 'Once Upon a Memory'"", "" 'Sacred Memories']"", "" 'Take Me Back'"", "" 'You´re The One That Taught Me How To Swing'"", "" Kentucky'"", ""['Love Is Like A Butterfly'"", ""['Love Is Like a Butterfly'""]",Love Is Like a Butterfly,1974-09-01 00:00:00,Folk
mbrainz_4020,"['mbrainz_4020', 'lastFM_8351']",mbrainz_4020,,,360.0,Tangerine Dream,"["" 'Craving for Cardomon']"", "" 'Tutankhama'"", ""['Ãƒâ€¡a va - ÃƒÂ§a marche - ÃƒÂ§a ira encore'"", ""['Ã‡a va - Ã‡a marche - Ã‡a ira encore'""]",Ã‡a Va - Ã‡a Marche - Ã‡a Ira Encore,1998-06-01 00:00:00,
mbrainz_11979,"['mbrainz_11979', 'lastFM_25774']",mbrainz_11979,,,2760.0,Magda,"["" 'Breakout'"", "" 'Distance To Nowhere'"", "" 'Doom Disco'"", "" 'Entertainment'"", "" 'From The Fallen Page (Complete Album Mix)']"", "" 'Japan'"", "" 'Japan']"", "" 'Little Bad Habits'"", "" 'Lost In Time'"", "" 'Music Box'"", "" 'Your Love Attack'"", ""['Get Down Goblin'""]",From the Fallen Page,2010-10-27 00:00:00,
mbrainz_1034,"['mbrainz_1034', 'discogs_4916']",mbrainz_1034,Resonant,United Kingdom of Great Britain and Northern Ireland,1350.0,Esmerine,"[' ""Nohna\'s Lullaby""', "" 'Luna Park'"", "" 'Sweet Surrender Be True'"", "" 'The Marvellous Engines Of Resistance']"", "" 'The Marvellous Engines of Resistance']"", "" 'There Were No Footprints In The Dust Behind Them...'"", "" 'There Were No Footprints in the Dust Behind Them...'"", "" 'Tungsten'"", "" 'Where There Is No Love There Is No Justice'"", ""['Red Fire Farm'""]",If Only a Sweet Surrender to the Nights to Come Be True,2003-05-26 00:00:00,Electronic / Dance
mbrainz_8365,"['mbrainz_8365', 'lastFM_17891']",mbrainz_8365,,United States of America,2193.0,"Butler, Jonathan","["" 'African Moon (Album Version)'"", "" 'African Moon'"", "" 'African Moon']"", "" 'Back To Love (Album Version)'"", "" 'Back to Love'"", "" 'Many Faces (Album Version)'"", "" 'Many Faces'"", "" 'Pata Pata'"", "" 'River Of Life (Album Version)'"", "" 'River of Life'"", "" 'Surrender'"", "" 'Take Me Back (Album Version)'"", "" 'Take Me Back'"", "" 'This Is Love (Album Version)'"", "" 'Thoughts Of You (Album Version)']"", "" 'Thoughts of You'"", "" 'Wake Up (Album Version)'"", "" 'Wake Up'"", ""['This Is Love'""]",Surrender,2002-01-01 00:00:00,
discogs_79751,"['discogs_79751', 'mbrainz_16164']",discogs_79751,,Netherlands,256.0,The Beach Boys,"[' ""Surfin\' Safari""', "" 'Barbie'"", "" 'Beach Boy Stomp']"", "" 'Judy'"", "" 'Luau'"", "" 'Surfer Girl'"", "" 'What Is a Young Girl Made Of'"", '[""Surfin\'""']",Legendary Classics,,Pop
discogs_1302,"['discogs_1302', 'lastFM_733', 'mbrainz_385']",discogs_1302,Noise Museum,France,3268.0,Electronicat,"["" 'Blob Me Babe'"", "" 'Blob Me Babe']"", "" 'Cat Afternoon']"", "" 'Disco Pillow'"", "" 'I Love You So'"", "" 'Le Petit Homme Vert'"", "" 'Salooncore'"", "" 'Twilight'"", "" 'Walabar'"", "" 'Wawawa'"", ""['Hot Spectrum'""]",Electronicat,1999-01-01 00:00:00,Electronic / Dance
mbrainz_3544,"['mbrainz_3544', 'lastFM_7410', 'discogs_15248']",mbrainz_3544,BMG,Germany,72.0,"Smith, Lonnie Liston","[' ""Get Down Everybody (It\'s Time For World Peace)""', ' ""Get Down Everybody (It\'s Time for World Peace)""', "" 'A Chance For Peace'"", "" 'A Chance for Peace'"", "" 'A Song For The Children'"", "" 'A Song for the Children'"", "" 'Desert Nights'"", "" 'Expansions (Live)']"", "" 'Expansions'"", "" 'Fruit Music'"", "" 'Prelude (Live)'"", "" 'Quiet Dawn'"", "" 'Quiet Moments'"", "" 'Sunbeams'"", "" 'Visions Of A New World (Phase 1)'"", "" 'Visions of a New World (Phase 1)'"", "" 'Voodoo Woman'"", ""['Space Princess'""]",New World Visions - The Very Best of Lonnie Liston Smith,1993-01-01 00:00:00,
mbrainz_31996,"['mbrainz_31996', 'lastFM_79572']",mbrainz_31996,,Japan,0.0,"BUBBLE GUM BROTHERS, DA","["" 'SOUL SPIRIT PartÃ¢â€¦Â¡'"", "" 'SOUL SPIRIT Partâ…¡'"", "" 'Working Class Solitude'"", "" 'Ã£??Ã£â€šâ€œÃ£?ÂªÃ¤Â»Å\\xa0Ã¥Â¤Å“Ã¦â€šÂ²Ã£?â€”Ã£??Ã£?Â¦Love Sick'"", "" 'Ã£?Â¯Ã£?Â«Ã£?â€¹Ã£?Â¿Ã£?Â®Ã£Æ’â€”Ã£Æ’Â©Ã£â€šÂ¤Ã£Æ’?Ã£â€šÂ·Ã£Æ’Â¼'"", "" 'Ã¤Â¸?Ã¦Â³Â¨Ã¦â€ž?Ã£?ÂªLove Song'"", "" 'Ã¤Â¸â€¹Ã¥Â¿Æ’Ã£â€šâ€šÃ£?â€žÃ£?Â¨Ã£?â€”Ã£?â€¢Ã£?Â§'"", "" 'Ã¥Â¿Æ’Ã¦Â®â€¹Ã£â€šÅ\\xa0Ã£?Â®Ã£â€šÂ¢Ã£Æ’Â´Ã£â€šÂ§Ã£Æ’â€¹Ã£Æ’Â¥Ã£Æ’Â¼']"", "" 'Ã§?Â¯Ã£?Â¨Ã£â€šâ€šÃ£?â€”Ã©Â\\xa0Æ’Ã£?Â®Baby Blues'"", "" 'Ã§Â§Â»Ã£â€šÅ\\xa0Ã¦Â°â€”Ã£?Â®4 SEASONS'"", "" 'ã??ã‚“ã?ªä»Šå¤œæ‚²ã?—ã??ã?¦Love Sick'"", "" 'ã?¯ã?«ã?‹ã?¿ã?®ãƒ—ãƒ©ã‚¤ãƒ?ã‚·ãƒ¼'"", "" 'ä¸?æ³¨æ„?ã?ªLove Song'"", "" 'ä¸‹å¿ƒã‚‚ã?„ã?¨ã?—ã?•ã?§'"", "" 'å¿ƒæ®‹ã‚Šã?®ã‚¢ãƒ´ã‚§ãƒ‹ãƒ¥ãƒ¼']"", "" 'ç?¯ã?¨ã‚‚ã?—é\\xa0ƒã?®Baby Blues'"", "" 'ç§»ã‚Šæ°—ã?®4 SEASONS'"", ""['Ã¥Â¿ËœÃ£â€šÅ’Ã£?ËœÃ£?Â®Ã£â€šÂ¨Ã£Æ’Â´Ã£Æ’ÂªÃ£Æ’Å\\xa0Ã£â€šÂ¤Ã£Æ’Ë†'"", ""['å¿˜ã‚Œã?˜ã?®ã‚¨ãƒ´ãƒªãƒŠã‚¤ãƒˆ'""]",SOUL SPIRIT Part II,1985-09-21 00:00:00,
discogs_62881,"['discogs_62881', 'mbrainz_4921']",discogs_62881,EMI-Manhattan Records,,1194.0,Robert Paljer,"["" 'Disturbing Behavior']"", "" 'Early In The Morning (Instrumental)'"", "" 'Early In The Morning (Single Version)'"", "" 'Early in the Morning (instrumental)'"", "" 'Early in the Morning (single version)'"", ""['Early In The Morning (Extended Version)'"", ""['Early in the Morning (extended version)'""]",Early In The Morning,1988-01-01 00:00:00,
k02_interp_music_00041__discogs,"['k02_interp_music_00041__discogs', 'k02_interp_music_00041__musicbrainz']",k02_interp_music_00041__discogs,Mute|Virgin,United Kingdom,2894.0,Depeche Mode,,The Singles 82 - 86,1986-11-17 00:00:00,Electronic / Dance
discogs_143294,"['discogs_143294', 'mbrainz_2067']",discogs_143294,London Records,Germany,828.0,Bananarama,"["" 'A Cut Above The Rest'"", "" 'A Cut Above the Rest'"", "" 'A Trick Of The Night'"", "" 'A Trick of the Night'"", "" 'Dance With A Stranger'"", "" 'Dance With a Stranger'"", "" 'Do Not Disturb'"", "" 'Hooked On Love']"", "" 'Hooked on Love']"", "" 'In A Perfect World'"", "" 'In a Perfect World'"", "" 'More Than Physical'"", "" 'Promised Land'"", "" 'Ready Or Not'"", "" 'Ready or Not'"", "" 'Venus (album version)'"", "" 'Venus'"", ""['True Confessions'""]",True Confessions,1986-01-01,Electronic / Dance
discogs_3383,"['discogs_3383', 'mbrainz_736']",discogs_3383,Polydor,United Kingdom of Great Britain and Northern Ireland,1105.0,Level 42,"["" 'Man (Live)']"", "" 'Silence (Live)'"", ""['Take Care Of Yourself (Extended Version)'""]",Take Care Of Yourself,1989-01-01 00:00:00,Electronic / Dance
mbrainz_11333,"['mbrainz_11333', 'lastFM_24290']",mbrainz_11333,,United Kingdom of Great Britain and Northern Ireland,806.0,Blame,"["" 'Alright (Bring Me Down Again)'"", "" 'Because of You'"", "" 'Do It'"", "" 'Goldmine'"", "" 'Hypnotised'"", "" 'Let It Go'"", "" 'On My Own"", "" 'Set Me Free'"", "" 'Set me Free'"", "" 'Sorrow']"", "" 'Stakeout'"", "" 'Star"", "" 'Whispers Into Screams'"", "" Part 1'"", "" Part 2'"", ""['On My Own""]",The Music,2010-09-27 00:00:00,
mbrainz_7077,"['mbrainz_7077', 'discogs_31408']",mbrainz_7077,Domino,United Kingdom of Grcat Britain and Northern Ireland,234.0,Psapp,"["" 'Look At Me'"", "" 'Look at Me'"", "" 'Overlord']"", ""['The Monster Song'""]",The Monster Song,2008-11-03 00:00:00,Electronic / Dance
mbrainz_1346,"['mbrainz_1346', 'discogs_6463', 'lastFM_3134']",mbrainz_1346,,USA,2784.0,Namanax,"["" 'Cascading Waves Of Electronic Turbulence']"", "" 'Cascading Waves of Electronic Turbulence']"", ""['Contaminating Influence'""]",Cascading Waves of Electronic Turbulence,1996-06-11 00:00:00,Electronic / Dance
mbrainz_2744,"['mbrainz_2744', 'lastFM_5832']",mbrainz_2744,,Switzerland,2021.0,Fanoe,"["" 'Battlefield'"", "" 'Empire Dirt'"", "" 'Empire dirt'"", "" 'Every Inch'"", "" 'Every inch'"", "" 'Excess'"", "" 'Invisible'"", "" 'Mistress'"", "" 'Naked'"", "" 'Ocean'"", "" 'Part'"", "" 'Star'"", "" 'SueÃ±os'"", "" 'SueÃƒÂ±os'"", "" 'Take It Away'"", "" 'Take it away'"", "" 'Zero']"", ""['Alive'""]",Empire Dirt,2005-07-23 00:00:00,
discogs_191893,"['discogs_191893', 'mbrainz_2398']",discogs_191893,Motown,Canada (Federal Country),2645.0,Rare Earth,"[' ""Feelin\' Alright""', "" 'Get Ready']"", "" 'In Bed'"", "" 'Tobacco Road'"", "" 'Train To Nowhere'"", "" 'Train to Nowhere'"", ""['Magic Key'""]",Get Ready,1982-01-01,R&B / Soul
mbrainz_13323,"['mbrainz_13323', 'lastFM_28772', 'discogs_61410']",mbrainz_13323,Poco Poco Records,Great Britain,864.0,"Daydream Club, The","[' ""Fisherman\'s Tale""]', "" 'A Picture Of You'"", "" 'A Picture of You'"", "" 'Alarms Ring Out'"", "" 'Be With You Always'"", "" 'English Rain'"", "" 'In The Arms Of Another Day'"", "" 'In The Arms of Another Day'"", "" 'In the Arms of Another Day'"", "" 'Neon Love Song'"", "" 'Overgrown'"", "" 'Square'"", "" 'The Affair'"", "" 'The Record Shop'"", "" 'Touch My Bones'"", ""['On The Move'""]",Overgrown,2010-11-01 00:00:00,Pop
lastFM_27234,"['lastFM_27234', 'mbrainz_12642']",lastFM_27234,,Germany,0.0,Enigma,"[' ""Age of Loneliness (Carly\'s Song)""', "" 'Beyond the Invisible'"", "" 'Gravity Of Love.'"", "" 'Gravity of Love'"", "" 'Mea Culpa'"", "" 'Principles of Lust'"", "" 'Push the Limits']"", "" 'Return to Innocence'"", "" 'T.N.T. for the Brain'"", "" 'The Eyes Of Truth'"", "" 'The Eyes of Truth'"", "" 'The Rivers of Belief'"", "" Part 1'"", ""['Sadeness"", ""['Sadeness (Part 1)'""]",Remember the,2001-01-01 00:00:00,
mbrainz_3415,"['mbrainz_3415', 'discogs_14737']",mbrainz_3415,Hiero Imperium,United States of America,1450.0,Pep Love,"["" 'Act. Phenom (Acappella)']"", "" 'Act. Phenom (LP Version)'"", "" 'Act. Phenom (LP version)'"", "" 'Act. Phenom (Radio Version)'"", "" 'Act. Phenom (a cappella)']"", "" 'Act. Phenom (radio edit)'"", "" 'Crooked Angles (Acappella)'"", "" 'Crooked Angles (Instrumental)'"", "" 'Crooked Angles (LP Version)'"", "" 'Crooked Angles (LP version)'"", "" 'Crooked Angles (a cappella)'"", "" 'Crooked Angles (instrumental)'"", ""['Crooked Angles (Radio Version)'"", ""['Crooked Angles (radio edit)'""]",Crooked Angles,2000-01-01 00:00:00,Hip Hop / Rap
discogs_27681,"['discogs_27681', 'lastFM_13323', 'mbrainz_6314']",discogs_27681,Broque,Federal Republic of Germany,2264.0,Granlab,"["" 'A Sneaked Suffer'"", "" 'A sneaked suffer'"", "" 'Hazy Night']"", "" 'Hazy Nite']"", "" 'Hazy nite']"", "" 'Mazer'"", "" 'Neons'"", ""['A Drypoints Griffs'"", ""['A drypoints griffs'""]",The First Days Of Spring EP,2008-05-01 00:00:00,Electronic / Dance
discogs_26839,"['discogs_26839', 'mbrainz_6145']",discogs_26839,Talitres Records,United Kingdom of Great Britain and Northern Ireland,322.0,The Sleeping Years,"[' ""The Lockkeeper\'s Cottage""', "" 'Broken Homes'"", "" 'Clocks And Clones'"", "" 'Clocks and Clones'"", "" 'Dressed For Rain'"", "" 'Dressed for Rain'"", "" 'Human Blues'"", "" 'Islands']"", "" 'Macosquin"", "" 'The Shape Of Things To Come'"", "" 'The Shape of Things to Come'"", "" 'You And Me Against The World'"", "" 'You and Me Against the World'"", "" Coleraine'"", ""['Setting Fire To Sleepy Towns'"", ""['Setting Fire to Sleepy Towns'""]",We're Becoming Islands One By One,2008-03-17 00:00:00,Rock
discogs_104463,"['discogs_104463', 'mbrainz_11304']",discogs_104463,Carpark Records,United States of America,2072.0,Ear Pwr,"["" 'Beam Of Light'"", "" 'Beam of Light'"", "" 'Boys II Volcanoes'"", "" 'Boyz II Volcanoes'"", "" 'Cats Is People"", "" 'Diamonds Liquor Leather'"", "" 'Discover Your Colors'"", "" 'Epic Suit-Case'"", "" 'Epic Suitcase'"", "" 'Future Eyes'"", "" 'Ghost Ride the Buffalo'"", "" 'Ghostride The Buffalo'"", "" 'Goofy Award'"", "" 'Jamz O Jamz'"", "" 'Mexican Newspaper'"", "" 'Secret Stars']"", "" 'Sparkley Sweater'"", "" 'Super Animal Bros. III'"", "" 'You Are The Bomb'"", "" 'You Are the Bomb'"", "" Too'"", ""['Tripodium'""]",Super Animal Brothers III,2009-01-01,Electronic / Dance
discogs_13071,"['discogs_13071', 'mbrainz_3014']",discogs_13071,Reactive Records,United Kingdom of Great Britain and Northern Ireland,3480.0,13th Floor Elevators,"[' ""I\'m Gonna Love You Too (Live Version)""', ' ""You\'re Gonna Miss Me (Live Version)""]', "" 'Dr. Doom'"", "" 'Earthquake'"", "" 'Fire Engine'"", "" 'I Had To Tell You'"", "" 'Levitation'"", "" 'May The Circle Remain Unbroken'"", "" 'Monkey Island'"", "" 'Never Another'"", "" 'Reverberation (Doubt)'"", "" 'Roller Coaster'"", "" 'She Lives (In A Time Of Her Own)'"", "" 'Slip Inside This House'"", "" 'Splash 1'"", "" 'The Kingdom of Heaven'"", "" 'Thru The Rhythm'"", '[""You\'re Gonna Miss Me""']",The Best Of 13th Floor Elevators,1998-01-01 00:00:00,Rock
discogs_55797,"['discogs_55797', 'lastFM_26204', 'mbrainz_12166']",discogs_55797,BlackFlag Releases,Turkey,0.0,Sami Baruh,"["" 'Fuego']"", "" 'Space Echo'"", "" 'We Call It A'"", ""['Emotion Day'""]",Learning To Shut Up,2010-11-10 00:00:00,Electronic / Dance
mbrainz_6523,"['mbrainz_6523', 'lastFM_13777']",mbrainz_6523,,,1160.0,,"["" '5ive'"", "" 'Brotherhood Of Freak Fountain'"", "" 'Brotherhood of Freak Fountain'"", "" 'Caves Have Ears'"", "" 'Dark Bell'"", "" 'Ministry Of Occultism']"", "" 'Ministry of Occultism'"", "" 'Moonwalk Hunters and Cavalry of Dead Men']"", "" 'The Power of Black Sun'"", ""['Cabal'""]",Gospel of the Future,,
mbrainz_33344,"['mbrainz_33344', 'discogs_195103', 'lastFM_82535']",mbrainz_33344,Jazzline,Germany,2401.0,"Nimsgern, Frank","["" 'Confrontation'"", "" 'Contrasts'"", "" 'Controlled Contact']"", "" 'Lovely Toys'"", "" 'New Calypso'"", "" 'Overkill'"", "" 'Un Poco Vivo'"", "" 'Way To Your Heart'"", "" 'Way to Your Heart'"", "" 'confrontation'"", "" 'controlled contact']"", ""['Folk Funk'""]",Contrasts,1989-01-01 00:00:00,
lastFM_40998,"['lastFM_40998', 'mbrainz_17418']",lastFM_40998,,France,0.0,ValÃƒÂ©rie L.,"["" 'Je Me Demande Pourquoi']"", "" 'Je me demande pourquoi'"", "" 'Je suis la femme']"", "" 'Pour Te Plaire'"", "" 'Pour te plaire'"", ""['Encore Un Jour De Notre Amour'"", ""['Encore un jour de notre amour'""]",Encore un jour de notre amour,1965-10-01 00:00:00,
mbrainz_8408,"['mbrainz_8408', 'lastFM_17968']",mbrainz_8408,,,1408.0,Discotronic,"["" 'I Surrender (Brooklyn Bounce vs. Sample Rippers Remix Edit)'"", "" 'I Surrender (Brooklyn Bounce vs. Sample Rippers Remix)'"", "" 'I Surrender (Keamon Remix Edit)']"", "" 'I Surrender (Keamon Remix)'"", "" 'I Surrender (Max K. Remix Edit)'"", "" 'I Surrender (Max K. Remix)'"", "" 'I Surrender (RainDropz! Remix Edit)'"", "" 'I Surrender (RainDropz! Remix)'"", "" 'I Surrender (Raindropz! Remix Edit)'"", "" 'I Surrender (Raindropz! Remix)'"", "" 'I Surrender (Single Edit)'"", ""['I Surrender (Club Mix)'""]",I Surrender,,
mbrainz_8528,"['mbrainz_8528', 'discogs_38346', 'lastFM_18208']",mbrainz_8528,Roadrunner Records,United States of America,578.0,Opeth,"["" 'Heir Apparent']"", "" 'Porcelain Heart'"", "" 'The Lotus Eater (Edit)'"", "" 'The Lotus Eater (edit)'"", "" 'The Lotus Eater'"", ""['Porcelain Heart (Edit)'"", ""['Porcelain Heart (edit)'""]",Watershed Radio Sampler,2008-01-01 00:00:00,Rock
mbrainz_16030,"['mbrainz_16030', 'lastFM_36334', 'discogs_78465']",mbrainz_16030,Massacre Rec.,Germany,1122.0,Havoc Mass,"["" 'All That Is Evil'"", "" 'All that is Evil'"", "" 'Burned'"", "" 'Distant Signs'"", "" 'Distant Sings'"", "" 'Into Nothingness']"", "" 'Intro Nothingness']"", "" 'Mark My Words'"", "" 'Mark my Words'"", "" 'Pools Of Blood'"", "" 'Pools of Blood'"", "" 'Prime Directive'"", "" 'Scarred For Life'"", "" 'Scarred for Life'"", ""['Intro'""]",Killing the Future,1993-01-01 00:00:00,Rock
lastFM_26566,"['lastFM_26566', 'mbrainz_12333']",lastFM_26566,,Germany,0.0,Bernard B.,"["" 'Overjoyed']"", "" 'Smiley'"", "" 'Time Reveals (Original)'"", ""['Time Reveals (Club Use Only)'""]",Reveals,2008-05-01 00:00:00,
mbrainz_16368,"['mbrainz_16368', 'lastFM_37670']",mbrainz_16368,,Japan,1075.0,Slaktare,"[' ""Now That You\'re Gone""', "" 'I Hate You']"", "" 'Welcome Home'"", ""['Love Is Always Painful'""]",Love Is Always Painful,2010-07-10 00:00:00,
discogs_468,"['discogs_468', 'mbrainz_172']",discogs_468,Enzyme X,Netherlands,549.0,Enzyme X,"["" 'Syskwahor']"", ""['Travellers Of The Mind'""]",Travellers Of The Mind / Syskwahor,2002-01-01 00:00:00,Electronic / Dance
lastFM_71574,"['lastFM_71574', 'mbrainz_28629', 'discogs_166382']",lastFM_71574,Brigand Records,,0.0,Keith Richards,"[' ""Cathy\'s Clown""', ' ""Don\'t Be Cruel""', ' ""Don\'t Be Cruel""]', ' ""Let\'s Spend The Night Together""', ' ""Ralph\'s Tune""', ' ""That\'ll Be The Day""', ' ""Whole Lotta Shakin\' Goin\' On""', "" '999*'"", "" 'All I Have to do Is Dream'"", "" 'Are You Lonely for Me'"", "" 'Blue Monday'"", "" 'Connection']"", "" 'Learning The Game'"", "" 'Love Is Strange'"", "" 'Nearness of You I'"", "" 'Nearness of You II'"", "" 'Oh"", "" 'Sing Me Back Home'"", "" 'Sleep Tonight'"", "" 'Somewhere Over The Rainbow'"", "" 'Somewhere Over the Rainbow'"", "" 'Teddy Bear'"", "" 'The Nearness Of You'"", "" 'Time Is On My Side'"", "" 'True Love Ways'"", "" 'We Had It All'"", "" 'Wild Horses'"", "" What a Feeling'"", '[""Don\'t Be Cruel""', '[""Don\'t""']",Learning the Game,,Rock
lastFM_76980,"['lastFM_76980', 'mbrainz_30854']",lastFM_76980,,Spain,0.0,Maurice Jarre,"["" 'Against The Danger I'"", "" 'Against The Danger II'"", "" 'Against The Danger III'"", "" 'Against the Danger II'"", "" 'Ballade Of Love I'"", "" 'Ballade Of Love II']"", "" 'Clouds Of Darkness'"", "" 'Delight I'"", "" 'Delight II'"", "" 'Desparation'"", "" 'Fight'"", "" 'The Dawn Of Hope'"", "" 'Tokyo Blackout II'"", "" 'Tokyo Blackout III'"", "" 'desparation'"", ""['Tokyo Blackout I'""]",Tokyo Blackout,2010-04-15 00:00:00,
k02_interp_music_00004__discogs,"['k02_interp_music_00004__discogs', 'k02_interp_music_00004__musicbrainz', 'k02_interp_music_00004__lastfm']",k02_interp_music_00004__discogs,Purple Tetragram Records,UK,2304.0,Deep Purple,,Velvet Spectrum Purple,1972-06-14 00:00:00,Rock
discogs_269,"['discogs_269', 'mbrainz_128']",discogs_269,Limbo Records,United Kingdom of Great Britain and Northern Ireland,87.0,Ritmo De Vida,"[' ""The Spirit Is Justified (Lee Frederick\'s Restrained Dub)""]', ' ""The Spirit Is Justified (Lee Frederick\'s Restrained dub)""]', ' ""The Spirit Is Justified (Phoenix\'s Deep Space Mix)""', ' ""The Spirit Is Justified (Phoenix\'s Deep Space mix)""', "" 'The Spirit Is Justified (Aquatic Mix)'"", "" 'The Spirit Is Justified (Aquatic mix)'"", "" 'The Spirit Is Justified (Outdares Full Throttle Mix)'"", "" 'The Spirit Is Justified (Outdares Full Throttle mix)'"", "" 'The Spirit Is Justified (Outdares Intro Epilogue)'"", "" 'The Spirit Is Justified (Outdares intro Epilogue)'"", "" 'The Spirit Is Justified (Tantra Dub)'"", "" 'The Spirit Is Justified (Tantra dub)'"", ""['The Spirit Is Justified (Tranceformation Mix)'"", ""['The Spirit Is Justified (Tranceformation mix)'""]",The Spirit Is Justified,1996-01-01 00:00:00,Electronic / Dance
lastFM_36998,"['lastFM_36998', 'mbrainz_16199']",lastFM_36998,,Australia,0.0,J. Phillis,"["" 'All These Crazy Songs']"", "" 'Arrendlezgye'"", "" 'Come Over Sunday'"", "" 'For the First Time'"", "" 'In Dreams I Live'"", "" 'Leaves'"", "" 'Ride the Darkness'"", "" 'Sixteen'"", "" 'The Ballad of Frances Piper'"", "" 'Waiting"", "" Holding'"", ' Wanting', ""['Pay'""]",In Dreams I Live,2001-04-01 00:00:00,
mbrainz_2232,"['mbrainz_2232', 'discogs_49539']",mbrainz_2232,Records,United Kingdom of Great Britain and Northern Ireland,1440.0,The Adverts,,Cast of Thousands,1998-01-01 00:00:00,Rock
mbrainz_14163,"['mbrainz_14163', 'lastFM_30866']",mbrainz_14163,,Denmark,328.0,Lis er stille,"["" 'End Credits (End Of The Tracks)']"", "" 'Forsyn'"", "" 'LÃ¸betid'"", ""['Forsyn'"", ""['Styrke'""]",The Construction Of The AmpTrain,2006-04-10 00:00:00,
mbrainz_149,"['mbrainz_149', 'discogs_332', 'lastFM_200']",mbrainz_149,Giant Step Records,United States of America,1120.0,"Watley, Jody","["" 'Saturday Night Experience (Original)'"", "" 'Saturday Night Experience (Ron Trent Vocal)'"", "" 'Saturday Night Experience (Ron Trent vocal)'"", "" 'Saturday Night Experience (Shelter Dub)']"", "" 'Saturday Night Experience (Shelter dub)']"", "" 'Saturday Night Experience (original)'"", ""['Saturday Night Experience (Shelter Vocal)'"", ""['Saturday Night Experience (Shelter vocal)'""]",Saturday Night Experience,2001-01-01 00:00:00,Electronic / Dance
mbrainz_131,"['mbrainz_131', 'discogs_276', 'lastFM_170']",mbrainz_131,Dosed Recordings,United States of America,0.0,"Verbos, Mark","["" 'Untitled'"", "" 'Untitled']"", "" '[untitled]'"", "" '[untitled]']"", ""['Untitled'"", ""['[untitled]'""]",Resurrection EP,2001-08-20 00:00:00,Electronic / Dance
