id_dblp,id_openalex,label
dblp-21226,open_alex-04012,1
dblp-30760,open_alex-57530,0
dblp-04490,open_alex-12498,0
dblp-26594,open_alex-47070,0
dblp-28845,open_alex-14724,0
dblp-46919,open_alex-55744,0
dblp-50454,open_alex-21262,0
dblp-43853,open_alex-03379,0
dblp-55998,open_alex-11913,0
dblp-04590,open_alex-00770,1
dblp-47415,open_alex-19872,0
dblp-50934,open_alex-21308,1
dblp-37883,open_alex-17657,0
dblp-14036,open_alex-57450,0
dblp-27589,open_alex-20465,0
dblp-02351,open_alex-10883,0
dblp-20292,open_alex-37551,0
dblp-40517,open_alex-12000,0
dblp-51896,open_alex-55807,0
dblp-41030,open_alex-10462,0
dblp-24772,open_alex-05872,0
dblp-28136,open_alex-30178,0
dblp-35673,open_alex-47401,0
dblp-37343,open_alex-44110,1
dblp-51174,open_alex-59528,0
dblp-16737,open_alex-40265,0
dblp-57516,open_alex-52852,0
dblp-37800,open_alex-49979,0
dblp-02506,open_alex-47199,0
dblp-13846,open_alex-43998,0
dblp-39571,open_alex-12715,0
dblp-50762,open_alex-42179,0
dblp-13705,open_alex-28042,0
dblp-20586,open_alex-25629,0
dblp-41583,open_alex-18714,0
dblp-27531,open_alex-52738,1
dblp-08755,open_alex-34819,1
dblp-45024,open_alex-43385,0
dblp-34239,open_alex-32593,1
dblp-14979,open_alex-51949,0
dblp-18022,open_alex-10769,0
dblp-59519,open_alex-38321,0
dblp-02506,open_alex-30946,0
dblp-27396,open_alex-23907,1
dblp-48907,open_alex-18091,0
dblp-12371,open_alex-26237,0
dblp-37514,open_alex-15576,1
dblp-35620,open_alex-39367,1
dblp-25681,open_alex-11508,1
dblp-39285,open_alex-41303,0
dblp-29230,open_alex-15639,1
dblp-07976,open_alex-25144,0
dblp-20582,open_alex-02414,0
dblp-54101,open_alex-19745,0
dblp-24571,open_alex-31931,0
dblp-14144,open_alex-49379,0
dblp-09021,open_alex-43435,0
dblp-22111,open_alex-57052,0
dblp-24839,open_alex-49628,1
dblp-01151,open_alex-31682,0
dblp-24305,open_alex-05348,0
dblp-29819,open_alex-57345,0
dblp-29646,open_alex-07180,0
dblp-46662,open_alex-25226,0
dblp-34001,open_alex-28520,0
dblp-57137,open_alex-31461,0
dblp-58662,open_alex-01254,1
dblp-01992,open_alex-15363,0
dblp-46935,open_alex-11973,0
dblp-36906,open_alex-47666,1
dblp-11222,open_alex-40798,0
dblp-12904,open_alex-09097,0
dblp-50030,open_alex-54311,1
dblp-05678,open_alex-18649,0
dblp-07510,open_alex-55334,0
dblp-41763,open_alex-03588,0
dblp-08800,open_alex-32682,1
dblp-31394,open_alex-44094,0
dblp-26755,open_alex-49474,0
dblp-01927,open_alex-40569,0
dblp-18069,open_alex-21289,0
dblp-04981,open_alex-08903,0
dblp-02806,open_alex-37722,0
dblp-45552,open_alex-45744,0
dblp-09779,open_alex-06713,0
dblp-05503,open_alex-15387,0
dblp-18208,open_alex-11126,0
dblp-47890,open_alex-49457,0
dblp-01050,open_alex-31700,0
dblp-17668,open_alex-23808,0
dblp-34199,open_alex-55637,0
dblp-59846,open_alex-43449,0
dblp-37636,open_alex-11377,0
dblp-13747,open_alex-42895,0
dblp-52561,open_alex-10894,1
dblp-57863,open_alex-57018,0
dblp-57689,open_alex-19724,0
dblp-33442,open_alex-25178,0
dblp-43011,open_alex-43418,0
dblp-08402,open_alex-07881,0
dblp-28944,open_alex-19414,0
dblp-37986,open_alex-15917,0
dblp-53514,open_alex-47853,0
dblp-27625,open_alex-27558,0
dblp-12671,open_alex-39746,0
dblp-27730,open_alex-45832,1
dblp-06071,open_alex-21035,0
dblp-31651,open_alex-29910,0
dblp-33316,open_alex-04698,0
dblp-43931,open_alex-08365,0
dblp-52391,open_alex-59008,0
dblp-43658,open_alex-36473,0
dblp-53799,open_alex-41332,0
dblp-50826,open_alex-48580,0
dblp-07997,open_alex-55428,0
dblp-25252,open_alex-41082,0
dblp-33381,open_alex-22500,0
dblp-02945,open_alex-48939,0
dblp-40628,open_alex-46795,0
dblp-24870,open_alex-55569,0
dblp-34165,open_alex-57977,1
dblp-35555,open_alex-11790,0
dblp-31191,open_alex-48314,0
dblp-46563,open_alex-49988,0
dblp-14960,open_alex-28320,0
dblp-22487,open_alex-06567,0
dblp-33469,open_alex-49651,1
dblp-46653,open_alex-31733,0
dblp-16357,open_alex-52399,0
dblp-42593,open_alex-06748,0
dblp-57408,open_alex-50424,0
dblp-54918,open_alex-22239,0
dblp-09924,open_alex-55744,0
dblp-19537,open_alex-25011,0
dblp-40203,open_alex-51801,0
dblp-12899,open_alex-32798,0
dblp-29276,open_alex-07212,1
dblp-26036,open_alex-28507,0
dblp-28882,open_alex-38710,0
dblp-46189,open_alex-49598,0
dblp-27531,open_alex-19959,0
dblp-16517,open_alex-24630,0
dblp-43672,open_alex-41275,0
dblp-15477,open_alex-19599,0
dblp-57770,open_alex-16938,0
dblp-23588,open_alex-00742,1
dblp-49583,open_alex-44751,0
dblp-12843,open_alex-52093,0
dblp-51835,open_alex-00139,1
dblp-09696,open_alex-60396,0
dblp-07335,open_alex-43104,0
dblp-16268,open_alex-39086,0
dblp-22464,open_alex-20242,1
dblp-45627,open_alex-48213,1
dblp-03779,open_alex-46528,0
dblp-08809,open_alex-38320,0
dblp-34944,open_alex-39441,0
dblp-54945,open_alex-45582,0
dblp-24755,open_alex-52891,1
dblp-46148,open_alex-29266,0
dblp-47278,open_alex-14989,1
dblp-46178,open_alex-12195,0
dblp-32135,open_alex-26546,0
dblp-40868,open_alex-57904,0
dblp-10157,open_alex-16158,0
dblp-40432,open_alex-37386,0
dblp-42988,open_alex-12064,0
dblp-38420,open_alex-22363,0
dblp-43898,open_alex-39634,0
dblp-25564,open_alex-13855,0
dblp-45274,open_alex-44118,1
dblp-14982,open_alex-58880,1
dblp-23338,open_alex-03387,0
dblp-31189,open_alex-28611,0
dblp-56670,open_alex-38064,0
dblp-59099,open_alex-44883,0
dblp-04418,open_alex-35767,0
dblp-12689,open_alex-43202,0
dblp-39149,open_alex-37943,0
dblp-05731,open_alex-41610,0
dblp-51089,open_alex-48385,0
dblp-05485,open_alex-40653,0
dblp-38245,open_alex-14480,0
dblp-23855,open_alex-17566,0
dblp-27224,open_alex-52275,0
dblp-41687,open_alex-13967,1
dblp-56238,open_alex-52170,0
dblp-51978,open_alex-22481,0
dblp-34223,open_alex-18225,0
dblp-11497,open_alex-16609,0
dblp-13124,open_alex-25922,0
dblp-23208,open_alex-26648,0
dblp-45059,open_alex-24903,0
dblp-12689,open_alex-42327,1
dblp-37627,open_alex-28094,0
dblp-44661,open_alex-42780,0
dblp-25200,open_alex-43276,0
dblp-52272,open_alex-53727,0
dblp-24556,open_alex-07871,0
dblp-18508,open_alex-43479,0
dblp-32253,open_alex-39345,0
dblp-53339,open_alex-53110,0
dblp-19064,open_alex-43997,0
dblp-18044,open_alex-41530,0
dblp-26263,open_alex-05849,0
dblp-40068,open_alex-16231,0
dblp-06119,open_alex-49893,0
dblp-34023,open_alex-22596,0
dblp-24750,open_alex-46782,0
dblp-09572,open_alex-47437,0
dblp-36997,open_alex-31046,0
dblp-27834,open_alex-47710,0
dblp-31026,open_alex-14212,0
dblp-20904,open_alex-25290,0
dblp-59392,open_alex-20451,0
dblp-58385,open_alex-04699,1
dblp-48218,open_alex-01077,1
dblp-08013,open_alex-27368,1
dblp-26260,open_alex-56282,0
dblp-36516,open_alex-17329,0
dblp-60352,open_alex-50127,0
dblp-10669,open_alex-59449,0
dblp-04166,open_alex-12293,1
dblp-41702,open_alex-55412,1
dblp-56436,open_alex-17624,1
dblp-06217,open_alex-14524,0
dblp-58784,open_alex-15381,0
dblp-32775,open_alex-19436,0
dblp-52197,open_alex-07457,0
dblp-02166,open_alex-35728,0
dblp-37919,open_alex-13533,0
dblp-52404,open_alex-07484,0
dblp-31902,open_alex-08468,0
dblp-02532,open_alex-14949,0
dblp-60498,open_alex-30214,1
dblp-41514,open_alex-41352,0
dblp-57163,open_alex-28359,1
dblp-28976,open_alex-53126,1
dblp-60170,open_alex-32964,0
dblp-27963,open_alex-14701,1
dblp-41834,open_alex-17922,0
dblp-24268,open_alex-13740,0
dblp-41177,open_alex-34101,0
dblp-44059,open_alex-58158,0
dblp-21530,open_alex-30777,0
dblp-24403,open_alex-21961,0
dblp-32302,open_alex-19628,0
dblp-13916,open_alex-59449,0
dblp-22688,open_alex-22691,0
dblp-06199,open_alex-31004,0
dblp-49991,open_alex-37979,0
dblp-18865,open_alex-49392,0
dblp-49372,open_alex-07003,0
dblp-06885,open_alex-31679,0
dblp-48882,open_alex-55775,1
dblp-31201,open_alex-12096,1
dblp-28609,open_alex-30455,0
dblp-35869,open_alex-09366,0
dblp-16742,open_alex-33047,0
dblp-09242,open_alex-28729,0
dblp-31272,open_alex-20055,0
dblp-08034,open_alex-40726,0
dblp-32652,open_alex-26529,0
dblp-09365,open_alex-57853,1
dblp-51657,open_alex-20636,0
dblp-25166,open_alex-02388,0
dblp-17467,open_alex-15500,1
dblp-05692,open_alex-40737,0
dblp-56395,open_alex-50929,0
dblp-56553,open_alex-01915,1
dblp-08240,open_alex-47235,0
dblp-53833,open_alex-49045,1
dblp-40083,open_alex-36856,0
dblp-21085,open_alex-22683,1
dblp-18338,open_alex-07613,0
dblp-24025,open_alex-36500,1
dblp-21345,open_alex-24781,0
dblp-12621,open_alex-02390,0
dblp-05394,open_alex-11337,0
dblp-56120,open_alex-15292,1
dblp-46987,open_alex-36098,0
dblp-06338,open_alex-60146,0
dblp-05001,open_alex-16166,1
dblp-41179,open_alex-12760,0
dblp-06677,open_alex-42894,1
dblp-27130,open_alex-07595,0
dblp-54064,open_alex-10328,1
dblp-21235,open_alex-08838,0
dblp-53591,open_alex-24291,0
dblp-59391,open_alex-26822,1
dblp-18765,open_alex-25259,1
dblp-09482,open_alex-45970,0
dblp-17088,open_alex-46432,1
dblp-38490,open_alex-11178,1
dblp-02662,open_alex-17979,1
dblp-35646,open_alex-57474,0
dblp-51089,open_alex-29917,1
dblp-40448,open_alex-39207,0
dblp-52539,open_alex-53631,0
dblp-29603,open_alex-51253,1
dblp-04326,open_alex-34774,0
dblp-17599,open_alex-40876,0
dblp-03033,open_alex-36297,1
dblp-05513,open_alex-43828,0
dblp-31257,open_alex-57542,0
dblp-42168,open_alex-22605,0
dblp-36746,open_alex-02126,0
dblp-20521,open_alex-46785,0
dblp-09905,open_alex-55186,0
dblp-34891,open_alex-17891,0
dblp-45022,open_alex-32148,0
dblp-44211,open_alex-49964,0
dblp-13608,open_alex-24902,1
dblp-31812,open_alex-57555,0
dblp-43127,open_alex-27085,0
dblp-04296,open_alex-59251,0
dblp-47401,open_alex-52508,1
dblp-01433,open_alex-36922,0
dblp-11210,open_alex-42985,0
dblp-39375,open_alex-50082,1
dblp-36596,open_alex-06288,0
dblp-29543,open_alex-35469,0
dblp-59211,open_alex-18566,0
dblp-11901,open_alex-33411,0
dblp-30878,open_alex-26618,0
dblp-08903,open_alex-54164,0
dblp-22786,open_alex-43475,1
dblp-40780,open_alex-26438,0
dblp-39512,open_alex-02464,1
dblp-17491,open_alex-22646,0
dblp-22004,open_alex-52519,0
dblp-39120,open_alex-54192,0
dblp-11166,open_alex-14402,0
dblp-10980,open_alex-20368,0
dblp-22206,open_alex-05689,0
dblp-16584,open_alex-17530,1
dblp-00317,open_alex-02769,0
dblp-02626,open_alex-04337,0
dblp-57506,open_alex-47389,0
dblp-20694,open_alex-54590,0
dblp-19083,open_alex-03541,1
dblp-59721,open_alex-51512,1
dblp-46017,open_alex-05175,0
dblp-11775,open_alex-07484,0
dblp-52816,open_alex-18607,0
dblp-09877,open_alex-40229,0
dblp-56794,open_alex-30132,0
dblp-03612,open_alex-35419,0
dblp-49535,open_alex-43311,1
dblp-06206,open_alex-37747,0
dblp-56533,open_alex-53092,0
dblp-37053,open_alex-27752,0
dblp-13938,open_alex-33858,1
dblp-07780,open_alex-55414,1
dblp-37088,open_alex-30070,0
dblp-37353,open_alex-54921,0
dblp-54353,open_alex-50097,1
dblp-40536,open_alex-31717,0
dblp-09188,open_alex-11764,1
dblp-36276,open_alex-16695,0
dblp-18920,open_alex-00283,0
dblp-32372,open_alex-35767,1
dblp-40904,open_alex-27646,0
dblp-11293,open_alex-02728,1
dblp-51034,open_alex-54418,1
dblp-56857,open_alex-15542,0
dblp-39849,open_alex-58969,0
dblp-47100,open_alex-06459,1
dblp-17294,open_alex-27090,0
dblp-21816,open_alex-30918,0
dblp-49605,open_alex-32853,0
dblp-20775,open_alex-10009,0
dblp-37475,open_alex-51280,0
dblp-50810,open_alex-57648,0
dblp-15440,open_alex-58372,0
dblp-50340,open_alex-02883,1
dblp-53740,open_alex-00052,0
dblp-40098,open_alex-25642,0
dblp-13611,open_alex-12590,0
dblp-59488,open_alex-51210,0
dblp-41350,open_alex-05708,0
dblp-11209,open_alex-20186,0
dblp-52737,open_alex-23036,0
dblp-31810,open_alex-32120,1
dblp-43261,open_alex-41495,0
dblp-06429,open_alex-11305,0
dblp-26456,open_alex-14931,0
dblp-08735,open_alex-42200,0
dblp-18796,open_alex-04350,0
dblp-34322,open_alex-48424,0
dblp-36623,open_alex-53760,0
dblp-59806,open_alex-39086,0
dblp-47841,open_alex-20933,0
dblp-54940,open_alex-20787,0
dblp-30878,open_alex-22812,0
dblp-59226,open_alex-32203,0
dblp-09225,open_alex-28978,0
dblp-46667,open_alex-02259,0
dblp-58385,open_alex-19105,0
dblp-19767,open_alex-24337,0
dblp-45309,open_alex-16813,0
dblp-31352,open_alex-20510,0
dblp-53866,open_alex-34668,1
dblp-25844,open_alex-09276,0
dblp-36758,open_alex-56854,1
dblp-39407,open_alex-12567,1
dblp-04490,open_alex-02068,0
dblp-06377,open_alex-31352,0
dblp-47601,open_alex-32995,1
dblp-24559,open_alex-56787,0
dblp-53725,open_alex-53434,0
dblp-40556,open_alex-39566,1
dblp-23348,open_alex-49351,0
dblp-09349,open_alex-43773,0
dblp-42643,open_alex-48216,0
dblp-36454,open_alex-31125,0
dblp-56148,open_alex-44352,0
dblp-28751,open_alex-44213,0
dblp-27944,open_alex-11402,0
dblp-28882,open_alex-23231,0
dblp-45340,open_alex-31893,0
dblp-48191,open_alex-42135,0
dblp-41261,open_alex-36454,0
dblp-28107,open_alex-53555,0
dblp-26369,open_alex-05068,1
dblp-46739,open_alex-21480,0
dblp-29832,open_alex-10324,1
dblp-04709,open_alex-42455,1
dblp-56367,open_alex-20881,1
dblp-33145,open_alex-23726,0
dblp-11981,open_alex-45845,0
dblp-21934,open_alex-48414,0
dblp-49058,open_alex-11925,0
dblp-33131,open_alex-27984,0
dblp-35979,open_alex-01703,1
dblp-32258,open_alex-51388,0
dblp-25252,open_alex-39254,1
dblp-21829,open_alex-09443,0
dblp-45126,open_alex-11930,0
dblp-53377,open_alex-41041,1
dblp-01405,open_alex-11743,0
dblp-25056,open_alex-02863,0
dblp-46808,open_alex-49718,0
dblp-37398,open_alex-24416,1
dblp-42539,open_alex-37086,0
dblp-44401,open_alex-50279,0
dblp-43762,open_alex-16529,0
dblp-20924,open_alex-28662,0
dblp-41676,open_alex-41396,1
dblp-26717,open_alex-15500,0
dblp-31447,open_alex-14912,0
dblp-36481,open_alex-57811,0
dblp-27623,open_alex-46574,0
dblp-55569,open_alex-20233,0
dblp-10422,open_alex-22791,1
dblp-39595,open_alex-09006,0
dblp-22577,open_alex-02255,0
dblp-41631,open_alex-17730,0
dblp-54958,open_alex-02639,0
dblp-28023,open_alex-31621,0
dblp-08046,open_alex-09165,1
dblp-43529,open_alex-43458,1
dblp-56053,open_alex-27166,1
dblp-39502,open_alex-21104,0
dblp-25776,open_alex-11513,0
dblp-46856,open_alex-06646,0
dblp-15749,open_alex-55791,0
dblp-51841,open_alex-21499,0
dblp-26951,open_alex-23338,0
dblp-15699,open_alex-32677,0
dblp-49304,open_alex-46018,0
dblp-10571,open_alex-31451,1
dblp-50761,open_alex-01912,1
dblp-49858,open_alex-02173,0
dblp-43334,open_alex-36763,0
dblp-58878,open_alex-04074,1
dblp-21648,open_alex-07716,1
dblp-35895,open_alex-06307,0
dblp-53981,open_alex-38223,0
dblp-03399,open_alex-59102,0
dblp-22910,open_alex-24040,0
dblp-15110,open_alex-39146,0
dblp-56854,open_alex-44093,0
dblp-51126,open_alex-00821,0
dblp-06244,open_alex-32566,0
dblp-37549,open_alex-04156,0
dblp-27506,open_alex-56975,0
dblp-07702,open_alex-03230,0
dblp-00310,open_alex-02503,0
dblp-17460,open_alex-54477,0
dblp-38521,open_alex-43869,0
dblp-15594,open_alex-30402,0
dblp-50912,open_alex-26002,0
dblp-48018,open_alex-34908,0
dblp-37590,open_alex-39417,1
dblp-57801,open_alex-54354,0
dblp-21145,open_alex-03865,0
dblp-10036,open_alex-26156,0
dblp-36261,open_alex-42825,0
dblp-24631,open_alex-20563,1
dblp-54451,open_alex-06754,0
dblp-45616,open_alex-12052,0
dblp-16583,open_alex-43562,1
dblp-26722,open_alex-16735,0
dblp-54380,open_alex-34244,0
dblp-55965,open_alex-10780,0
dblp-16240,open_alex-33666,0
dblp-33441,open_alex-41224,0
dblp-50604,open_alex-24992,0
dblp-31044,open_alex-51494,1
dblp-52769,open_alex-06730,0
dblp-33956,open_alex-38766,0
dblp-11115,open_alex-18952,1
dblp-08232,open_alex-36673,0
dblp-03209,open_alex-41564,0
dblp-17383,open_alex-17607,0
dblp-11040,open_alex-41495,1
dblp-16899,open_alex-22812,0
dblp-12671,open_alex-07316,0
dblp-49335,open_alex-29609,0
dblp-21656,open_alex-30993,0
dblp-58150,open_alex-25048,0
dblp-11245,open_alex-31057,0
dblp-57897,open_alex-39226,1
dblp-15643,open_alex-30812,0
dblp-47042,open_alex-17890,1
dblp-18121,open_alex-18726,0
dblp-15316,open_alex-52760,1
dblp-31774,open_alex-14505,0
dblp-05669,open_alex-42881,1
dblp-30744,open_alex-32689,0
dblp-51689,open_alex-00712,0
dblp-15738,open_alex-55942,0
dblp-18210,open_alex-17537,0
dblp-50466,open_alex-53537,0
dblp-42251,open_alex-34827,1
dblp-14427,open_alex-38586,0
dblp-60186,open_alex-00928,0
dblp-18936,open_alex-35638,1
dblp-46749,open_alex-21499,0
dblp-09006,open_alex-56116,1
dblp-30213,open_alex-49849,0
dblp-43288,open_alex-42345,1
dblp-43726,open_alex-57299,0
dblp-28954,open_alex-51943,1
dblp-01638,open_alex-49533,1
dblp-30323,open_alex-41868,0
dblp-27080,open_alex-13075,0
dblp-60213,open_alex-53953,1
dblp-26831,open_alex-16595,0
dblp-53219,open_alex-21974,0
dblp-47114,open_alex-54803,0
dblp-00746,open_alex-31461,1
dblp-48764,open_alex-06014,0
dblp-38086,open_alex-25253,0
dblp-17981,open_alex-37050,0
dblp-54130,open_alex-22498,0
dblp-16864,open_alex-45601,0
dblp-41242,open_alex-12106,0
dblp-49022,open_alex-38295,0
dblp-32820,open_alex-18605,0
dblp-37235,open_alex-02082,0
dblp-54714,open_alex-35792,1
dblp-26222,open_alex-14579,0
dblp-36225,open_alex-45195,0
dblp-09225,open_alex-35882,0
dblp-28248,open_alex-39399,0
dblp-49959,open_alex-07932,0
dblp-38717,open_alex-06392,1
dblp-43960,open_alex-51249,0
dblp-32354,open_alex-42027,0
dblp-39982,open_alex-56402,0
dblp-27421,open_alex-37535,0
dblp-23632,open_alex-05746,0
dblp-23484,open_alex-18491,0
dblp-00892,open_alex-24465,0
dblp-47772,open_alex-41956,0
dblp-21753,open_alex-30331,0
dblp-18119,open_alex-05887,1
dblp-43893,open_alex-13578,0
dblp-45225,open_alex-35708,0
dblp-30812,open_alex-12086,0
dblp-23532,open_alex-21854,0
dblp-27450,open_alex-10910,0
dblp-56459,open_alex-52605,0
dblp-10224,open_alex-42772,1
dblp-57473,open_alex-18018,1
dblp-50862,open_alex-36946,0
dblp-41953,open_alex-01003,0
dblp-56020,open_alex-51809,1
dblp-29708,open_alex-50637,1
dblp-17230,open_alex-48112,1
dblp-45796,open_alex-06573,1
dblp-31607,open_alex-06128,0
dblp-49417,open_alex-17953,1
dblp-43236,open_alex-11367,0
dblp-26595,open_alex-23639,0
dblp-25579,open_alex-51153,0
dblp-42972,open_alex-57938,0
dblp-10353,open_alex-58710,0
dblp-03652,open_alex-09880,1
dblp-07670,open_alex-42666,0
dblp-02700,open_alex-29030,0
dblp-35601,open_alex-37399,0
dblp-60283,open_alex-39399,1
dblp-19724,open_alex-54517,1
dblp-03357,open_alex-37672,0
dblp-36554,open_alex-45394,1
dblp-55669,open_alex-07153,0
dblp-07299,open_alex-25317,0
dblp-27255,open_alex-05231,1
dblp-22225,open_alex-24979,1
dblp-08201,open_alex-04436,0
dblp-31840,open_alex-57645,0
dblp-13083,open_alex-11227,1
dblp-40942,open_alex-41288,0
dblp-46921,open_alex-23642,0
dblp-43495,open_alex-11124,1
dblp-27176,open_alex-11490,0
dblp-08122,open_alex-08710,0
dblp-58189,open_alex-10641,0
dblp-25035,open_alex-58523,0
dblp-54795,open_alex-19277,1
dblp-40650,open_alex-04579,0
dblp-48143,open_alex-33104,0
dblp-05220,open_alex-19511,1
dblp-47925,open_alex-36246,0
dblp-33225,open_alex-50904,1
dblp-17782,open_alex-36500,0
dblp-42795,open_alex-40450,0
dblp-10466,open_alex-03859,0
dblp-04258,open_alex-40496,0
dblp-12785,open_alex-32775,0
dblp-34427,open_alex-11114,0
dblp-47146,open_alex-10941,0
dblp-33695,open_alex-23598,0
dblp-11827,open_alex-52106,0
dblp-54658,open_alex-47329,0
dblp-52186,open_alex-24916,1
dblp-27987,open_alex-21632,0
dblp-16425,open_alex-55791,0
dblp-44005,open_alex-31962,0
dblp-03953,open_alex-18862,1
dblp-37601,open_alex-60068,0
dblp-30052,open_alex-59771,0
dblp-06206,open_alex-55231,1
dblp-28136,open_alex-36288,0
dblp-15119,open_alex-06091,1
dblp-08360,open_alex-42128,0
dblp-08614,open_alex-29126,0
dblp-37243,open_alex-43656,0
dblp-31141,open_alex-29341,1
dblp-36149,open_alex-15965,0
dblp-10356,open_alex-43942,0
dblp-44879,open_alex-14578,0
dblp-26263,open_alex-20459,0
dblp-39165,open_alex-04702,0
dblp-26338,open_alex-16056,0
dblp-10013,open_alex-19574,1
dblp-42397,open_alex-21735,0
dblp-58517,open_alex-32498,1
dblp-13114,open_alex-55385,0
dblp-03263,open_alex-29169,0
dblp-04245,open_alex-26545,1
dblp-06141,open_alex-19475,1
dblp-10834,open_alex-38491,0
dblp-58005,open_alex-35943,0
dblp-59005,open_alex-31579,0
dblp-15396,open_alex-59652,0
dblp-20694,open_alex-40457,0
dblp-36998,open_alex-34616,0
dblp-12741,open_alex-15772,1
dblp-10390,open_alex-50531,0
dblp-43200,open_alex-19088,0
dblp-21745,open_alex-03590,0
dblp-21218,open_alex-49125,0
dblp-33468,open_alex-56831,0
dblp-24190,open_alex-05709,0
dblp-41054,open_alex-05022,1
dblp-04262,open_alex-05340,0
dblp-02952,open_alex-37105,0
dblp-36127,open_alex-57964,0
dblp-33031,open_alex-40156,0
dblp-48461,open_alex-11361,1
dblp-28066,open_alex-02572,0
dblp-00919,open_alex-51490,0
dblp-36740,open_alex-36673,0
dblp-52417,open_alex-23030,0
dblp-04039,open_alex-33260,0
dblp-51406,open_alex-48375,0
dblp-11252,open_alex-60380,0
dblp-40913,open_alex-14770,0
dblp-33090,open_alex-59893,0
dblp-37702,open_alex-26628,1
dblp-45137,open_alex-31160,1
dblp-47007,open_alex-44753,0
dblp-45128,open_alex-36763,1
dblp-16703,open_alex-35072,1
dblp-36119,open_alex-23292,0
dblp-17901,open_alex-37665,1
dblp-57578,open_alex-29642,0
dblp-26232,open_alex-26493,0
dblp-42179,open_alex-56890,1
dblp-14701,open_alex-19052,0
dblp-30198,open_alex-13927,0
dblp-39430,open_alex-55334,0
dblp-16903,open_alex-16372,0
dblp-25787,open_alex-27679,1
dblp-20040,open_alex-54588,0
dblp-53821,open_alex-38082,0
dblp-53479,open_alex-57814,0
dblp-15257,open_alex-19345,0
dblp-36414,open_alex-12950,0
dblp-09891,open_alex-51254,0
dblp-45965,open_alex-37912,1
dblp-26769,open_alex-14935,0
dblp-30290,open_alex-15428,0
dblp-52548,open_alex-39833,0
dblp-16971,open_alex-51516,1
dblp-60029,open_alex-59258,0
dblp-48307,open_alex-40492,0
dblp-04139,open_alex-06948,0
dblp-33830,open_alex-10783,0
dblp-31077,open_alex-57226,1
dblp-22871,open_alex-40231,0
dblp-59133,open_alex-49766,1
dblp-13367,open_alex-12745,0
dblp-51170,open_alex-19560,1
dblp-59725,open_alex-48101,0
dblp-35394,open_alex-10562,0
dblp-58518,open_alex-02838,0
dblp-58554,open_alex-27998,0
dblp-13361,open_alex-10505,1
dblp-45878,open_alex-09598,1
dblp-13343,open_alex-12229,0
dblp-43468,open_alex-07475,1
dblp-48815,open_alex-48262,0
dblp-59914,open_alex-31366,0
dblp-59162,open_alex-58054,1
dblp-19021,open_alex-39998,0
dblp-10993,open_alex-57562,0
dblp-35359,open_alex-35599,1
dblp-58323,open_alex-10373,0
dblp-20118,open_alex-03584,1
dblp-16732,open_alex-42708,0
dblp-48913,open_alex-17136,0
dblp-37546,open_alex-15871,0
dblp-57430,open_alex-43605,0
dblp-53359,open_alex-17963,0
dblp-55988,open_alex-14529,0
dblp-26100,open_alex-32798,1
dblp-28025,open_alex-48446,0
dblp-37745,open_alex-03372,1
dblp-42884,open_alex-08376,0
dblp-27220,open_alex-05706,0
dblp-45984,open_alex-54835,0
dblp-44445,open_alex-32142,0
dblp-58551,open_alex-35065,0
dblp-09161,open_alex-43012,0
dblp-39086,open_alex-60297,1
dblp-22583,open_alex-03456,0
dblp-10414,open_alex-60273,0
dblp-41625,open_alex-31930,1
dblp-13044,open_alex-03094,0
dblp-11377,open_alex-23654,0
dblp-07150,open_alex-24913,0
dblp-35264,open_alex-08832,0
dblp-30148,open_alex-56963,0
dblp-17692,open_alex-57979,0
dblp-21944,open_alex-31801,1
dblp-01433,open_alex-38018,0
dblp-54204,open_alex-26095,0
dblp-37575,open_alex-52677,0
dblp-20233,open_alex-24109,0
dblp-01654,open_alex-03074,0
dblp-29360,open_alex-45686,0
dblp-49605,open_alex-02503,1
dblp-51657,open_alex-50338,1
dblp-00391,open_alex-38324,0
dblp-25014,open_alex-43449,0
dblp-18132,open_alex-00360,0
dblp-16444,open_alex-01781,0
dblp-11051,open_alex-51062,0
dblp-32414,open_alex-16404,1
dblp-09554,open_alex-02652,0
dblp-33105,open_alex-58147,1
dblp-43860,open_alex-00942,0
dblp-08144,open_alex-37079,0
dblp-40848,open_alex-33125,0
dblp-51209,open_alex-53303,0
dblp-02186,open_alex-24457,0
dblp-25166,open_alex-58000,0
dblp-53155,open_alex-47644,0
dblp-14883,open_alex-44381,0
dblp-18497,open_alex-30547,0
dblp-18832,open_alex-51772,0
dblp-21543,open_alex-39798,0
dblp-46012,open_alex-07905,0
dblp-18487,open_alex-48795,0
dblp-39183,open_alex-55988,0
dblp-21085,open_alex-28626,0
dblp-08490,open_alex-48369,1
dblp-06249,open_alex-13588,0
dblp-18696,open_alex-22708,0
dblp-40868,open_alex-42163,0
dblp-53349,open_alex-26195,1
dblp-01675,open_alex-49938,0
dblp-48470,open_alex-42547,1
dblp-59498,open_alex-55624,0
dblp-10192,open_alex-05011,0
dblp-52825,open_alex-55872,1
dblp-07550,open_alex-52264,0
dblp-02867,open_alex-09564,0
dblp-41896,open_alex-50781,0
dblp-17617,open_alex-40822,0
dblp-45879,open_alex-45856,0
dblp-45924,open_alex-34906,0
dblp-52105,open_alex-07907,0
dblp-34543,open_alex-29836,1
dblp-09459,open_alex-04156,1
dblp-15306,open_alex-60322,0
dblp-16844,open_alex-52868,0
