id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,globalSales
k02_noncorner_games_00648__sales,Tidal Arbor,2009-01-01,Blue Harbor Atelier,,Arcade Cabinet,"Simulation,Management,Ecology,Strategy",,,,
k02_noncorner_games_00650__sales,Marblefjord,2021-01-01,Northglass Atelier,,Android,"Simulation,Management,Educational",,,,
k02_noncorner_games_00652__sales,Tidelock Ledger,1998-01-01,Aster Vale Studios,,macOS,"Simulation,Economy,Turn-Based,Management",,,,
k02_noncorner_games_00653__sales,Marble Canopy,2022-01-01,Lumen Orchard Studio,,Nintendo Switch,"Life SimulatiOn,Education,Casual",,,,
k02_noncorner_games_00654__sales,Velora Nexus,2024-01-01,Lumen Harbor,,PlayStation 5,"Narrative Adventure,Interactive Fiction,Science Fiction",,,,
k02_noncorner_games_00658__sales,Starforge Tapestry,2024-09-12,Lumen Harbor Studio,,PlayStation 5,"Simulation,Strategy,City Builder,Management",,,,
k02_noncorner_games_00663__sales,Cerulean Driftline,2022-09-14,North Harbor Atelier,,Nintendo Switch,"Simulation,Education,Indie",,,,
k02_noncorner_games_00665__sales,Starlace Harbor,2021-01-01,Morrowfield Atelier,,Nintendo Switch,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00667__sales,Luminous Tapestry,2021-07-15,Morrow Vale Interactive,,Nintendo Switch,"Simulation,Education,Creative",,,,
k02_noncorner_games_00669__sales,Aurorix,2019-06-14,Morrowbyte Interactive,,,"Simulation,Education,Family,Strategy",,,,
k02_noncorner_games_00671__sales,Lumen Caravan,2022-09-14,Northglass Atelier,,Nintendo Switch,"Strategy,Simulation,Management",,,,
k02_noncorner_games_00672__sales,Starfound Atlas,2020-01-01,Cinder Harbor Interactive,,Nintendo Switch,"Strategy,Simulation,Science Fiction",,,,
k02_noncorner_games_00674__sales,Mosslight Tactics,2024-01-01,Northglass Atelier,,PlayStation 5,"Simulation,Strategy,Turn-Based,Management",,,,
k02_noncorner_games_00677__sales,Moonbasket Lattice,2024-01-01,Glass Orchard Works,,PlayStation 5,"SimulatiOn,Management,Puzzle,Strategy",,,,
k02_noncorner_games_00678__sales,Nebula Hatchery,1994-01-01,Lumenforge Collective,,Arcade Cabinet,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00681__sales,Lumen Basilica,2022-09-14,North Archive Collective,,PlayStation 5,"Strategy,Simulation,City Builder,Educational",,,,
k02_noncorner_games_00684__sales,Celestory,2022-01-01,Morrowglass Atelier,,PlayStation 5,"Interactive Fiction,Adventure,Puzzle",,,,
k02_noncorner_games_00686__sales,Aurora Archivist,2001-09-14,Mosaic Harbor Studio,,Sega Dreamcast,"Simulation,Educational,Narrative,Exploration",,,,
k02_noncorner_games_00689__sales,Velorum Atlas,2022-01-01,Amber Quill Labs,,,"Puzzle,Simulation,Educational",,,,
k02_noncorner_games_00692__sales,Verdant Cargo,2024-01-01,Morrowglass Interactive,,Nintendo Switch,"Simulation,Management,Exploration",,,,
k02_noncorner_games_00694__sales,Velvet Archive,1999-01-01,Moon Ledger Studio,,,"Narrative,Simulation,Educational",,,,
k02_noncorner_games_00696__sales,Moonledger Harbor,2024-01-01,Northstar Quill,,PlayStation 5,"Simulation,Strategy,Management,City Builder",,,,
k02_noncorner_games_00697__sales,Nimbus Ledger,2021-01-01,Blue Quill Works,,,"Simulation,Strategy,Educational",,,,
k02_noncorner_games_00700__sales,Verdant Harbor,2025-01-01,Juniper Tide Interactive,,PlayStation 5,"Simulation,City Builder,Strategy",,,,
k02_noncorner_games_00703__sales,Moonledger Archive,2023-01-01,Lumen Harbor Studio,,PlayStation 5,"Interactive Fiction, Puzzle, Narrative Adventure",,,,
k02_noncorner_games_00706__sales,Sunken Meridian,2026-01-01,Aster Vale Studio,,PlayStation 5,"Strategy,Simulation,City Builder",,,,
k02_noncorner_games_00707__sales,Aurora Saffron,2022-01-01,Lantern Harbor,,Nintendo Switch,"Adventure,Simulation,Life Simulation",,,,
k02_noncorner_games_00708__sales,Lumen Ledger,2024-01-01,Northstar Atelier,,PlayStation 5,"Strategy,Simulation,City Builder",,,,
k02_noncorner_games_00724__sales,Nebula Choir,2026-01-01,Quartz Harbor Studio,,PlayStation 5,"Simulation,Strategy,Music",,,,
k02_noncorner_games_00727__sales,Hollow Transit,2026-01-01,Northstar Relay Studio,,PlayStation 5,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00728__sales,Lantern Ledger,2016-01-01,Northglass Atelier,,Xbox One,"Simulation,Management,Educational",,,,
k02_noncorner_games_00735__sales,Moonledger Cartography,2019-01-01,Lattice Harbor Works,,,"Simulation,Education,Strategy",,,,
k02_noncorner_games_00742__sales,Marble Cinder,2006-01-01,Lattice Harbor Studio,,Arcade Cabinet,"Racing,Simulation,Track Builder",,,,
k02_noncorner_games_00743__sales,Lattice Garden,2019-01-01,Morrow Finch,,iOS (iPhone),"Simulation,Management,Educational,Strategy",,,,
k02_noncorner_games_00744__sales,Tarn Ledger,2024-09-12,Morrowfield Studio,,PlayStation 5,"Strategy,Simulation,Management",,,,
k02_noncorner_games_00745__sales,Marble Sonata,2024-01-01,Liminal Loom,,PlayStation 5,"Puzzle,Interactive Fiction,Exploration",,,,
k02_noncorner_games_00746__sales,Aureolin Ledger,2022-01-01,Crescent Vale Interactive,,,"Simulation,Strategy,Educational,Management",,,,
k02_noncorner_games_00749__sales,Quartz Relay,2021-09-17,Northstar Loom,,Nintendo Switch,"Simulation,Education,Indie",,,,
k02_noncorner_games_00751__sales,Velorum Cadence,2021-01-01,Lumen Harbor Interactive,,Nintendo Switch,"Simulation,MusicRhythm",,,,
k02_noncorner_games_00752__sales,Ember Ledger,2022-01-01,Northglass Atelier,,iOS (iPhone),"Simulation,Strategy,Management,Educational",,,,
k02_noncorner_games_00762__sales,Tundra Loom,2019-01-01,Northwick Atelier,,Nintendo Switch,"Simulation,Farming,Management",,,,
k02_noncorner_games_00765__sales,Northglass Meridian,2021-01-01,Aster Vale Interactive,,Nintendo Switch,"Simulation,Management,Educational",,,,
k02_noncorner_games_00766__sales,Nebulattice,2021-09-14,Glass Harbor Studio,,Nintendo Switch,"Simulation,Educational,Indie",,,,
k02_noncorner_games_00767__sales,Moonharbor Quilt,2021-01-01,Lattice Lantern Studio,,Nintendo Switch,"Simulation,Strategy,Educational",,,,
k02_noncorner_games_00768__sales,Aster Quell,1997-01-01,Morrow Finch Studio,,Arcade Cabinet,"Simulation,Educational,Music",,,,
k02_noncorner_games_00772__sales,Noctilume,2024-09-12,Marrow Circuit,,Windows PC,"Narrative,Simulation,Adventure,Indie",,,,
k02_noncorner_games_00773__sales,Moon Orchard Ledger,2009-01-01,Lumen Hollow Interactive,,,"Simulation,Management,Educational",,,,
k02_noncorner_games_00777__sales,Brass Orbit,2022-08-19,Lumen Harbor Inter active,,Nintendo Switch,"Racing,Simulation,Strategy",,,,
k02_noncorner_games_00782__sales,Lunar Pantry,2024-01-01,Mossbyte Atelier,,,"Simulation,Management,Casual",,,,
k02_noncorner_games_00783__sales,Duneforge,2022-09-14,Marrowline Interactive,,PlayStation 5,"Simulation,City Builder,Strategy",,,,
k02_noncorner_games_00786__sales,Velorift Atlas,2022-01-01,Lattice Harbor,,Windows PC,"Strategy,Simulation,Management",,,,
k02_noncorner_games_00797__sales,Lunara Veil,2024-01-01,MorrowlightAtelier,,,"Narrative,Exploration,Ambient,Walking Simulator",,,,
k02_noncorner_games_00799__sales,Celadon Drift,2024-09-12,Morrow Vale Interactive,,PlayStation 5,"Puzzle,Simulation,Strategy",,,,
k02_noncorner_games_00801__sales,Linden Harbor,2021-01-01,Marrow Lantern Games,,Nintendo Switch,"Simulation,Management,Adventure",,,,
k02_noncorner_games_00803__sales,Star Harbor,2018-01-01,Lattice Dockworks,,Nintendo Switch,"Simulation,Management,Strategy,Indie",,,,
k02_noncorner_games_00804__sales,Nimbus Quarry,2021-08-12,Marrowglass Studio,,Nintendo Switch,"Strategy,Simulation,Management",,,,
k02_noncorner_games_00806__sales,Moonspindle,2023-01-01,Lantern Forge Interactive,,PlayStation 5,"Tactical,Simulation,Management,Turn-Based",,,,
k02_noncorner_games_00809__sales,Aether Talisman,2026-01-01,Northstar Vault,,Xbox Series X,"Racing,Sports,Simulation",,,,
k02_noncorner_games_00814__sales,Skyfoundry Ledger,2021-01-01,Northstar Quill,,Nintendo Switch,"Simulation,Education,Indie",,,,
k02_noncorner_games_00815__sales,Starloom Archive,1984-01-01,Morrow Quill Studio,,Atari 2600,"Interactive Fiction,Adventure,Narrative",,,,
k02_noncorner_games_00816__sales,Nebula Stitch,2026-01-01,Asterloom Interactive,,PlayStation 5,"Simulation,Strategy,Educational",,,,
k02_noncorner_games_00818__sales,Luminous Harbor,2022-01-01,Morrowtide Atelier,,Nintendo Switch,"Narrative Adventure,Simulation,Relaxation",,,,
k02_noncorner_games_00819__sales,Velorum Tide,2014-01-01,Moonseed Atelier,,Nintendo 3DS,"Simulation,Educational,Relaxation,Music",,,,
k02_noncorner_games_00823__sales,Lunar Vestibule,2027-01-01,Morrow Vale Interactive,,PlayStation VR2,"Adventure,Exploration,Simulation",,,,
k02_noncorner_games_00824__sales,Marrow Ark,2026-01-01,Northglass Atelier,,Xbox Series X,"Simulation,Management,City Builder",,,,
k02_noncorner_games_00827__sales,Velora Orchard,2018-06-15,Mirthfield Studio,,,"Simulation,Management,Casual",,,,
k02_noncorner_games_00828__sales,Harborlight Cantata,2012-01-01,Morrowglass Atelier,,PlayStation Vita,"Rhythm,Visual Novel,Music",,,,
k02_noncorner_games_00834__sales,Brine Atlas,2022-01-01,Northshore Lantern,,,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00836__sales,Starfound,2024-01-01,Northline Arcades,,Xbox Series X,"Racing,Sports,Simulation",,,,
k02_noncorner_games_00844__sales,Aster Quay,2022-01-01,Moonlock Atelier,,PlayStation 5,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00848__sales,Northward Tally,2024-09-12,Marrowlight Studio,,PlayStation 5,"Simulation,Educational,Puzzle,Management",,,,
k02_noncorner_games_00849__sales,Velora Emberwake,2024-01-01,Lumen Quill Atelier,,,"Narrative puzzle,Ambient exploration",,,,
k02_noncorner_games_00851__sales,Morrowspike,2027-01-01,Northgate Atelier,,Nintendo Switch 2,"Strategy,Simulation,City Builder",,,,
k02_noncorner_games_00852__sales,Latticeforge,2024-01-01,Northmire Atelier,,PlayStation 5,"Puzzle,Strategy,Simulation,Building",,,,
k02_noncorner_games_00854__sales,Cerulean Trestle,2019-01-01,Northstar Loom,,,"Strategy,Simulation,Management,Educational",,,,
k02_noncorner_games_00857__sales,Verdant Relay,2021-01-01,MorrowLace Interactive,,Nintendo Switch,"Simulation,Education,General",,,,
k02_noncorner_games_00866__sales,Orchid Vale,2023-01-01,Moonharbor Atelier,,Windows PC,"Simulation,Management,Indie",,,,
k02_noncorner_games_00869__sales,Sunhaven Ledger,2020-01-01,Morrow Finch Studio,,iOS (iPhone),"Simulation,Strategy,Management,Economy",,,,
k02_noncorner_games_00870__sales,Starforged Atrium,2023-01-01,Lattice Harbor Studios,,Xbox Series X,"Simulation,Management,Strategy",,,,
k02_noncorner_games_00871__sales,Velorin Drift,2020-01-01,Glass Harbor Works,,Nintendo Switch,"Puzzle,Simulation,Strategy",,,,
k02_noncorner_games_00875__sales,Velvet Astronomy,2024-01-01,Moonharbor Interactive,,PlayStation 5,"Simulation,Educational,Strategy",,,,
k02_noncorner_games_00877__sales,Morrow Archive,2022-01-01,Lumen Quill Studio,,,"Narrative,Educational,Simulation",,,,
k02_noncorner_games_00878__sales,Celestine Vault,2021-09-17,Asterline Forge,,Nintendo Switch,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00887__sales,Asterfold,2022-01-01,Northglass Atelier,,,"Simulation,Educational,Management",,,,
k02_noncorner_games_00896__sales,Cinderwell,2026-01-01,Morrowbyte Studios,,PlayStation 5,"Simulation,City Building,Strategy,Management",,,,
k02_noncorner_games_00897__sales,Lattice Meridian,2024-09-12,Blue Quarry Interactive,,PlayStation 5,"Simulation,City Builder,Strategy",,,,
k02_noncorner_games_00898__sales,Sunken Atlas,2024-01-01,Northmere Interactive,,PlayStation 5,"Puzzle,Simulation,Strategy",,,,
k02_noncorner_games_00899__sales,Tidelune Archive,2021-01-01,Blue Lantern Works,,Nintendo Switch,"Simulation,Educational,Strategy",,,,
k02_noncorner_games_00901__sales,Crescent Archivist,2024-01-01,Morrow Quill Interactive,,PlayStation 5,"Simulation,Strategy,Educational,Narrative",,,,
k02_noncorner_games_00905__sales,Aster Quorum,2007-01-01,Northglass Atelier,,Arcade Cabinet,"Simulation,Management,Educational,Science Fiction",,,,
k02_noncorner_games_00906__sales,Aster Quench,2014-01-01,Mirth Harbor,,,"Life Simulation,Strategy,Educational,Casual",,,,
k02_noncorner_games_00908__sales,Orchard Lanterns,2021-01-01,Northglass Atelier,,PlayStation 5,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00913__sales,Lumen Atrium,2021-01-01,Cinder Harbor Studio,,Nintendo Switch,"Photography,Exploration,Simulation",,,,
k02_noncorner_games_00918__sales,Velvet Ledger,2021-01-01,Morrow Finch Collective,,Nintendo Switch,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00920__sales,Moonatlas,2021-01-01,Lattice Harbor,,Windows PC,"Simulation,Educational,Exploration,Strategy",,,,
k02_noncorner_games_00923__sales,Lattice Aurora,2011-01-01,Northglass Atelier,,PlayStation Vita,"Racing,Simulation,Management",,,,
k02_noncorner_games_00924__sales,Auric Lantern,2021-01-01,Morrow Reef Interactive,,Nintendo Switch,"Strategy,Simulation",,,,
k02_noncorner_games_00925__sales,Mire Atelier,2018-01-01,Lumen Toad Studio,,Nintendo 3DS,"Puzzle,Simulation,Art",,,,
k02_noncorner_games_00926__sales,Morrow Tide,2022-01-01,Aster Vale Collective,,PlayStation 5,"Strategy,Simulation,Narrative",,,,
k02_noncorner_games_00928__sales,Orbit Bloom,2021-11-18,Mooncask Atelier,,Nintendo Switch,"Simulation,Life,Creative",,,,
k02_noncorner_games_00931__sales,Lunar Semaphore,2021-01-01,Northstar Atelier,,,"Simulation,Strategy,Educational",,,,
k02_noncorner_games_00932__sales,Velum Orbit,2026-01-01,Glass Harbor Works,,Xbox Series X,"Simulation,Management,Sci-Fi,Educational",,,,
k02_noncorner_games_00933__sales,Marrow Echoes,2014-01-01,Lattice Orchard,,Nintendo 3DS,"Visual Novel,Simulation,Education",,,,
k02_noncorner_games_00936__sales,Aether Ledger,2011-01-01,Northstar Quill,,,"Simulation,Strategy,Economy,Management",,,,
k02_noncorner_games_00939__sales,Marrow Beacon,2024-01-01,Northglass Atelier,,Nintendo Switch,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00940__sales,Harbor Loom,2024-10-18,Northwake Atelier,,PlayStation 5,"Simulation,Management,Strategy",,,,
k02_noncorner_games_00941__sales,Starward Tapestry,2021-01-01,Moonrelay Atelier,,Nintendo Switch,"Interactive Fiction,Exploration,Narrative",,,,
k02_noncorner_games_00944__sales,Auric Tapestry,2024-09-12,Lattice Harbor Studio,,PlayStation 5,"Simulation,Management,Strategy,Economy",,,,
k02_noncorner_games_00947__sales,Aurelin Quay,2024-01-01,Northstar Atelier,,PlayStation 5,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00948__sales,Murmurfall,2022-11-15,Northglass Atelier,,PlayStation 5,"Simulation,City Builder,Strategy,Management",,,,
k02_noncorner_games_00953__sales,Moon Ledger Drift,2021-09-17,Hearthline Atelier,,Nintendo Switch,"Simulation,Educational,Strategy",,,,
k02_noncorner_games_00957__sales,Thorncairn,2021-01-01,Glass Harbor Studio,,Nintendo Switch,"Simulation,Strategy,Management",,,,
k02_noncorner_games_00960__sales,Turbine Choir,2019-01-01,Northspoke Atelier,,,"Simulation,Music,Educational",,,,
k02_noncorner_games_00961__sales,Lattice Basilica,2022-01-01,Cinder Quill Interactive,,,"Simulation,Strategy,City Building",,,,
k02_noncorner_games_00963__sales,Orbital Census,2021-01-01,Glass Harbor Interactive,,Nintendo Switch,"Simulation,Strategy,Education",,,,
k02_noncorner_games_00964__sales,Lunaris Reef,2019-01-01,Northshore Atelier,,Nintendo Switch,"Simulation,Management,Relaxing",,,,
k02_noncorner_games_00967__sales,Lattice Lantern,2026-01-01,Northvale Atelier,,PlayStation 5,"Puzzle,Exploration,Narrative",,,,
k02_noncorner_games_00973__sales,Lantern Vale,2026-01-01,Aster Drift Collective,,PlayStation 5,"Narrative,Simulation,Exploration,Strategy",,,,
k02_noncorner_games_00974__sales,Lumen Wharf,2024-01-01,Northstar Loom,,Xbox Series X,"Simulation,Management,Strategy,Education",,,,
k02_noncorner_games_00975__sales,Aureline Archive,2023-10-12,Marrowglass Atelier,,PlayStation 5,"Interactive Fiction,Simulation,Educational,Narrative",,,,
k02_noncorner_games_00983__sales,Auroraleaf,2026-01-01,Morrowshade Collective,,PlayStation 5,"Simulation,Strategy,Educational",,,,
k02_noncorner_games_00988__sales,Morrowpulse,2024-01-01,Northline Atelier,,PlayStation 5,"Narrative Adventure,Survival,Exploration",,,,
k02_noncorner_games_00989__sales,Aureate Ledger,2009-01-01,Morrow Quill Studio,,,"Interactive Fiction,Simulation,Educational",,,,
k02_noncorner_games_00991__sales,Cobalt Lantern,2021-01-01,Morrow Vale Studio,,Nintendo Switch,"Simulation,Education,Creative,General",,,,
k02_noncorner_games_00993__sales,Morrow Prism,2021-01-01,Lattice Harbor Studio,,Nintendo Switch,"Simulation,Education,Management",,,,
k02_noncorner_games_00995__sales,Crescent Ledger,2021-01-01,Lantern Quill,,Nintendo Switch,"Adventure,Visual Novel,Simulation",,,,
k02_noncorner_games_01000__sales,Glass Tides,2021-01-01,Marrow Finch Interactive,,PlayStation 5,"Simulation,Education,Puzzle,Relaxation",,,,
k02_noncorner_games_01004__sales,Lumen Hush,2022-09-14,Morrowwake Interactive,,,"Interactive Fiction,Simulation,Narrative,Strategy",,,,
k02_noncorner_games_01007__sales,Cloud Orchard,2020-01-01,Lumen Vale Studio,,Nintendo Switch,"Simulation,Management,Strategy,Indie",,,,
k02_noncorner_games_01008__sales,Harbor Atlas,2022-09-14,Northglass Interactive,,PlayStation 5,"Simulation,Strategy,Management",,,,
k02_noncorner_games_01013__sales,Velvet Relay,2021-01-01,Moon Harbor Atelier,,Nintendo Switch,"Rhythm,Simulation,Music",,,,
k02_noncorner_games_01014__sales,Marble Harbor Ledger,2021-11-12,Northstar Quillworks,,PlayStation 5,"Simulation,Management,Narrative,Strategy",,,,
k02_noncorner_games_01017__sales,Morrow Tether,2024-01-01,Lantern Fox Studio,,Nintendo Switch,"Simulation,Management,Strategy,Indie",,,,
k02_noncorner_games_01018__sales,Aster Hollow,2022-01-01,Lumen Wharf Studio,,Nintendo Switch,"Narrative,Adventure,Exploration,Simulation",,,,
k02_noncorner_games_01020__sales,Starglass Ledger,2023-01-01,Northmere Atelier,,PlayStation 5,"Simulation,Management,Educational,General",,,,
k02_noncorner_games_01022__sales,Moon Atlas,2011-01-01,Northglass Interactive,,Xbox One,"Simulation,Educational,Strategy",,,,
k02_noncorner_games_01023__sales,Quasar Mosaics,1998-01-01,Marrowlight Studio,,,"Puzzle,Strategy,Abstract",,,,
k02_noncorner_games_01028__sales,Morrow Lattice,2022-01-01,Northstar Lantern,,,"Simulation,Strategy,Educational",,,,
k02_noncorner_games_01030__sales,Verdant Tapestry,2021-01-01,Morrow Pixelworks,,Nintendo Switch,"Puzzle,Simulation,Educational",,,,
k02_noncorner_games_01031__sales,Morrowbloom,2024-01-01,Lantern Vale Studio,,PlayStation 5,"Narrative,Simulation,Management,Historical",,,,
k02_noncorner_games_01034__sales,Nebula Conservatory,2007-01-01,Lattice Harbor,,macOS,"Simulation,Educational,Management",,,,
k02_noncorner_games_01038__sales,Velvet Monsoon,2009-01-01,Liminal Lantern,,Nintendo DS,"Narrative,Adventure,Visual Novel,Simulation",,,,
k02_noncorner_games_01042__sales,Star Ledger,2026-01-01,Northfall Interactive,,Xbox Series X,"Simulation,Management,Strategy",,,,
k04__fab__sales__dbpedia_45407,,,WayForward,,,game Fighting,,,,
k04__fab__sales__dbpedia_26346,,,UBI,,,Exergaming,,,,
k04__fab__sales__dbpedia_32241,,,Red Storm,,,shooter Tactical,,,,
k04__fab__sales__dbpedia_7628,,,Forge Serenity,,,game Platform,,,,
k04__fab__sales__dbpedia_5510,,,Force Omega,,,tactics Real-time,,,,
k04__fab__sales__dbpedia_2656,,,KnowWonder,,,game Action-adventure,,,,
k04__fab__sales__dbpedia_7292,,,Square Enix Business 2,,,role-playing,,,,
k04__fab__sales__dbpedia_49740,,,Studios,,,game,,,,
k04__fab__sales__dbpedia_26241,,,Arkane,,,game Action-adventure,,,,
k04__fab__sales____singleton___metacritic_k02_noncorner_games_00071__metacritic,,,,,,,,,,
k04__fab__sales__dbpedia_8165,,,(company),,,Stealth,,,,
k04__fab__sales__dbpedia_12542,,,Id,,,shooter First-person,,,,
k04__fab__sales__dbpedia_41318,,,Games,,,shooter Multidirectional,,,,
k04__fab__sales__dbpedia_17949,,,Crackshell,,,shooter Twin-stick,,,,
k04__fab__sales__dbpedia_36576,,,Deconstructeam,,,Puzzle video,,,,
k04__fab__sales__dbpedia_1203,,,Software Eko,,,game Survival,,,,
k04__fab__sales__dbpedia_18183,,,Entertainment Backbone,,,game,,,,
k04__fab__sales__dbpedia_7928,,,Games Bandai Namco,,,Fighting,,,,
k04__fab__sales__dbpedia_17707,,,3DS,,,game Action-adventure,,,,
k04__fab__sales__dbpedia_25311,,,Bungie,,,Action role-playing,,,,
k04__fab__sales__dbpedia_50109,,,Criterion,,,game Racing,,,,
k04__fab__sales__dbpedia_2030,,,Reality,,,Racing video,,,,
k04__fab__sales__dbpedia_60355,,,Funcom,,,game,,,,
k04__fab__sales__dbpedia_12820,,,Terry (developer),,,Puzzle-platform,,,,
k04__fab__sales__dbpedia_21924,,,Tiburon,,,Sports video,,,,
k04__fab__sales__dbpedia_44164,,,Cell 5th,,,Puzzle game video,,,,
k04__fab__sales__dbpedia_15418,,,Left Field,,,video game,,,,
k04__fab__sales__dbpedia_60060,,,Systems Eugen,,,strategy Real-time,,,,
k04__fab__sales__dbpedia_14705,,,Pinkerton Studio,,,adventure Point-and-click game,,,,
k04__fab__sales__dbpedia_9046,,,,,,role-playing game,,,,
k04__fab__sales__dbpedia_28240,,,NanaOn-Sha,,,horror Survival,,,,
k04__fab__sales__dbpedia_29709,,,Croteam,,,shooter,,,,
k04__fab__sales__dbpedia_26506,,,"Tetris Inc. Online,",,,Puzzle game,,,,
k04__fab__sales__dbpedia_32193,,,M2 (game,,,Platform,,,,
k04__fab__sales__dbpedia_58588,,,Sophia Syn,,,game video Simulation,,,,
k04__fab__sales__dbpedia_20774,,,Techland,,,horror,,,,
k04__fab__sales__dbpedia_21295,,,Force Omega,,,slash and Hack,,,,
k04__fab__sales__dbpedia_31753,,,Frozenbyte,,,game Puzzle-platform,,,,
k04__fab__sales____singleton___dbpedia_dbpedia_38328,,,JoWooD,,,Puzzle video,,,,
k04__fab__sales__dbpedia_55505,,,Codemasters,,,Sim,,,,
k04__fab__sales__dbpedia_17276,,,Entertainment Radical,,,Snowboarding games video,,,,
k04__fab__sales__dbpedia_29425,,,Vancouver,,,game,,,,
k04__fab__sales__dbpedia_14910,,,Art King Games,,,game Adventure,,,,
k04__fab__sales__dbpedia_29001,,,Moon,,,game Platform,,,,
k04__fab__sales__dbpedia_11743,,,Entertainment Obsidian,,,Role-playing video,,,,
k04__fab__sales__dbpedia_43228,,,P-Studio,,,Action,,,,
k04__fab__sales__dbpedia_41561,,,Games BeautiFun,,,game Puzzle-platform,,,,
k04__fab__sales__dbpedia_36071,,,Grumps,,,novel,,,,
k04__fab__sales__dbpedia_62064,,,The 51 Farm,,,shooter,,,,
k04__fab__sales__dbpedia_27053,,,Paradox Studio,,,strategy game,,,,
k04__fab__sales__dbpedia_44935,,,(company) Cyanide,,,Turn-based,,,,
k04__fab__sales__dbpedia_59530,,,Team Sonic,,,video game,,,,
k04__fab__sales__dbpedia_24369,,,Santiago,,,Twin-stick,,,,
k04__fab__sales__dbpedia_41967,,,Deck13,,,Action game,,,,
k04__fab__sales__dbpedia_41905,,,Provisions Choice,,,Rhythm,,,,
k04__fab__sales__dbpedia_54919,,,Stain Studios,,,game Action,,,,
k04__fab__sales__dbpedia_50304,,,The Room Chinese,,,game Adventure,,,,
k04__fab__sales__dbpedia_10287,,,Studio Production Capcom 4,,,game Adventure,,,,
k04__fab__sales__dbpedia_3203,,,Interactive Saber,,,Sports,,,,
k04__fab__sales__dbpedia_4653,,,Eurocom,,,Hack and,,,,
k04__fab__sales__dbpedia_39582,,,Bizarre,,,Platform,,,,
k04__fab__sales__dbpedia_46101,,,The Experience Whole,< NA>,,game Action-adventure,,,,
k04__fab__sales__dbpedia_16249,,,Studio Stoic,,,role-playing,,,,
k04__fab__sales__dbpedia_57313,,,Interactive,,,game playing Role,,,,
k04__fab__sales__dbpedia_10540,,,Studios,,,simulation Business game,,,,
k04__fab__sales__dbpedia_58563,,,,,,video game,,,,
k04__fab__sales__dbpedia_15726,,,,,,video game,,,,
k04__fab__sales__dbpedia_17900,,,Entertainment,,,game Platform,,,,
k04__fab__sales__dbpedia_31973,,,Sam Barlow designer),,,film Interactive,,,,
k04__fab__sales__dbpedia_18077,,,Exient,,,game Sports,,,,
k04__fab__sales__dbpedia_61292,,,Games,,,game video Puzzle,,,,
k04__fab__sales__dbpedia_57346,,,Puppy,,,Tower,,,,
k04__fab__sales__dbpedia_8310,,,Best Games,,,Side-scrolling,,,,
k04__fab__sales__dbpedia_212,,,Studios Larian,,,game video Role-playing,,,,
k04__fab__sales__dbpedia_49774,,,,,,Action-adventure,,,,
k04__fab__sales__dbpedia_26825,,,,,,Role-playing game video,,,,
k04__fab__sales__dbpedia_10881,,,Studios,,,game,,,,
k04__fab__sales__dbpedia_11000,,,Software,,,game Stealth,,,,
k04__fab__sales__dbpedia_31118,,,WildTangent,,,game role-playing Action,,,,
k04__fab__sales__dbpedia_1824,,,NDcube,,,game video Party,,,,
k04__fab__sales__dbpedia_12862,,,P.A.,,,'em up,,,,
k04__fab__sales__dbpedia_15002,,,Corporation,,,shooter,,,,
k04__fab__sales__dbpedia_2420,,,Pacific Coast Power Light &,,,Sports,,,,
k04__fab__sales__dbpedia_3457,,,The Room,,,Art,,,,
k04__fab__sales__dbpedia_21638,,,EAD Nintendo,,,pet Digital,,,,
k04__fab__sales__dbpedia_10314,,,Creates Inti,,,game,,,,
k04__fab__sales__dbpedia_2322,,,Thunder Games Lotus,,,Puzzle video,,,,
k04__fab__sales__dbpedia_10155,,,Chunsoft Spike,,,wrestling,,,,
k04__fab__sales__dbpedia_28842,,,Entertainment Klei,,,puzzle Computer game,,,,
k04__fab__sales__dbpedia_17435,,,Ubisoft,,,game Stealth,,,,
k04__fab__sales__dbpedia_21507,,,Corporation Valve,,,shooter First-person,,,,
k04__fab__sales__dbpedia_55247,,,Studios Triumph,,,strategy Turn-based,,,,
k04__fab__sales__dbpedia_15201,,,Capcom,,,and slash,,,,
k04__fab__sales__dbpedia_62394,,,Sierra,,,game simulation Business,,,,
k04__fab__sales__dbpedia_45993,,,Möbius,,,Sports game,,,,
k04__fab__sales____singleton___dbpedia_dbpedia_33817,,,,,,game,,,,
k04__fab__sales__dbpedia_17366,,,Sofia,,,game Action-adventure,,,,
k04__fab__sales__dbpedia_42394,,,,,,Action -adventure,,,,
k04__fab__sales__dbpedia_10115,,,,,,Platform,,,,
k04__fab__sales__dbpedia_48565,,,Reality Studios Pump,,,Real-time,,,,
k04__fab__sales__dbpedia_16232,,,,,,Action-adventure,,,,
