_id,_fusion_sources,interface_type,weight_g,brand,title_description,storage_gb,write_speed_mb_s,bus_type,length_mm,color,cluster_id,storage_connection_type,id,chipset_name,model_number,model,title,width_mm,description,height_mm,priceCurrency,url,vram_gb,form_factor,price,product_type,read_speed_mb_s,memory_type
products_2_72386549,['products_2_72386549'],,,Seagate,"Seagate SkyHawk 10TB SATA III 3.5\"" Hard Drive - 7200RPM, 256MB. Description: Massive 10TB HDD Drive Capacity. Perfect 7200RPM Disk Speed for Storing Music and Photos",,,SATA,,,213472.0,3.5-inch SATA,products_2_72386549,,,SkyHawk,"Seagate SkyHawk 10TB SATA III 3.5\"" Hard Drive - 7200RPM, 256MB",,Massive 10TB HDD Drive Capacity. Perfect 7200RPM Disk Speed for Storing Music and Photos,,,https://www.cclonline.com/product/214384/ST10000VX0004/Hard-Drives/Seagate-SkyHawk-10TB-3-5-inch-Hard-Drive-7200rpm-SATA-6Gb/s-256MB-Internal-/HDD2778,,3.5-inch,,HDD,,
products_2_44526661,['products_2_44526661'],,,Samsung,"Samsung 860 Pro Series 256GB Solid State Drive/SSD. Description: MZ-76P256B/EU, Read Speed: 560MB/Sec, Write Speed: 530MB/Sec, Flash: Samsung V-NAND 2bit MLC, Controller: Samsung MJX Controller, Buffer: 512MB",238.42,0.53 GB/s,,,,37409.0,,products_2_44526661,,MZ-76P256B/EU,860 PRO,Samsung 860 Pro Series 256GB Solid State Drive/SSD,,"MZ-76P256B/EU, Read Speed: 560MB/Sec, Write Speed: 530MB/Sec, Flash: Samsung V-NAND 2bit MLC, Controller: Samsung MJX Controller, Buffer: 512MB",,GBP,https://www.novatech.co.uk/products/samsung-860-pro-series-256gb-solid-state-drivessd/mz-76p256beu.html,,,110.05,,560000.0,
products_2_69849638,['products_2_69849638'],,,Samsung,"MZ-76P256E Samsung860 PRO Series 256GB 2.5inch SATA-6GBPS Solid State Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: General Information : Brand : Samsung Product Series : 860 Series Product Model : MZ-76P256E Product Type : Solid State Drive Key Features : Capacity : 256 GB Interface : Sata-6gbps Drive Dimensions : 2.5 Inch Encryption Algorithm : 256-Bit Aes Nand Flash Memory Type : 3d Multi-Level Cell (Mlc) Compliant Standards : Wwn, Ieee 1667 Buffer Size : 512 Mb Features : Trim Support, Sleep Mode, 3d V-Nand Technology, Auto Garbage Collection Algorithm, Edrive, Samsung Mjx Controller, Low Power Ddr4 Sdram Cache, S.M.A.R.T., 256-Bit Aes, Ieee 1667 Performance : Drive Transfer Rate : 600 Mbps (External) Internal Data Rate : 560 Mbps (Read) / 530 Mbps (Write) Maximum 4kb Random Write : 90000 Iops Maximum 4kb Random Read : 100000 Iops",256.0,,,,,4554288.0,2.5-inch SATA,products_2_69849638,,,860 PRO Series,MZ-76P256E Samsung860 PRO Series 256GB 2.5inch SATA-6GBPS Solid State Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,,"General Information : Brand : Samsung Product Series : 860 Series Product Model : MZ-76P256E Product Type : Solid State Drive Key Features : Capacity : 256 GB Interface : Sata-6gbps Drive Dimensions : 2.5 Inch Encryption Algorithm : 256-Bit Aes Nand Flash Memory Type : 3d Multi-Level Cell (Mlc) Compliant Standards : Wwn, Ieee 1667 Size : 512 Mb Features : Trim Support, Sleep Mode, 3d V-Nand Technology, Auto Garbage Collection Algorithm, Edrive, Samsung Mjx Controller, Low Power Ddr4 Sdram Cache, S.M.A.R.T., 256-Bit Aes, Ieee 1667 Performance : Drive Transfer Rate : 600 Mbps (External) Internal Data Rate : 560 Mbps (Read) / 530 Mbps (Write) Maximum 4kb Random Write : 90000 Iops Maximum 4kb Random Read : 100000 Iops",,USD,https://www.allhdd.com/solid-state-drive/sata-6gbps/256gb/samsung-mz-76p256e-nrfs,,2.5-inch,102.0,SSD,560.0 MB/s,
products_4_12425146,['products_4_12425146'],SATA I,,Seagate Technology,"Seagate 3.5"" hard drive with 4TB capacity, SATA 6Gb/s interface, 7.2K RPM speed, 128MB Makara BP, and 512E. Description: Seagate 3.5"" 4TB SATA 6Gb/s 7.2K RPM Hard Drive",,,SATA I,,,1014052.0,,products_4_12425146,,,Makara BP (512E),"Seagate 3.5"" 4TB SATA 6Gb/s 7200 RPM 128MB Makara BP (512E)",,"Seagate 3.5\"" 4TB SATA 6Gb/s 7.2K RPM Hard Drive",,,https://www.bostonindia.in/products/ST4000NM0115.aspx?utm_source=rss&utm_medium=syndication&utm_campaign=rss,,3.5-inch,,HDD,,
products_2_59308229,['products_2_59308229'],,,Silicon Power,"Silicon Power -Ace - A80, 256GB, M.2 PCIe Gen 3x4, SSD. Description: PCIe Gen3 x 4 & NVMe 1.3 - Max 3200/3000 Mb/s",,"3,000,000 KB/s",PCI Express x4,,,1705947.0,,products_2_59308229,,,Ace - A80,"Silicon Power -Ace - A80, 256GB, M.2 PCIe Gen 3x4, SSD",,PCIe Gen3 x 4 & NVMe 1.3 - Max 3200/3000 Mb/s,,HUF,https://www.ikontakt.hu/Silicon-Power-Ace-A80-256GB-M-2-PCIe-Gen-3x4-SSD,,M.2 2280,23109.p,,3200.0,
products_2_51640459,['products_2_51640459'],,,Asus,"ASUS Phoenix PH-RTX2060-6G GeForce RTX 2060 6 GB GDDR6. Description: ASUS Phoenix PH-RTX2060-6G, GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express 3.0",,,,,,117727.0,,products_2_51640459,,,Phoenix PH-RTX2060-6G,ASUS Phoenix PH-RTX2060-6G GeForce RTX 2060 6 GB GDDR6,,"ASUS Phoenix PH-RTX2060-6G, GeForce RTX 2060, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express 3.0",,EUR,https://www.computerunion.it/geforce/43632-asus-phoenix-ph-rtx2060-6g-geforce-rtx-2060-6-gb-gddr6.html,6.0,,423.0,GPU,,
products_3_33635709,['products_3_33635709'],,,Pat riot,"Patriot Viper VPN100 512GB M.2 2280 PCIe NVMe SSD. Description: Viper Gaming\\'s VPN100 delivers the perfect combination across ultimate performances, ultra-fast speeds, and multi-tasking capabilities. 5x faster than SATA SSDs, VPN100 is the best-in-class reliability SSD for gamers, tech enthusiasts, content creators, and video rendering professionals looking into blazingly fast start up times and instantaneous access to their data for better productivity.Viper VPN100 m.2 SSD is designed with an External Thermal Sensor which diminishes risk of overheating and eliminates performance drops, as well as includes built-in aluminum heatshield and 8 thermal fins providing excellent thermaldissipation. VPN100 delivers superior performance and maximum reliability, becoming the best solution for all-in-one PC kits, small form-factor, or high-performance gaming PC builds.Backed by Patriot?s award winning build quality and 3-year warranty; the Patriot VPN100 delivers one of the most reliable choices in performance class SSDs.",,,PCIe,,,165866.0,,products_3_33635709,,VPN100,Viper VPN100,Patriot Viper VPN100 512GB M.2 2280 PCIe NVMe SSD,,"Viper Gaming\\'s VPN100 delivers the perfect combination across ultimate performances, ultra-fast speeds, and multi-tasking capabilities. 5x faster than SATA SSDs, VPN100 is the best-in-class reliability SSD for gamers, tech enthusiasts, content creators, and video rendering professionals looking into blazingly fast start up times and instantaneous access to their data for better productivity.Viper VPN100 m.2 SSD is designed with an External Thermal Sensor which diminishes risk of overheating and eliminates performance drops, as well as includes built-in aluminum heatshield and 8 thermal fins providing excellent thermaldissipation. VPN100 delivers superior performance and maximum reliability, becoming the best solution for all-in-one PC kits, small form-factor, or high-performance gaming PC builds.Backed by Patriot?s award winning build quality and 3-year warranty; the Patriot VPN100 delivers one of the most reliable choices in performance class SSDs.",,GBP,https://www.technextday.co.uk/patriot-viper-vpn100-512gb-m2-2280-pcie-nvme-ssd-vpn100512gm28h,,,75.62,SSD,,
products_1_27174300,['products_1_27174300'],,,Asus,"AAUS NVIDIA GeForce HTX 1660 6GB Dual EVO OC Edition Turing Graphics Card. Description: ASUS GeForce GTX 1660 DUAL EVO OC 6GB GDDR5 VR Ready Graphics Card, 1408 Core, 1500MHz GPU, 1745MHz Boost",,,,,,742606.0,,products_1_27174300,,,GeForce GTX 1660 Dual EVO OC Edition,ASUS NVIDIA GeForce GTX 1660 6GB Dual EVO OC Edition Turing Graphics Card,,"ASUS GeForce GTX 1660 DUAL EVO OC 6GB GDDR5 VR Ready Graphics Card, 1408 Core, 1500MHz GPU, 1845MHz Boost",,GBP,https://www.scan.co.uk/products/asus-geforce-gtx-1660-dual-evo-oc-6gb-gddr5-vr-ready-graphics-card-1408-core-1500mhz-gpu-1845mhz-boo,,,224.99,GPU,,
products_1_77578535,['products_1_77578535'],,,,Usb Stick 128gb Pen drive 64gb 32gb usb flash drive 16gb pendrive 8gb High speed u disk flash memory stick 256gb. Description: Buy Usb Stick 128gb Pen drive 64gb 32gb usb flash drive 16gb pendrive 8gb High speed u disk flash memory stick 256gb at geeksmartbuy.com! Free shipping to 185 countries. 45 days money back guarantee.,,,,,,54008584.0,,products_1_77578535,,,,Usb Stick 128gb Pen drive 64gb 32gb usb flash drive 16gb pendrive 8gb High speed u disk flash memory stick 256gb,,"Shop USB sticks and flash drives in 128GB, 64GB, 32GB, 16GB, 8GB, and 256GB sizes at geeksmartbuy.com. Enjoy free shipping to 185 countries plus a 45-day money-back guarantee.",,USD,https://geeksmartbuy.com/usb-stick-128gb-pen-drive-64gb-32gb-usb-flash-drive-16gb-pendrive-8gb-high-speed-u-disk-flash-memory-stick-256gb,,,9.95,US8_ST1CK,,
products_3_92310352,['products_3_92310352'],NVMe,,,"A-Data XPG Spectrix S40G RGB - 256GB. Description: Solid State Drive, 256 GB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe), 256-bit AES",256.0,,PCI Express x4,,,305696.0,,products_3_92310352,,,XPG Spectrix S40G RGB,A-Data XPG Spectrix S40G RGB - 256GB,,"Solid State Drive, 256 GB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe), 256-bit AES",,NOK,https://www.proshop.no/SSD/A-Data-XPG-Spectrix-S40G-RGB-256GB/2793635,,M.2 2280,761.0,SSD,,
products_2_61969888,['products_2_61969888'],SATA III,,,860 PRO 2.5 SATA III 512GB INTERNAL SSD. Description: 860 PRO 2.5 SATA III 512GB INTERNAL SSD,512.0,,,,,893695.0,,products_2_61969888,,,860 PRO,860 PRO 2.5 SATA III 512GB INTERNAL SSD,,860 PRO 2.5 SATA III 512GB INTERNAL SSD,,CAD,https://www.sicarriere.com/produits/cat/stockage/disque-ssd/860-pro-25-sata-iii-512gb-internal-ssd/mz-76p512bw,,2.5-inch,316.23,SSD,,
products_2_8347839,['products_2_8347839'],NVMe,,,"1TB FireCuda 520 2280, 5000 / 4400 MB/s, 3D TLC, PCIe 4.0 x4 NVMe, M.2 SSD. Description: 1TB FireCuda 520 2280, 5000 / 4400 MB/s, 3D TLC, PCIe 4.0 x4 NVMe, M.2 SSD",,,,,,3178821.0,,products_2_8347839,,,FireCuda 520,"1TB FireCuda 520 2280, 5000 / 4400 MB/s, 3D TLC, PCIe 4.0 x4 NVMe, M.2 SSD",,"1TB FireCuda 520 2280, 5000 / 4400 MB/s, 3D TLC, PCIe 4.0 x4 NVMe, M.2 SSD",,USD,https://www.avadirect.com/1TB-FireCuda-520-2280-5000-4400-MB-s-3D-TLC-PCIe-4-0-x4-NVMe-M-2-SSD/Product/13071062,,,263.43,,"5,000,000 KB/s",
products_1_98009535,['products_1_98009535'],,,KZO,"MSI NVIDIA GeForce GTX 1660 Ti 6GB VENTUS XS OC Turing Graphics Card. Description: MSI GeForce GTX 1660 Ti VENTUS XS OC 6GB GDDR6 VR Ready Graphics Card, 1536 Core, 1500MHz GPU, 1830MHz Boost",,,,,,738743.0,,products_1_98009535,GeForce GTX 1660 Ti,,GeForce GTX 16G0 Ti VENTU5 XS OC,MSI NVIDIA GeForce GTX 1660 Ti 6GB VENTUS XS OC Turing Graphics Card,,"MSI GeForce GTX 1660 Ti VENTUS XS OC 6GB GDDR6 VR Ready Graphics Card, 1536 Core, 1500MHz GPU, 1830MHz Boost",,GBP,https://www.scan.co.uk/products/msi-geforce-gtx-1660-ti-ventus-xs-oc-6gb-gddr6-graphics-card-1536-core-1830mhz-boost,"6,000 MB",,281.99,GPU,,GDDR6
products_4_96983625,['products_4_96983625'],SATA III,,Seagate,"Dysk Seagate HD3.5\"" SATA3 2TB 7.2k (Di). Description: Seagate IronWolf Pro 2 TB - wewnętrzny - 3,5\"" - SATA 6Gb/s - 7200 obr/min - bufor: 128 MB - z Seagate Rescue Data Recovery",2000.0,,,,,1376881.0,"3,5""",products_4_96983625,,,IronWolf Pro,"Dysk Seagate HD3.5\"" SATA3 2TB 7.2k (Di)",,"Seagate IronWolf Pro 2 TB - wewnętrzny - 3,5\"" - SATA 6Gb/s - 7200 obr/min - bufor: 128 MB - z Seagate Rescue Data Recovery",,PLN,https://it-broker24.pl/dyski-twarde/dyski-twarde-wewnetrzne/dysk-seagate-hd3-5-sata3-2tb-7-2k-di-detail,,,565.74,HDD,,
products_2_60381598,['products_2_60381598'],,,Seagate,"Seagate Enterprise Capacity 2TB 7200RPM SAS 12.0 GB/s 128MB 512N Enterprise Hard Drive ST2000NX0433. Description: Enterprise Capacity Hard drive2 TBinternal2.5\"" SFFSAS 12Gb/sNL7200 rpm, 128MB Cache",1862.65,,SAS,,,1769206.0,"2.5"" SFF",products_2_60381598,,ST2000NX0433,Enterprise Capacity,Seagate Enterprise Capacity 2TB 7200RPM SAS 12.0 GB/s 128MB 512N Enterprise Hard Drive ST2000NX0433,,"Entcrprise Copacity Hard drive2 TBinternal2.5\"" SFFSAS 12Gb/sNL7200 rpm, 128MB Cache",,YAE,https://www.dealsaday.com/seagate-2tb-enterprise-capacity-2-5-inch-internal-hard-disk-drive-sata-6-0gb-s-7200-rpm-128mb-cache-st2000nx0403.html,,,309.99,HDD,,
products_2_36173284,['products_2_36173284'],SATA III,,Toshiba,"Toshiba 3.5-Inch 2TB 7200 RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive DT01ACA200. Description: Toshiba DT01ACA200 2TB 7200RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive (3.5 inch)The SATA interface 7,200 RPM desktop series drives are targeted at desktop all-in-one and gaming PCs, home servers, external HDDs, and consumer electronics products such as set-top boxes and digital video recorders.. Serial ATA (SATA) is a serial interface that can operate at speeds up to 6Gb/s.SATA is scalable and enables easy integration, high performance, and efficient system designs. SATA is the evolutionary replacement for the Parallel ATA (PATA) storage interface..",,,SATA,,,397624.0,3.5-inch SATA,products_2_36173284,,DT01QCSw00,,Toshiba 3.5-Inch 2TB 7200 RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive DT01ACA200,,"Toshiba DT01ACA200 2TB 7200RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive (3.5 inch)The SATA interface 7,200 RPM desktop series drives are targeted at desktop all-in-one and gaming PCs, home servers, external HDDs, and consumer electronics such as set-top boxes and digital video recorders.. Serial ATA (SATA) is a serial interface that can operate at speeds up to 6Gb/s.SATA is scalable and enables easy integration, high performance, and efficient system designs. SATA is the evolutionary replacement for the Parallel ATA (PATA) storage interface..",,USD,https://www.kool-heads.com/product/toshiba-3-5-inch-2tb-7200-rpm-sata3-sata-6-0-gb-s-64mb-hard-drive-dt01aca200,,,57.65,HDD,,
products_4_62327624,['products_4_62327624'],SAS,,Seagate Technology,HDD 600 Gb SAS 2.0 Seagate Cheetah 15K.7 ST3600057SS 3.5. Description: : SAS;: 3.6Idle;,558.79,,,,,1882499.0,3.5-inch SAS,products_4_62327624,,,15K.7 Cheetah,HDD 600 Gb SAS 2.0 Seagate Cheetah 15K.7 ST3600057SS 3.5,,: SAS;: 3.6Idle,,RUB,http://shop.irsural.ru/comp/catalog/hdd/sas/product-61977.html,,3.5-inch,23214.0,HDD,,
products_2_24328967,['products_2_24328967'],,,,"Seagate 2TB Firecuda 510 M.2 NVMe PCIe Gen3 SSD. Description: Seagate 2TB Firecuda 510 M.2 NVMe PCIe SSDSPECIFICATIONS:Perfect forUpgrading speed and performance for gamers and creatives.Form FactorM.2 2280 double-sidedInterfacePCIe Gen3 ×4, NVMe 1.3Max. Sequential Readf3,450 MB/sMax. Sequential write3,200 MB/sCapacity2 TB",1862.65,,PCI Express x4,,,2150868.0,M.2,products_2_24328967,,,Firceuda 510,Seagate 2TB Firecuda 510 M.2 NVMe PCIe Gen3 SSD,,"Seagate 2TB Firecuda 510 M.2 NVMe PCIe Gen3 SSDSPECIFICATIONS:Perfect forUpgrading speed and performance for gamers and creatives.Form FactorM.2 2280 double-sidedInterfacePCIe Gen3 ×4, NVMe 1.3Max. Sequential Readf3,450 MB/sMax. Sequential write3,200 MB/sCapacity2 TB",,AUD,https://www.umart.com.au/Seagate-2TB-Firecuda-510-M-2-NVMe-PCIe-Gen3-SSD_53092G.html,,,589.0,SSD,"3,450,000 KB/s",
products_1_24391330,['products_1_24391330'],,,,"Zotae NVIDIA GeForce RTX 2070 SUPER 8GB MINI Turing Graphics Card (2019 Edition). Description: Zotac GeForce RTX 2070 SUPER MINI 8GB GDDR6 Ray-Tracing Graphics Card, 2S60 Core, 1605MHz GPU, 1770MHz Boost",,,,,,1075342.0,,products_1_24391330,,,GeForce RTX 2070 SUPER 8GB MINI,Zotac NVIDIA GeForce RTX 2070 SUPER 8GB MINI Turing Graphics Card (2019 Edition),,"Zotac GeForce RTX 2070 SUPER MINI 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1605MHz GPU, 1770MHz Boost",,GBP,https://www.scan.co.uk/products/zotac-geforce-rtx-2070-super-mini-8gb-gddr6-ray-tracing-graphics-card-2560-core-1605mhz-gpu-1770mhz,,,469.99,Graphics Processing Unit,,GDDR6
products_2_82620263,['products_2_82620263'],Micro USB,,Qixing,QIXING USB flash drive OTG high Speed drive 64 GB 32 GB 16 GB 8 GB 4GB external storage double Application Micro USB Stick. Description: Buy QIXING USB flash drive OTG high Speed drive 64 GB 32 GB 16 GB 8 GB 4GB external storage double Application Micro USB Stick at xmsstore.com! Free shipping to 185 countries. 45 days money back guarantee.,,,,,,32833203.0,,products_2_82620263,,,USB flash drive OTG high Speed drive,Love Keys Shaped USB Flash Drive,,Buy 2017 Crazy hot Sale Cartoon Unicorn USB Flash Drive 32GB 16GB Pen Drive 128GB 64GB USB 2.0 USB Stick8GB 4GB USB Flash at supercrazyshop.com! Free shipping to 185 countries. 45 days money back guarantee.,,USD,https://xmsstore.com/qixing-usb-flash-drive-otg-high-speed-drive-64-gb-32-gb-16-gb-8-gb-4gb-external-storage-double-application-micro-usb-stick,,,7.33,,,
products_1_26574474,['products_1_26574474'],,,Seagate,"HDD extern Seagate, 4TB, Backup Plus Hub, 3.5"", USB3.0, negru. Description: HDD extern Seagate, 4TB, Backup Plus Hub, 3.5"", USB3.0, negru",4000.0 GB,,USB 3.0,,negru,385180.0,"3.5""",products_1_26574474,,,Backup Plus Hub,"HDD extern Seagate, 4TB, Backup Plus Hub, 3.5"", USB3.0, negru",,"HDD extern Seagate, 4TB, Backup Plus Hub, 3.5"", USB3.0, negru",,RON,https://www.ideall.ro/magazin-hdd-extern/seagate/HDD-extern-Seagate-4TB-Backup-Plus-Hub-3-5-USB3-0-negru--201780,,3.5-inch,384.87,HDD,,
products_2_8988689,['products_2_8988689'],,,,Zotac GeForce GT 1030 2GB GDDR5 64-bit PCIe 3.0 DirectX 12 HDCP Ready Low Profile Video Card | ZT-P10300A-10L. Description: Unleash your creativity with stunning photo and video editingEnjoy great gaming performanceGet easy driver updates and one-click game optimization with GeForce ExperienceTap into the efficient performance of the award-winning NVIDIA Pascal architectureExtended warranty included with every graphics card purchase. User registration required on ZOTAC websiteForm Factor: Low-profile,,,,,,2130111.0,,products_2_8988689,GeForce GT 1030,,,"GeForce GT 1030, 1227 - 1468MHz, 2GB GDDR5, Low Profile Graphics Card",,Unleash your creativity with stunning photo and video editingEnjoy great gaming performanceGet easy driver updates and one-click game optimization with GeForce ExperienceTap into the efficient performance of the award-winning NVIDIA Pascal architectureExtended warranty included with every graphics card purchase. User registration required on ZOTAC websiteForm Factor: Low-profile,,USD,https://www.avadirect.com/GeForce-GT-1030-1227-1468MHz-2GB-GDDR5-Low-Profile-Graphics-Card/Product/11329951,,Low Profile,116.91,GPU,,GDDR5
products_2_22018751,['products_2_22018751'],SATA III,,Seagate,"3TB Constellation ES.2 ST33000650NS, 7200 RPM, SATA 6Gb/s, 512n, 64MB cache, 3.5-Inch HDD. Description: Seagate® Constellation™ ES fourth-generation drives are among the highest-capacity drives available and are the only 6Gb/s SAS nearline hard drives on the market. These drives feature enterprise-class reliability and power and performance efficiencies, making them ideal for business-critical, 24x7 multi-drive server and storage environments.",3000000 MB,,SATA,,,779289.0,"3.5""",products_2_22018751,,ST33000650NS-EQL,,"3TB Constellation ES.2 ST33000650NS, 7200 RPM, SATA 6Gb/s, 512n, 64MB cache, 3.5-Inch HDD",,"Seagate® Constellation ES fourth-generation drives are among the highest-capacity drives available and are the only 6Gb/s SAS nearline hard drives on the market. These drives feature enterprise-class reliability and power and performance efficiencies, making them ideal for business-critical, 24x7 multi-drive server and storage environments.",,USD,https://www.avadirect.com/3TB-Constellation-ES-2-ST33000650NS-7200-RPM-SATA-6Gb-s-512n-64MB-cache-3-5-Inch-HDD/Product/5003559,,,101.03,GCF,,
products_1_6206655,['products_1_6206655'],,,Lacie,"Portable LaCie 2TB external solid-state drive (SSD). Specs: 2TB capacity, USB 3.1 interface, SSD drive type, dimensions 93.5 x 79 x 9 mm, and a 3-year warranty.",1862.65,,USB 3.0,,,239768.0,,products_1_6206655,,,Portable,LaCie Portable 2TB External Solid State Drive (SSD),,"Capacity: 2TB, Interface: USB 3.1, Drive Type: SSD, Dimensions (HxWxD): 93.5 x 79 x 9mm, Warranty: 3 Years",,GBP,https://www.novatech.co.uk/products/lacie-portable-2tb-external-solid-state-drive-ssd/sthk2000800.html,,,542.62,,,
products_2_70357864,['products_2_70357864'],,,Lacie,"LaCie Rugged Mini 2TB USB 3.0 / USB 2.0 Portable Hard Drive + 1mo Adobe CC All Apps. Description: Introducing the Smallest Member of the Rugged Family - with its iconic orange design and secure form factor, the Rugged has been one of our most popular hard drives. With the Rugged Mini, we've shrunk the Rugged, and added tons of new features, making it a solid investment for on-the-go data transport. The LaCie Rugged Mini Hard Disk shares features with our popular Rugged Hard Disk, like shock resistance, drop resistance, and a rubber sleeve for added protection. But with the Rugged Mini, we've gone a step further: it's also rain-resistant, and pressure-resistant-you can drive over it with a 1-ton car, and it still works! Its small size makes it perfect to take with you wherever you go, and its Rugged exterior provides protection against accidental drops, shock, or pressure.",,,USB 3.0,,orange,672437.0,,products_2_70357864,,,Rugged Mini,LaCie Rugged Mini 2TB USB 3.0 / USB 2.0 Portable Hard Drive + 1mo Adobe CC All Apps,,"Introducing the Smallest Member of the Rugged Family - with its iconic orange design and secure form factor, the Rugged has been one of our most popular hard drives. With the Rugged Mini, we've shrunk the Rugged, and added tons of new features, making it a solid investment for on-the-go data transport. The LaCie Rugged Mini Hard Disk shares features with our popular Rugged Hard Disk, like shock resistance, drop resistance, and a rubber sleeve for added protection. But with the Rugged Mini, we've gone a step further: it's rain-resistant, and pressure-resistant-you can drive over it with a 1-ton car, and it still works! Its small size makes it perfect to take with you wherever you go, and its Rugged exterior provides protection against accidental drops, shock, or pressure.",,USD,https://www.andypemberton.com/product/lacie-rugged-mini-2tb-usb-3-0-usb-2-0-portable-hard-drive-1mo-adobe-cc-all-apps,,,89.99,HDD,,
