id,brand,title,description,price,priceCurrency,cluster_id,Link,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
k02_noncorner_products_00212__products_3,ArdenVale,Arden Vale 6-Port USB-C Docking Hub Midnight,"Compact desktop connectivity hub with six USB-C ports, dual 4K display support, gigabit Ethernet, and integrated SD card reader. Designed for creative workspaces and modern thin-and-light laptops, it prioritizes versatile connectivity over storage or graphics performance.",89.5,USD,,,Six-port USB-C docking hub with dual display output and Ethernet,ValeDock 6C,AV-DH6C-01,DOCKING_HUB,VL813 USB-C Hub Controller,,,,,,,,,,,,,,
k02_noncorner_products_00213__products_3,Lumaform,Nebula Quill Studio Lamp 7W,"A fictional compact desk lamp designed for illustration tables and night reading, featuring a flexible gooseneck, warm-to-cool adjustable LEDs, touch dimming, and a weighted aluminum base. The lamp uses a USB-C power input and includes an anti-glare diffuser for soft, even light across sketchbooks and notebooks.",48.5,USD,,,Compact adjustable desk lamp for creative work and reading.,Quill Studio Lamp,LF-QS-7W-01,Desk Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00214__products_3,LumaForge,LumaForge NebulaSwitch 8TB Desktop Archive Hub,"The LumaForge NebulaSwitch 8TB Desktop Archive Hub is a fictional high-capacity desktop storage appliance designed for long-term media archiving, classroom backup, and small studio project libraries. It combines a quiet multi-bay enclosure with a built-in hardware scheduler for nightly snapshots and a simple front-panel status display. Unlike performance-focused gaming drives or workstation graphics cards, this product is positioned as a content vault for stable bulk storage rather than speed-sensitive workloads. The unit ships preconfigured with four 2TB archival-grade drives and supports USB-C and Ethernet management connections for flexible office deployment.",549.95,USD,,,Fictional 8TB desktop archive hub for quiet long-term storage and backup,NebulaSwitch 8TB Desktop Archive Hub,NF-NB8000-DH,Network Attached Storage,AuroraVault Controller NV-2,,"8,000.0 GB",,,,,,,,,,,,
k02_noncorner_products_00215__products_3,Novara,LumaOrchid 27QV Ultra,"A fictional 27-inch curved productivity monitor designed for quiet office setups, illustration work, and general desktop use. It features a 2560x1440 IPS panel, 75Hz refresh rate, HDR-ready support, USB-C docking, and integrated eye-comfort tuning for long sessions. The display emphasizes color consistency, flexible connectivity, and low-power operation rather than gaming or workstation graphics.",249.99,USD,,,27-inch curved QHD USB-C productivity monitor,27QV Ultra,NVA-27QVU-75C,Monitor,NovaView Panel Controller,,,,,,,,,,,,,,
k02_noncorner_products_00216__products_3,Velorix,Nimbus Ark 27Q,"A fictional 27-inch productivity monitor designed for quiet office dashboards, writing, and light photo review. It features a 2560x1440 IPS panel, 75Hz refresh rate, and a single USB-C input with 65W power delivery. The display includes a matte anti-glare coating, integrated blue-light reduction modes, and a height-adjustable stand for everyday desktop use.",219.99,USD,,,27-inch QHD productivity monitor with USB-C and adjustable stand,Ark 27Q,VX-27Q-65C,MONITOR,VX-IPS-75,,,,,,,,,,,,,,
k02_noncorner_products_00217__products_3,Asterbyte,Orion Quill 8GB NVMe M.2 Internal SSD,"Compact internal solid-state storage for everyday laptops and small-form-factor desktops. The Orion Quill uses an NVMe M.2 interface for fast boot and load times, with 8GB capacity intended for embedded testing, demo systems, and ultra-light workloads. Streamlined thermals and a single-drive design keep installation simple.",19.95,USD,,,Internal NVMe M.2 SSD for compact systems and lightweight storage tasks.,Quill,AB-Q8NVM2,SSD,AsterCore N1,,8.0 GB,,,,,,,,,,,,
k02_noncorner_products_00218__products_3,Orion,Orion PulseView 27QX HDR Monitor,"27-inch desktop monitor with a 2560 x 1440 IPS panel, 165 Hz refresh rate, HDR400 support, and USB-C video input. Designed for color-aware office, creative, and gaming setups with an adjustable stand and low-blue-light mode.",299.99,USD,,,27-inch QHD HDR monitor,PulseView 27QX,OPV27QX-1440HDR,MONITOR,QuantumColor QP-1,,,,,,,,,,,,,,
k02_noncorner_products_00219__products_3,Asterfold,Asterfold Nimbus Lantern - Ceramic Aroma Diffuser -,"Asterfold Nimbus Lantern is a tabletop ceramic aroma diffuser with a 300 mL water tank, ultrasonic mist mode, soft amber LED glow, and USB-C power input. Designed for home wellness and ambient lighting use, it includes timed shutoff and two mist intensity settings.",42.5,USD,,,Tabletop ceramic ultrasonic aroma diffuser with ambient LED lighting,Nimbus Lantern,AF-NL300-C,AROMA_DIFFUSER,,,,,,,,,,,,,,,
k02_noncorner_products_00220__products_3,Helioware,OrbitSage CL9 Studio Monitor 27QX,"A fictional 27-inch desktop monitor designed for illustration, layout work, and color-sensitive office use. It features a 2560x1440 IPS panel, 99% sRGB coverage, adjustable ergonomic stand, USB-C input with 65W power delivery, and built-in dual speakers. The display is intended for general creative productivity rather than gaming or storage-related use.",329.0,USD,,,"27-inch IPS monitor with USB-C, 65W power delivery, and ergonomic stand",CL9 Studio Monitor 27QX,HW-27QX-CL9,monitor,AuroraView P1,,,,,,,,,,,,,,
k02_noncorner_products_00221__products_3,Aurelia,"Aurelia Flux 27"" Curved QHD Monitor","A fictional 27-inch curved monitor built for immersive general-purpose computing, featuring a QHD panel, adaptive sync support, and a slim bezel design for multi-display setups. Includes height, tilt, and swivel adjustment plus an integrated USB-C hub for laptop connectivity.",279.49,USD,,,27-inch curved QHD monitor with USB-C hub and adaptive synC,Flux 27,AFX27QHD-C,MONITOR,Aurelia VisionDrive QD-1,,,,,,,,,,,,,,
k02_noncorner_products_00222__products_3,Lunara,Lunara Quill 5GHz Smart Desk Lamp,"A fictional Wi‑Fi enabled desk lamp designed for ambient task lighting, featuring touch dimming, color temperature presets, and a brushed graphite base. Includes app scheduling, voice-assistant support, and an energy-saving LED array for home offices and study spaces.",79.95,USD,,,Smart desk lamp with adjustable LED lighting and connected controls,Quill,LQ-500,SMART_LAMP,AuroraLink 5,,,,,,,,,,,,,,
k02_noncorner_products_00223__products_3,Veloria,Nimble Arc T8 Portable USB Hub,"Compact fictional desktop accessory designed to expand connectivity for laptops and tablets. The Arc T8 provides eight downstream ports, a braided host cable, and a matte graphite enclosure with status LEDs for power and activity. It is intended for office, travel, and home setups where simple plug-and-play peripheral expansion is preferred.",39.8,USD,,,Portable eight-port USB hub with braided cable and status indicators,Arc T8,VL-ARC8-USBH,USB hub,VeraLink 200,,,,,,,,,,,,,,
k02_noncorner_products_00224__products_3,LumenArc,LumenArc Vela 14 96GB Memory Module,"High-capacity desktop memory module designed for compact creative workstations and color-critical editing rigs. The Vela 14 series emphasizes stable multibuffer throughput, low-profile heat spreading, and broad compatibility with modern DDR5 motherboards. Built for users who need responsive multitasking in audio production, image compositing, and lightweight simulation environments, it prioritizes reliability and quiet operation over extreme overclocking. Includes onboard error-management features and a balanced thermal profile for sustained workloads.",189.5,USD,,,96GB DDR5 memory module for dependable workstation multitasking,Vela 14,LAX-VD5-96G5600,RAM,DDR5-5600 CL40,,96.0 GB,,,,,,,,,,,,
k02_noncorner_products_00225__products_3,Lunara,Aster Quill 34W Studio Monitor,"Compact desktop audio monitor designed for writers, podcasters, and small studio spaces. The Aster Quill 34W delivers balanced nearfield sound through a dual-driver acoustic design, with USB-C audio input, Bluetooth 5.3 connectivity, and a front-facing analog volume control. Its matte charcoal cabinet is tuned for low-resonance playback and includes a switchable desk and shelf EQ mode for clear speech and reference listening. Ideal for editing suites, calligraphy workshops, and quiet creative workstations.",129.0,USD,,,A fictional compact audio monitor for creative desktop listening.,Quill 34W,AQ-34W-01,Monitor,Aurora DSP-2,,,,,,,,,,,,,,
k02_noncorner_products_00226__products_3,Viretta,Orbit Vale 48GB USB 3.2 Gen 1 Thumb Drive Teal,"Compact removable flash storage designed for everyday file transfer, backups, and quick sharing across desktops, laptops, and game consoles. The Orbit Vale uses a bright teal housing with a retractable connector, offering plug-and-play convenience and broad USB compatibility. It is a lightweight consumer storage accessory intended for users who want a simple portable drive for documents, photos, and media.",18.75,USD,,,Portable USB flash drive for general-purpose file storage and transfer.,Orbit Vale,VRT-48OV-TL,USB_STICK,Phison PS2251-68,,48.0 GB,,,,,,,,,,,,
k02_noncorner_products_00227__products_3,Lunara,Lunara EmberSketch Analog Journal,"Fictional premium paper journal with sewn binding, fountain-pen friendly pages, ribbon marker, and archival kraft cover; designed for daily writing, sketching, and travel notes.",24.5,USD,,,Analog journal,EmberSketch,LSK-240,NOTEBOOK,,,,,,,,,,,,,,,
k02_noncorner_products_00228__products_3,Nebulynx,Aurora Quill 27Q Ink Display,"A fictional 27-inch digital art monitor designed for color-critical sketching, note-taking, and annotation workflows. It features a matte IPS panel, stylus-hover detection overlay, 2560x1440 resolution, USB-C display input, and a built-in ambient light sensor for adaptive white balance. The Aurora Quill 27Q is intended for illustrators, editors, and classroom presenters who want a paper-like viewing surface with low-glare output and reliable color calibration.",489.5,USD,,,27-inch color-accurate stylus-ready monitor,Quill 27Q,NLX-Q27Q-01,MONITOR,Aurora View Engine,,,,,,,,,,,,,,
k02_noncorner_products_00229__products_3,Orion Vale,Orion Vale LumenDock 27 monitor,"A fictional 27-inch desktop monitor built for color-accurate office use and casual media viewing, featuring a matte IPS panel, 2560x1440 resolution, adjustable stand, and USB-C display input.",219.99,USD,,,27-inch monitor with USB-C input,LumenDock 27,OV-LD27-QHD,monitor,IPS QHD panel,,,,,,,,,,,,,,
k02_noncorner_products_00230__products_3,LumenArc,LumenArc Orion 27QW Monitor,"27-inch QHD desktop display with IPS panel, 165Hz refresh rate, 1ms response time, HDR support, and adjustable stand for general productivity and gaming use.",279.99,USD,,,LumenArc Orion 27QW Monitor,Orion27QW,LA-27QW-165,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00231__products_3,Northwind,"Northwind Aurora 49"" OLED Monitor","Northwind Aurora is a fictional wide-format OLED display designed for color-critical creative work, featuring a 49-inch curved panel, ultrawide desktop layout, and dual DisplayPort plus HDMI connectivity. It emphasizes high contrast, smooth motion, and ergonomic adjustment for studio and office environments.","1,299.0",USD,,,49-inch OLED ultrawide monitor for creative and productivity use,Aurora 49 OLED,NW-A49OLED,MONITOR,Adaptive Display Engine,,,,,,,,,,,,,,
k02_noncorner_products_00232__products_3,Northwind,Northwind Solace SX-14 desk lamp,"A fictional adjustable LED desk lamp designed for quiet study spaces, with a weighted base, three color temperatures, touch dimming, and a built-in USB charging port for small devices.",39.84,USD,,,Adjustable LED desk lamp with touch controls and USB charging,Solace SX-14,NW-SX14-DL,Desk Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00233__products_3,Halcyon Atelier,Nimbus Forge C12 Dual-Burner Kitchen Torch,"Halcyon Atelier Nimbus Forge C12 is a fictional countertop culinary torch set designed for precision caramelizing, finishing, and camp-stove style ignition tasks. It features dual flame modes, an adjustable brass nozzle, and a refillable butane reservoir in a matte charcoal housing. Intended for specialty cooking and hobby use rather than computing or storage applications.",48.5,USD,,,Dual-burner culinary torch with refillable butane tank,Nimbus Forge C12,HF-C12-DBT,KITCHEN_TORCH,,,,,,,,,,,,,,,
k02_noncorner_products_00234__products_3,Nimbus,Nimbus Quill 27-key instrument module,"Fictional compact desktop performance module designed for live ambient sequencing and tactile sound design; features 27 pressure-sensitive keys, dual macro ribbons, and USB-C MIDI connectivity for studio and stage use.",189.5,USD,,,Compact MIDI controller for ambient sequencing and tactile sound design,Quill 27,NQ-27M,MIDI Controller,AuraKey Q7,,,,,,,,,,,,,,
k02_noncorner_products_00235__products_3,Orchid Vale,Orchid Vale Nebula Lamp 48W Desk Light Slate,"A fictional ambient desk lamp designed for quiet reading, studio tracing, and mood lighting. Features a dimmable 48W LED array, touch controls, three color temperature presets, and an anodized aluminum neck with a weighted base for stability.",89.5,USD,,,48W dimmable LED desk lamp with touch control and three color modes,Nebula Lamp,OV-NL48-SLT,DESK_LAMP,,,,,,,,,,,,,,,
k02_noncorner_products_00236__products_3,Northstar,Aurora Loom 27Q MiniLED,"A fictional 27-inch creative display built for color-critical illustration, photo editing, and boutique studio work. It features a 2560x1440 MiniLED panel, 99% DCI-P3 coverage, 600 nits peak brightness, and a USB-C hub with 90W power delivery. The stand supports height, tilt, swivel, and pivot adjustment, making it suited to compact desks and mixed-use workspaces.",429.5,USD,,,27-inch MiniLED creative monitor,27Q MiniLED,NS-27QML-90,Monitor,NS VisionDrive Q7,,,,,,,,,,,,,,
k02_noncorner_products_00237__products_3,Morrow,Morrow Arc Slate 27-inch 144Hz OLED Monitor,"A fictional 27-inch desktop monitor built for studio visualization and esports-style motion clarity, featuring a 2560 x 1440 OLED panel, 144Hz refresh rate, 0.03ms response time, HDR10 support, and USB-C input with 65W power delivery. The Arc Slate is positioned as a premium display for color-sensitive workflows and fast-paced gaming, with an adjustable stand and matte anti-glare finish.",529.99,USD,,,27-inch OLED monitor with 144Hz refresh rate,Arc Slate,MSL27-OLED144,MONITOR,AuroraView OV-27,,,,,,,,,,,,,,
k02_noncorner_products_00238__products_3,Nebula,Nebula Quill Asterion 27QW monitor,"27-inch QHD IPS desktop monitor with a 165 Hz refresh rate, 1 ms MPRT response, HDR support, and adjustable stand for productivity and casual gaming.",289.99,US D,,,27-inch QHD IPS monitor,Asterion 27QW,NQ-27QW-165,MONITOR,AxiomView Q7,,,,,,,,,,,,,,
k02_noncorner_products_00239__products_3,AsterVale,Aster Vale Compact Notebook RGB 240 GB SSD,"A fictional entry for a compact consumer notebook-class solid-state drive designed for lightweight laptops, travel rigs, and embedded media appliances. It emphasizes quiet operation, low power draw, and a slim 2242 form factor rather than gaming, workstation, or external-drive use. The drive is presented as a mid-range option with modest capacity and a focus on everyday boot and application storage.",39.85,USD,,,Fictional 240 GB M.2 2242 consumer SSD for compact laptops and portable systems.,Compact Notebook RGB,AVC-NB2242-240,SSD,AsterVale NVMe 1.4 Controller,,240.0 GB,,,,,,,,,,,,
k02_noncorner_products_00240__products_3,Aurelia,Aurelia PrismDesk 27 QHD Monitor,"A fictional 27-inch desktop monitor designed for color-accurate office and creative workflows. It features a QHD IPS panel, a 100Hz refresh rate, adjustable ergonomic stand, USB-C input with 65W power delivery, and factory calibration for consistent image quality. Built for productivity setups rather than storage or portable rugged use.",329.99,USD,,,27-inch QHD IPS monitor with USB-C and 65W power delivery,PrismDesk 27,APD27QH-65C,MONITOR,IPS,,,,,,,,,,,,,,
k02_noncorner_products_00241__products_3,Asterlane,Aster Quill 14L Portable Nebulizer,"A fictional handheld respiratory mist generator designed for quiet tabletop use in home wellness settings. The Aster Quill 14L features a compact reservoir, USB-C charging, and a low-noise atomization chamber intended for saline-only inhalation routines. It is presented as a consumer health accessory rather than a computing or storage device.",59.9,USD,,,Portable ultrasonic nebulizer with USB-C charging,Quill 14L,AQ-14L-NB,NEBULIZER,QuasarMist Q1,,0.0 GB,,,,,,,,,,,,
k02_noncorner_products_00242__products_3,Quillforge,"Quillforge Aurora 34"" Ultrawide Monitor","Curved ultrawide display for immersive workspace and content creation setups, featuring WQHD resolution, 144Hz refresh rate, USB-C input, and built-in eye comfort presets. Intended for desktop productivity, design review, and mixed media use rather than internal storage or discrete graphics workloads.",429.99,USD,,,34-inch curved ultrawide monitor with USB-C connectivity,Aurora UW34,QF-AUW34-144C,Monitor,IPS panel with LED backlight,,,,,,,,,,,,,,
k02_noncorner_products_00243__products_3,Orionis,Orionis Veil 24GB PCIe Fiber Cache Module,"Fictional high-speed cache module designed for archival waveform appliances, featuring a PCIe-attached fiber backplane, tamper-evident enclosure, and synchronized burst buffering for laboratory instrumentation. Intended for niche signal-processing rigs rather than general-purpose consumer storage.",248.6,USD,,,24GB PCIe fiber cache module for specialized instrumentation systems,Veil,OV-24FCM-16X,CACHE_MODULE,Helios-Flux X2,24 GB,24 GB,,,,,,,,,,,,
k02_noncorner_products_00245__products_3,NovaVale,NovaVale Studio 5000 64GB DDR5 Memory Kit,"A fictional dual-channel desktop memory kit designed for compact creative workstations and general-purpose productivity systems. The NovaVale Studio 5000 uses high-speed DDR5 modules with integrated on-die power management, a low-profile aluminum heat spreader, and support for mainstream EXPO/XMP-style tuning profiles. It is presented as a reliable, mid-latency kit for users who want stable performance in office editing, light content creation, and everyday multitasking without targeting gaming, graphics, or storage use cases.",189.4,USD,,,64GB DDR5 memory kit,Studio 5000,NV-S5000-64D5,RAM,NovaVale DDR5,,64.0 GB,,,,,,,,,,,,
k02_noncorner_products_00246__products_3,NovaStor,Nova Meridian 2TB PCIe 4.0 NVMe SSD,"A fictional high-capacity consumer solid-state drive built for everyday desktop and laptop storage upgrades. The Nova Meridian combines a compact M.2 2280 form factor with PCIe 4.0 x4 NVMe connectivity for fast boot times, responsive application launches, and quiet operation. It is positioned as a mainstream storage product rather than a workstation component, and it includes a simple thermal label and a limited 5-year warranty for budget-conscious builders.",149.95,USD,,,Consumer M.2 NVMe SSD with 2TB capacity,Meridian,NS-MD2000,SSD,NVMe 4.0 Controller X1,,"2,000.0 GB",,,,,,,,,,,,
k02_noncorner_products_00247__products_3,Nimbus,Nimbus Arc 34 Curved Monitor,"A fictional 34-inch ultrawide curved monitor designed for immersive productivity and casual gaming, featuring WQHD resolution, 144 Hz refresh rate, HDR support, USB-C display input, and an adjustable stand. Built around a low-power LCD panel with integrated speakers and a matte anti-glare finish.",479.95,USD,,,34-inch curved ultrawide monitor,Arc 34,NMB-ARC34-UWQHD144,MONITOR,,,,,,,,,,,,,,,
k02_noncorner_products_00248__products_3,Heliova,Nimbus Arc 27Q Quantum Monitor,"A fictional 27-inch desktop display designed for immersive creative work and office multitasking. The Nimbus Arc 27Q uses a 2560 x 1440 quantum-dot IPS panel with a 165Hz refresh rate, 1ms response mode, and wide color coverage for consistent image quality. It includes dual HDMI ports, one DisplayPort input, height-adjustable stand, and low-blue-light presets for long sessions. Ideal for users who want a sharp, fast monitor with a clean minimalist aesthetic.",389.5,USD,,,27-inch quantum-dot IPS monitor with 1440p resolution and 165Hz refresh rate,Arc 27Q,HVA-27Q-165,MONITOR,QuantumDot IPS,,,,,,,,,,,,,,
k02_noncorner_products_00249__products_3,Orchid,Orchid Halo 27Q-WQHD Display,"A fictional 27-inch desktop monitor with a WQHD panel, slim bezels, and a matte white chassis designed for illustration, writing, and general office work. Features include adjustable tilt, HDMI and USB-C input, and a low-blue-light viewing mode for long sessions.",289.0,USD,,,27-inch WQHD monitor,Halo 27Q,OH27Q-WQHD-01,monitor,DisplayPort scaler,,,,,,,,,,,,,,
k02_noncorner_products_00251__products_3,Mirex,Aurora SiltDesk 24E Presentation Monitor,"24-inch business presentation monitor with a matte IPS panel, 1920x1200 resolution, 16:10 aspect ratio, HDMI and DisplayPort inputs, integrated USB hub, low-blue-light mode, and height-adjustable stand. Designed for conference rooms, kiosks, and document review stations.",179.95,USD,,,24-inch IPS presentation monitor,SiltDesk 24E,MDK-24E-7Q,Monitor,Mirex VisualGrid Controller,,,,,,,,,,,,,,
k02_noncorner_products_00252__products_3,Orvane,Nebula Taffy Arcadia Lamp Stand 12L,"A fictional tabletop ambient light sculpture designed for boutique interiors and stage props, the Nebula Taffy Arcadia Lamp Stand 12L blends translucent resin panels with low-voltage warm-white LEDs. It is marketed as a decorative accent rather than a computing or storage device, and its form factor emphasizes color diffusion, silhouette play, and quiet operation. The unit includes a fixed dimmer, a weighted base, and a 12-level brightness preset system.",74.5,USD,,,Decorative ambient lamp for interior display,Arcadia Lamp Stand 12L,ORV-ALS-12L-X1,Decorative Lamp,LED Ambient Driver A12,,,,,,,,,,,,,,
k02_noncorner_products_00253__products_3,Orchid,Orchid Pulse 27Q UHD Monitor,"A fictional 27-inch desktop display built for color-critical reading, long-form editing, and everyday office work. It features a 3840 x 2160 IPS panel, 60 Hz refresh rate, USB-C input with 65W power delivery, DisplayPort and HDMI connectivity, and an adjustable stand. The design emphasizes eye comfort and neutral styling rather than ruggedness or storage use.",329.0,USD,,,"27-inch UHD IPS monitor with USB-C, DisplayPort, HDMI, and 65W charging",Pulse 27Q UHD,OP27Q-4600,Monitor,,,,,,,,,,,,,,,
k02_noncorner_products_00254__products_3,Aureline,Lunar Crest 144Hz IPS Monitor 27-inch,"A fictional 27-inch desktop display designed for office layouts, photo review, and everyday multitasking. It features a 2560x1440 IPS panel, 144Hz refresh rate, 1ms response mode, height-adjustable stand, and dual HDMI plus DisplayPort inputs. Built for users who want a bright, crisp monitor rather than a storage device or graphics card.",229.5,USD,,,27-inch QHD IPS monitor with 144Hz refresh,Lunar Crest 27Q,AC-27Q144IPS,MONITOR,Aureline Display Engine A1,,,,,,,,,,,,,,
k02_noncorner_products_00255__products_3,HelioForge,HelioForge NebulaCast 27 Curved Display,"A fictional 27-inch curved monitor designed for immersive productivity and creative work, featuring a 1440p panel, 165Hz refresh rate, adjustable stand, and USB-C video input with 65W power delivery.",289.99,USD,,,Curved 27-inch monitor with high refresh rate and USB-C connectivity,NebulaCast 27,HF-NC27-CURV,MONITOR,NovaPanel Q7,,,,,,,,,,,,,,
k02_noncorner_products_00256__products_3,Virello,Nebula Loom N4-7,"Conceptual tabletop audio sculpture designed for ambient room art installations and interactive soundscapes. The Nebula Loom N4-7 combines a passive resin shell, capacitive touch controls, and a small dual-driver speaker array tuned for soft loop playback rather than high-volume output. It includes Bluetooth LE pairing, USB-C power, and a companion app for scheduling tones, all packaged in a matte ceramic-gray enclosure intended for studios, galleries, and reception spaces.",189.5,USD,,,Ambient tabletop audio sculpture,N4-7,VLN4-7001,Speaker,AuraPulse AC-17,,,,,,,,,,,,,,
k02_noncorner_products_00257__products_3,Lunaris,Nebula Quill 34G Forest Edition,"A fictional paper restoration kit designed for archival conservation and decorative manuscript repair. Includes pH-neutral fibers, pigment-safe adhesive strips, a guide for layered texture matching, and reusable alignment tools for craft studios and museums. Intended for stationary tabletop work rather than electronics or storage applications.",68.5,USD,,,Archival restoration kit for paper conservation and decorative repair,Quill 34G,LQ-34G-FE,ARCHIVAL_KIT,N/A,,,,,,,,,,,,,,
k02_noncorner_products_00258__products_3,Asterfall,Asterfall Meridian 144Hz 27-inch IPS Monitor,"A fictional 27-inch desktop display built for illustration, writing, and casual gaming. The Meridian uses an IPS panel with 2560x1440 resolution, a 144Hz refresh rate, and adaptive sync support for smooth motion. It includes HDMI and DisplayPort inputs, a height-adjustable stand, and low-blue-light preset modes for extended viewing sessions.",279.99,USD,,,27-inch IPS monitor with 2560x1440 resolution and 144Hz refresh,Meridian,AF-MD27Q144,MONITOR,Asterfall Display Engine Q14,,,,,,,,,,,,,,
k02_noncorner_products_00259__products_3,Orchid,Orchid Nettle AR-24 Ambient Light Meter,"Fictional compact environmental instrument for measuring indoor and outdoor illumination levels in lux and foot-candles. Designed for studios, classrooms, and plant rooms, it features a simple backlit display, handheld probe, and rechargeable battery. Not a storage device or computer component.",74.5,USD,,,Ambient light meter,AR-24,ON-AR24-LM,light meter,OptiSense A1,,,,,,,,,,,,,,
k02_noncorner_products_00260__products_3,Northstar,Northstar Aurora 27 IPS Display,"27-inch desktop monitor with QHD resolution, 165 Hz refresh rate, 1 ms response time, and wide-view IPS panel. Designed for creative work, gaming, and everyday productivity with adjustable stand, HDMI and DisplayPort inputs, and low-blue-light mode.",279.99,USD,,,A fictional midrange monitor built for mixed-use desktop setups.,Aurora 27 IPS,NSA27Q165,MONITOR,N/A,,,,,,,,,,,,,,
k02_noncorner_products_00261__products_3,Mirelume,Nimble Harbor 27L Loam Synth Kit,"A fictional tabletop terrain set designed for modular diorama builders and miniature photographers. The Nimble Harbor 27L Loam Synth Kit includes layered foamland pieces, removable canal tiles, and matte-texture detailing aimed at crafting river-market scenes, not digital storage or computer hardware. Sold as a creative hobby accessory for display and model-making environments.",84.5,USD,,,Modular fictional terrain kit for tabletop display and diorama construction,Nimble Harbor 27L,MH-27L-LSK,Hobby Kit,None,,,,,,,,,,,,,,
k02_noncorner_products_00262__products_3,Auralyn,Nebula Quill 24GB Portable Audio Recorder,"Compact fictional field recorder designed for ambient capture, interviews, and note taking. It features 24GB of internal flash storage, dual noise-reducing microphones, and a simple one-touch record button. Built for creators who need a lightweight voice logging device rather than storage or graphics hardware.",89.5,USD,,,Portable audio recorder with internal flash storage and dual microphones,Quill,AQ-2400,AUDIO_RECORDER,ALX-7 Voice Core,,24.0 GB,,,,,,,,,,,,
k02_noncorner_products_00263__products_3,Northstar,Northstar Prism 34X ultrawide monitor,"34-inch curved ultrawide display built for productivity and immersive media, featuring a 3440x1440 IPS panel, 144 Hz refresh rate, USB-C input with power delivery, and adjustable height stand.",429.99,USD,,,Ultrawide curved monitor,Prism 34X,NS-PR34X-144,Monitor,,,,,,,,,,,,,,,
k02_noncorner_products_00264__products_3,Velora,Velora Aster 14L Thermal Carafe,"Double-walled insulated serving carafe with vacuum-sealed stainless steel liner, push-button pour lid, and 1.4-liter capacity. Designed for countertop beverage service and tabletop heat retention, with a matte ceramic-coated exterior and removable gasket for cleaning.",42.5,USD,,,Insulated beverage carafe,Aster 14L,VC-14L-2024,THERMAL_CARAFE,,,,,,,,,,,,,,,
k02_noncorner_products_00265__products_3,Aurelia,Aurelia Prism 27Q OLED Monitor,"A fictional 27-inch desktop display designed for color-critical studio work and everyday productivity. It features a 2560 x 1440 OLED panel, 240 Hz refresh rate, 0.03 ms response time, USB-C video input with 90W power delivery, and a fully adjustable stand. Built-in ambient light sensing and factory calibration make it suitable for creators who want a vivid, high-contrast monitor with flexible connectivity.",749.99,USD,,,27-inch OLED monitor with 1440p resolution and USB-C connectivity,Prism 27Q,AP27Q-240OLED,MONITOR,Aurelia VisionDrive Q7,,,,,,,,,,,,,,
k02_noncorner_products_00266__products_3,NovaLoom,NovaLoom VL-14 ambient desk lamp,"A fictional ambient desk lamp designed for home offices and bedside reading. Features adjustable warm-to-cool LED lighting, touch dimming, and a weighted base for stable placement on tables and shelves.",64.5,USD,,,ambient desk lamp,VL-14,NL-VL14-AX2,Desk Lamp,,,,,,,,,,,,,,,
k02_noncorner_products_00268__products_3,Nimbus,Nimbus Arcadia 27-inch QHD IPS Monitor,"A fictional 27-inch desktop display designed for general productivity, creative work, and casual gaming. Features a 2560 x 1440 IPS panel, 75 Hz refresh rate, 350 nits typical brightness, and HDMI plus DisplayPort inputs. Includes a slim bezel design, tilt-adjustable stand, and blue-light reduction mode for extended viewing comfort.",219.99,USD,,,27-inch QHD IPS monitor with 75 Hz refresh rate,Arcadia 27Q,NA-27Q-75IPS,Monitor,,,,,,,,,,,,,,,
k02_noncorner_products_00269__products_3,Nebel,Nebel Forge 27QX Studio Monitor,"A fictional 27-inch professional display designed for color-critical illustration, layout, and quiet office use. It features a QHD IPS panel, 99% sRGB coverage, USB-C docking, and a matte anti-glare finish for long editing sessions. The unit includes height tilt swivel adjustment and a low-blue-light mode for mixed-day workflows.",329.5,USD,,,27-inch QHD studio monitor for design and productivity,27QX,NF-27QX-SM,MONITOR,NebulaView QH-IPS,,,,,,,,,,,,,,
k02_noncorner_products_00270__products_3,Nimbus,Nimbus Arcadia 2TB Portable Archive Drive,"A fictional high-capacity portable archive drive built for photographers, researchers, and small studios that need long-term offline backups. It uses a USB-C 3.2 Gen 2 interface, a rugged aluminum enclosure, and a quiet internal SSD optimized for file transfers rather than gaming or workstation graphics tasks. The unit ships with desktop backup software and a password-protection utility for local storage security.",189.5,USD,,,Portable 2TB archive SSD,Arcadia 2TB Portable Archive Drive,NIM-ARC-2000,SSD,Nimbus Archive Controller A2,,"2,000.0 GB",,,,,,,,,,,,
k02_noncorner_products_00271__products_3,Asterfold,Aster Quillboard Reference Ledger,"Fictional desktop reference ledger for archival indexing and notation, featuring a synthetic paper-navigation interface, bookmark tabs, and a quiet desk-mounted stand; intended for office organization rather than electronics storage or graphics use.",34.5,USD,,,Desktop archival planner with tabbed sections,Quillboard,AF-QB-14,PLANNER,,,,,,,,,,,,,,,
